time,x,y,z,speed,target,grounded,branchS,earned,misses
0.000,217.232,53.320,295.134,26.846,32.000,2,0.000,0.000,0
0.119,213.947,52.951,295.067,27.460,32.000,0,0.000,0.000,0
0.219,211.185,52.557,295.003,28.076,32.000,4,0.000,0.000,0
0.319,208.346,52.157,294.908,28.979,32.000,4,0.000,0.000,0
0.419,205.425,51.779,294.771,29.846,32.000,4,0.000,0.000,0
0.519,202.416,51.438,294.585,30.662,32.000,4,0.000,0.000,0
0.619,199.341,51.122,294.347,31.208,32.000,4,0.000,0.000,0
0.719,196.228,50.810,294.058,31.538,32.000,4,0.000,0.000,0
0.819,193.096,50.494,293.723,31.741,32.000,4,0.000,0.000,0
0.919,189.953,50.186,293.340,31.863,32.000,4,0.000,0.000,0
1.019,186.811,49.875,292.912,31.652,32.000,4,0.000,0.000,0
1.119,183.687,49.562,292.445,31.806,32.000,4,0.000,0.000,0
1.219,180.555,49.254,291.940,31.901,32.000,4,0.000,0.000,0
1.319,177.436,48.946,291.408,31.724,32.000,4,0.000,0.000,0
1.419,174.322,48.616,290.843,31.852,32.000,4,0.000,0.000,0
1.519,171.211,48.278,290.250,31.647,32.000,4,0.000,0.000,0
1.619,168.115,47.939,289.630,31.807,32.000,4,0.000,0.000,0
1.719,165.012,47.606,288.982,31.907,32.000,4,0.000,0.000,0
1.819,161.926,47.282,288.312,31.753,32.000,4,0.000,0.000,0
1.919,158.837,46.962,287.615,31.873,32.000,4,0.000,0.000,0
2.019,155.755,46.648,286.896,31.686,32.000,4,0.000,0.000,0
2.119,152.681,46.351,286.156,31.828,32.000,4,0.000,0.000,0
2.219,149.600,46.108,285.391,31.900,32.000,4,0.000,0.000,0
2.319,146.526,45.987,284.612,31.896,32.000,4,0.000,0.000,0
2.419,143.443,45.986,283.813,31.898,32.000,4,0.000,0.000,0
2.519,140.363,46.060,282.994,31.890,32.000,4,0.000,0.000,0
2.619,137.292,46.176,282.153,31.878,32.000,4,0.000,0.000,0
2.719,134.252,46.347,281.297,31.382,30.364,4,0.000,0.000,0
2.819,131.330,46.594,280.454,30.000,30.364,4,0.000,0.000,0
2.919,128.499,46.911,279.617,29.240,29.000,4,0.000,0.000,0
3.019,125.774,47.271,278.789,28.680,29.000,4,0.000,0.000,0
3.119,123.068,47.675,277.939,28.685,29.000,4,0.000,0.000,0
3.219,120.380,48.128,277.068,28.660,29.000,4,0.000,0.000,0
3.319,117.721,48.677,276.203,28.617,29.000,2,0.000,0.000,0
3.419,115.043,49.189,275.310,28.450,29.000,0,0.000,0.000,0
3.519,112.370,49.603,274.419,28.217,29.000,0,0.000,0.000,0
3.619,109.702,49.917,273.530,28.000,29.000,0,0.000,0.000,0
3.719,107.040,50.132,272.643,27.807,29.000,0,0.000,0.000,0
3.819,104.385,50.248,271.760,27.645,29.000,0,0.000,0.000,0
3.919,101.737,50.265,270.879,27.520,32.000,0,0.000,0.000,0
4.019,99.096,50.184,270.001,27.431,32.000,0,0.000,0.000,0
4.119,96.462,50.005,269.126,27.375,32.000,0,0.000,0.000,0
4.219,93.835,49.729,268.253,27.343,32.000,0,0.000,0.000,0
4.319,91.215,49.355,267.384,27.323,32.000,0,0.000,0.000,0
4.419,88.602,48.885,266.516,27.301,32.000,0,0.000,0.000,0
4.519,85.996,48.318,265.652,27.262,32.000,0,0.000,0.000,0
4.619,83.395,47.654,264.789,27.191,32.000,0,0.000,0.000,0
4.719,80.801,46.894,263.929,27.079,32.000,0,0.000,0.000,0
4.819,78.213,46.037,263.070,26.916,32.000,0,0.000,0.000,0
4.919,75.631,45.084,262.214,26.701,32.000,0,0.000,0.000,0
5.019,73.054,44.034,261.359,26.433,32.000,0,0.000,0.000,0
5.119,70.482,42.889,260.506,26.118,32.000,0,0.000,0.000,0
5.219,67.915,41.648,259.654,25.764,32.000,0,0.000,0.000,0
5.319,65.353,40.311,258.804,25.382,32.000,0,0.000,0.000,0
5.419,62.796,38.879,257.956,24.986,32.000,0,0.000,0.000,0
5.519,60.243,37.352,257.109,24.586,32.000,0,0.000,0.000,0
5.619,57.695,35.730,256.263,24.196,32.000,0,0.000,0.000,0
5.719,55.163,34.558,255.454,23.826,32.000,4,0.000,0.000,0
5.819,52.683,34.612,254.916,25.122,32.000,4,0.000,0.000,0
5.919,50.117,34.725,254.633,26.119,32.000,4,0.000,0.000,0
