t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,147.979,821.709,100.335,-107.198,24.605,19.493,10.223,15.096,0.000,0.000,-0.135,3,16.388,5.809,0.998,"Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.172, 0.985, -0.021);Ground_Mountain_1_1:(-0.172, 0.985, -0.021);Ground_Mountain_1_1:(-0.172, 0.985, -0.021);Ground_Mountain_1_1:(-0.172, 0.985, -0.021);Ground_Mountain_1_1:(-0.172, 0.985, -0.021);Ground_Mountain_1_1:(-0.172, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_1_1:(-0.173, 0.985, -0.023);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);Ground_Mountain_0_1:(-0.385, 0.916, -0.112);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);"
0.040,149.064,821.970,100.679,-106.891,24.050,18.904,10.677,15.346,1.000,0.000,-0.068,2,0.000,10.715,0.998,"Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);Ground_Mountain_0_1:(-0.385, 0.916, -0.112);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);"
0.060,149.511,822.332,100.916,-106.574,23.319,18.557,10.841,15.403,1.000,0.000,-0.042,0,0.000,0.421,0.997,"Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);"
0.080,150.631,822.707,101.129,-106.263,23.126,18.550,10.640,15.397,1.000,0.000,-0.039,0,0.000,0.695,0.995,"Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);"
0.100,151.150,823.081,101.337,-105.952,22.920,18.542,10.440,15.391,1.000,0.000,-0.020,0,0.000,0.717,0.994,"Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);"
0.120,152.219,823.455,101.542,-105.641,22.703,18.535,10.240,15.385,1.000,0.000,-0.005,0,0.000,0.738,0.992,"Ground_Mountain_0_1:(-0.302, 0.936, 0.182);Ground_Mountain_0_1:(-0.302, 0.936, 0.182);Ground_Mountain_0_1:(-0.302, 0.936, 0.182);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.406, 0.800, 0.443);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);"
0.140,152.736,823.829,101.742,-105.330,22.475,18.527,10.039,15.379,1.000,0.000,0.013,0,0.000,0.758,0.990,"Ground_Mountain_0_1:(-0.302, 0.936, 0.182);Ground_Mountain_0_1:(-0.648, 0.748, 0.145);"
0.160,153.747,824.202,101.938,-105.020,22.236,18.520,9.839,15.372,1.000,0.000,0.028,0,0.000,0.777,0.987,"Ground_Mountain_0_1:(-0.481, 0.876, -0.028);Ground_Mountain_0_1:(-0.302, 0.936, 0.182);"
0.180,154.263,824.575,102.130,-104.709,21.988,18.512,9.639,15.366,1.000,0.000,0.045,0,0.000,0.796,0.985,"Ground_Mountain_0_1:(-0.481, 0.876, -0.028);"
0.200,154.777,824.948,102.318,-104.399,21.730,18.505,9.439,15.360,1.000,0.000,0.063,0,0.000,0.813,0.982,"Ground_Mountain_0_1:(-0.481, 0.876, -0.028);Ground_Mountain_0_1:(-0.481, 0.876, -0.028);"
