t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1048.626,153.266,42.200,15.663,-5.466,0.491,14.670,0.000,0.000,-0.046,2,7.902,2.809,1.000,"Ground_Mountain_1_4:(-0.127, 0.990, 0.056);Ground_Mountain_1_4:(-0.127, 0.990, 0.056);Ground_Mountain_1_4:(-0.127, 0.990, 0.056);Ground_Mountain_1_4:(-0.127, 0.990, 0.056);Ground_Mountain_1_4:(-0.127, 0.990, 0.056);Ground_Mountain_1_4:(-0.127, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.056);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.057);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.132, 0.990, 0.058);Ground_Mountain_1_4:(-0.135, 0.989, 0.058);Ground_Mountain_1_4:(-0.135, 0.989, 0.058);Ground_Mountain_1_4:(-0.135, 0.989, 0.058);Ground_Mountain_1_4:(-0.135, 0.989, 0.058);Ground_Mountain_1_4:(-0.135, 0.989, 0.058);Ground_Mountain_1_4:(-0.135, 0.989, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.058);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.140, 0.988, 0.059);Ground_Mountain_1_4:(-0.143, 0.988, 0.059);Ground_Mountain_1_4:(-0.143, 0.988, 0.059);Ground_Mountain_1_4:(-0.143, 0.988, 0.059);Ground_Mountain_1_4:(-0.143, 0.988, 0.059);Ground_Mountain_1_4:(-0.143, 0.988, 0.059);Ground_Mountain_1_4:(-0.143, 0.988, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.149, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.059);Ground_Mountain_1_4:(-0.148, 0.987, 0.058);Ground_Mountain_1_4:(-0.148, 0.987, 0.058);Ground_Mountain_1_4:(-0.148, 0.987, 0.058);Ground_Mountain_1_4:(-0.148, 0.987, 0.058);Ground_Mountain_1_4:(-0.148, 0.987, 0.058);Ground_Mountain_1_4:(-0.148, 0.987, 0.058);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);"
0.040,472.384,1048.520,153.279,42.485,15.641,-5.445,0.660,14.648,0.169,0.000,-0.048,4,9.408,4.994,0.999,"Ground_Mountain_2_3:(0.053, 0.989, -0.138);Ground_Mountain_2_3:(0.053, 0.989, -0.138);Ground_Mountain_2_3:(0.053, 0.989, -0.138);Ground_Mountain_2_3:(0.053, 0.989, -0.138);Ground_Mountain_2_3:(0.053, 0.989, -0.138);Ground_Mountain_2_3:(0.053, 0.989, -0.138);"
0.060,472.668,1048.414,153.294,42.771,15.646,-5.439,0.812,14.654,0.180,0.000,-0.050,4,13.781,6.708,0.997,"Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);"
0.080,472.944,1048.308,153.314,43.059,15.654,-5.444,1.005,14.655,0.177,0.000,-0.052,4,17.890,6.708,0.995,"Ground_Mountain_2_3:(0.055, 0.989, -0.136);Ground_Mountain_2_3:(0.055, 0.989, -0.136);Ground_Mountain_2_3:(0.055, 0.989, -0.136);Ground_Mountain_2_3:(0.055, 0.989, -0.136);Ground_Mountain_2_3:(0.055, 0.989, -0.136);Ground_Mountain_2_3:(0.055, 0.989, -0.136);"
0.100,473.250,1048.201,153.338,43.346,15.662,-5.451,1.241,14.646,0.173,0.000,-0.053,4,20.997,6.112,0.993,"Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);"
0.120,473.557,1048.094,153.368,43.635,15.668,-5.458,1.507,14.624,0.169,0.000,-0.055,4,22.964,5.303,0.991,"Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);"
0.140,473.866,1047.985,153.405,43.924,15.661,-5.456,1.858,14.569,0.166,0.000,-0.056,4,23.850,4.452,0.989,"Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);"
0.160,474.176,1047.876,153.449,44.213,15.646,-5.451,2.236,14.495,0.170,0.000,-0.057,4,22.791,2.850,0.989,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.180,474.488,1047.766,153.498,44.502,15.658,-5.465,2.444,14.469,0.177,0.000,-0.058,4,20.119,0.880,0.989,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.200,474.757,1047.657,153.550,44.790,15.668,-5.482,2.620,14.444,0.171,0.000,-0.059,4,18.520,0.762,0.988,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.220,475.070,1047.546,153.606,45.078,15.676,-5.504,2.763,14.421,0.166,0.000,-0.060,4,16.881,0.631,0.988,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.240,475.383,1047.436,153.663,45.366,15.683,-5.530,2.874,14.400,0.162,0.000,-0.061,4,15.271,0.530,0.988,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.260,475.696,1047.324,153.722,45.653,15.689,-5.563,2.954,14.380,0.159,0.000,-0.061,4,13.727,0.456,0.988,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.280,476.009,1047.212,153.782,45.941,15.693,-5.601,3.006,14.362,0.156,0.000,-0.061,4,12.289,0.380,0.988,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.300,476.323,1047.099,153.843,46.227,15.697,-5.644,3.032,14.345,0.153,0.000,-0.061,4,10.986,0.318,0.988,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
0.320,476.593,1046.985,153.904,46.514,15.700,-5.692,3.035,14.329,0.152,0.000,-0.061,4,9.836,0.280,0.988,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
