t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.107,830.812,100.645,-122.516,30.909,26.773,1.917,15.377,0.000,0.000,-0.094,2,9.282,3.830,0.995,"Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.175, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.985, -0.019);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.174, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.020);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.174, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.021);Ground_Mountain_1_1:(-0.175, 0.984, -0.022);Ground_Mountain_1_1:(-0.175, 0.984, -0.022);Ground_Mountain_1_1:(-0.175, 0.984, -0.022);Ground_Mountain_1_1:(-0.175, 0.984, -0.022);Ground_Mountain_1_1:(-0.175, 0.984, -0.022);Ground_Mountain_1_1:(-0.175, 0.984, -0.022);Ground_Mountain_1_1:(-0.174, 0.984, -0.022);Ground_Mountain_1_1:(-0.174, 0.984, -0.022);Ground_Mountain_1_1:(-0.174, 0.984, -0.022);Ground_Mountain_1_1:(-0.174, 0.984, -0.022);Ground_Mountain_1_1:(-0.174, 0.984, -0.022);Ground_Mountain_1_1:(-0.174, 0.984, -0.022);Ground_Mountain_0_1:(-0.170, 0.980, -0.106);Ground_Mountain_0_1:(-0.170, 0.980, -0.106);Ground_Mountain_0_1:(-0.170, 0.980, -0.106);Ground_Mountain_0_1:(-0.170, 0.980, -0.106);Ground_Mountain_0_1:(-0.170, 0.980, -0.106);Ground_Mountain_0_1:(-0.170, 0.980, -0.106);"
0.040,148.606,831.330,100.691,-122.221,30.773,26.742,2.384,15.344,0.545,0.000,-0.096,4,22.755,22.708,0.985,"Ground_Mountain_0_1:(-0.169, 0.980, -0.106);Ground_Mountain_0_1:(-0.169, 0.980, -0.106);Ground_Mountain_0_1:(-0.169, 0.980, -0.106);Ground_Mountain_0_1:(-0.169, 0.980, -0.106);Ground_Mountain_0_1:(-0.169, 0.980, -0.106);Ground_Mountain_0_1:(-0.169, 0.980, -0.106);Ground_Mountain_0_1:(-0.161, 0.981, -0.108);Ground_Mountain_0_1:(-0.161, 0.981, -0.108);Ground_Mountain_0_1:(-0.161, 0.981, -0.108);"
0.060,149.197,831.846,100.786,-121.925,30.376,26.064,4.758,14.903,0.614,0.000,-0.100,4,32.447,21.046,0.981,"Ground_Mountain_0_1:(-0.161, 0.981, -0.107);Ground_Mountain_0_1:(-0.161, 0.981, -0.107);Ground_Mountain_0_1:(-0.161, 0.981, -0.107);Ground_Mountain_0_1:(-0.161, 0.981, -0.107);Ground_Mountain_0_1:(-0.161, 0.981, -0.107);Ground_Mountain_0_1:(-0.161, 0.981, -0.107);"
0.080,149.799,832.360,100.904,-121.630,30.306,25.792,5.924,14.770,0.812,0.000,-0.104,4,28.576,5.900,0.980,"Ground_Mountain_0_1:(-0.165, 0.980, -0.109);Ground_Mountain_0_1:(-0.165, 0.980, -0.109);Ground_Mountain_0_1:(-0.165, 0.980, -0.109);Ground_Mountain_0_1:(-0.165, 0.980, -0.109);Ground_Mountain_0_1:(-0.165, 0.980, -0.109);Ground_Mountain_0_1:(-0.165, 0.980, -0.109);"
0.100,150.325,832.876,101.027,-121.335,30.401,25.821,6.184,14.808,0.847,0.000,-0.109,4,20.375,1.828,0.979,"Ground_Mountain_0_1:(-0.166, 0.980, -0.109);Ground_Mountain_0_1:(-0.166, 0.980, -0.109);Ground_Mountain_0_1:(-0.166, 0.980, -0.109);Ground_Mountain_0_1:(-0.166, 0.980, -0.109);Ground_Mountain_0_1:(-0.166, 0.980, -0.109);Ground_Mountain_0_1:(-0.166, 0.980, -0.109);"
0.120,150.930,833.393,101.155,-121.037,30.493,25.852,6.383,14.862,0.799,0.000,-0.112,4,18.803,1.052,0.979,"Ground_Mountain_0_1:(-0.162, 0.981, -0.111);Ground_Mountain_0_1:(-0.162, 0.981, -0.111);Ground_Mountain_0_1:(-0.162, 0.981, -0.111);Ground_Mountain_0_1:(-0.162, 0.981, -0.111);Ground_Mountain_0_1:(-0.162, 0.981, -0.111);Ground_Mountain_0_1:(-0.162, 0.981, -0.111);Ground_Mountain_0_1:(-0.169, 0.979, -0.110);"
0.140,151.537,833.909,101.286,-120.739,30.574,25.865,6.548,14.939,0.753,0.000,-0.114,4,17.231,0.923,0.979,"Ground_Mountain_0_1:(-0.160, 0.981, -0.111);Ground_Mountain_0_1:(-0.160, 0.981, -0.111);Ground_Mountain_0_1:(-0.160, 0.981, -0.111);Ground_Mountain_0_1:(-0.160, 0.981, -0.111);Ground_Mountain_0_1:(-0.160, 0.981, -0.111);Ground_Mountain_0_1:(-0.160, 0.981, -0.111);"
0.160,152.068,834.426,101.419,-120.438,30.646,25.860,6.678,15.044,0.713,0.000,-0.115,4,15.467,0.667,0.978,"Ground_Mountain_0_1:(-0.160, 0.981, -0.113);Ground_Mountain_0_1:(-0.160, 0.981, -0.113);Ground_Mountain_0_1:(-0.160, 0.981, -0.113);Ground_Mountain_0_1:(-0.160, 0.981, -0.113);Ground_Mountain_0_1:(-0.160, 0.981, -0.113);Ground_Mountain_0_1:(-0.160, 0.981, -0.113);"
0.180,152.677,834.943,101.555,-120.134,30.709,25.835,6.775,15.181,0.677,0.000,-0.115,4,13.796,0.499,0.978,"Ground_Mountain_0_1:(-0.161, 0.980, -0.113);Ground_Mountain_0_1:(-0.161, 0.980, -0.113);Ground_Mountain_0_1:(-0.161, 0.980, -0.113);Ground_Mountain_0_1:(-0.161, 0.980, -0.113);Ground_Mountain_0_1:(-0.161, 0.980, -0.113);Ground_Mountain_0_1:(-0.161, 0.980, -0.113);"
0.200,153.287,835.459,101.692,-119.827,30.763,25.789,6.838,15.350,0.646,0.000,-0.114,4,12.106,0.460,0.978,"Ground_Mountain_0_1:(-0.158, 0.981, -0.115);Ground_Mountain_0_1:(-0.158, 0.981, -0.115);Ground_Mountain_0_1:(-0.158, 0.981, -0.115);Ground_Mountain_0_1:(-0.158, 0.981, -0.115);Ground_Mountain_0_1:(-0.158, 0.981, -0.115);Ground_Mountain_0_1:(-0.158, 0.981, -0.115);"
