lap-seam,False,0,False,(0.59, 0.00, -0.80)
lap-seam,True,5.979995,True,(-0.03, 0.00, -1.00)
ordinary,False,0,False,(-0.96, 0.00, -0.27)
ordinary,True,5.979995,True,(-0.83, 0.00, -0.56)
Granite Saddle,False,0,False,(-0.99, 0.00, -0.11)
Granite Saddle,True,5.979995,True,(-1.00, 0.00, -0.07)
Fern Gully,False,0,False,(-0.73, 0.00, 0.68)
Fern Gully,True,5.979995,True,(-0.59, 0.00, 0.80)
