time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,35.662,0.713,-631.215,8.959,14.232,4,7.800,0.050,"",0.000,0.000,0.000,35.662,0.000,1.000,124.287
0.040,35.661,1.427,-631.203,8.958,13.519,4,7.909,0.007,"",0.169,0.000,0.000,35.661,0.000,1.000,123.573
0.060,35.660,2.140,-631.191,8.955,12.806,4,8.026,0.021,"",0.170,0.000,-0.001,35.660,0.000,1.000,122.860
0.080,35.660,2.853,-631.179,8.953,12.093,4,8.153,0.038,"",0.170,0.000,0.002,35.660,0.000,1.000,122.147
0.100,35.659,3.567,-631.167,8.949,11.379,4,8.297,0.048,"",0.170,0.000,0.003,35.659,0.000,1.000,121.433
0.120,35.659,4.280,-631.156,8.945,10.666,4,8.458,0.051,"",0.170,0.000,-0.004,35.659,0.000,1.000,120.720
0.140,35.658,4.993,-631.144,8.940,9.953,4,8.636,0.051,"",0.171,0.000,-0.005,35.659,0.000,1.000,120.007
0.160,35.658,5.706,-631.132,8.936,9.240,4,8.825,0.049,"",0.171,0.000,0.006,35.658,0.000,1.000,119.294
0.180,35.658,6.420,-631.120,8.930,8.527,4,9.021,0.045,"",0.171,0.000,0.007,35.658,0.000,1.000,118.580
0.200,35.658,7.133,-631.109,8.925,7.814,4,9.218,0.040,"",0.171,0.000,-0.008,35.658,0.000,1.000,117.867
0.220,35.658,7.846,-631.097,8.919,7.100,4,9.409,0.035,"",0.171,0.000,-0.008,35.658,0.000,1.000,117.154
0.240,35.658,8.559,-631.085,8.913,6.387,4,9.591,0.030,"",0.171,0.000,0.009,35.658,0.000,1.000,116.441
0.260,35.658,9.272,-631.073,8.908,5.674,4,9.759,0.025,"",0.171,0.000,0.009,35.658,0.000,1.000,115.728
0.280,35.658,9.986,-631.061,8.902,4.961,4,9.909,0.021,"",0.171,0.000,-0.010,35.658,0.000,1.000,115.014
0.300,35.658,10.699,-631.050,8.896,4.248,4,10.041,0.017,"",0.171,0.000,-0.010,35.658,0.000,1.000,114.301
0.320,35.658,11.412,-631.038,8.891,3.535,4,10.151,0.014,"",0.171,0.000,0.010,35.658,0.000,1.000,113.588
0.340,35.658,12.125,-631.026,8.886,2.822,4,10.240,0.011,"",0.171,0.000,0.010,35.658,0.000,1.000,112.875
