time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,35.662,0.713,-632.914,8.959,14.204,4,7.800,0.092,"",0.000,0.000,0.000,35.662,0.000,1.000,124.287
0.040,35.662,1.427,-632.903,8.958,13.491,4,7.887,0.016,"",0.169,0.000,0.000,35.662,0.000,1.000,123.573
0.060,35.662,2.140,-632.891,8.955,12.778,4,7.983,0.026,"",0.169,0.000,-0.001,35.662,0.000,1.000,122.860
0.080,35.662,2.854,-632.879,8.953,12.064,4,8.099,0.047,"",0.169,0.000,0.003,35.663,0.000,1.000,122.147
0.100,35.663,3.567,-632.867,8.949,11.351,4,8.243,0.055,"",0.169,0.000,-0.004,35.663,0.000,1.000,121.433
0.120,35.663,4.280,-632.855,8.945,10.638,4,8.415,0.056,"",0.169,0.000,0.005,35.664,0.000,1.000,120.720
0.140,35.664,4.994,-632.844,8.940,9.924,4,8.608,0.053,"",0.168,0.000,-0.006,35.664,0.000,1.000,120.006
0.160,35.664,5.707,-632.832,8.935,9.211,4,8.817,0.047,"",0.168,0.000,0.007,35.665,0.000,1.000,119.293
0.180,35.665,6.420,-632.820,8.930,8.498,4,9.031,0.041,"",0.168,0.000,-0.008,35.665,0.000,1.000,118.580
0.200,35.666,7.134,-632.808,8.924,7.785,4,9.244,0.035,"",0.167,0.000,0.008,35.666,0.000,1.000,117.866
0.220,35.666,7.847,-632.796,8.919,7.071,4,9.449,0.029,"",0.167,0.000,-0.009,35.667,0.000,1.000,117.153
0.240,35.667,8.561,-632.785,8.913,6.358,4,9.640,0.024,"",0.167,0.000,0.009,35.667,0.000,1.000,116.440
0.260,35.667,9.274,-632.773,8.907,5.645,4,9.813,0.020,"",0.167,0.000,-0.009,35.668,0.000,1.000,115.726
0.280,35.668,9.987,-632.761,8.901,4.932,4,9.965,0.016,"",0.166,0.000,0.010,35.668,0.000,1.000,115.013
0.300,35.669,10.701,-632.749,8.896,4.218,4,10.095,0.013,"",0.166,0.000,-0.010,35.669,0.000,1.000,114.299
0.320,35.669,11.414,-632.738,8.890,3.505,4,10.201,0.011,"",0.166,0.000,0.010,35.669,0.000,1.000,113.586
0.340,35.670,12.127,-632.726,8.885,2.792,4,10.283,0.009,"",0.165,0.000,-0.010,35.670,0.000,1.000,112.873
0.360,35.670,12.841,-632.714,8.880,2.078,4,10.344,0.007,"",0.165,0.000,0.010,35.670,0.000,1.000,112.159
0.380,35.671,13.554,-632.702,8.875,1.365,4,10.383,0.005,"",0.165,0.000,-0.010,35.671,0.000,1.000,111.446
0.400,35.671,14.268,-632.690,8.871,0.652,4,10.404,0.004,"",0.165,0.000,0.010,35.671,0.000,1.000,110.732
0.420,35.672,14.981,-632.679,8.866,-0.062,4,10.407,0.003,"",0.164,0.000,-0.010,35.672,0.000,1.000,110.019
0.440,35.672,15.694,-632.667,8.862,-0.775,4,10.395,0.003,"",0.164,0.000,0.011,35.672,0.000,1.000,109.306
0.460,35.672,16.408,-632.655,8.858,-1.488,4,10.371,0.002,"",0.164,0.000,-0.011,35.673,0.000,1.000,108.592
0.480,35.673,17.121,-632.643,8.855,-2.202,4,10.338,0.002,"",0.164,0.000,0.011,35.673,0.000,1.000,107.879
0.500,35.673,17.835,-632.632,8.851,-2.915,4,10.296,0.001,"",0.164,0.000,-0.011,35.673,0.000,1.000,107.165
0.520,35.674,18.548,-632.620,8.848,-3.628,4,10.249,0.001,"",0.163,0.000,0.011,35.674,0.000,1.000,106.452
0.540,35.674,19.262,-632.608,8.845,-4.342,4,10.199,0.001,"",0.163,0.000,-0.011,35.674,0.000,1.000,105.738
0.560,35.674,19.975,-632.596,8.842,-5.055,4,10.147,0.000,"",0.163,0.000,0.011,35.674,0.000,1.000,105.025
0.580,35.675,20.689,-632.584,8.839,-5.768,4,10.095,0.000,"",0.163,0.000,-0.011,35.675,0.000,1.000,104.311
0.600,35.675,21.402,-632.573,8.836,-6.482,4,10.044,0.000,"",0.163,0.000,0.011,35.675,0.000,1.000,103.598
0.620,35.675,22.116,-632.561,8.834,-7.195,4,9.995,0.000,"",0.162,0.000,-0.011,35.675,0.000,1.000,102.884
0.640,35.676,22.829,-632.549,8.831,-7.909,4,9.950,0.000,"",0.162,0.000,0.011,35.676,0.000,1.000,102.171
0.660,35.676,23.543,-632.537,8.828,-8.622,4,9.909,0.001,"",0.162,0.000,-0.011,35.676,0.000,1.000,101.457
0.680,35.676,24.256,-632.526,8.826,-9.335,4,10.463,0.003,"",0.162,0.000,0.011,35.676,0.000,1.000,100.744
0.700,35.676,24.970,-632.514,8.824,-10.049,4,10.422,0.096,"",0.162,0.000,-0.010,35.676,0.000,1.000,100.031
0.720,35.676,25.683,-632.502,8.822,-10.762,4,10.421,0.149,"",0.162,0.000,-0.008,35.676,0.000,1.000,99.317
0.740,35.676,26.396,-632.490,8.820,-11.475,4,10.418,0.176,"",0.162,0.000,0.007,35.676,0.000,1.000,98.604
0.760,35.676,27.109,-632.478,8.819,-12.188,4,10.399,0.186,"",0.162,0.000,0.005,35.676,0.000,1.000,97.891
0.780,35.676,27.823,-632.467,8.818,-12.902,4,10.949,0.187,"",0.162,0.000,0.004,35.676,0.000,1.000,97.177
0.800,35.676,28.537,-632.455,8.817,-13.615,4,10.672,0.087,"",0.162,0.000,0.004,35.676,0.000,1.000,96.463
0.820,35.676,29.250,-632.443,8.817,-14.329,4,10.352,0.027,"",0.162,0.000,-0.004,35.676,0.000,1.000,95.750
0.840,35.675,29.964,-632.431,8.817,-15.042,4,10.036,0.007,"",0.162,0.000,-0.005,35.675,0.000,1.000,95.036
0.860,35.675,30.677,-632.420,8.816,-15.756,4,9.752,0.025,"",0.162,0.000,-0.005,35.675,0.000,1.000,94.323
0.880,35.675,31.391,-632.408,8.816,-16.469,4,9.514,0.033,"",0.162,0.000,0.006,35.675,0.000,1.000,93.609
0.900,35.675,32.105,-632.396,8.815,-17.183,4,9.326,0.035,"",0.162,0.000,0.007,35.675,0.000,1.000,92.895
0.920,35.675,32.818,-632.384,8.815,-17.896,4,9.188,0.033,"",0.162,0.000,-0.007,35.675,0.000,1.000,92.182
0.940,35.675,33.532,-632.372,8.813,-18.610,4,9.098,0.030,"",0.162,0.000,-0.008,35.675,0.000,1.000,91.468
