time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.775,0.476,-628.219,8.959,14.519,4,7.800,0.050,"",0.000,0.000,0.000,23.775,0.000,1.000,124.524
0.040,23.782,0.951,-628.211,8.958,14.044,4,7.997,0.007,"",0.113,0.000,0.000,23.782,0.000,1.000,124.049
0.060,23.789,1.427,-628.203,8.956,13.568,4,8.194,0.021,"",0.109,0.000,-0.001,23.789,0.000,1.000,123.573
0.080,23.795,1.903,-628.195,8.953,13.092,4,8.390,0.038,"",0.106,0.000,0.002,23.795,0.000,1.000,123.097
0.100,23.801,2.379,-628.187,8.950,12.616,4,8.587,0.048,"",0.102,0.000,0.003,23.802,0.000,1.000,122.621
0.120,23.807,2.856,-628.179,8.946,12.140,4,8.785,0.051,"",0.099,0.000,-0.004,23.807,0.000,1.000,122.144
0.140,23.812,3.332,-628.172,8.942,11.663,4,8.983,0.051,"",0.097,0.000,-0.005,23.813,0.000,1.000,121.668
0.160,23.817,3.808,-628.164,8.938,11.187,4,9.176,0.049,"",0.094,0.000,0.006,23.818,0.000,1.000,121.192
0.180,23.822,4.285,-628.156,8.933,10.711,4,9.363,0.045,"",0.091,0.000,0.007,23.822,0.000,1.000,120.715
0.200,23.826,4.762,-628.148,8.929,10.234,4,9.539,0.040,"",0.089,0.000,-0.008,23.827,0.000,1.000,120.238
0.220,23.830,5.238,-628.140,8.924,9.757,4,9.701,0.035,"",0.087,0.000,-0.008,23.831,0.000,1.000,119.762
0.240,23.834,5.715,-628.132,8.920,9.281,4,9.847,0.030,"",0.085,0.000,0.009,23.835,0.000,1.000,119.285
0.260,23.838,6.192,-628.124,8.915,8.804,4,9.975,0.025,"",0.083,0.000,0.009,23.838,0.000,1.000,118.808
0.280,23.841,6.669,-628.116,8.911,8.327,4,10.083,0.021,"",0.081,0.000,-0.010,23.841,0.000,1.000,118.331
0.300,23.844,7.146,-628.109,8.907,7.850,4,10.172,0.017,"",0.079,0.000,-0.010,23.844,0.000,1.000,117.855
0.320,23.847,7.622,-628.101,8.903,7.374,4,10.242,0.014,"",0.078,0.000,0.010,23.847,0.000,1.000,117.378
0.340,23.850,8.099,-628.093,8.899,6.897,4,10.292,0.011,"",0.077,0.000,0.010,23.850,0.000,1.000,116.901
0.360,23.852,8.577,-628.085,8.895,6.420,4,10.325,0.009,"",0.075,0.000,-0.010,23.852,0.000,1.000,116.424
0.380,23.854,9.054,-628.077,8.892,5.943,4,10.342,0.007,"",0.074,0.000,-0.011,23.854,0.000,1.000,115.946
0.400,23.856,9.531,-628.069,8.889,5.466,4,10.344,0.005,"",0.073,0.000,0.011,23.856,0.000,1.000,115.469
0.420,23.858,10.008,-628.061,8.886,4.988,4,10.333,0.004,"",0.072,0.000,0.011,23.858,0.000,1.000,114.992
0.440,23.860,10.485,-628.053,8.883,4.511,4,10.312,0.003,"",0.071,0.000,-0.011,23.860,0.000,1.000,114.515
0.460,23.862,10.962,-628.046,8.880,4.034,4,10.282,0.002,"",0.070,0.000,-0.011,23.862,0.000,1.000,114.038
0.480,23.863,11.440,-628.038,8.878,3.557,4,10.245,0.001,"",0.069,0.000,0.011,23.863,0.000,1.000,113.560
0.500,23.865,11.917,-628.030,8.876,3.080,4,10.204,0.001,"",0.068,0.000,0.011,23.865,0.000,1.000,113.083
0.520,23.866,12.394,-628.022,8.874,2.602,4,10.159,0.001,"",0.068,0.000,-0.011,23.866,0.000,1.000,112.606
0.540,23.867,12.872,-628.014,8.872,2.125,4,10.113,0.000,"",0.067,0.000,-0.011,23.867,0.000,1.000,112.129
0.560,23.868,13.349,-628.006,8.870,1.648,4,10.067,0.000,"",0.066,0.000,0.011,23.868,0.000,1.000,111.651
0.580,23.870,13.826,-627.998,8.868,1.171,4,10.021,0.000,"",0.066,0.000,0.011,23.870,0.000,1.000,111.174
0.600,23.870,14.304,-627.990,8.866,0.693,4,9.978,0.000,"",0.065,0.000,-0.011,23.870,0.000,1.000,110.696
0.620,23.871,14.781,-627.983,8.864,0.216,4,9.937,0.000,"",0.065,0.000,-0.011,23.871,0.000,1.000,110.219
0.640,23.872,15.259,-627.975,8.863,-0.262,4,9.899,0.000,"",0.064,0.000,0.011,23.872,0.000,1.000,109.741
0.660,23.873,15.736,-627.967,8.861,-0.739,4,9.866,0.000,"",0.064,0.000,0.011,23.873,0.000,1.000,109.264
0.680,23.874,16.213,-627.959,8.859,-1.216,4,9.836,0.000,"",0.064,0.000,-0.011,23.874,0.000,1.000,108.787
0.700,23.874,16.691,-627.951,8.858,-1.694,4,9.810,0.000,"",0.063,0.000,-0.011,23.874,0.000,1.000,108.309
0.720,23.875,17.168,-627.943,8.856,-2.171,4,9.789,0.000,"",0.063,0.000,0.011,23.875,0.000,1.000,107.832
0.740,23.876,17.646,-627.935,8.855,-2.649,4,9.772,0.000,"",0.063,0.000,0.011,23.876,0.000,1.000,107.354
0.760,23.876,18.123,-627.927,8.853,-3.126,4,9.758,0.000,"",0.062,0.000,-0.011,23.876,0.000,1.000,106.877
0.780,23.876,18.601,-627.920,8.851,-3.604,4,9.748,0.000,"",0.062,0.000,-0.011,23.876,0.000,1.000,106.399
0.800,23.877,19.079,-627.912,8.849,-4.081,4,9.741,0.000,"",0.062,0.000,0.011,23.877,0.000,1.000,105.922
0.820,23.877,19.556,-627.904,8.848,-4.558,4,9.738,0.000,"",0.062,0.000,0.011,23.877,0.000,1.000,105.444
0.840,23.878,20.034,-627.896,8.846,-5.036,4,9.736,0.000,"",0.061,0.000,-0.011,23.878,0.000,1.000,104.966
0.860,23.878,20.511,-627.888,8.844,-5.513,4,9.737,0.000,"",0.061,0.000,-0.011,23.878,0.000,1.000,104.489
0.880,23.878,20.989,-627.880,8.842,-5.991,4,9.740,0.000,"",0.061,0.000,0.011,23.878,0.000,1.000,104.011
0.900,23.879,21.466,-627.872,8.840,-6.468,4,9.744,0.000,"",0.061,0.000,0.011,23.879,0.000,1.000,103.534
0.920,23.879,21.944,-627.864,8.838,-6.946,4,9.750,0.000,"",0.061,0.000,-0.011,23.879,0.000,1.000,103.056
0.940,23.879,22.421,-627.857,8.836,-7.423,4,9.756,0.000,"",0.061,0.000,-0.011,23.879,0.000,1.000,102.579
0.960,23.879,22.899,-627.849,8.835,-7.901,4,9.762,0.000,"",0.060,0.000,0.011,23.879,0.000,1.000,102.101
0.980,23.880,23.377,-627.841,8.833,-8.379,4,9.769,0.000,"",0.060,0.000,-0.011,23.880,0.000,1.000,101.623
1.000,23.880,23.854,-627.833,8.831,-8.856,4,9.776,0.000,"",0.060,0.000,0.011,23.880,0.000,1.000,101.146
1.020,23.880,24.332,-627.825,8.829,-9.333,4,10.368,0.000,"",0.060,0.000,0.011,23.880,0.000,1.000,100.668
1.040,23.880,24.809,-627.817,8.827,-9.811,4,10.323,0.064,"",0.060,0.000,-0.010,23.880,0.000,1.000,100.191
1.060,23.880,25.287,-627.809,8.826,-10.288,4,10.307,0.107,"",0.060,0.000,-0.008,23.880,0.000,1.000,99.713
1.080,23.880,25.764,-627.802,8.825,-10.765,4,10.299,0.132,"",0.060,0.000,0.007,23.880,0.000,1.000,99.236
1.100,23.880,26.241,-627.794,8.824,-11.243,4,10.286,0.146,"",0.060,0.000,-0.005,23.880,0.000,1.000,98.759
1.120,23.879,26.719,-627.786,8.823,-11.720,4,10.261,0.152,"",0.060,0.000,0.004,23.879,0.000,1.000,98.281
1.140,23.879,27.196,-627.778,8.823,-12.198,4,10.806,0.151,"",0.060,0.000,0.002,23.879,0.000,1.000,97.804
1.160,23.879,27.674,-627.770,8.823,-12.675,4,10.587,0.083,"",0.060,0.000,0.002,23.879,0.000,1.000,97.326
1.180,23.878,28.151,-627.762,8.823,-13.153,4,10.337,0.035,"",0.061,0.000,-0.002,23.878,0.000,1.000,96.849
1.200,23.878,28.629,-627.754,8.823,-13.630,4,10.084,0.003,"",0.061,0.000,-0.002,23.878,0.000,1.000,96.371
