time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.676,True,0,319.48,74.96,287.49
3.01,Traffic 2,2.673,True,0,342.23,38.30,-396.58
3.01,Traffic 3,2.680,True,0,-564.13,6.97,-548.91
3.01,Traffic 4,2.202,True,0,-569.85,8.63,543.53
3.01,Traffic 5,6.184,True,0,-546.47,8.59,534.74
3.01,Traffic 6,6.184,True,0,-523.79,8.58,545.66
3.01,Traffic 7,2.150,True,0,-502.37,8.59,536.07
3.01,Traffic 8,2.150,True,0,-480.20,8.63,539.09
3.01,Traffic 9,6.184,True,0,-371.57,9.26,527.03
3.01,Traffic 10,6.184,True,0,-349.14,9.39,538.52
3.01,Traffic 11,2.150,True,0,-327.44,9.51,529.57
3.01,Traffic 12,2.150,True,0,-305.32,9.60,533.00
3.01,Traffic 13,6.184,True,0,-196.44,9.35,523.11
3.01,Traffic 14,6.184,True,0,-174.38,9.20,535.31
3.01,Traffic 15,2.150,True,0,-152.41,9.04,527.06
3.01,Traffic 16,2.150,True,0,-130.40,8.88,531.14
3.01,Traffic 17,6.184,True,0,-21.40,8.52,522.68
3.01,Traffic 18,6.184,True,0,0.47,8.55,535.16
3.01,Traffic 19,2.150,True,0,22.70,8.62,527.81
3.01,Traffic 20,2.150,True,0,43.93,8.86,534.64
5.10,Traffic 1,2.789,True,0,322.24,79.05,266.83
5.10,Traffic 2,2.599,True,0,365.42,31.11,-395.86
5.10,Traffic 3,2.629,True,0,-587.43,6.76,-548.76
5.10,Traffic 4,2.362,True,0,-590.65,8.74,541.33
5.10,Traffic 5,6.163,True,0,-520.52,8.74,533.15
5.10,Traffic 6,6.245,True,0,-549.75,8.69,547.27
5.10,Traffic 7,2.190,True,0,-476.29,8.64,534.81
5.10,Traffic 8,2.177,True,0,-506.17,8.79,540.36
5.10,Traffic 9,6.188,True,0,-345.69,9.41,526.09
5.10,Traffic 10,6.181,True,0,-375.22,9.23,539.47
5.10,Traffic 11,2.157,True,0,-301.52,9.61,528.78
5.10,Traffic 12,2.143,True,0,-331.37,9.49,533.80
5.10,Traffic 13,6.189,True,0,-170.33,9.17,522.99
5.10,Traffic 14,6.183,True,0,-200.27,9.37,535.43
5.10,Traffic 15,2.153,True,0,-126.29,8.85,527.04
5.10,Traffic 16,2.148,True,0,-156.29,9.07,531.16
5.10,Traffic 17,6.212,True,0,4.59,8.55,522.92
5.10,Traffic 18,6.141,True,0,-25.56,8.52,534.94
5.10,Traffic 19,2.369,True,0,48.30,8.92,531.29
5.10,Traffic 20,1.810,True,0,17.94,8.60,531.28
7.10,Traffic 1,2.752,True,0,329.42,82.34,237.20
7.10,Traffic 2,1.878,True,0,389.98,35.24,-412.75
7.10,Traffic 3,2.489,True,0,-605.30,6.74,-546.38
7.10,Traffic 4,2.214,True,0,-606.75,8.73,530.87
7.10,Traffic 5,6.272,True,0,-469.06,8.66,530.45
7.10,Traffic 6,5.857,True,0,-587.77,8.75,545.60
7.10,Traffic 7,2.128,True,0,-422.98,8.91,533.08
7.10,Traffic 8,2.207,True,0,-558.40,8.74,543.44
7.10,Traffic 9,6.196,True,0,-294.26,9.63,524.48
7.10,Traffic 10,6.185,True,0,-427.74,8.88,541.44
7.10,Traffic 11,2.170,True,0,-248.27,9.61,527.68
7.10,Traffic 12,2.145,True,0,-385.50,9.16,535.75
7.10,Traffic 13,6.188,True,0,-118.71,8.80,522.94
7.10,Traffic 14,6.174,True,0,-252.64,9.62,535.95
7.10,Traffic 15,2.146,True,0,-72.86,8.60,527.02
7.10,Traffic 16,2.143,True,0,-210.23,9.43,531.39
7.10,Traffic 17,6.504,True,0,54.07,9.03,528.66
7.10,Traffic 18,6.191,True,0,-78.02,8.62,535.24
7.10,Traffic 19,1.501,True,0,97.93,9.75,542.84
7.10,Traffic 20,2.126,True,0,-36.27,8.53,530.89
9.10,Traffic 1,2.834,True,0,341.85,82.81,208.89
9.10,Traffic 2,2.793,True,0,408.66,38.56,-437.74
9.10,Traffic 3,1.161,True,0,-615.84,6.61,-531.43
9.10,Traffic 4,2.923,True,0,-612.62,8.66,499.70
9.10,Traffic 5,6.163,True,0,-416.07,8.96,528.72
9.10,Traffic 6,3.661,True,0,-605.08,8.74,535.85
9.10,Traffic 7,2.153,True,0,-367.16,9.28,530.96
9.10,Traffic 8,2.192,True,0,-584.42,8.74,542.37
9.10,Traffic 9,6.200,True,0,-241.23,9.58,523.49
9.10,Traffic 10,6.212,True,0,-482.21,8.62,543.30
9.10,Traffic 11,2.159,True,0,-192.34,9.32,527.18
9.10,Traffic 12,2.153,True,0,-442.82,8.79,537.89
9.10,Traffic 13,6.175,True,0,-65.65,8.58,522.90
9.10,Traffic 14,6.164,True,0,-307.09,9.59,537.13
9.10,Traffic 15,2.154,True,0,-16.96,8.52,526.78
9.10,Traffic 16,2.139,True,0,-267.52,9.65,532.10
9.10,Traffic 17,5.558,True,0,104.30,9.76,539.12
9.10,Traffic 18,6.186,True,0,-132.46,8.89,535.24
9.10,Traffic 19,2.239,True,0,153.70,9.71,545.69
9.10,Traffic 20,2.166,True,0,-93.58,8.67,531.17
11.10,Traffic 1,3.276,True,0,364.17,80.77,188.41
11.10,Traffic 2,2.607,True,0,427.05,35.61,-463.59
11.10,Traffic 3,3.001,True,0,-615.02,6.76,-498.82
11.10,Traffic 4,2.571,True,0,-622.37,9.07,467.61
11.10,Traffic 5,6.188,True,0,-363.11,9.31,526.71
11.10,Traffic 6,4.077,True,0,-611.52,8.60,509.36
11.10,Traffic 7,2.159,True,0,-311.33,9.58,529.06
11.10,Traffic 8,2.186,True,0,-600.89,8.74,537.18
11.10,Traffic 9,6.192,True,0,-188.16,9.29,523.06
11.10,Traffic 10,6.161,True,0,-536.58,8.73,546.45
11.10,Traffic 11,2.155,True,0,-136.40,8.92,527.04
11.10,Traffic 12,2.139,True,0,-500.13,8.69,540.00
11.10,Traffic 13,6.195,True,0,-12.60,8.52,522.69
11.10,Traffic 14,6.177,True,0,-361.56,9.32,538.96
11.10,Traffic 15,2.185,True,0,37.17,8.72,529.17
11.10,Traffic 16,2.134,True,0,-324.84,9.52,533.57
11.10,Traffic 17,6.272,True,0,157.25,9.69,541.88
11.10,Traffic 18,6.181,True,0,-186.89,9.28,535.36
11.10,Traffic 19,2.231,True,0,207.95,9.21,552.59
11.10,Traffic 20,2.146,True,0,-150.87,9.03,531.15
13.10,Traffic 1,2.630,True,0,392.75,76.69,177.33
13.10,Traffic 2,2.674,True,0,444.47,31.57,-489.95
13.10,Traffic 3,2.623,True,0,-616.96,6.94,-466.20
13.10,Traffic 4,2.806,True,0,-630.17,9.45,434.99
13.10,Traffic 5,6.192,True,0,-310.13,9.58,524.93
