time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.40,Traffic 1,2.668,True,0,538.32,51.63,-194.46
4.40,Traffic 2,2.727,True,0,-1.13,33.34,-485.19
4.40,Traffic 3,3.019,True,0,-624.39,8.74,-34.83
4.40,Traffic 4,2.142,True,0,-32.63,8.53,530.89
5.72,Traffic 1,2.635,True,0,544.69,42.43,-211.81
5.72,Traffic 2,2.701,True,0,-1.24,31.77,-464.12
5.72,Traffic 3,3.347,True,0,-624.43,8.81,-13.21
5.72,Traffic 4,2.141,True,0,-61.57,8.57,531.06
7.38,Traffic 1,2.613,True,0,551.69,34.21,-235.00
7.38,Traffic 2,2.557,True,0,-0.02,32.26,-440.58
7.38,Traffic 3,3.264,True,0,-625.01,8.92,13.79
7.38,Traffic 4,2.165,True,0,-108.25,8.74,531.16
8.70,Traffic 1,2.612,True,0,556.21,30.47,-254.39
8.70,Traffic 2,2.680,True,0,1.70,34.86,-420.26
8.70,Traffic 3,3.261,True,0,-625.41,9.01,35.38
8.70,Traffic 4,2.146,True,0,-146.10,8.99,531.15
10.70,Traffic 1,2.492,True,0,558.62,27.75,-284.96
10.70,Traffic 2,2.646,True,0,5.23,39.52,-389.41
10.70,Traffic 3,3.266,True,0,-626.02,9.15,68.05
10.70,Traffic 4,2.144,True,0,-203.39,9.39,531.35
12.70,Traffic 1,2.436,True,0,553.91,25.69,-315.43
12.70,Traffic 2,2.597,True,0,11.76,40.26,-358.38
12.70,Traffic 3,2.672,True,0,-627.22,9.29,100.71
12.70,Traffic 4,2.140,True,0,-260.68,9.64,531.98
14.70,Traffic 1,2.678,True,0,546.17,25.25,-345.40
14.70,Traffic 2,2.612,True,0,21.01,36.97,-328.08
14.70,Traffic 3,2.672,True,0,-627.78,9.42,133.39
14.70,Traffic 4,2.132,True,0,-317.99,9.55,533.36
16.70,Traffic 1,2.832,True,0,541.50,26.48,-375.97
16.70,Traffic 2,2.331,True,0,36.36,36.66,-300.67
16.70,Traffic 3,2.680,True,0,-628.28,9.53,166.07
16.70,Traffic 4,2.145,True,0,-375.32,9.23,535.36
18.70,Traffic 1,2.723,True,0,540.11,29.95,-406.47
18.70,Traffic 2,2.080,True,0,62.15,44.39,-286.50
18.70,Traffic 3,2.677,True,0,-628.70,9.63,198.74
18.70,Traffic 4,2.151,True,0,-432.65,8.85,537.52
20.70,Traffic 1,2.657,True,0,538.35,33.19,-436.97
20.70,Traffic 2,2.322,True,0,93.63,41.82,-287.59
20.70,Traffic 3,2.683,True,0,-629.07,9.69,231.41
20.70,Traffic 4,2.149,True,0,-489.97,8.60,539.51
22.70,Traffic 1,2.542,True,0,532.95,32.66,-467.44
22.70,Traffic 2,2.602,True,0,124.30,37.80,-294.98
22.70,Traffic 3,2.684,True,0,-629.61,9.74,264.09
22.70,Traffic 4,2.182,True,0,-547.06,8.74,542.97
24.70,Traffic 1,2.589,True,0,523.80,27.91,-496.69
24.70,Traffic 2,2.650,True,0,152.96,39.78,-303.54
24.70,Traffic 3,2.679,True,0,-630.18,9.77,296.76
24.70,Traffic 4,2.234,True,0,-587.12,8.74,541.96
26.70,Traffic 1,2.463,True,0,509.79,23.87,-523.91
26.70,Traffic 2,2.614,True,0,181.76,45.05,-314.45
26.70,Traffic 3,2.673,True,0,-630.57,9.77,329.43
26.70,Traffic 4,2.008,True,0,-604.96,8.74,533.39
28.70,Traffic 1,2.629,True,0,492.89,23.11,-540.93
28.70,Traffic 2,2.582,True,0,209.88,46.29,-328.92
28.70,Traffic 3,2.664,True,0,-630.47,9.74,362.12
28.70,Traffic 4,3.544,True,0,-611.91,8.62,504.60
30.70,Traffic 1,0.666,True,0,473.59,25.29,-534.78
30.70,Traffic 2,2.583,True,0,235.78,42.12,-347.00
30.70,Traffic 3,2.649,True,0,-629.35,9.67,394.77
30.70,Traffic 4,2.440,True,0,-620.85,9.01,472.30
32.70,Traffic 1,2.742,True,0,461.31,28.90,-506.99
32.70,Traffic 2,2.675,True,0,260.95,37.13,-365.87
32.70,Traffic 3,2.601,True,0,-626.11,9.51,427.27
32.70,Traffic 4,2.816,True,0,-629.30,9.41,439.86
34.70,Traffic 1,2.828,True,0,445.08,32.44,-481.20
34.70,Traffic 2,2.770,True,0,287.66,36.43,-382.78
34.70,Traffic 3,2.579,True,0,-619.52,9.17,459.25
34.70,Traffic 4,2.767,True,0,-633.77,9.64,406.63
36.70,Traffic 1,2.655,True,0,428.07,36.29,-455.99
36.70,Traffic 2,2.813,True,0,315.72,42.63,-394.91
36.70,Traffic 3,2.593,True,0,-609.92,8.74,490.47
36.70,Traffic 4,2.734,True,0,-635.48,9.73,373.15
38.70,Traffic 1,2.737,True,0,410.21,38.67,-430.98
38.70,Traffic 2,3.270,True,0,346.66,36.94,-396.66
38.70,Traffic 3,3.005,True,0,-603.67,8.57,518.80
38.70,Traffic 4,2.703,True,0,-635.83,9.77,339.62
40.70,Traffic 1,2.651,True,0,390.82,34.37,-407.19
40.70,Traffic 2,1.760,True,0,375.62,30.74,-399.48
40.70,Traffic 3,0.860,True,0,-594.37,8.74,537.41
40.70,Traffic 4,2.692,True,0,-635.53,9.77,306.10
42.70,Traffic 1,2.802,True,0,366.71,31.05,-390.73
42.70,Traffic 2,2.337,True,0,396.42,37.50,-421.38
42.70,Traffic 3,2.117,True,0,-548.53,8.74,539.04
42.70,Traffic 4,2.684,True,0,-634.97,9.75,272.59
44.70,Traffic 1,3.209,True,0,338.10,39.47,-391.24
44.70,Traffic 2,2.701,True,0,415.36,37.81,-446.76
44.70,Traffic 3,2.134,True,0,-492.81,8.54,535.54
44.70,Traffic 4,2.678,True,0,-634.39,9.71,239.06
46.70,Traffic 1,2.107,True,0,308.48,41.16,-387.57
46.70,Traffic 2,2.632,True,0,433.22,34.20,-472.89
46.70,Traffic 3,2.146,True,0,-436.96,8.82,533.58
46.70,Traffic 4,2.670,True,0,-633.96,9.64,205.54
48.70,Traffic 1,2.522,True,0,281.66,35.58,-373.36
48.70,Traffic 2,2.760,True,0,450.60,30.28,-499.28
48.70,Traffic 3,2.151,True,0,-381.14,9.19,531.48
48.70,Traffic 4,2.684,True,0,-633.57,9.55,172.02
50.70,Traffic 1,2.564,True,0,256.36,38.51,-356.21
50.70,Traffic 2,2.524,True,0,466.14,26.57,-526.80
50.70,Traffic 3,2.157,True,0,-325.31,9.52,529.50
50.70,Traffic 4,2.682,True,0,-633.06,9.43,138.50
52.70,Traffic 1,2.681,True,0,232.28,43.40,-338.08
52.70,Traffic 2,2.203,True,0,479.15,24.07,-544.14
52.70,Traffic 3,2.170,True,0,-269.45,9.65,528.02
52.70,Traffic 4,2.681,True,0,-632.49,9.31,104.99
54.70,Traffic 1,2.744,True,0,206.89,46.63,-321.15
54.70,Traffic 2,3.736,True,0,499.88,23.07,-543.87
54.70,Traffic 3,2.161,True,0,-213.54,9.45,527.32
54.70,Traffic 4,2.681,True,0,-631.88,9.17,71.47
56.70,Traffic 1,2.801,True,0,179.12,44.30,-307.61
56.70,Traffic 2,3.074,True,0,519.17,24.56,-519.24
56.70,Traffic 3,2.157,True,0,-157.60,9.08,527.06
56.70,Traffic 4,5.994,True,0,-622.73,9.03,39.52
58.70,Traffic 1,2.752,True,0,150.38,39.11,-297.18
58.70,Traffic 2,2.811,True,0,531.52,29.35,-490.79
58.70,Traffic 3,2.152,True,0,-101.66,8.70,527.04
58.70,Traffic 4,6.406,True,0,-621.69,8.88,6.07
60.70,Traffic 1,2.706,True,0,120.77,38.16,-288.69
60.70,Traffic 2,2.774,True,0,539.78,33.34,-460.72
60.70,Traffic 3,2.134,True,0,-45.74,8.54,526.89
60.70,Traffic 4,6.221,True,0,-621.28,8.74,-27.44
62.70,Traffic 1,2.722,True,0,91.11,42.34,-282.25
62.70,Traffic 2,2.837,True,0,544.37,32.52,-429.26
62.70,Traffic 3,2.188,True,0,10.16,8.57,527.17
62.70,Traffic 4,6.256,True,0,-620.68,8.62,-60.95
64.70,Traffic 1,2.908,True,0,60.59,44.32,-281.95
64.70,Traffic 2,2.721,True,0,545.74,28.84,-397.65
64.70,Traffic 3,2.846,True,0,60.85,9.29,535.00
64.70,Traffic 4,6.255,True,0,-620.17,8.49,-94.47
66.70,Traffic 1,3.164,True,0,34.01,37.16,-295.34
66.70,Traffic 2,2.627,True,0,547.79,25.74,-366.06
66.70,Traffic 3,1.725,True,0,113.49,9.77,543.63
66.70,Traffic 4,6.257,True,0,-619.68,8.38,-128.00
68.70,Traffic 1,3.043,True,0,17.80,36.42,-321.23
68.70,Traffic 2,2.515,True,0,553.88,25.25,-334.88
68.70,Traffic 3,2.264,True,0,169.26,9.63,547.19
68.70,Traffic 4,6.253,True,0,-619.22,8.26,-161.51
70.70,Traffic 1,2.777,True,0,8.49,39.69,-350.33
70.70,Traffic 2,2.689,True,0,561.50,26.32,-303.98
