time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.003,moto,0,0,0.00,0,0,564.07,82.55,-6.94,0.000,False,0.000
3.003,moto,0,0,0.00,0,0,568.74,82.57,0.91,0.000,False,0.000
3.003,moto,0,0,0.00,0,0,564.53,82.57,8.03,0.000,False,0.000
3.003,atv,0,0,0.00,0,0,569.05,82.57,14.95,0.000,False,0.000
4.400,moto,0,0,20.40,0,0,564.49,82.57,8.59,0.000,False,2102.558
4.400,moto,0,0,20.41,0,0,569.06,82.57,16.45,0.000,False,2110.483
4.400,moto,0,0,20.42,0,0,564.67,82.57,23.57,0.000,False,2117.618
4.400,atv,0,1,19.19,0,0,567.85,82.54,29.53,4.131,False,4.131
5.720,moto,0,1,32.94,0,0,563.70,82.48,44.47,19.010,False,19.010
5.720,moto,0,1,32.96,0,0,567.82,82.43,52.34,26.670,False,26.670
5.720,moto,0,1,32.98,0,0,562.90,82.38,59.46,33.914,False,33.914
5.720,atv,0,1,30.85,0,0,565.33,82.36,63.11,37.563,False,37.563
7.380,moto,0,1,37.48,0,0,556.05,81.86,105.75,81.777,False,81.777
7.380,moto,0,1,36.71,0,0,557.91,81.74,112.31,86.843,False,86.843
7.380,moto,0,1,38.45,0,0,549.39,81.49,118.32,96.366,False,96.366
7.380,atv,0,1,37.03,0,0,552.29,81.52,118.79,95.035,False,95.035
8.700,moto,0,1,43.11,0,0,522.29,80.41,145.44,134.790,False,134.790
8.700,moto,0,1,43.16,0,0,520.89,80.32,149.33,138.146,False,138.146
8.700,moto,0,1,44.77,0,0,508.59,79.90,154.91,151.364,False,151.364
8.700,atv,0,1,42.43,0,0,513.40,80.06,153.84,146.803,False,146.803
10.700,moto,0,2,36.52,0,0,444.83,76.65,192.35,225.480,False,225.480
10.700,moto,0,2,34.11,0,0,445.16,76.62,193.96,226.071,False,226.071
10.700,moto,0,2,32.51,0,0,432.56,75.87,199.32,239.691,False,239.691
10.700,atv,0,2,32.82,0,0,439.53,76.27,196.77,232.371,False,232.371
12.700,moto,0,2,0.10,0,0,415.80,75.04,208.04,259.256,False,259.256
12.700,moto,0,2,0.10,0,0,416.01,75.03,208.69,259.378,False,259.378
12.700,moto,0,2,30.31,0,0,376.88,76.65,228.85,303.291,False,303.291
12.700,atv,0,2,22.90,0,0,384.58,74.59,224.75,294.278,False,294.278
14.700,moto,0,2,0.05,0,0,415.70,75.04,208.07,259.356,False,259.356
14.700,moto,0,2,0.04,0,0,415.95,75.03,208.76,259.472,False,259.472
14.700,moto,0,2,26.87,0,0,326.14,83.66,254.14,312.912,False,364.229
14.700,atv,0,2,20.44,0,0,346.67,81.60,244.73,313.328,False,342.093
16.700,moto,0,2,0.04,0,0,415.61,75.03,208.09,259.447,False,259.447
16.700,moto,0,2,0.04,0,0,415.88,75.02,208.83,259.564,False,259.564
16.700,moto,0,2,19.45,0,0,273.39,69.05,275.14,312.912,False,421.483
16.700,atv,0,2,11.93,0,0,323.33,80.32,256.53,313.328,False,368.113
18.700,moto,0,2,26.06,0,0,391.73,74.24,221.17,286.195,False,286.195
18.700,moto,0,2,11.51,0,0,412.51,74.89,210.58,263.137,False,263.137
18.700,moto,0,2,31.94,0,0,223.70,53.82,298.48,312.912,False,480.854
18.700,atv,0,2,22.89,0,0,294.34,73.22,274.84,313.328,False,402.073
20.700,moto,0,2,27.41,0,0,342.29,84.51,246.83,313.245,False,346.614
20.700,moto,0,2,28.20,0,0,372.39,78.98,231.23,309.000,False,309.000
20.700,moto,0,2,31.87,0,0,161.27,47.65,287.90,312.912,False,544.097
20.700,atv,0,2,31.96,0,0,249.13,56.62,293.36,313.328,False,455.222
22.700,moto,0,2,30.09,0,0,294.72,72.45,277.40,313.245,False,403.131
22.700,moto,0,2,23.77,0,0,327.49,80.64,255.86,312.878,False,363.969
22.700,moto,0,2,30.68,0,0,100.69,50.39,271.26,312.912,False,612.411
22.700,atv,0,2,31.81,0,0,184.33,49.54,292.93,313.328,False,520.461
24.700,moto,0,2,38.77,0,0,235.93,55.18,296.78,313.245,False,468.588
24.700,moto,0,2,24.74,0,0,279.94,65.90,273.87,312.878,False,416.434
24.700,moto,0,2,25.04,0,0,43.48,34.55,252.86,312.912,False,673.194
24.700,atv,0,2,19.45,0,0,128.87,46.90,279.68,313.328,False,577.976
26.700,moto,0,2,31.71,0,0,169.23,48.49,289.94,313.245,False,535.849
26.700,moto,0,2,36.65,0,0,226.52,54.12,297.52,312.878,False,477.947
26.700,moto,0,2,0.01,0,0,39.32,34.57,250.09,312.912,False,678.607
26.700,atv,0,2,23.40,0,0,86.55,44.40,265.70,313.328,False,628.647
28.700,moto,0,2,31.07,0,0,108.39,50.07,273.63,313.245,False,593.438
28.700,moto,0,2,31.77,0,0,162.98,47.86,288.45,312.878,False,542.298
28.700,moto,0,2,0.02,0,0,39.24,34.55,250.23,312.912,False,678.605
28.700,atv,0,2,29.47,0,0,44.40,34.84,244.88,313.328,False,675.986
30.700,moto,0,2,30.15,0,0,50.48,36.33,255.24,313.245,False,665.919
30.700,moto,0,2,30.68,0,0,102.39,50.42,271.68,312.878,False,595.113
30.700,moto,0,2,-0.35,0,0,39.34,34.53,250.47,312.912,False,678.413
30.700,atv,0,2,41.37,0,0,-17.14,29.72,208.03,313.328,False,747.612
32.700,moto,0,2,0.00,0,0,40.74,34.46,251.98,313.245,False,676.494
32.700,moto,0,2,27.81,0,0,44.91,34.57,253.10,312.878,False,671.777
32.700,moto,0,2,0.01,0,0,39.02,34.50,250.48,312.912,False,678.689
32.700,atv,0,3,31.79,0,0,-71.33,24.72,161.41,819.499,True,819.499
34.700,moto,0,2,-0.19,0,0,40.86,34.40,252.38,313.245,False,676.205
34.700,moto,0,2,13.59,1,0,112.79,49.02,275.17,312.878,False,592.012
34.700,moto,0,2,-0.22,0,0,39.14,34.44,250.91,312.912,False,678.381
34.700,atv,0,3,17.92,0,0,-102.07,25.39,117.92,870.776,True,870.776
36.700,moto,0,2,-0.43,0,0,41.06,34.33,252.87,313.245,False,675.822
36.700,moto,0,2,9.90,1,0,91.80,35.12,261.22,312.878,False,626.189
36.700,moto,0,2,-0.41,0,0,39.36,34.39,251.37,312.912,False,677.981
36.700,atv,0,3,15.57,0,0,-114.68,17.83,88.44,874.332,True,908.817
38.700,moto,0,2,-0.46,0,0,41.53,34.24,253.66,313.245,False,675.038
38.700,moto,0,2,31.41,1,0,50.22,34.85,248.66,312.878,False,669.055
38.700,moto,0,2,-0.46,0,0,39.85,34.31,252.14,312.912,False,677.205
38.700,atv,0,3,31.62,0,0,-124.21,20.71,39.88,874.332,True,957.979
40.700,moto,0,2,-0.49,0,0,41.97,34.10,254.56,313.245,False,674.248
40.700,moto,0,2,42.32,1,0,-10.97,30.21,210.64,312.878,False,741.015
40.700,moto,0,2,2.32,0,0,39.33,34.26,252.02,312.912,False,677.661
40.700,atv,0,3,21.46,0,0,-124.38,24.38,-10.83,874.332,True,1012.868
42.700,moto,0,2,7.40,0,0,42.60,33.85,255.95,313.245,False,672.938
42.700,moto,0,3,31.81,1,0,-69.26,24.93,163.97,816.219,True,816.219
42.700,moto,0,2,14.79,1,0,106.69,47.04,271.52,312.912,False,596.283
42.700,atv,0,3,23.48,0,0,-114.99,18.79,-50.00,874.332,True,1052.915
44.700,moto,0,2,30.29,0,0,16.78,32.77,227.62,313.245,False,708.576
44.700,moto,0,3,30.98,1,0,-105.62,25.86,112.55,873.688,True,873.688
44.700,moto,0,2,21.07,1,0,81.43,34.63,258.06,312.912,False,636.890
44.700,atv,0,3,36.29,0,0,-79.40,22.62,-99.27,874.332,True,1113.275
46.700,moto,0,2,33.77,0,0,-44.58,27.19,187.23,313.245,False,782.237
46.700,moto,0,3,30.72,1,0,-123.71,20.24,57.45,873.688,True,940.668
46.700,moto,0,2,34.34,1,0,27.73,34.04,236.02,312.912,False,694.732
46.700,atv,0,3,34.02,0,0,-9.61,27.09,-131.32,874.332,True,1190.925
48.700,moto,0,3,0.00,0,0,-85.08,23.75,149.17,846.040,True,846.040
48.700,moto,0,3,31.08,1,0,-125.24,24.68,-5.55,873.688,True,999.593
48.700,moto,0,2,41.11,1,0,-39.14,27.61,190.06,312.912,False,776.070
48.700,atv,0,3,31.77,0,0,53.44,31.47,-139.83,874.332,True,1254.688
50.700,moto,0,3,26.60,0,0,-99.13,24.70,122.48,867.805,True,867.805
50.700,moto,0,3,14.90,1,0,-118.76,18.57,-48.33,873.688,True,1050.178
50.700,moto,0,3,31.94,1,0,-85.67,23.44,144.56,841.654,True,841.654
50.700,atv,0,3,19.82,0,0,96.36,41.14,-148.62,874.332,True,1299.589
52.700,moto,0,3,26.25,0,0,-121.87,18.98,75.38,873.822,True,923.047
52.700,moto,0,3,33.31,1,0,-88.45,22.06,-87.48,873.688,True,1098.528
52.700,moto,0,3,29.56,1,0,-117.80,23.82,90.94,873.703,True,907.575
52.700,atv,0,3,18.67,0,0,132.19,34.37,-157.01,874.332,True,1342.620
54.700,moto,0,3,31.78,0,0,-125.40,21.43,14.05,873.822,True,983.945
54.700,moto,0,3,43.20,1,0,-23.78,26.16,-127.45,873.688,True,1176.081
54.700,moto,0,3,31.91,1,0,-124.54,20.56,31.42,873.703,True,966.431
54.700,atv,0,3,25.59,0,0,166.25,40.24,-163.18,874.332,True,1377.556
56.700,moto,0,3,27.17,0,0,-122.43,20.65,-46.87,873.822,True,1047.610
56.700,moto,0,3,31.81,1,0,42.19,30.67,-138.25,873.688,True,1243.301
56.700,moto,0,3,29.69,1,0,-124.33,24.40,-30.85,873.703,True,1032.632
56.700,atv,0,4,31.79,0,0,221.89,45.99,-186.23,1438.087,True,1438.087
58.700,moto,0,3,38.11,0,0,-81.49,22.48,-96.45,873.822,True,1109.776
