time,x,y,z,speed,wheels,target,throttle,brake,steer
0.01999664,990.0041,164.5692,115.0054,0.3398574,4,1,1,0,0
0.04000092,990.0122,164.5677,115.0162,0.6774887,4,2,1,0,0.006321592
0.05999756,990.0243,164.5657,115.0324,1.012893,4,3,1,0,0.01218199
0.0799942,990.0403,164.5634,115.054,1.346076,4,4,1,0,0.01745154
0.09999847,990.0602,164.5607,115.0809,1.677048,4,5,1,0,0.02222936
0.1199951,990.084,164.558,115.1131,2.005821,4,6,1,0,0.0264993
0.1399994,990.1116,164.5552,115.1506,2.332413,4,6,1,0,0.02695478
0.159996,990.1431,164.5524,115.1933,2.656838,4,6,1,0,0.02734773
0.1800003,990.1783,164.5498,115.2413,2.979117,4,6,1,0,0.02769347
0.1999969,990.2173,164.5474,115.2945,3.299266,4,6,1,0,0.02797322
0.2200012,990.26,164.5452,115.3528,3.617303,4,6,1,0,0.02816946
0.2399979,990.3065,164.5429,115.4163,3.932975,4,7,1,0,0.03134311
0.2599945,990.3567,164.541,115.4849,4.246957,4,7,1,0,0.0313299
0.2799988,990.4106,164.5394,115.5585,4.558928,4,7,1,0,0.03119567
0.2999954,990.4681,164.5382,115.6371,4.868892,4,7,1,0,0.03092405
0.3199997,990.5292,164.5372,115.7206,5.176855,4,7,1,0,0.03055046
0.3399963,990.5939,164.5366,115.8092,5.482779,4,7,1,0,0.03007765
0.3600006,990.6624,164.5361,115.9026,5.786769,4,7,1,0,0.02946061
0.3799973,990.7338,164.5359,116.0002,6.042959,4,7,0.8492618,0,0.02871742
0.3999939,990.8077,164.5359,116.1009,6.243389,4,7,0.6699288,0,0.02789906
0.4199982,990.8834,164.5361,116.2041,6.400576,4,7,0.5296276,0,0.0270228
0.4399948,990.9607,164.5365,116.3092,6.524078,4,7,0.4195971,0,0.0260956
0.4599991,991.0392,164.5371,116.4159,6.621253,4,8,0.3331455,0,0.02709126
0.4799957,991.1186,164.5378,116.5237,6.697795,4,8,0.2651229,0,0.0259625
0.5,991.1989,164.5385,116.6324,6.758133,4,8,0.2115436,0,0.02480567
0.5199966,991.2797,164.5394,116.7418,6.805725,4,8,0.1693066,0,0.02360376
0.5400009,991.3611,164.5403,116.8518,6.843277,4,8,0.1359928,0,0.02240004
0.5599976,991.4429,164.5412,116.9622,6.872915,4,8,0.1097064,0,0.02119496
0.5799942,991.5251,164.5422,117.0729,6.896309,4,8,0.08895964,0,0.02002352
0.5999985,991.6077,164.5432,117.1838,6.914776,4,8,0.07258344,0,0.01885636
0.6199951,991.6905,164.5441,117.2949,6.929353,4,9,0.05965691,0,0.01905936
0.6399994,991.7728,164.545,117.4051,6.878517,4,9,0.04945307,0,0.01787798
0.659996,991.8554,164.546,117.5156,6.900644,4,9,0.08503833,0,0.01669157
0.6800003,991.9383,164.5468,117.6263,6.918118,4,9,0.06954899,0,0.01556812
0.6999969,992.0215,164.5477,117.7372,6.931917,4,9,0.0573174,0,0.01448411
0.7200012,992.1041,164.5485,117.8472,6.880454,4,9,0.04765797,0,0.01342645
0.7399979,992.1871,164.5492,117.9575,6.902115,4,9,0.08368248,0,0.01241379
0.7599945,992.2704,164.55,118.068,6.919229,4,9,0.06851959,0,0.01144094
0.7799988,992.3539,164.5506,118.1787,6.932752,4,10,0.05654001,0,0.01156852
0.7999954,992.4369,164.5513,118.2885,6.88107,4,10,0.04707384,0,0.01066558
0.8199997,992.5201,164.5518,118.3986,6.902573,4,10,0.0832509,0,0.009777602
0.8399963,992.6037,164.5524,118.5089,6.919567,4,10,0.06819882,0,0.008953557
0.8600006,992.6874,164.5529,118.6194,6.933002,4,10,0.05630302,0,0.008154804
0.8799973,992.7706,164.5534,118.729,6.881254,4,10,0.0468986,0,0.007404553
0.8999939,992.8541,164.5538,118.839,6.902711,4,10,0.08312206,0,0.006682998
0.9199982,992.9379,164.5542,118.9491,6.919674,4,10,0.06810236,0,0.006003056
0.9399948,993.0219,164.5546,119.0595,6.933088,4,10,0.05622825,0,0.005340757
0.9599991,993.1053,164.555,119.169,6.881326,4,11,0.04683852,0,0.005774219
0.9799957,993.1892,164.5544,119.2789,6.902814,3,11,0.08307199,0,0.005185571
1,993.2736,164.5518,119.3894,6.920237,2,11,0.06802993,0,0.004867742
1.019997,993.3583,164.5473,119.5005,6.934925,2,11,0.05583405,0,0.004532373
1.040001,993.4427,164.541,119.611,6.885443,2,11,0.04555278,0,0.004209833
1.059998,993.5274,164.5328,119.7221,6.910241,2,11,0.08018975,0,0.003857124
1.079994,993.6125,164.5229,119.8337,6.931588,2,11,0.06283121,0,0.00351034
1.099998,993.6971,164.5113,119.9448,6.888113,2,11,0.04788828,0,0.003139893
1.119995,993.7822,164.4981,120.0564,6.917953,2,11,0.07832088,0,0.002738852
1.139999,993.8674,164.4833,120.1684,6.943562,2,12,0.05743322,0,0.003356674
1.159996,993.9523,164.467,120.2798,6.903747,2,12,0.03950691,0,0.002988326
1.18,994.0374,164.4493,120.3917,6.936423,2,12,0.06737737,0,0.002584495
1.199997,994.1221,164.4304,120.5031,6.902462,2,12,0.04450402,0,0.002189118
1.219994,994.2072,164.4088,120.6144,6.920063,1,12,0.06827626,0,0.001796472
1.239998,994.2921,164.3833,120.7257,6.940856,0,12,0.05595589,0,0.001540403
1.259995,994.3769,164.3539,120.8368,6.964678,0,12,0.04140081,0,0.001241088
1.279999,994.4615,164.3206,120.9477,6.991359,0,12,0.02472553,0,0.0008625567
1.299995,994.5461,164.2833,121.0586,7.020723,0,12,0.00604887,0,0.0004330158
1.32,994.6306,164.2421,121.1693,7.052592,0,13,0,0,0.00109128
1.339996,994.715,164.197,121.2799,7.08678,0,13,0,0,0.0005997194
1.360001,994.7991,164.148,121.3904,7.123103,0,13,0,0,5.072715E-05
1.379997,994.8832,164.0951,121.5007,7.16137,0,13,0,0,-0.0005404009
1.399994,994.966,164.0419,121.6095,7.131474,2,13,0,0,-0.001191069
1.419998,995.0476,163.9885,121.7168,7.09625,2,13,0,0,-0.001882797
1.439995,995.1281,163.9354,121.8229,7.05512,2,13,0,0,-0.002539961
1.459999,995.2084,163.8859,121.9286,7.012619,4,13,0,0,-0.003126926
1.479996,995.2885,163.8405,122.0341,6.969344,4,13,0,0,-0.003680835
1.5,995.3687,163.7996,122.1395,6.932217,4,13,0.02145944,0,-0.004130859
1.519997,995.4489,163.7635,122.245,6.902892,4,14,0.04744835,0,-0.002303183
1.540001,995.5301,163.732,122.3518,6.94137,4,14,0.06797586,0,-0.002455855
1.559998,995.6114,163.7053,122.4587,6.909913,4,14,0.04104066,0,-0.002613578
1.579994,995.6935,163.683,122.5667,6.947124,4,14,0.06306086,0,-0.002753267
1.599998,995.7756,163.6649,122.6746,6.914174,4,14,0.03701286,0,-0.002862252
1.619995,995.8584,163.6506,122.7836,6.950237,4,14,0.06007848,0,-0.002968997
1.639999,995.941,163.6398,122.8925,6.915933,4,14,0.03483391,0,-0.003060385
1.659996,996.0244,163.6319,123.0022,6.950835,4,14,0.05884681,0,-0.003133623
1.68,996.1074,163.6266,123.1117,6.91534,4,14,0.03441534,0,-0.003225363
1.699997,996.191,163.6234,123.222,6.949223,4,14,0.05926204,0,-0.003272175
1.719994,996.2744,163.6217,123.3319,6.912852,4,15,0.03554421,0,-0.0005780557
1.739998,996.3582,163.6212,123.4425,6.946029,4,15,0.06100373,0,-0.000561561
1.759995,996.4416,163.6214,123.5526,6.909186,4,15,0.0377799,0,-0.0005570809
1.779999,996.5255,163.622,123.6634,6.942044,4,15,0.06356988,0,-0.0005589821
1.799995,996.6089,163.6228,123.7736,6.905117,4,15,0.04056902,0,-0.0005828236
1.82,996.6927,163.6232,123.8844,6.937996,4,15,0.06641807,0,-0.0006116272
1.839996,996.7762,163.6233,123.9947,6.901267,4,15,0.04340286,0,-0.0006502342
1.860001,996.86,163.6227,124.1054,6.93439,4,15,0.0691134,0,-0.0006900284
1.879997,996.9434,163.6213,124.2156,6.898015,4,15,0.04592695,0,-0.0007195526
1.899994,997.0271,163.6189,124.3263,6.931497,4,15,0.07138948,0,-0.0007504795
1.919998,997.1104,163.6157,124.4364,6.895533,4,16,0.04795237,0,0.001621285
1.939995,997.194,163.6113,124.5469,6.929395,4,16,0.07312717,0,0.001627916
1.959999,997.2772,163.6061,124.6569,6.893817,4,16,0.04942336,0,0.001629323
1.979996,997.3608,163.5997,124.7674,6.928021,4,16,0.07432813,0,0.001605503
2,997.4446,163.5924,124.8782,6.955083,4,16,0.050385,0,0.001573399
2.019997,997.528,163.5842,124.9883,6.913946,4,16,0.03144198,0,0.001529519
2.039993,997.6116,163.5752,125.0989,6.944012,4,16,0.06023803,0,0.001487848
2.059998,997.6948,163.5655,125.2088,6.905356,4,16,0.03919148,0,0.001434295
2.079994,997.7783,163.5551,125.3191,6.937295,4,16,0.06625051,0,0.001379353
2.099998,997.8614,163.5442,125.4289,6.900178,4,16,0.04389319,0,0.001340316
2.119995,997.9448,163.5328,125.5391,6.933274,4,17,0.06987543,0,0.002920951
2.139999,998.0278,163.521,125.6487,6.897103,4,17,0.04670801,0,0.002873167
