time,x,y,z,speed,wheels,target,throttle,brake,steer
0.4600067,989.9989,110.0158,-161.9023,7.016582,4,14,0.003499746,0,-0.0006374972
0.4799957,989.9989,109.9539,-162.0286,7.036973,4,14,0,0,-0.0005953524
0.5,989.9989,109.8922,-162.1553,7.057142,4,15,0,0,-0.0005212628
0.5200043,989.9989,109.8306,-162.2824,7.077014,4,15,0,0,-0.0004816399
0.5399933,989.9989,109.7692,-162.41,7.096529,4,15,0,0,-0.0004447236
0.5599976,989.9989,109.708,-162.538,7.115648,4,15,0,0,-0.0004106483
0.5800018,989.9989,109.647,-162.6666,7.134353,4,16,0,0,-0.0003458218
0.6000061,989.9989,109.5863,-162.7956,7.152616,4,16,0,0,-0.000316515
0.6199951,989.9989,109.5258,-162.9251,7.17043,4,16,0,0,-0.000290463
0.6399994,989.9989,109.4654,-163.0551,7.187793,4,16,0,0,-0.0002675167
0.6600037,989.9989,109.4053,-163.1855,7.204714,4,17,0,0,-0.0002135673
0.6799927,989.9989,109.3453,-163.3165,7.221202,4,17,0,0,-0.0001952206
0.6999969,989.9989,109.2855,-163.4478,7.237262,4,17,0,0,-0.0001798302
0.7200012,989.9989,109.2258,-163.5796,7.252914,4,17,0,0,-0.0001671386
0.7400055,989.9989,109.1662,-163.7118,7.268171,4,18,0,0,-0.0001225688
0.7599945,989.9989,109.1066,-163.8444,7.283051,4,18,0,0,-0.0001134101
0.7799988,989.9989,109.0471,-163.9774,7.297569,4,18,0,0,-0.0001066421
0.8000031,989.9989,108.9877,-164.1107,7.311746,4,18,0,0,-0.0001019831
0.8199921,989.9989,108.9282,-164.2443,7.32559,4,19,0,0,-6.439763E-05
0.8399963,989.9989,108.8687,-164.3782,7.339124,4,19,0,0,-6.206233E-05
0.8600006,989.9989,108.8091,-164.5124,7.352358,4,19,0,0,-6.15601E-05
0.8800049,989.9989,108.7494,-164.6468,7.36531,4,20,0,0,-2.903633E-05
0.8999939,989.9989,108.6897,-164.7815,7.377989,4,20,0,0,-3.031776E-05
0.9199982,989.9989,108.6299,-164.9165,7.390406,4,20,0,0,-3.311958E-05
0.9400024,989.9989,108.5699,-165.0517,7.402575,4,20,0,0,-3.717479E-05
0.9600067,989.9989,108.5099,-165.1871,7.414507,4,21,0,0,-8.162625E-06
0.9799957,989.9989,108.4497,-165.3227,7.426206,4,21,0,0,-1.298138E-05
1,989.9989,108.3894,-165.4585,7.437681,4,21,0,0,-1.889484E-05
1.020004,989.9989,108.329,-165.5945,7.44894,4,21,0,0,-2.567824E-05
1.039993,989.9989,108.2685,-165.7307,7.45999,4,22,0,0,1.550729E-06
1.059998,989.9989,108.2079,-165.8671,7.470827,4,22,0,0,-5.300334E-06
1.080002,989.9989,108.1472,-166.0037,7.481464,4,22,0,0,-1.298364E-05
1.100006,989.9989,108.0864,-166.1405,7.491903,4,23,0,0,1.227738E-05
1.119995,989.9989,108.0255,-166.2775,7.502143,4,23,0,0,4.573289E-06
1.139999,989.9989,107.9646,-166.4146,7.512188,4,23,0,0,-3.890981E-06
1.160004,989.9989,107.9036,-166.552,7.522043,4,23,0,0,-1.292725E-05
1.179993,989.9989,107.8425,-166.6895,7.531708,4,24,0,0,1.185936E-05
1.199997,989.9989,107.7814,-166.8273,7.541184,4,24,0,0,3.283917E-06
1.220001,989.9989,107.7203,-166.9652,7.550477,4,24,0,0,-5.899813E-06
1.240005,989.9989,107.6592,-167.1033,7.559583,4,24,0,0,-1.552984E-05
1.259995,989.9989,107.598,-167.2416,7.568506,4,25,0,0,9.475292E-06
1.279999,989.9989,107.5369,-167.3801,7.577245,4,25,0,0,5.283649E-07
1.300003,989.9989,107.4758,-167.5188,7.585804,4,25,0,0,-8.95886E-06
1.319992,989.9989,107.4147,-167.6577,7.594181,4,26,0,0,1.507892E-05
1.339996,989.9989,107.3536,-167.7968,7.602382,4,26,0,0,6.088639E-06
1.360001,989.9989,107.2925,-167.936,7.610402,4,26,0,0,-3.475707E-06
1.380005,989.9989,107.2315,-168.0754,7.618248,4,26,0,0,-1.344328E-05
1.399994,989.9989,107.1705,-168.215,7.625922,4,27,0,0,1.099527E-05
1.419998,989.9989,107.1095,-168.3548,7.633421,4,27,0,0,1.771076E-06
1.440002,989.9989,107.0486,-168.4948,7.640749,4,27,0,0,-7.961569E-06
1.459991,989.9989,106.9877,-168.6349,7.647908,4,27,0,0,-1.80668E-05
1.479996,989.9989,106.9269,-168.7753,7.654893,4,28,0,0,7.102078E-06
1.5,989.9989,106.8661,-168.9157,7.661713,4,28,0,0,-2.144378E-06
1.520004,989.9989,106.8053,-169.0564,7.668361,4,28,0,0,-1.190104E-05
1.539993,989.9989,106.7446,-169.1972,7.674846,4,29,0,0,1.251474E-05
1.559998,989.9989,106.684,-169.3382,7.681165,4,29,0,0,3.354333E-06
1.580002,989.9989,106.6233,-169.4793,7.687317,4,29,0,0,-6.36969E-06
1.600006,989.9989,106.5628,-169.6205,7.693309,4,29,0,0,-1.650929E-05
1.619995,989.9989,106.5023,-169.7619,7.699139,4,30,0,0,8.507474E-06
1.639999,989.9989,106.4418,-169.9035,7.704806,4,30,0,0,-8.18936E-07
1.660004,989.9989,106.3813,-170.0452,7.710312,4,30,0,0,-1.067557E-05
1.679993,989.9989,106.321,-170.187,7.715665,4,31,0,0,1.356838E-05
1.699997,989.9989,106.2606,-170.329,7.720859,4,31,0,0,4.287196E-06
1.720001,989.9989,106.2004,-170.4711,7.725893,4,31,0,0,-5.574388E-06
1.740005,989.9989,106.1401,-170.6133,7.730778,4,31,0,0,-1.584514E-05
1.759995,989.9989,106.08,-170.7557,7.735507,4,32,0,0,9.020836E-06
1.779999,989.9989,106.0198,-170.8981,7.740081,4,32,0,0,-4.389081E-07
1.800003,989.9989,105.9598,-171.0407,7.744504,4,32,0,0,-1.041886E-05
1.819992,989.9989,105.8997,-171.1834,7.748777,4,33,0,0,1.373149E-05
1.839996,989.9989,105.8398,-171.3262,7.752905,4,33,0,0,4.341642E-06
1.860001,989.9989,105.7798,-171.4691,7.756881,4,33,0,0,-5.610624E-06
1.880005,989.9989,105.72,-171.6122,7.760717,4,33,0,0,-1.597476E-05
1.899994,989.9989,105.6602,-171.7553,7.764404,4,34,0,0,8.871281E-06
1.919998,989.9989,105.6004,-171.8985,7.767947,4,34,0,0,-6.650726E-07
1.940002,989.9989,105.5408,-172.0419,7.771345,4,34,0,0,-1.074052E-05
1.959991,989.9989,105.4811,-172.1853,7.774602,4,35,0,0,1.343219E-05
1.979996,989.9989,105.4216,-172.3288,7.777724,4,35,0,0,3.976518E-06
2,989.9989,105.3621,-172.4724,7.780702,4,35,0,0,-6.051685E-06
2.020004,989.9989,105.3026,-172.6161,7.783545,4,35,0,0,-1.648291E-05
2.039993,989.9989,105.2433,-172.7599,7.786252,4,36,0,0,8.440893E-06
2.059998,989.9989,105.184,-172.9038,7.788819,4,36,0,0,-1.147854E-06
2.080002,989.9989,105.1248,-173.0477,7.791252,4,36,0,0,-1.127077E-05
2.100006,989.9989,105.0656,-173.1917,7.793557,4,37,0,0,1.300593E-05
2.119995,989.9989,105.0065,-173.3358,7.795726,4,37,0,0,3.50446E-06
2.139999,989.9989,104.9475,-173.48,7.797763,4,37,0,0,-6.583525E-06
2.160004,989.9989,104.8886,-173.6243,7.799675,4,37,0,0,-1.709005E-05
2.179993,989.9989,104.8297,-173.7686,7.801455,4,38,0,0,7.948725E-06
2.199997,989.9989,104.7709,-173.913,7.803109,4,38,0,0,-1.714623E-06
2.220001,989.9989,104.7122,-174.0574,7.804633,4,38,0,0,-1.191878E-05
2.240005,989.9989,104.6536,-174.2019,7.806031,4,39,0,0,1.249954E-05
2.259995,989.9989,104.5951,-174.3465,7.807307,4,39,0,0,2.927129E-06
2.279999,989.9989,104.5366,-174.4911,7.808458,4,39,0,0,-7.2202E-06
2.300003,989.9989,104.4782,-174.6358,7.809491,4,39,0,0,-1.778232E-05
2.319992,989.9989,104.4199,-174.7805,7.810398,4,40,0,0,7.461857E-06
2.339996,989.9989,104.3617,-174.9253,7.811185,4,40,0,0,-2.228637E-06
2.360001,989.9989,104.3036,-175.0702,7.811854,4,40,0,0,-1.246128E-05
2.380005,989.9989,104.2456,-175.2151,7.812405,4,41,0,0,1.216562E-05
2.399994,989.9989,104.1876,-175.36,7.812834,4,41,0,0,2.5669E-06
2.419998,989.9989,104.1298,-175.505,7.813145,4,41,0,0,-7.622299E-06
2.440002,989.9989,104.072,-175.65,7.813343,4,42,0,0,1.621544E-05
2.459991,989.9989,104.0143,-175.795,7.813424,4,42,0,0,6.559714E-06
2.479996,989.9989,103.9567,-175.9401,7.81339,4,42,0,0,-3.685888E-06
2.5,989.9989,103.8992,-176.0852,7.813244,4,42,0,0,-1.435884E-05
2.520004,989.9989,103.8418,-176.2304,7.812987,4,43,0,0,1.022246E-05
2.539993,989.9989,103.7845,-176.3755,7.81262,4,43,0,0,3.88286E-07
2.559998,989.9989,103.7273,-176.5208,7.812138,4,43,0,0,-9.971243E-06
2.580002,989.9989,103.6702,-176.666,7.81155,4,44,0,0,1.403924E-05
2.600006,989.9989,103.6132,-176.8112,7.810853,4,44,0,0,4.328922E-06
2.619995,989.9989,103.5563,-176.9565,7.81005,4,44,0,0,-5.945126E-06
2.639999,989.9989,103.4995,-177.1018,7.809138,4,44,0,0,-1.662165E-05
2.660004,989.9989,103.4427,-177.2471,7.808125,4,45,0,0,8.279704E-06
2.679993,989.9989,103.3861,-177.3925,7.807001,4,45,0,0,-1.519356E-06
2.699997,989.9989,103.3296,-177.5378,7.805771,4,45,0,0,-1.184416E-05
2.720001,989.9989,103.2732,-177.6832,7.804441,4,46,0,0,1.250573E-05
2.740005,989.9989,103.2169,-177.8285,7.80301,4,46,0,0,2.843076E-06
2.759995,989.9989,103.1607,-177.9739,7.801474,4,46,0,0,-7.400837E-06
2.779999,989.9989,103.1046,-178.1192,7.799839,4,46,0,0,-1.805661E-05
2.800003,989.9989,103.0486,-178.2646,7.798106,4,47,0,0,7.185886E-06
2.819992,989.9989,102.9927,-178.41,7.796273,4,47,0,0,-2.575848E-06
2.839996,989.9989,102.9369,-178.5554,7.79434,4,47,0,0,-1.287018E-05
2.860001,989.9989,102.8812,-178.7007,7.792314,4,48,0,0,1.181357E-05
2.880005,989.9989,102.8256,-178.8461,7.790188,4,48,0,0,2.167699E-06
2.899994,989.9989,102.7701,-178.9915,7.787968,4,48,0,0,-8.066406E-06
2.919998,989.9989,102.7148,-179.1368,7.785657,4,48,0,0,-1.872817E-05
2.940002,989.9989,102.6595,-179.2822,7.78325,4,49,0,0,6.821086E-06
2.959991,989.9989,102.6044,-179.4275,7.780748,4,49,0,0,-2.964502E-06
2.979996,989.9989,102.5494,-179.5728,7.778155,4,49,0,0,-1.330582E-05
3,989.9989,102.4945,-179.7181,7.775473,4,50,0,0,1.164012E-05
3.020004,989.9989,102.4397,-179.8634,7.772695,4,50,0,0,1.94868E-06
3.039993,989.9989,102.385,-180.0087,7.76983,4,50,0,0,-8.344433E-06
3.059998,989.9989,102.3304,-180.1539,7.766873,4,51,0,0,1.582781E-05
3.080002,989.9989,102.2759,-180.2991,7.763833,4,51,0,0,6.088908E-06
3.099991,989.9989,102.2216,-180.4443,7.760698,4,51,0,0,-4.250198E-06
3.119995,989.9989,102.1674,-180.5895,7.75748,4,51,0,0,-1.502149E-05
3.139999,989.9989,102.1133,-180.7346,7.754174,4,52,0,0,9.914816E-06
3.160004,989.9989,102.0593,-180.8798,7.750783,4,52,0,0,-2.410439E-09
3.179993,989.9989,102.0054,-181.0249,7.747308,4,52,0,0,-1.04576E-05
3.199997,989.9989,101.9516,-181.1699,7.743748,4,53,0,0,1.390153E-05
3.220001,989.9989,101.898,-181.3149,7.740107,4,53,0,0,4.105462E-06
3.240005,989.9989,101.8445,-181.4599,7.736384,4,53,0,0,-6.255563E-06
3.259995,989.9989,101.7911,-181.6049,7.732579,4,53,0,0,-1.702714E-05
3.279999,989.9989,101.7378,-181.7498,7.72869,4,54,0,0,8.231795E-06
3.300003,989.9989,101.6846,-181.8946,7.72472,4,54,0,0,-1.64601E-06
3.319992,989.9989,101.6316,-182.0395,7.720666,4,54,0,0,-1.204825E-05
3.339996,989.9989,101.5786,-182.1842,7.716537,4,55,0,0,1.265777E-05
3.360001,989.9989,101.5258,-182.329,7.712332,4,55,0,0,2.937706E-06
3.380005,989.9989,101.4732,-182.4737,7.708045,4,55,0,0,-7.356599E-06
3.399994,989.9989,101.4206,-182.6183,7.703684,4,55,0,0,-1.807205E-05
3.419998,989.9989,101.3682,-182.7629,7.699244,4,56,0,0,7.518433E-06
3.440002,989.9989,101.3158,-182.9075,7.694728,4,56,0,0,-2.2958E-06
3.459991,989.9989,101.2637,-183.052,7.690135,4,56,0,0,-1.265834E-05
3.479996,989.9989,101.2116,-183.1964,7.685469,4,57,0,0,1.231638E-05
3.5,989.9989,101.1597,-183.3408,7.680727,4,57,0,0,2.615825E-06
3.520004,989.9989,101.1079,-183.4851,7.67591,4,57,0,0,-7.669443E-06
3.539993,989.9989,101.0562,-183.6293,7.671023,4,57,0,0,-1.838539E-05
3.559998,989.9989,101.0046,-183.7736,7.666061,4,58,0,0,7.43945E-06
3.580002,989.9989,100.9532,-183.9177,7.66103,4,58,0,0,-2.381286E-06
3.599991,989.9989,100.9019,-184.0618,7.655928,4,58,0,0,-1.274975E-05
3.619995,989.9989,100.8507,-184.2058,7.650752,4,59,0,0,1.244022E-05
3.639999,989.9989,100.7997,-184.3497,7.64551,4,59,0,0,2.741366E-06
3.660004,989.9989,100.7487,-184.4936,7.640195,4,59,0,0,-7.551573E-06
3.679993,989.9989,100.6979,-184.6375,7.634816,4,59,0,0,-1.827464E-05
3.699997,989.9989,100.6473,-184.7812,7.629371,4,60,0,0,7.732797E-06
3.720001,989.9989,100.5967,-184.9249,7.623854,4,60,0,0,-2.096401E-06
3.740005,989.9989,100.5463,-185.0685,7.61827,4,60,0,0,-1.248083E-05
3.759995,989.9989,100.4961,-185.212,7.612628,4,61,0,0,1.285405E-05
3.779999,989.9989,100.4459,-185.3554,7.606914,4,61,0,0,3.131697E-06
3.800003,989.9989,100.3959,-185.4988,7.601138,4,61,0,0,-7.197071E-06
3.819992,989.9989,100.346,-185.6421,7.595299,4,61,0,0,-1.795827E-05
3.839996,989.9989,100.2962,-185.7853,7.589396,4,62,0,0,8.158303E-06
3.860001,989.9989,100.2466,-185.9285,7.583429,4,62,0,0,-1.713466E-06
3.880005,989.9989,100.1971,-186.0715,7.5774,4,62,0,0,-1.213851E-05
3.899994,989.9989,100.1478,-186.2145,7.571312,4,63,0,0,1.328343E-05
3.919998,989.9989,100.0985,-186.3573,7.565161,4,63,0,0,3.521093E-06
3.940002,989.9989,100.0494,-186.5001,7.558949,4,63,0,0,-6.836767E-06
3.959991,989.9989,100.0005,-186.6429,7.552677,4,64,0,0,1.771712E-05
3.979996,989.9989,99.95163,-186.7855,7.546346,4,64,0,0,7.925728E-06
4,989.9989,99.90293,-186.928,7.539957,4,64,0,0,-2.456832E-06
4.020004,989.9989,99.85436,-187.0704,7.533511,4,64,0,0,-1.325963E-05
4.039993,989.9989,99.80592,-187.2128,7.527004,4,65,0,0,1.197218E-05
4.059998,989.9989,99.75761,-187.3551,7.520441,4,65,0,0,2.032168E-06
4.080002,989.9989,99.70944,-187.4972,7.513819,4,65,0,0,-8.427367E-06
4.099991,989.9989,99.66141,-187.6393,7.507146,4,65,0,0,-1.925653E-05
4.119995,989.9989,99.61351,-187.7813,7.500412,4,66,0,0,6.992207E-06
4.139999,989.9989,99.56573,-187.9231,7.493623,4,66,0,0,-2.859621E-06
4.160004,989.9989,99.5181,-188.0649,7.486783,4,66,0,0,-1.322597E-05
4.179993,989.9989,99.4706,-188.2066,7.479886,4,67,0,0,1.238302E-05
4.199997,989.9989,99.42323,-188.3481,7.472933,4,67,0,0,2.720791E-06
4.220001,989.9989,99.37601,-188.4896,7.46593,4,67,0,0,-7.520353E-06
4.240005,989.9989,99.32891,-188.631,7.458872,4,67,0,0,-1.817969E-05
4.259995,989.9989,99.28195,-188.7722,7.451765,4,68,0,0,8.184456E-06
4.279999,989.9989,99.23512,-188.9134,7.444602,4,68,0,0,-1.568656E-06
4.300003,989.9989,99.18844,-189.0544,7.437389,4,68,0,0,-1.186141E-05
4.319992,989.9989,99.14188,-189.1953,7.430123,4,69,0,0,1.375388E-05
4.339996,989.9989,99.09547,-189.3362,7.422807,4,69,0,0,4.131962E-06
4.360001,989.9989,99.04919,-189.4769,7.41544,4,69,0,0,-6.074964E-06
4.380005,989.9989,99.00305,-189.6175,7.408029,4,69,0,0,-1.670329E-05
4.399994,989.9989,98.95704,-189.758,7.400563,4,70,0,0,9.572214E-06
4.419998,989.9989,98.91116,-189.8984,7.393051,4,70,0,0,-1.795017E-07
4.440002,989.9989,98.86543,-190.0386,7.385489,4,70,0,0,-1.047E-05
4.459991,989.9989,98.81983,-190.1788,7.377881,4,71,0,0,1.501209E-05
4.479996,989.9989,98.77438,-190.3188,7.370221,4,71,0,0,5.373846E-06
4.5,989.9989,98.72905,-190.4587,7.362517,4,71,0,0,-4.844099E-06
4.520004,989.9989,98.68386,-190.5985,7.354768,4,71,0,0,-1.547244E-05
4.539993,989.9989,98.63882,-190.7382,7.346972,4,72,0,0,1.063256E-05
4.559998,989.9989,98.5939,-190.8778,7.339126,4,72,0,0,8.913295E-07
4.580002,989.9989,98.54912,-191.0172,7.331237,4,72,0,0,-9.367996E-06
4.599991,989.9989,98.50448,-191.1565,7.323305,4,73,0,0,1.593052E-05
4.619995,989.9989,98.45997,-191.2957,7.315327,4,73,0,0,6.307605E-06
4.639999,989.9989,98.4156,-191.4348,7.307304,4,73,0,0,-3.875779E-06
4.660004,989.9989,98.37137,-191.5737,7.299239,4,73,0,0,-1.445937E-05
4.679993,989.9989,98.32727,-191.7125,7.29113,4,74,0,0,1.143283E-05
4.699997,989.9989,98.28332,-191.8512,7.28298,4,74,0,0,1.718217E-06
4.720001,989.9989,98.2395,-191.9898,7.27479,4,74,0,0,-8.503156E-06
4.73999,989.9989,98.19582,-192.1282,7.266561,4,74,0,0,-1.907943E-05
4.759995,989.9989,98.15228,-192.2665,7.258289,4,75,0,0,7.666787E-06
4.779999,989.9989,98.10886,-192.4046,7.249977,4,75,0,0,-1.946195E-06
4.800003,989.9989,98.06559,-192.5427,7.241627,4,75,0,0,-1.207157E-05
4.819992,989.9989,98.02245,-192.6806,7.233236,4,76,0,0,1.385375E-05
4.839996,989.9989,97.97945,-192.8184,7.224806,4,76,0,0,4.399413E-06
4.860001,989.9989,97.93659,-192.956,7.216336,4,76,0,0,-5.61911E-06
4.880005,989.9989,97.89387,-193.0935,7.207831,4,76,0,0,-1.603705E-05
4.899994,989.9989,97.85128,-193.2309,7.199288,4,77,0,0,1.042172E-05
4.919998,989.9989,97.80883,-193.3681,7.190702,4,77,0,0,8.623141E-07
4.940002,989.9989,97.76652,-193.5052,7.182082,4,77,0,0,-9.22205E-06
4.959991,989.9989,97.72434,-193.6421,7.173424,4,78,0,0,1.632169E-05
4.979996,989.9989,97.6823,-193.7789,7.164727,4,78,0,0,6.881532E-06
5,989.9989,97.6404,-193.9156,7.155993,4,78,0,0,-3.115296E-06
5.020004,989.9989,97.59863,-194.0521,7.147223,4,78,0,0,-1.350297E-05
5.039993,989.9989,97.55701,-194.1885,7.138419,4,79,0,0,1.251518E-05
5.059998,989.9989,97.51552,-194.3247,7.12958,4,79,0,0,2.981005E-06
5.080002,989.9989,97.47417,-194.4608,7.120703,4,79,0,0,-7.051184E-06
5.099991,989.9989,97.43295,-194.5968,7.111798,4,79,0,0,-1.744367E-05
5.119995,989.9989,97.39188,-194.7326,7.102856,4,80,0,0,9.257355E-06
5.139999,989.9989,97.35093,-194.8683,7.09388,4,80,0,0,-2.051545E-07
5.160004,989.9989,97.31012,-195.0038,7.084872,4,80,0,0,-1.016878E-05
5.179993,989.9989,97.26945,-195.1391,7.075828,4,81,0,0,1.560809E-05
5.199997,989.9989,97.22891,-195.2743,7.066755,4,81,0,0,6.303118E-06
5.220001,989.9989,97.18851,-195.4094,7.057646,4,81,0,0,-3.543443E-06
5.23999,989.9989,97.14825,-195.5443,7.048506,4,81,0,0,-1.377752E-05
5.259995,989.9989,97.10812,-195.6791,7.039336,4,82,0,0,1.24071E-05
5.279999,989.9989,97.06813,-195.8137,7.030134,4,82,0,0,3.014764E-06
5.300003,989.9989,97.02828,-195.9482,7.020901,4,82,0,0,-6.878354E-06
5.319992,989.9989,96.98856,-196.0825,7.011641,4,82,0,0,-1.712743E-05
5.339996,989.9989,96.94898,-196.2166,7.00235,4,83,0,0,9.640289E-06
5.360001,989.9989,96.90954,-196.3506,6.993026,4,83,0,0,3.019258E-07
5.380005,989.9989,96.87022,-196.4845,6.985126,4,83,0.00488162,0,-9.530912E-06
5.399994,989.9989,96.83102,-196.6183,6.978831,4,83,0.01041212,0,-1.971587E-05
5.419998,989.9989,96.79192,-196.752,6.973792,4,84,0.01481843,0,7.665014E-06
5.440002,989.9989,96.75294,-196.8857,6.96973,4,84,0.01834555,0,-1.602668E-06
5.459991,989.9989,96.71406,-197.0193,6.966438,4,84,0.02118907,0,-1.13799E-05
5.479996,989.9989,96.67527,-197.1529,6.963747,4,85,0.02349353,0,1.493532E-05
5.5,989.9989,96.63658,-197.2864,6.961525,4,85,0.02537742,0,5.782964E-06
5.520004,989.9989,96.59798,-197.42,6.959672,4,85,0.02693252,0,-3.938308E-06
5.539993,989.9989,96.55947,-197.5535,6.958103,4,85,0.02822928,0,-1.406007E-05
5.559998,989.9989,96.52105,-197.6871,6.956765,4,86,0.02932777,0,1.251182E-05
5.580002,989.9989,96.48271,-197.8206,6.955601,4,86,0.03026438,0,3.184022E-06
5.599991,989.9989,96.44447,-197.9542,6.954573,4,86,0.03107948,0,-6.66259E-06
5.619995,989.9989,96.40631,-198.0878,6.953654,4,86,0.03179879,0,-1.689069E-05
5.639999,989.9989,96.36823,-198.2213,6.95282,4,87,0.032442,0,1.013434E-05
5.660004,989.9989,96.33025,-198.3549,6.952052,4,87,0.03302612,0,7.843694E-07
5.679993,989.9989,96.29234,-198.4885,6.951332,4,87,0.03356352,0,-9.074458E-06
5.699997,989.9989,96.25451,-198.6221,6.950654,4,87,0.03406753,0,-1.929821E-05
5.720001,989.9989,96.21678,-198.7557,6.950004,4,88,0.03454251,0,8.251744E-06
5.73999,989.9989,96.17913,-198.8893,6.949379,4,88,0.03499713,0,-1.087162E-06
5.759995,989.9989,96.14156,-199.0229,6.948774,4,88,0.03543472,0,-1.094938E-05
5.779999,989.9989,96.1041,-199.1565,6.948186,4,89,0.03585796,0,1.549262E-05
5.800003,989.9989,96.0667,-199.2902,6.947608,4,89,0.03626952,0,6.251854E-06
5.819992,989.9989,96.0294,-199.4238,6.947037,4,89,0.0366744,0,-3.562334E-06
5.839996,989.9989,95.99217,-199.5575,6.946473,4,89,0.03707394,0,-1.378459E-05
5.860001,989.9989,95.95504,-199.6912,6.945919,4,90,0.03746881,0,1.291503E-05
5.880005,989.9989,95.91799,-199.8249,6.945369,4,90,0.03785701,0,3.503984E-06
5.899994,989.9989,95.88103,-199.9586,6.94482,4,90,0.03824186,0,-6.433162E-06
5.919998,989.9989,95.84416,-200.0923,6.944279,4,90,0.03862572,0,-1.675258E-05
5.940002,989.9989,95.80737,-200.2261,6.943736,4,91,0.0390049,0,1.040759E-05
5.959991,989.9989,95.77067,-200.3598,6.943195,4,91,0.03938508,0,9.679735E-07
5.979996,989.9989,95.73405,-200.4936,6.942655,4,91,0.03976359,0,-8.990329E-06
6,989.9989,95.69752,-200.6273,6.942118,4,91,0.04014177,0,-1.931895E-05
6.020004,989.9989,95.66108,-200.7611,6.941577,4,92,0.04051728,0,8.372822E-06
6.039993,989.9989,95.62473,-200.8949,6.941034,4,92,0.04089613,0,-1.047175E-06
6.059998,989.9989,95.58846,-201.0287,6.940495,4,92,0.04127598,0,-1.099769E-05
6.080002,989.9989,95.55227,-201.1626,6.939954,4,93,0.04165316,0,1.56055E-05
6.099991,989.9989,95.51617,-201.2964,6.939413,4,93,0.042032,0,6.289437E-06
6.119995,989.9989,95.48016,-201.4303,6.938873,4,93,0.04241085,0,-3.597961E-06
6.139999,989.9989,95.44424,-201.5641,6.938334,4,93,0.04278903,0,-1.39062E-05
6.160004,989.9989,95.4084,-201.698,6.937795,4,94,0.04316654,0,1.295796E-05
6.179993,989.9989,95.37265,-201.8318,6.937253,4,94,0.04354372,0,3.466641E-06
6.199997,989.9989,95.33699,-201.9657,6.936711,4,94,0.04392323,0,-6.557083E-06
6.220001,989.9989,95.30141,-202.0996,6.93617,4,94,0.04430242,0,-1.696186E-05
6.23999,989.9989,95.26592,-202.2336,6.935629,4,95,0.04468126,0,1.03828E-05
6.259995,989.9989,95.23052,-202.3675,6.935087,4,95,0.04505944,0,8.64672E-07
6.279999,989.9989,95.19521,-202.5014,6.934546,4,95,0.04543896,0,-9.169723E-06
6.300003,989.9989,95.15998,-202.6354,6.934005,4,96,0.0458178,0,1.709618E-05
6.319992,989.9989,95.12484,-202.7693,6.933463,4,96,0.04619632,0,7.691669E-06
6.339996,989.9989,95.08979,-202.9033,6.932918,4,96,0.04657583,0,-2.274289E-06
6.360001,989.9989,95.05482,-203.0373,6.932377,4,96,0.04695768,0,-1.264447E-05
6.37999,989.9989,95.01994,-203.1713,6.931832,4,97,0.04733586,0,1.391088E-05
6.399994,989.9989,94.98515,-203.3053,6.931291,4,97,0.04771771,0,4.360703E-06
6.419998,989.9989,94.95044,-203.4393,6.930748,4,97,0.04809656,0,-5.701886E-06
6.440002,989.9989,94.91582,-203.5734,6.930206,4,97,0.04847607,0,-1.612343E-05
6.459991,989.9989,94.88129,-203.7074,6.929663,4,98,0.04885592,0,1.095258E-05
