time,x,y,z,speed,wheels,target,throttle,brake,steer
3.999996,989.9997,99.86846,-187.0282,7.541014,4,64,0,0,-3.241324E-06
4.019997,989.9997,99.81995,-187.1707,7.534523,4,65,0,0,3.724301E-06
4.039997,989.9997,99.77158,-187.3131,7.527971,4,65,0,0,1.046475E-06
4.059998,989.9997,99.72333,-187.4554,7.52136,4,65,0,0,-1.791454E-06
4.079998,989.9997,99.67522,-187.5976,7.514698,4,65,0,0,-4.742759E-06
4.099998,989.9997,99.62724,-187.7397,7.507973,4,66,0,0,2.433226E-06
4.119995,989.9997,99.5794,-187.8817,7.501193,4,66,0,0,-2.737435E-07
4.139996,989.9997,99.53169,-188.0236,7.49436,4,66,0,0,-3.12758E-06
4.159996,989.9997,99.48412,-188.1654,7.48747,4,67,0,0,3.852404E-06
4.179996,989.9997,99.43668,-188.3071,7.480525,4,67,0,0,1.182234E-06
4.199997,989.9997,99.38939,-188.4487,7.473525,4,67,0,0,-1.64589E-06
4.219997,989.9997,99.34222,-188.5902,7.466474,4,67,0,0,-4.588383E-06
4.239998,989.9997,99.29519,-188.7316,7.459369,4,68,0,0,2.594282E-06
4.259998,989.9997,99.2483,-188.8729,7.45221,4,68,0,0,-1.019407E-07
4.279995,989.9997,99.20154,-189.0141,7.445002,4,68,0,0,-2.943489E-06
4.299995,989.9997,99.15491,-189.1552,7.437745,4,69,0,0,4.034345E-06
4.319996,989.9997,99.10843,-189.2961,7.430434,4,69,0,0,1.373192E-06
4.339996,989.9997,99.06207,-189.437,7.423077,4,69,0,0,-1.446542E-06
4.359997,989.9997,99.01586,-189.5777,7.415668,4,69,0,0,-4.37976E-06
4.379997,989.9997,98.96978,-189.7183,7.408213,4,70,0,0,2.783408E-06
4.399998,989.9997,98.92384,-189.8589,7.400708,4,70,0,0,9.321014E-08
4.419998,989.9997,98.87804,-189.9993,7.393156,4,70,0,0,-2.742929E-06
4.439999,989.9997,98.83236,-190.1396,7.38556,4,70,0,0,-5.683839E-06
4.459995,989.9997,98.78682,-190.2797,7.377917,4,71,0,0,1.731112E-06
4.479996,989.9997,98.74142,-190.4198,7.370224,4,71,0,0,-9.433768E-07
4.499996,989.9997,98.69616,-190.5597,7.362489,4,71,0,0,-3.764999E-06
4.519997,989.9997,98.65103,-190.6995,7.354709,4,72,0,0,3.437969E-06
4.539997,989.9997,98.60605,-190.8392,7.346881,4,72,0,0,8.031324E-07
4.559998,989.9997,98.5612,-190.9788,7.33901,4,72,0,0,-1.993953E-06
4.579998,989.9997,98.51647,-191.1183,7.331093,4,72,0,0,-4.908502E-06
4.599998,989.9997,98.47189,-191.2576,7.323133,4,73,0,0,2.465085E-06
4.619995,989.9997,98.42745,-191.3968,7.31513,4,73,0,0,-2.070532E-07
4.639996,989.9997,98.38314,-191.5359,7.30708,4,73,0,0,-3.030017E-06
4.659996,989.9997,98.33897,-191.6748,7.298992,4,74,0,0,4.102041E-06
4.679996,989.9997,98.29494,-191.8136,7.290857,4,74,0,0,1.457554E-06
4.699997,989.9997,98.25105,-191.9523,7.282679,4,74,0,0,-1.348165E-06
4.719997,989.9997,98.20728,-192.0909,7.274462,4,74,0,0,-4.269367E-06
4.739998,989.9997,98.16367,-192.2293,7.266202,4,75,0,0,3.016245E-06
4.759998,989.9997,98.12019,-192.3676,7.257898,4,75,0,0,3.331435E-07
4.779995,989.9997,98.07685,-192.5058,7.249556,4,75,0,0,-2.495925E-06
4.799995,989.9997,98.03365,-192.6439,7.241174,4,76,0,0,4.549014E-06
4.819996,989.9997,97.99058,-192.7818,7.232748,4,76,0,0,1.900659E-06
4.839996,989.9997,97.94765,-192.9195,7.224284,4,76,0,0,-8.986881E-07
4.859997,989.9997,97.90485,-193.0572,7.21578,4,76,0,0,-3.80613E-06
4.879997,989.9997,97.8622,-193.1947,7.207238,4,77,0,0,3.393293E-06
4.899998,989.9997,97.81968,-193.3321,7.198661,4,77,0,0,7.266029E-07
4.919998,989.9997,97.7773,-193.4693,7.190043,4,77,0,0,-2.081111E-06
4.939995,989.9997,97.73505,-193.6064,7.18139,4,77,0,0,-4.988903E-06
4.959995,989.9997,97.69295,-193.7434,7.172701,4,78,0,0,2.416152E-06
4.979996,989.9997,97.65098,-193.8802,7.163972,4,78,0,0,-2.327808E-07
4.999996,989.9997,97.60915,-194.0168,7.155213,4,78,0,0,-3.019496E-06
5.019997,989.9997,97.56745,-194.1534,7.146416,4,79,0,0,4.142164E-06
5.039997,989.9997,97.52589,-194.2898,7.137582,4,79,0,0,1.537697E-06
5.059998,989.9997,97.48447,-194.426,7.128714,4,79,0,0,-1.218148E-06
5.079998,989.9997,97.44318,-194.5621,7.119809,4,79,0,0,-4.083905E-06
5.099998,989.9997,97.40204,-194.6981,7.110876,4,80,0,0,3.208476E-06
5.119995,989.9997,97.36103,-194.8339,7.101905,4,80,0,0,5.788779E-07
5.139996,989.9997,97.32015,-194.9695,7.092903,4,80,0,0,-2.190222E-06
5.159996,989.9997,97.27942,-195.105,7.083869,4,80,0,0,-5.060169E-06
5.179996,989.9997,97.23882,-195.2404,7.074802,4,81,0,0,2.41291E-06
5.199997,989.9997,97.19836,-195.3756,7.065701,4,81,0,0,-2.022945E-07
5.219997,989.9997,97.15803,-195.5107,7.056572,4,81,0,0,-2.957851E-06
5.239998,989.9997,97.11784,-195.6456,7.04741,4,82,0,0,4.250256E-06
5.259998,989.9997,97.07778,-195.7804,7.038217,4,82,0,0,1.6757E-06
5.279995,989.9997,97.03786,-195.915,7.028991,4,82,0,0,-1.051945E-06
5.299995,989.9997,96.99808,-196.0495,7.019733,4,82,0,0,-3.88869E-06
5.319996,989.9997,96.95843,-196.1838,7.010447,4,83,0,0,3.423361E-06
5.339996,989.9997,96.91892,-196.3179,7.001133,4,83,0,0,8.196359E-07
5.359997,989.9997,96.87955,-196.4519,6.991787,4,83,0,0,-1.920922E-06
5.379997,989.9997,96.84029,-196.5858,6.984246,4,83,0.00574913,0,-4.759355E-06
5.399998,989.9997,96.80116,-196.7196,6.978338,4,84,0.01102796,0,2.708339E-06
5.419998,989.9997,96.76213,-196.8533,6.973689,4,84,0.01516323,0,1.200901E-07
5.439995,989.9997,96.72321,-196.987,6.970004,4,84,0.01841798,0,-2.605549E-06
5.459995,989.9997,96.68437,-197.1207,6.967058,4,84,0.02099714,0,-5.432721E-06
5.479996,989.9997,96.64565,-197.2543,6.964682,4,85,0.02305961,0,2.192723E-06
5.499996,989.9997,96.607,-197.3879,6.962739,4,85,0.02472286,0,-3.8517E-07
5.519997,989.9997,96.56846,-197.5215,6.961133,4,85,0.02608304,0,-3.107448E-06
5.539997,989.9997,96.53,-197.6551,6.959784,4,86,0.02720656,0,4.214514E-06
5.559998,989.9997,96.49163,-197.7887,6.958632,4,86,0.02815151,0,1.663938E-06
5.579998,989.9997,96.45335,-197.9223,6.957629,4,86,0.02895761,0,-1.045423E-06
5.599995,989.9997,96.41515,-198.0559,6.956746,4,86,0.02965956,0,-3.867211E-06
5.619995,989.9997,96.37704,-198.1895,6.955951,4,87,0.03027806,0,3.522864E-06
5.639996,989.9997,96.33903,-198.3232,6.955225,4,87,0.03083448,0,9.205289E-07
5.659996,989.9997,96.30109,-198.4568,6.954551,4,87,0.03134284,0,-1.826399E-06
5.679996,989.9997,96.26323,-198.5904,6.953923,4,87,0.03181448,0,-4.678218E-06
5.699997,989.9997,96.22546,-198.7241,6.953322,4,88,0.03225407,0,2.839835E-06
5.719997,989.9997,96.18777,-198.8578,6.952743,4,88,0.03267431,0,2.35756E-07
5.739998,989.9997,96.15017,-198.9915,6.952185,4,88,0.03307986,0,-2.511431E-06
5.759995,989.9997,96.11265,-199.1252,6.951638,4,88,0.03347039,0,-5.363087E-06
5.779995,989.9997,96.07523,-199.2589,6.951104,4,89,0.03385324,0,2.304837E-06
5.799995,989.9997,96.03788,-199.3926,6.950572,4,89,0.03422742,0,-2.944939E-07
5.819996,989.9997,96.00062,-199.5263,6.950052,4,89,0.03459992,0,-3.040415E-06
5.839996,989.9997,95.96345,-199.6601,6.949533,4,90,0.03496342,0,4.322679E-06
5.859997,989.9997,95.92637,-199.7938,6.94902,4,90,0.03532657,0,1.75101E-06
5.879997,989.9997,95.88937,-199.9276,6.948507,4,90,0.03568573,0,-9.786663E-07
5.899998,989.9997,95.85245,-200.0614,6.947997,4,90,0.03604488,0,-3.825184E-06
5.919998,989.9997,95.81562,-200.1952,6.947492,4,91,0.03640204,0,3.6056E-06
5.939995,989.9997,95.77888,-200.329,6.946987,4,91,0.03675551,0,9.825654E-07
5.959995,989.9997,95.74222,-200.4629,6.94648,4,91,0.03710933,0,-1.784883E-06
5.979996,989.9997,95.70565,-200.5967,6.945978,4,91,0.03746414,0,-4.658843E-06
5.999996,989.9997,95.66917,-200.7305,6.945477,4,92,0.03781562,0,2.901917E-06
6.019997,989.9997,95.63277,-200.8644,6.944974,4,92,0.03816643,0,2.760048E-07
6.039997,989.9997,95.59647,-200.9983,6.944469,4,92,0.03851824,0,-2.4924E-06
6.059998,989.9997,95.56024,-201.1322,6.943966,4,92,0.03887172,0,-5.366953E-06
6.079998,989.9997,95.5241,-201.2661,6.94346,4,93,0.03922386,0,2.34517E-06
6.099995,989.9997,95.48805,-201.4,6.942957,4,93,0.03957801,0,-2.780605E-07
6.119995,989.9997,95.45209,-201.534,6.942451,4,93,0.03993015,0,-3.046915E-06
6.139996,989.9997,95.41621,-201.6679,6.941945,4,94,0.0402843,0,4.359167E-06
6.159996,989.9997,95.38042,-201.8018,6.941437,4,94,0.04063878,0,1.762717E-06
6.179996,989.9997,95.34471,-201.9358,6.940929,4,94,0.04099393,0,-9.930832E-07
6.199997,989.9997,95.30909,-202.0698,6.940426,4,94,0.04134941,0,-3.864514E-06
6.219997,989.9997,95.27356,-202.2038,6.939919,4,95,0.04170189,0,3.612049E-06
