time,speed,signedSpeed,valid,grounded,timer,visible,rendered
0.000,0.000,0.000,False,0,0.000,False,False
0.010,0.000,0.000,False,0,0.000,False,False
0.018,0.360,0.000,False,4,0.000,False,False
0.046,0.717,-0.336,True,4,0.000,False,False
0.055,1.071,-0.684,True,4,0.000,False,False
0.063,1.071,-0.684,True,4,0.000,False,False
0.083,1.423,-1.031,True,4,0.000,False,False
0.091,1.423,-1.031,True,4,0.000,False,False
0.099,1.772,-1.379,True,4,0.000,False,False
0.108,1.772,-1.379,True,4,0.000,False,False
0.117,2.117,-1.752,True,4,0.000,False,False
0.125,2.117,-1.752,True,4,0.000,False,False
0.134,2.460,-2.069,True,4,0.000,False,False
0.142,2.460,-2.069,True,4,0.000,False,False
0.151,2.460,-2.069,True,4,0.000,False,False
0.159,2.800,-2.411,True,4,0.000,False,False
0.167,2.800,-2.411,True,4,0.000,False,False
0.177,3.137,-2.759,True,4,0.000,False,False
0.185,3.137,-2.759,True,4,0.000,False,False
0.194,3.472,-3.094,True,4,0.020,False,False
0.202,3.472,-3.094,True,4,0.020,False,False
0.212,3.472,-3.094,True,4,0.020,False,False
0.221,3.803,-3.430,True,4,0.040,False,False
0.230,3.803,-3.430,True,4,0.040,False,False
0.240,4.132,-3.766,True,4,0.060,False,False
0.249,4.132,-3.766,True,4,0.060,False,False
0.257,4.459,-4.102,True,4,0.080,False,False
0.266,4.459,-4.102,True,4,0.080,False,False
0.275,4.783,-4.431,True,4,0.100,False,False
0.284,4.783,-4.431,True,4,0.100,False,False
0.293,5.105,-4.761,True,4,0.120,False,False
0.304,5.105,-4.761,True,4,0.120,False,False
0.312,5.105,-4.761,True,4,0.120,False,False
0.320,5.424,-5.084,True,4,0.140,False,False
0.330,5.424,-5.084,True,4,0.140,False,False
0.339,5.742,-5.402,True,4,0.160,False,False
0.348,5.742,-5.402,True,4,0.160,False,False
0.356,6.057,-5.725,True,4,0.180,False,False
0.364,6.057,-5.725,True,4,0.180,False,False
0.378,6.370,-6.067,True,4,0.200,False,False
0.428,6.989,-6.671,True,4,0.240,False,False
0.441,7.296,-6.982,True,4,0.260,False,False
0.449,7.296,-6.982,True,4,0.260,False,False
0.457,7.600,-7.288,True,4,0.280,False,False
0.466,7.600,-7.288,True,4,0.280,False,False
0.474,7.903,-7.593,True,4,0.300,False,False
0.482,7.903,-7.593,True,4,0.300,False,False
0.491,7.903,-7.593,True,4,0.300,False,False
0.501,8.204,-7.898,True,4,0.320,False,False
0.509,8.204,-7.898,True,4,0.320,False,False
0.517,8.503,-8.203,True,4,0.340,False,False
0.526,8.503,-8.203,True,4,0.340,False,False
0.534,8.800,-8.521,True,4,0.360,False,False
0.543,8.800,-8.521,True,4,0.360,False,False
