t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,278.149,941.473,124.946,-76.537,31.709,-31.598,0.160,-2.701,0.000,0.000,0.000,2,14.748,4.767,1.000,"Mountain trunk:(0.996, -0.086, -0.024);Mountain trunk:(0.996, -0.086, -0.024);Mountain trunk:(0.996, -0.084, -0.028);Mountain trunk:(0.996, -0.084, -0.028);Mountain trunk:(0.996, -0.084, -0.028);Mountain trunk:(0.996, -0.084, -0.028);Mountain trunk:(0.996, -0.080, -0.032);Mountain trunk:(0.996, -0.080, -0.032);Mountain trunk:(0.996, -0.080, -0.032);Mountain trunk:(0.996, -0.077, -0.034);Mountain trunk:(0.996, -0.077, -0.034);Mountain trunk:(0.996, -0.077, -0.034);Ground_Mountain_1_1:(-0.207, 0.978, -0.018);Ground_Mountain_1_1:(-0.207, 0.978, -0.018);Ground_Mountain_1_1:(-0.207, 0.978, -0.018);Ground_Mountain_1_1:(-0.207, 0.978, -0.018);Ground_Mountain_1_1:(-0.207, 0.978, -0.018);Ground_Mountain_1_1:(-0.207, 0.978, -0.018);"
0.040,277.537,940.836,124.947,-76.592,31.706,-31.601,0.047,-2.701,0.145,0.000,0.000,2,4.336,1.871,1.000,"Ground_Mountain_1_1:(-0.216, 0.976, -0.018);Ground_Mountain_1_1:(-0.216, 0.976, -0.018);Ground_Mountain_1_1:(-0.216, 0.976, -0.018);Ground_Mountain_1_1:(-0.216, 0.976, -0.018);"
0.060,276.915,940.199,124.944,-76.646,31.701,-31.604,-0.153,-2.701,0.147,0.000,0.000,2,0.000,0.746,0.999,""
0.080,276.292,939.563,124.937,-76.701,31.681,-31.592,-0.349,-2.700,0.149,0.000,-0.001,0,0.000,0.795,0.999,""
0.100,275.668,938.926,124.926,-76.755,31.661,-31.579,-0.545,-2.699,0.159,0.000,-0.001,0,0.000,0.833,0.998,""
0.120,275.058,938.290,124.911,-76.809,31.640,-31.566,-0.741,-2.698,0.170,0.000,-0.001,0,0.000,0.869,0.997,""
0.140,274.435,937.655,124.891,-76.864,31.621,-31.554,-0.937,-2.697,0.180,0.000,-0.001,0,0.000,0.903,0.996,""
0.160,273.811,937.020,124.868,-76.918,31.602,-31.541,-1.132,-2.696,0.190,0.000,-0.002,0,0.000,0.934,0.995,""
0.180,273.187,936.385,124.841,-76.972,31.584,-31.529,-1.328,-2.695,0.199,0.000,-0.002,0,0.000,0.964,0.993,""
0.200,272.578,935.751,124.810,-77.026,31.568,-31.516,-1.524,-2.694,0.208,0.000,-0.002,0,0.000,0.991,0.992,""
