t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,278.149,941.620,124.945,-74.517,15.855,-15.799,0.100,-1.350,0.000,0.000,0.001,2,13.302,2.594,1.000,"Ground_Mountain_1_1:(-0.215, 0.976, -0.018);Ground_Mountain_1_1:(-0.215, 0.976, -0.018);Ground_Mountain_1_1:(-0.215, 0.976, -0.018);Ground_Mountain_1_1:(-0.215, 0.976, -0.018);"
0.040,277.837,941.299,124.946,-74.545,15.861,-15.808,0.054,-1.351,0.072,0.000,0.001,2,7.658,0.923,1.000,""
0.060,277.532,940.978,124.944,-74.572,15.867,-15.816,-0.083,-1.352,0.070,0.000,0.001,2,3.128,0.081,0.999,""
0.080,277.218,940.657,124.938,-74.600,15.876,-15.822,-0.282,-1.352,0.066,0.000,0.001,2,0.000,0.551,0.999,""
0.100,276.903,940.336,124.928,-74.627,15.886,-15.828,-0.480,-1.352,0.062,0.000,0.001,2,0.000,0.596,0.998,""
0.120,276.587,940.015,124.914,-74.655,15.886,-15.822,-0.676,-1.352,0.057,0.000,0.001,0,0.000,0.606,0.997,""
0.140,276.270,939.694,124.897,-74.682,15.889,-15.815,-0.872,-1.351,0.057,0.000,0.001,0,0.000,0.623,0.996,""
0.160,275.953,939.374,124.875,-74.709,15.895,-15.809,-1.068,-1.351,0.055,0.000,0.001,0,0.000,0.640,0.995,""
0.180,275.635,939.054,124.849,-74.737,15.903,-15.803,-1.264,-1.350,0.053,0.000,0.000,0,0.000,0.655,0.994,""
0.200,275.328,938.734,124.819,-74.764,15.914,-15.796,-1.459,-1.350,0.048,0.000,0.000,0,0.000,0.670,0.993,""
0.220,275.009,938.414,124.786,-74.791,15.927,-15.790,-1.655,-1.349,0.043,0.000,0.000,0,0.000,0.683,0.991,""
0.240,274.689,938.095,124.748,-74.819,15.943,-15.784,-1.850,-1.349,0.037,0.000,0.000,0,0.000,0.696,0.990,""
0.260,274.369,937.775,124.707,-74.846,15.961,-15.778,-2.046,-1.348,0.029,0.000,0.000,0,0.000,0.708,0.988,""
0.280,274.048,937.456,124.661,-74.873,15.982,-15.771,-2.241,-1.348,0.020,0.000,0.000,0,0.000,0.719,0.986,""
0.300,273.726,937.138,124.612,-74.900,16.005,-15.765,-2.436,-1.347,0.009,0.000,0.000,0,0.000,0.730,0.985,""
0.320,273.404,936.819,124.559,-74.928,16.030,-15.759,-2.631,-1.347,0.000,0.000,0.000,0,0.000,0.739,0.983,""
0.340,273.081,936.501,124.502,-74.955,16.058,-15.752,-2.826,-1.346,0.000,0.000,0.000,0,0.000,0.748,0.981,""
0.360,272.770,936.183,124.441,-74.982,16.088,-15.746,-3.021,-1.345,0.000,0.000,0.000,0,0.000,0.755,0.979,""
0.380,272.445,935.865,124.376,-75.009,16.120,-15.740,-3.216,-1.345,0.000,0.000,0.000,0,0.000,0.762,0.978,""
0.400,272.120,935.547,124.307,-75.036,16.154,-15.733,-3.411,-1.344,0.000,0.000,-0.001,0,0.000,0.768,0.976,""
0.420,271.795,935.230,124.234,-75.063,16.191,-15.727,-3.606,-1.344,0.000,0.000,-0.001,0,0.000,0.774,0.974,""
0.440,271.468,934.913,124.158,-75.090,16.229,-15.721,-3.800,-1.343,0.000,0.000,-0.001,0,0.000,0.778,0.972,""
0.460,271.141,934.596,124.077,-75.118,16.270,-15.715,-3.995,-1.343,0.000,0.000,-0.001,0,0.000,0.782,0.970,""
0.480,270.813,934.280,123.993,-75.145,16.312,-15.708,-4.190,-1.342,0.000,0.000,-0.001,0,0.000,0.785,0.969,""
0.500,270.496,933.964,123.904,-75.172,16.356,-15.702,-4.384,-1.342,0.000,0.000,-0.001,0,0.000,0.787,0.967,""
0.520,270.166,933.648,123.812,-75.199,16.402,-15.696,-4.578,-1.341,0.000,0.000,-0.001,0,0.000,0.789,0.965,""
0.540,269.836,933.332,123.716,-75.226,16.449,-15.689,-4.773,-1.341,0.000,0.000,-0.002,0,0.000,0.790,0.964,""
0.560,269.505,933.016,123.616,-75.253,16.498,-15.683,-4.967,-1.340,0.000,0.000,-0.002,0,0.000,0.790,0.962,""
0.580,269.173,932.701,123.513,-75.280,16.548,-15.677,-5.161,-1.340,0.000,0.000,-0.002,0,0.000,0.790,0.961,""
0.600,268.841,932.386,123.405,-75.306,16.599,-15.671,-5.355,-1.339,0.000,0.000,-0.002,0,0.000,0.788,0.960,""
0.620,268.508,932.071,123.294,-75.333,16.652,-15.664,-5.549,-1.338,0.000,0.000,-0.002,0,0.000,0.787,0.958,""
0.640,268.183,931.757,123.178,-75.360,16.705,-15.658,-5.743,-1.338,0.000,0.000,-0.003,0,0.000,0.784,0.957,""
0.660,267.848,931.442,123.059,-75.387,16.760,-15.652,-5.937,-1.337,0.000,0.000,-0.003,0,0.000,0.781,0.956,""
0.680,267.512,931.128,122.936,-75.414,16.815,-15.646,-6.131,-1.337,0.000,0.000,-0.003,0,0.000,0.778,0.955,""
0.700,267.176,930.814,122.809,-75.441,16.871,-15.639,-6.324,-1.336,0.000,0.000,-0.003,0,0.000,0.773,0.954,""
0.720,266.839,930.500,122.679,-75.468,16.928,-15.633,-6.518,-1.336,0.000,0.000,-0.004,0,0.000,0.769,0.953,""
0.740,266.501,930.187,122.544,-75.494,16.985,-15.627,-6.711,-1.335,0.000,0.000,-0.004,0,0.000,0.763,0.952,""
0.760,266.162,929.874,122.406,-75.521,17.042,-15.621,-6.905,-1.335,0.000,0.000,-0.004,0,0.000,0.757,0.951,""
0.780,265.829,929.561,122.264,-75.548,17.100,-15.614,-7.098,-1.334,0.000,0.200,-0.005,0,0.000,0.751,0.951,""
0.800,265.488,929.248,122.118,-75.575,17.158,-15.608,-7.291,-1.334,0.000,0.200,-0.005,0,0.000,0.744,0.950,""
