t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.500,270.498,934.134,123.905,-77.164,16.356,-15.702,-4.384,-1.342,0.000,0.000,-0.001,0,0.000,0.786,0.967,""
0.520,270.168,933.818,123.813,-77.191,16.402,-15.696,-4.579,-1.341,0.000,0.000,-0.002,0,0.000,0.788,0.966,""
0.540,269.838,933.502,123.717,-77.218,16.449,-15.689,-4.773,-1.341,0.000,0.000,-0.002,0,0.000,0.789,0.964,""
0.560,269.507,933.187,123.617,-77.245,16.498,-15.683,-4.967,-1.340,0.000,0.000,-0.002,0,0.000,0.789,0.962,""
0.580,269.175,932.871,123.513,-77.272,16.548,-15.677,-5.161,-1.340,0.000,0.000,-0.002,0,0.000,0.789,0.961,""
0.600,268.843,932.556,123.406,-77.299,16.599,-15.671,-5.355,-1.339,0.000,0.000,-0.002,0,0.000,0.787,0.960,""
0.620,268.510,932.242,123.294,-77.326,16.652,-15.664,-5.549,-1.339,0.000,0.000,-0.002,0,0.000,0.786,0.958,""
0.640,268.183,931.927,123.179,-77.353,16.705,-15.658,-5.743,-1.338,0.000,0.000,-0.003,0,0.000,0.783,0.957,""
0.660,267.849,931.613,123.060,-77.380,16.760,-15.652,-5.937,-1.337,0.000,0.000,-0.003,0,0.000,0.780,0.956,""
0.680,267.513,931.298,122.937,-77.407,16.815,-15.646,-6.131,-1.337,0.000,0.000,-0.003,0,0.000,0.776,0.955,""
0.700,267.177,930.985,122.810,-77.434,16.871,-15.639,-6.324,-1.336,0.000,0.000,-0.003,0,0.000,0.772,0.954,""
0.720,266.839,930.671,122.679,-77.460,16.928,-15.633,-6.518,-1.336,0.000,0.000,-0.004,0,0.000,0.767,0.953,""
0.740,266.501,930.357,122.545,-77.487,16.985,-15.627,-6.712,-1.335,0.000,0.000,-0.004,0,0.000,0.762,0.952,""
0.760,266.163,930.044,122.406,-77.514,17.042,-15.621,-6.905,-1.335,0.000,0.000,-0.004,0,0.000,0.756,0.951,""
0.780,265.827,929.731,122.264,-77.541,17.099,-15.614,-7.098,-1.334,0.000,0.200,-0.005,0,0.000,0.750,0.951,""
0.800,265.487,929.419,122.118,-77.567,17.157,-15.608,-7.292,-1.334,0.000,0.200,-0.005,0,0.000,0.743,0.950,""
0.820,265.146,929.106,121.968,-77.594,17.214,-15.602,-7.485,-1.333,0.000,0.200,-0.005,0,0.000,0.736,0.950,""
0.840,264.804,928.794,121.815,-77.621,17.271,-15.596,-7.678,-1.333,0.000,0.200,-0.006,0,0.000,0.728,0.949,""
0.860,264.461,928.482,121.657,-77.647,17.328,-15.589,-7.871,-1.332,0.000,0.200,-0.006,0,0.000,0.720,0.949,""
0.880,264.117,928.170,121.496,-77.674,17.385,-15.583,-8.064,-1.332,0.000,0.200,-0.006,0,0.000,0.711,0.949,""
0.900,263.774,927.861,121.337,-77.700,17.326,-15.568,-7.980,-1.327,0.000,0.200,-0.007,2,13.254,0.740,0.951,""
0.920,263.433,927.550,121.185,-77.727,17.268,-15.634,-7.640,-1.331,0.000,0.200,-0.007,4,26.680,0.764,0.953,""
0.940,263.092,927.238,121.040,-77.753,17.211,-15.711,-7.255,-1.336,0.000,0.200,-0.007,4,29.019,0.827,0.955,""
0.960,262.752,926.924,120.904,-77.780,17.156,-15.792,-6.842,-1.342,0.000,0.200,-0.008,4,30.408,0.826,0.957,""
0.980,262.412,926.608,120.776,-77.807,17.103,-15.874,-6.418,-1.349,0.000,0.200,-0.008,4,30.946,0.783,0.958,""
1.000,262.073,926.291,120.657,-77.834,17.051,-15.951,-5.998,-1.357,0.000,0.200,-0.008,4,30.743,0.717,0.959,""
1.020,261.733,925.971,120.545,-77.861,17.001,-16.021,-5.592,-1.364,0.000,0.200,-0.008,4,29.915,0.639,0.960,""
1.040,261.395,925.651,120.441,-77.889,16.951,-16.081,-5.212,-1.372,0.000,0.200,-0.008,4,28.597,0.554,0.961,""
1.060,261.057,925.330,120.344,-77.916,16.846,-16.076,-4.848,-1.374,0.000,0.000,-0.008,4,26.909,0.473,0.962,""
1.080,260.721,925.010,120.254,-77.944,16.741,-16.060,-4.522,-1.376,0.000,0.000,-0.008,4,24.962,0.398,0.962,""
1.100,260.387,924.690,120.170,-77.971,16.638,-16.033,-4.237,-1.378,0.000,0.000,-0.009,4,22.864,0.320,0.963,""
1.120,260.055,924.370,120.090,-77.999,16.535,-15.993,-3.993,-1.379,0.000,0.000,-0.009,4,20.708,0.260,0.963,""
1.140,259.725,924.052,120.014,-78.026,16.433,-15.943,-3.791,-1.380,0.000,0.000,-0.009,4,18.558,0.211,0.963,""
1.160,259.397,923.734,119.942,-78.054,16.332,-15.882,-3.629,-1.380,0.000,0.000,-0.009,4,16.479,0.170,0.964,""
1.180,259.070,923.418,119.872,-78.081,16.232,-15.812,-3.505,-1.379,0.000,0.000,-0.009,4,14.519,0.138,0.964,""
1.200,258.745,923.104,119.803,-78.109,16.132,-15.732,-3.416,-1.378,0.000,0.000,-0.009,4,12.718,0.111,0.964,""
1.220,258.423,922.791,119.736,-78.137,16.033,-15.645,-3.358,-1.376,0.000,0.000,-0.009,4,11.104,0.081,0.964,""
1.240,258.102,922.480,119.670,-78.164,15.935,-15.551,-3.328,-1.374,0.000,0.000,-0.009,4,9.717,0.056,0.964,""
1.260,257.783,922.171,119.603,-78.191,15.844,-15.458,-3.322,-1.372,0.033,0.000,-0.009,4,8.550,0.039,0.964,""
1.280,257.467,921.861,119.536,-78.219,15.905,-15.506,-3.374,-1.384,0.078,0.000,-0.009,4,7.598,0.036,0.964,""
1.300,257.149,921.553,119.468,-78.247,15.817,-15.407,-3.402,-1.381,0.048,0.000,-0.010,4,6.841,0.037,0.964,""
1.320,256.831,921.244,119.398,-78.275,15.881,-15.450,-3.480,-1.392,0.092,0.000,-0.010,4,6.273,0.037,0.964,""
1.340,256.513,920.934,119.327,-78.303,15.938,-15.485,-3.565,-1.403,0.060,0.000,-0.010,4,5.873,0.040,0.964,""
1.360,256.194,920.627,119.255,-78.331,15.846,-15.376,-3.614,-1.400,0.031,0.000,-0.010,4,5.653,0.017,0.965,""
1.380,255.877,920.319,119.181,-78.359,15.907,-15.413,-3.705,-1.411,0.077,0.000,-0.010,4,5.596,0.017,0.965,""
1.400,255.559,920.013,119.106,-78.387,15.818,-15.307,-3.756,-1.409,0.047,0.000,-0.010,4,5.674,0.019,0.965,""
1.420,255.243,919.706,119.029,-78.416,15.882,-15.348,-3.842,-1.420,0.091,0.000,-0.010,4,5.853,0.033,0.965,""
1.440,254.926,919.398,118.950,-78.444,15.939,-15.385,-3.922,-1.431,0.059,0.000,-0.010,4,6.095,0.044,0.965,""
1.460,254.604,919.093,118.871,-78.473,15.846,-15.279,-3.958,-1.429,0.031,0.000,-0.010,4,6.389,0.052,0.965,""
1.480,254.287,918.787,118.791,-78.502,15.907,-15.322,-4.026,-1.441,0.077,0.000,-0.010,4,6.725,0.043,0.965,""
1.500,253.969,918.482,118.710,-78.531,15.818,-15.223,-4.049,-1.439,0.047,0.000,-0.010,4,7.122,0.036,0.965,""
1.520,253.653,918.177,118.628,-78.560,15.880,-15.273,-4.102,-1.452,0.091,0.000,-0.011,4,7.550,0.025,0.965,""
1.540,253.336,917.871,118.545,-78.589,15.937,-15.318,-4.145,-1.465,0.060,0.000,-0.011,4,7.990,0.044,0.966,""
1.560,253.017,917.567,118.462,-78.618,15.844,-15.223,-4.143,-1.464,0.032,0.000,-0.011,4,8.401,0.059,0.966,""
1.580,252.700,917.261,118.379,-78.648,15.904,-15.276,-4.171,-1.477,0.078,0.000,-0.011,4,8.783,0.072,0.966,""
1.600,252.379,916.958,118.296,-78.677,15.815,-15.188,-4.156,-1.477,0.048,0.000,-0.011,4,9.118,0.082,0.966,""
1.620,252.063,916.653,118.212,-78.707,15.877,-15.247,-4.172,-1.491,0.093,0.000,-0.011,4,9.442,0.050,0.966,""
1.640,251.745,916.347,118.129,-78.737,15.933,-15.301,-4.181,-1.505,0.061,0.000,-0.011,4,9.759,0.049,0.966,""
1.660,251.427,916.043,118.046,-78.767,15.840,-15.214,-4.147,-1.505,0.033,0.000,-0.012,4,10.069,0.053,0.967,""
1.680,251.110,915.738,117.963,-78.798,15.900,-15.275,-4.146,-1.520,0.080,0.000,-0.012,4,10.345,0.074,0.967,""
1.700,250.793,915.432,117.880,-78.828,15.953,-15.331,-4.139,-1.535,0.050,0.000,-0.012,4,10.548,0.091,0.967,""
1.720,250.474,915.127,117.799,-78.859,15.858,-15.244,-4.092,-1.535,0.023,0.000,-0.012,4,10.695,0.105,0.967,""
1.740,250.152,914.821,117.717,-78.890,15.915,-15.305,-4.081,-1.550,0.071,0.000,-0.012,4,10.800,0.092,0.967,""
1.760,249.834,914.517,117.637,-78.921,15.823,-15.223,-4.031,-1.551,0.042,0.000,-0.012,4,10.912,0.080,0.968,""
1.780,249.518,914.212,117.556,-78.953,15.884,-15.288,-4.017,-1.567,0.088,0.000,-0.013,4,11.020,0.080,0.968,""
1.800,249.201,913.905,117.477,-78.984,15.938,-15.347,-3.999,-1.583,0.058,0.000,-0.013,4,11.122,0.084,0.968,""
1.820,248.883,913.600,117.398,-79.016,15.843,-15.263,-3.944,-1.584,0.031,0.000,-0.013,4,11.174,0.107,0.968,""
1.840,248.566,913.294,117.319,-79.048,15.901,-15.326,-3.925,-1.600,0.078,0.000,-0.013,4,11.188,0.125,0.969,""
1.860,248.243,912.990,117.242,-79.080,15.810,-15.245,-3.872,-1.601,0.049,0.000,-0.013,4,11.148,0.139,0.969,""
1.880,247.927,912.684,117.165,-79.112,15.871,-15.311,-3.855,-1.618,0.095,0.000,-0.013,4,11.114,0.094,0.969,""
1.900,247.610,912.377,117.088,-79.145,15.926,-15.370,-3.838,-1.635,0.064,0.000,-0.014,4,11.104,0.089,0.970,""
1.920,247.292,912.072,117.013,-79.178,15.831,-15.285,-3.785,-1.636,0.037,0.000,-0.014,4,11.126,0.093,0.970,""
1.940,246.976,911.765,116.937,-79.211,15.889,-15.348,-3.767,-1.653,0.084,0.000,-0.014,4,11.148,0.121,0.970,""
1.960,246.658,911.457,116.863,-79.244,15.942,-15.405,-3.749,-1.670,0.055,0.000,-0.014,4,11.117,0.143,0.970,""
1.980,246.340,911.151,116.789,-79.278,15.845,-15.317,-3.697,-1.671,0.029,0.000,-0.015,4,11.054,0.160,0.971,""
2.000,246.018,910.844,116.715,-79.311,15.901,-15.377,-3.682,-1.689,0.078,0.000,-0.015,4,10.980,0.142,0.971,""
2.020,245.700,910.539,116.643,-79.345,15.808,-15.293,-3.633,-1.690,0.049,0.000,-0.015,4,10.949,0.126,0.971,""
2.040,245.384,910.232,116.570,-79.379,15.868,-15.355,-3.619,-1.709,0.096,0.000,-0.015,4,10.955,0.124,0.972,""
2.060,245.067,909.925,116.499,-79.414,15.921,-15.412,-3.604,-1.726,0.066,0.000,-0.016,4,10.989,0.127,0.972,""
2.080,244.749,909.619,116.428,-79.449,15.825,-15.324,-3.554,-1.728,0.040,0.000,-0.016,4,10.996,0.156,0.972,""
2.100,244.433,909.311,116.357,-79.483,15.882,-15.385,-3.539,-1.747,0.087,0.000,-0.016,4,10.982,0.178,0.973,""
2.120,244.116,909.003,116.287,-79.519,15.933,-15.438,-3.524,-1.765,0.059,0.000,-0.016,4,10.921,0.195,0.973,""
2.140,243.791,908.697,116.217,-79.554,15.835,-15.348,-3.477,-1.766,0.034,0.000,-0.017,4,10.883,0.138,0.973,""
2.160,243.475,908.389,116.148,-79.590,15.890,-15.406,-3.463,-1.785,0.083,0.000,-0.017,4,10.917,0.130,0.974,""
2.180,243.158,908.081,116.079,-79.626,15.939,-15.458,-3.446,-1.804,0.055,0.000,-0.017,4,10.981,0.134,0.974,""
2.200,242.839,907.774,116.011,-79.662,15.840,-15.367,-3.397,-1.806,0.030,0.000,-0.017,4,11.046,0.168,0.975,""
2.220,242.523,907.466,115.944,-79.699,15.893,-15.424,-3.379,-1.826,0.080,0.000,-0.018,4,11.086,0.196,0.975,""
2.240,242.206,907.157,115.877,-79.735,15.941,-15.475,-3.360,-1.845,0.053,0.000,-0.018,4,11.067,0.216,0.975,""
2.260,241.880,906.850,115.811,-79.772,15.841,-15.382,-3.311,-1.847,0.029,0.000,-0.018,4,11.031,0.194,0.976,""
2.280,241.564,906.542,115.745,-79.810,15.893,-15.437,-3.293,-1.867,0.080,0.000,-0.019,4,11.069,0.175,0.976,""
2.300,241.247,906.233,115.680,-79.847,15.940,-15.487,-3.273,-1.887,0.053,0.000,-0.019,4,11.123,0.171,0.976,""
2.320,240.928,905.926,115.615,-79.885,15.839,-15.394,-3.221,-1.889,0.030,0.000,-0.019,4,11.225,0.173,0.977,""
2.340,240.612,905.617,115.552,-79.923,15.891,-15.449,-3.198,-1.910,0.080,0.000,-0.020,4,11.304,0.208,0.977,""
2.360,240.295,905.308,115.488,-79.962,15.937,-15.499,-3.174,-1.931,0.055,0.000,-0.020,4,11.316,0.233,0.978,""
2.380,239.977,905.000,115.426,-80.001,15.835,-15.404,-3.121,-1.934,0.032,0.000,-0.021,4,11.285,0.256,0.978,""
2.400,239.653,904.692,115.364,-80.040,15.886,-15.459,-3.099,-1.956,0.083,0.000,-0.021,4,11.275,0.212,0.979,""
2.420,239.336,904.383,115.303,-80.079,15.931,-15.508,-3.075,-1.977,0.057,0.000,-0.022,4,11.279,0.199,0.979,""
2.440,239.018,904.075,115.242,-80.119,15.829,-15.412,-3.023,-1.980,0.034,0.000,-0.022,4,11.336,0.195,0.979,""
2.460,238.703,903.766,115.183,-80.159,15.879,-15.466,-2.997,-2.003,0.086,0.000,-0.022,4,11.407,0.228,0.980,""
2.480,238.386,903.457,115.123,-80.199,15.924,-15.514,-2.971,-2.026,0.060,0.000,-0.023,4,11.399,0.247,0.980,""
2.500,238.068,903.149,115.065,-80.240,15.821,-15.418,-2.918,-2.029,0.038,0.000,-0.024,4,11.345,0.261,0.981,""
2.520,237.747,902.840,115.007,-80.281,15.871,-15.471,-2.896,-2.053,0.089,0.000,-0.024,4,11.269,0.257,0.981,""
2.540,237.431,902.531,114.950,-80.322,15.916,-15.518,-2.874,-2.077,0.064,0.000,-0.025,4,11.161,0.261,0.981,""
2.560,237.113,902.223,114.894,-80.364,15.813,-15.420,-2.827,-2.080,0.042,0.000,-0.025,4,11.057,0.236,0.982,""
2.580,236.797,901.914,114.837,-80.406,15.863,-15.471,-2.810,-2.105,0.094,0.000,-0.026,4,10.995,0.218,0.982,""
2.600,236.480,901.604,114.782,-80.449,15.907,-15.516,-2.794,-2.130,0.069,0.000,-0.026,4,10.886,0.216,0.982,""
2.620,236.163,901.296,114.727,-80.491,15.804,-15.417,-2.753,-2.134,0.046,0.000,-0.027,4,10.745,0.206,0.982,""
2.640,235.847,900.987,114.672,-80.535,15.854,-15.466,-2.744,-2.160,0.098,0.000,-0.028,4,10.586,0.192,0.983,""
2.660,235.530,900.677,114.617,-80.578,15.898,-15.509,-2.737,-2.186,0.073,0.000,-0.028,4,10.405,0.174,0.983,""
2.680,235.212,900.367,114.563,-80.623,15.938,-15.547,-2.733,-2.212,0.051,0.000,-0.029,4,10.220,0.146,0.983,""
2.700,234.894,900.058,114.509,-80.667,15.830,-15.441,-2.706,-2.216,0.031,0.000,-0.029,4,10.048,0.128,0.983,""
2.720,234.577,899.749,114.454,-80.712,15.877,-15.484,-2.710,-2.243,0.085,0.000,-0.030,4,9.879,0.115,0.983,""
2.740,234.260,899.438,114.400,-80.757,15.918,-15.521,-2.716,-2.270,0.062,0.000,-0.031,4,9.709,0.101,0.983,""
2.760,233.943,899.130,114.346,-80.803,15.812,-15.415,-2.699,-2.275,0.041,0.000,-0.032,4,9.544,0.084,0.983,""
2.780,233.626,898.821,114.292,-80.849,15.860,-15.457,-2.713,-2.304,0.094,0.000,-0.032,4,9.391,0.069,0.983,""
2.800,233.309,898.512,114.237,-80.896,15.903,-15.494,-2.728,-2.333,0.070,0.000,-0.033,4,9.267,0.047,0.983,""
2.820,232.991,898.204,114.183,-80.943,15.798,-15.387,-2.719,-2.339,0.049,0.000,-0.034,4,9.180,0.037,0.983,""
2.840,232.675,897.895,114.128,-80.990,15.847,-15.429,-2.738,-2.369,0.101,0.000,-0.034,4,9.114,0.029,0.983,""
2.860,232.359,897.586,114.073,-81.038,15.891,-15.466,-2.757,-2.400,0.076,0.000,-0.035,4,9.060,0.023,0.983,""
2.880,232.039,897.276,114.018,-81.087,15.931,-15.498,-2.777,-2.430,0.055,0.000,-0.036,4,9.024,0.014,0.984,""
2.900,231.721,896.968,113.962,-81.135,15.823,-15.387,-2.772,-2.437,0.035,0.000,-0.037,4,9.031,0.219,0.984,""
2.920,231.404,896.660,113.907,-81.185,15.869,-15.428,-2.781,-2.470,0.089,0.000,-0.038,4,9.591,0.592,0.984,""
2.940,231.087,896.351,113.851,-81.235,15.911,-15.468,-2.768,-2.503,0.065,0.000,-0.038,4,10.656,0.482,0.984,""
2.960,230.770,896.045,113.797,-81.285,15.805,-15.367,-2.717,-2.512,0.045,0.000,-0.039,4,11.641,0.298,0.984,""
2.980,230.454,895.738,113.744,-81.336,15.853,-15.419,-2.666,-2.549,0.097,0.000,-0.039,4,12.627,0.084,0.985,""
3.000,230.062,895.430,113.692,-81.387,15.895,-15.468,-2.592,-2.585,0.074,0.000,-0.040,4,13.717,0.034,0.986,""
3.020,229.747,895.140,113.664,-81.451,15.447,-15.153,-1.490,-2.674,0.053,0.000,-0.041,4,14.814,0.175,0.990,"Ground_Mountain_0_1:(0.231, 0.973, 0.029);"
3.040,229.450,894.875,113.672,-81.492,14.932,-14.733,-0.360,-2.486,0.276,0.000,-0.024,4,15.102,9.246,0.998,"Ground_Mountain_0_1:(0.272, 0.960, 0.061);Ground_Mountain_0_1:(0.272, 0.960, 0.061);Ground_Mountain_0_1:(0.272, 0.960, 0.061);Ground_Mountain_0_1:(0.272, 0.960, 0.061);"
3.060,229.183,894.599,113.676,-81.534,14.934,-14.733,0.044,-2.460,0.534,0.000,-0.029,4,17.875,9.386,1.000,"Ground_Mountain_0_1:(0.286, 0.956, 0.065);Ground_Mountain_0_1:(0.286, 0.956, 0.065);"
3.080,228.903,894.319,113.686,-81.579,14.905,-14.690,0.489,-2.478,0.533,0.000,-0.035,4,18.072,8.446,1.000,"Ground_Mountain_0_1:(0.286, 0.957, 0.043);Ground_Mountain_0_1:(0.286, 0.957, 0.043);"
3.100,228.621,894.039,113.705,-81.623,14.840,-14.602,1.005,-2.454,0.548,0.000,-0.039,4,18.345,7.387,0.998,"Ground_Mountain_0_1:(0.299, 0.953, 0.057);Ground_Mountain_0_1:(0.299, 0.953, 0.057);Ground_Mountain_0_1:(0.299, 0.953, 0.057);"
3.120,228.130,893.758,113.732,-81.666,14.883,-14.618,1.334,-2.461,0.580,0.000,-0.043,4,19.525,7.341,0.995,"Ground_Mountain_0_1:(0.299, 0.953, 0.057);Ground_Mountain_0_1:(0.299, 0.953, 0.057);Ground_Mountain_0_1:(0.299, 0.953, 0.057);"
3.140,227.848,893.498,113.781,-81.712,14.418,-14.011,2.432,-2.395,0.559,0.000,-0.047,4,21.232,6.219,0.989,"Ground_Mountain_0_1:(0.443, 0.892, 0.087);Ground_Mountain_0_1:(0.443, 0.892, 0.087);Ground_Mountain_0_1:(0.443, 0.892, 0.087);Ground_Mountain_0_1:(0.443, 0.892, 0.087);Ground_Mountain_0_1:(0.325, 0.942, 0.086);Ground_Mountain_0_1:(0.325, 0.942, 0.086);"
3.160,227.579,893.234,113.836,-81.757,14.421,-13.932,2.861,-2.386,0.791,0.000,-0.048,4,19.031,9.963,0.982,"Ground_Mountain_0_1:(0.439, 0.894, 0.087);Ground_Mountain_0_1:(0.439, 0.894, 0.087);Ground_Mountain_0_1:(0.439, 0.894, 0.087);Ground_Mountain_0_1:(0.439, 0.894, 0.087);"
3.180,227.306,892.970,113.899,-81.803,14.419,-13.842,3.272,-2.368,0.789,0.000,-0.051,4,17.959,8.637,0.974,"Ground_Mountain_0_1:(0.439, 0.894, 0.087);Ground_Mountain_0_1:(0.439, 0.894, 0.087);Ground_Mountain_0_1:(0.439, 0.894, 0.087);Ground_Mountain_0_1:(0.439, 0.894, 0.087);"
3.200,227.032,892.708,113.970,-81.849,14.423,-13.744,3.697,-2.338,0.790,0.000,-0.053,4,18.953,6.658,0.965,"Ground_Mountain_0_1:(0.447, 0.889, 0.096);Ground_Mountain_0_1:(0.447, 0.889, 0.096);Ground_Mountain_0_1:(0.447, 0.889, 0.096);"
3.220,226.756,892.444,114.049,-81.894,14.463,-13.681,4.081,-2.320,0.789,0.000,-0.057,4,20.439,5.638,0.957,"Ground_Mountain_0_1:(0.451, 0.888, 0.094);Ground_Mountain_0_1:(0.451, 0.888, 0.094);Ground_Mountain_0_1:(0.451, 0.888, 0.094);Ground_Mountain_0_1:(0.451, 0.888, 0.094);Ground_Mountain_0_1:(0.451, 0.888, 0.094);"
3.240,226.382,892.180,114.135,-81.937,14.523,-13.636,4.440,-2.308,0.769,0.000,-0.061,4,22.425,5.164,0.949,"Ground_Mountain_0_1:(0.452, 0.887, 0.092);Ground_Mountain_0_1:(0.452, 0.887, 0.092);Ground_Mountain_0_1:(0.452, 0.887, 0.092);Ground_Mountain_0_1:(0.452, 0.887, 0.092);"
3.260,226.102,891.916,114.229,-81.979,14.587,-13.586,4.789,-2.302,0.738,0.000,-0.064,4,23.679,4.446,0.941,"Ground_Mountain_0_1:(0.452, 0.887, 0.092);Ground_Mountain_0_1:(0.452, 0.887, 0.092);Ground_Mountain_0_1:(0.452, 0.887, 0.092);Ground_Mountain_0_1:(0.452, 0.887, 0.092);"
3.280,225.820,891.653,114.331,-82.022,14.621,-13.477,5.197,-2.268,0.706,0.000,-0.067,4,24.349,3.683,0.934,"Ground_Mountain_0_1:(0.463, 0.880, 0.102);Ground_Mountain_0_1:(0.463, 0.880, 0.102);Ground_Mountain_0_1:(0.463, 0.880, 0.102);Ground_Mountain_0_1:(0.463, 0.880, 0.102);Ground_Mountain_0_1:(0.463, 0.880, 0.102);Ground_Mountain_0_1:(0.463, 0.880, 0.102);"
3.300,225.535,891.392,114.440,-82.065,14.658,-13.372,5.572,-2.240,0.690,0.000,-0.071,4,23.851,3.699,0.927,"Ground_Mountain_0_1:(0.473, 0.875, 0.102);Ground_Mountain_0_1:(0.473, 0.875, 0.102);Ground_Mountain_0_1:(0.473, 0.875, 0.102);Ground_Mountain_0_1:(0.473, 0.875, 0.102);Ground_Mountain_0_1:(0.473, 0.875, 0.102);"
3.320,225.249,891.131,114.556,-82.109,14.710,-13.300,5.879,-2.234,0.671,0.000,-0.075,4,23.162,3.356,0.921,"Ground_Mountain_0_1:(0.478, 0.872, 0.102);Ground_Mountain_0_1:(0.478, 0.872, 0.102);Ground_Mountain_0_1:(0.478, 0.872, 0.102);Ground_Mountain_0_1:(0.478, 0.872, 0.102);"
3.340,224.961,890.871,114.677,-82.153,14.763,-13.234,6.157,-2.236,0.645,0.000,-0.080,4,22.709,2.526,0.916,"Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);"
3.360,224.642,890.612,114.804,-82.197,14.809,-13.156,6.430,-2.237,0.618,0.000,-0.084,4,22.557,1.857,0.911,"Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);"
3.380,224.350,890.354,114.936,-82.241,14.848,-13.070,6.697,-2.239,0.596,0.000,-0.088,4,22.504,1.727,0.906,"Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);Ground_Mountain_0_1:(0.479, 0.872, 0.102);"
