t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,276.700,940.633,118.741,-61.108,9.075,-9.041,3.157,2.284,0.000,0.000,0.000,1,9.536,0.000,0.975,"Ground_Mountain_0_1:(-0.088, 0.848, 0.523);Ground_Mountain_0_1:(-0.088, 0.848, 0.523);Ground_Mountain_0_1:(-0.088, 0.848, 0.523);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.188, 0.957, 0.221);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.181, 0.876, 0.446);Ground_720_240:(-0.188, 0.957, 0.221);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);"
0.040,276.563,940.600,118.807,-61.009,0.763,-0.750,2.793,1.125,1.000,0.000,-0.095,2,2.984,60.998,0.931,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);Ground_Mountain_1_2:(-0.196, 0.681, 0.705);"
0.060,276.555,940.596,118.853,-60.958,0.870,-0.749,2.596,1.125,1.000,0.000,-0.151,1,0.000,6.076,0.893,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);"
0.080,276.566,940.604,118.889,-60.921,0.532,-0.311,2.357,1.008,1.000,0.000,-0.184,1,0.000,6.282,0.856,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.100,276.584,940.615,118.920,-60.886,0.409,-0.110,2.140,0.954,1.000,0.000,-0.209,1,0.000,6.330,0.814,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.199, 0.681, 0.705);Ground_Mountain_1_2:(-0.199, 0.681, 0.705);"
0.120,276.605,940.627,118.946,-60.854,0.474,-0.110,1.943,0.954,1.000,0.000,-0.231,1,0.000,6.470,0.769,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.199, 0.681, 0.705);Ground_Mountain_1_2:(-0.199, 0.681, 0.705);"
0.140,276.626,940.640,118.968,-60.824,0.525,-0.110,1.746,0.953,1.000,0.000,-0.250,1,0.000,6.556,0.721,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.199, 0.681, 0.705);Ground_Mountain_1_2:(-0.199, 0.681, 0.705);"
0.160,276.645,940.652,118.985,-60.796,0.563,-0.110,1.550,0.953,1.000,0.000,-0.268,1,0.000,6.617,0.671,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);"
0.180,276.663,940.664,118.999,-60.768,0.593,-0.084,1.414,1.015,1.000,0.000,-0.285,1,4.573,6.652,0.622,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);Ground_Mountain_1_2:(-0.194, 0.679, 0.708);"
0.200,276.680,940.675,119.011,-60.741,0.616,-0.052,1.278,1.083,1.000,0.000,-0.302,1,4.824,6.587,0.574,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.192, 0.679, 0.709);Ground_Mountain_1_2:(-0.192, 0.679, 0.709);Ground_Mountain_1_2:(-0.192, 0.679, 0.709);"
0.220,276.696,940.684,119.024,-60.712,0.692,-0.027,1.221,1.259,1.000,0.000,-0.321,1,4.928,6.494,0.532,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.192, 0.679, 0.709);Ground_Mountain_1_2:(-0.192, 0.679, 0.709);Ground_Mountain_1_2:(-0.192, 0.679, 0.709);"
0.240,276.710,940.690,119.040,-60.680,0.822,-0.028,1.202,1.504,1.000,0.000,-0.339,1,3.802,6.036,0.502,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.260,276.722,940.696,119.053,-60.648,0.849,-0.019,1.044,1.559,1.000,0.000,-0.356,1,1.792,5.359,0.475,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.280,276.734,940.702,119.063,-60.616,0.857,-0.008,0.859,1.577,1.000,0.000,-0.374,1,1.237,5.182,0.450,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.300,276.744,940.707,119.070,-60.584,0.867,0.001,0.671,1.591,1.000,0.000,-0.391,1,0.932,5.088,0.428,"Mountain trunk:(0.929, 0.000, 0.370);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.320,276.754,940.713,119.074,-60.552,0.879,0.007,0.480,1.599,1.000,0.000,-0.410,1,0.622,4.994,0.407,"Mountain trunk:(0.506, 0.000, 0.862);Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.340,276.763,940.718,119.075,-60.521,0.895,0.010,0.286,1.604,1.000,0.000,-0.430,1,0.315,4.900,0.388,"Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
0.360,276.771,940.724,119.072,-60.490,0.914,0.010,0.090,1.603,1.000,0.000,-0.450,0,0.000,4.807,0.371,"Ground_Mountain_1_2:(-0.189, 0.678, 0.711);"
