t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
1.620,576.669,984.300,163.169,120.417,15.874,11.921,-1.044,-10.431,0.073,0.000,0.036,4,9.799,0.042,0.998,""
1.640,576.351,984.538,163.148,120.208,15.891,11.915,-1.044,-10.464,0.063,0.000,0.036,4,9.834,0.038,0.998,""
1.660,576.033,984.776,163.127,119.998,15.907,11.909,-1.043,-10.495,0.054,0.000,0.035,4,9.868,0.036,0.998,""
1.680,575.715,985.012,163.107,119.789,15.778,11.795,-1.033,-10.430,0.047,0.000,0.035,4,9.901,0.033,0.998,""
1.700,575.399,985.248,163.086,119.580,15.805,11.797,-1.032,-10.468,0.111,0.000,0.034,4,9.931,0.027,0.998,""
1.720,575.083,985.484,163.065,119.370,15.829,11.797,-1.030,-10.505,0.098,0.000,0.033,4,9.958,0.023,0.998,""
1.740,574.768,985.720,163.045,119.159,15.851,11.796,-1.028,-10.539,0.086,0.000,0.033,4,9.980,0.020,0.998,""
1.760,574.451,985.956,163.024,118.947,15.870,11.793,-1.024,-10.572,0.075,0.000,0.032,4,10.005,0.018,0.998,""
1.780,574.133,986.192,163.004,118.735,15.888,11.789,-1.021,-10.604,0.065,0.000,0.032,4,10.036,0.013,0.998,""
1.800,573.815,986.427,162.984,118.523,15.904,11.784,-1.016,-10.634,0.056,0.000,0.031,4,10.060,0.010,0.998,""
1.820,573.497,986.661,162.964,118.311,15.776,11.673,-1.003,-10.566,0.048,0.000,0.031,4,10.083,0.007,0.998,""
1.840,573.182,986.894,162.944,118.099,15.803,11.676,-0.998,-10.603,0.112,0.000,0.030,4,10.111,0.012,0.998,""
1.860,572.866,987.127,162.924,117.887,15.827,11.677,-0.992,-10.638,0.099,0.000,0.030,4,10.145,0.014,0.998,""
1.880,572.549,987.361,162.904,117.673,15.849,11.677,-0.986,-10.671,0.087,0.000,0.029,4,10.168,0.020,0.998,""
1.900,572.233,987.594,162.885,117.459,15.868,11.676,-0.979,-10.703,0.076,0.000,0.028,4,10.181,0.031,0.998,""
1.920,571.915,987.828,162.865,117.244,15.886,11.673,-0.972,-10.733,0.066,0.000,0.028,4,10.205,0.030,0.998,""
1.940,571.598,988.061,162.846,117.029,15.902,11.669,-0.964,-10.761,0.057,0.000,0.027,4,10.240,0.024,0.998,""
1.960,571.280,988.292,162.827,116.816,15.774,11.561,-0.947,-10.691,0.049,0.000,0.027,4,10.271,0.032,0.998,""
1.980,570.964,988.523,162.808,116.601,15.801,11.565,-0.939,-10.726,0.113,0.000,0.026,4,10.292,0.043,0.998,""
2.000,570.648,988.754,162.790,116.386,15.825,11.568,-0.930,-10.759,0.100,0.000,0.026,4,10.314,0.019,0.998,""
2.020,570.331,988.986,162.771,116.170,15.846,11.569,-0.920,-10.790,0.088,0.000,0.025,4,10.339,0.038,0.998,""
2.040,570.014,989.217,162.753,115.954,15.866,11.569,-0.910,-10.820,0.077,0.000,0.025,4,10.365,0.036,0.998,""
2.060,569.697,989.448,162.735,115.737,15.883,11.568,-0.899,-10.848,0.067,0.000,0.024,4,10.382,0.054,0.998,""
2.080,569.380,989.679,162.717,115.520,15.899,11.566,-0.888,-10.874,0.058,0.000,0.024,4,10.383,0.071,0.998,""
2.100,569.062,989.910,162.700,115.302,15.913,11.563,-0.877,-10.899,0.050,0.000,0.023,4,10.390,0.053,0.998,""
2.120,568.744,990.139,162.683,115.085,15.783,11.455,-0.858,-10.824,0.043,0.000,0.023,4,10.422,0.044,0.998,""
2.140,568.427,990.368,162.666,114.868,15.808,11.461,-0.846,-10.856,0.108,0.000,0.022,4,10.443,0.063,0.998,""
2.160,568.111,990.598,162.649,114.651,15.831,11.464,-0.834,-10.886,0.096,0.000,0.022,4,10.442,0.061,0.998,""
2.180,567.794,990.827,162.632,114.433,15.851,11.466,-0.822,-10.914,0.085,0.000,0.022,4,10.447,0.054,0.999,""
2.200,567.477,991.056,162.616,114.214,15.869,11.467,-0.810,-10.941,0.075,0.000,0.021,4,10.444,0.069,0.999,""
2.220,567.160,991.285,162.600,113.995,15.886,11.467,-0.799,-10.966,0.065,0.000,0.021,4,10.430,0.064,0.999,""
2.240,566.843,991.514,162.585,113.775,15.900,11.465,-0.787,-10.989,0.057,0.000,0.021,4,10.411,0.075,0.999,""
2.260,566.524,991.741,162.569,113.557,15.771,11.361,-0.769,-10.912,0.050,0.000,0.020,4,10.377,0.084,0.999,""
2.280,566.209,991.968,162.554,113.338,15.796,11.367,-0.760,-10.942,0.115,0.000,0.020,4,10.334,0.072,0.999,""
2.300,565.893,992.196,162.539,113.119,15.819,11.372,-0.751,-10.971,0.102,0.000,0.020,4,10.297,0.078,0.999,""
2.320,565.577,992.423,162.524,112.899,15.840,11.376,-0.743,-10.998,0.091,0.000,0.019,4,10.248,0.080,0.999,""
2.340,565.260,992.650,162.509,112.679,15.858,11.378,-0.736,-11.023,0.080,0.000,0.019,4,10.185,0.097,0.999,""
2.360,564.944,992.878,162.495,112.458,15.875,11.379,-0.730,-11.046,0.071,0.000,0.019,4,10.118,0.073,0.999,""
2.380,564.627,993.105,162.480,112.237,15.890,11.379,-0.726,-11.068,0.063,0.000,0.018,4,10.048,0.065,0.999,""
2.400,564.309,993.333,162.466,112.015,15.904,11.378,-0.724,-11.089,0.055,0.000,0.018,4,9.959,0.077,0.999,""
2.420,563.991,993.558,162.452,111.795,15.773,11.274,-0.716,-11.008,0.048,0.000,0.018,4,9.865,0.060,0.999,""
2.440,563.676,993.784,162.437,111.574,15.798,11.281,-0.718,-11.036,0.114,0.000,0.018,4,9.771,0.041,0.999,""
2.460,563.360,994.010,162.423,111.353,15.820,11.287,-0.721,-11.062,0.101,0.000,0.017,4,9.676,0.040,0.999,""
2.480,563.047,994.236,162.408,111.131,15.840,11.291,-0.726,-11.086,0.090,0.000,0.017,4,9.592,0.016,0.999,""
2.500,562.730,994.462,162.394,110.909,15.858,11.294,-0.733,-11.109,0.080,0.000,0.017,4,9.518,0.015,0.999,""
2.520,562.413,994.687,162.379,110.686,15.875,11.295,-0.740,-11.131,0.071,0.000,0.017,4,9.475,0.051,0.999,""
2.540,562.096,994.913,162.364,110.463,15.890,11.296,-0.748,-11.151,0.062,0.000,0.016,4,9.443,0.061,0.999,""
2.560,561.778,995.139,162.349,110.240,15.904,11.296,-0.756,-11.170,0.055,0.000,0.016,4,9.426,0.064,0.999,""
2.580,561.460,995.363,162.334,110.018,15.773,11.194,-0.755,-11.087,0.048,0.000,0.016,4,9.580,0.330,0.999,""
2.600,561.133,995.587,162.318,109.796,15.798,11.203,-0.756,-11.114,0.113,0.000,0.016,4,9.796,0.283,0.999,""
2.620,560.817,995.811,162.303,109.573,15.820,11.210,-0.753,-11.139,0.101,0.000,0.015,4,9.998,0.242,0.999,""
2.640,560.501,996.035,162.289,109.350,15.841,11.216,-0.730,-11.162,0.090,0.000,0.015,4,10.894,1.795,0.999,""
2.660,560.185,996.248,162.323,109.173,15.562,10.974,-0.012,-11.039,0.080,0.000,0.015,4,12.378,1.496,0.996,"Ground_Mountain_1_3:(-0.257, 0.966, 0.021);Ground_Mountain_1_3:(-0.257, 0.966, 0.021);"
2.680,559.910,996.470,162.324,108.959,15.591,10.985,0.092,-11.072,0.219,0.000,0.038,4,14.909,8.373,0.994,""
2.700,559.602,996.691,162.327,108.742,15.616,10.990,0.176,-11.102,0.204,0.000,0.041,4,13.975,7.309,0.992,""
2.720,559.216,996.864,162.379,108.540,14.847,10.208,1.788,-10.643,0.192,0.000,0.041,4,15.190,5.790,0.992,"Ground_Mountain_1_3:(-0.241, 0.904, 0.354);Ground_Mountain_1_3:(-0.241, 0.904, 0.354);Ground_Mountain_1_3:(-0.355, 0.903, 0.240);"
2.740,558.948,997.058,162.417,108.328,14.944,10.256,1.936,-10.699,0.576,0.000,0.009,4,16.721,9.748,0.991,""
2.760,558.660,997.242,162.469,108.119,14.793,10.064,2.530,-10.551,0.528,0.000,-0.009,4,13.213,6.890,0.988,"Ground_Mountain_1_3:(-0.355, 0.903, 0.240);Ground_Mountain_1_3:(-0.241, 0.904, 0.354);"
2.780,558.378,997.433,162.520,107.905,14.877,10.082,2.605,-10.632,0.604,0.000,-0.028,4,12.978,9.580,0.986,""
2.800,558.089,997.615,162.582,107.693,14.829,10.008,2.927,-10.549,0.561,0.000,-0.042,4,10.853,7.580,0.981,"Ground_Mountain_1_3:(-0.355, 0.903, 0.240);Ground_Mountain_1_3:(-0.241, 0.904, 0.354);"
2.820,557.807,997.799,162.660,107.512,14.347,9.581,3.792,-10.004,0.586,0.000,-0.052,4,11.334,9.284,0.972,"Ground_Mountain_1_3:(-0.355, 0.903, 0.240);Ground_Mountain_1_3:(-0.409, 0.849, 0.335);Ground_Mountain_1_3:(-0.409, 0.849, 0.335);"
2.840,557.266,997.987,162.735,107.317,14.464,9.586,3.880,-10.122,0.827,0.000,-0.052,4,12.090,7.506,0.966,""
2.860,556.988,998.171,162.827,107.141,14.402,9.421,4.270,-10.031,0.768,0.000,-0.054,4,10.200,5.495,0.954,"Ground_Mountain_1_3:(-0.409, 0.849, 0.335);"
2.880,556.718,998.359,162.912,106.947,14.491,9.419,4.358,-10.124,0.799,0.000,-0.058,4,12.215,7.974,0.948,""
2.900,556.436,998.524,163.009,106.755,14.230,8.989,4.966,-9.853,0.754,0.000,-0.061,4,12.536,6.789,0.938,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.411, 0.835, 0.365);Ground_Mountain_2_3:(-0.411, 0.835, 0.365);"
2.920,556.165,998.692,163.110,106.561,14.256,8.904,5.167,-9.865,0.885,0.000,-0.064,4,11.673,7.218,0.929,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);"
2.940,555.890,998.859,163.215,106.365,14.266,8.799,5.407,-9.844,0.872,0.000,-0.065,4,12.235,6.323,0.920,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);"
2.960,555.490,999.024,163.326,106.170,14.273,8.686,5.671,-9.806,0.867,0.000,-0.065,4,13.505,6.525,0.912,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);"
2.980,555.216,999.188,163.441,105.976,14.300,8.599,5.910,-9.781,0.864,0.000,-0.063,4,14.416,6.890,0.903,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);"
3.000,554.940,999.353,163.563,105.787,14.279,8.472,6.242,-9.653,0.850,0.000,-0.061,4,15.046,6.913,0.894,"Ground_Mountain_1_3:(-0.394, 0.818, 0.420);Ground_Mountain_1_3:(-0.394, 0.818, 0.420);Ground_Mountain_2_3:(-0.411, 0.823, 0.393);Ground_Mountain_2_3:(-0.411, 0.823, 0.393);Ground_Mountain_2_3:(-0.411, 0.823, 0.393);Ground_Mountain_2_3:(-0.411, 0.823, 0.393);Ground_Mountain_2_3:(-0.315, 0.903, 0.291);Ground_Mountain_2_3:(-0.315, 0.903, 0.291);"
3.020,554.664,999.519,163.688,105.598,14.350,8.461,6.400,-9.666,0.860,0.000,-0.061,4,14.785,3.730,0.886,"Ground_Mountain_2_3:(-0.384, 0.825, 0.414);Ground_Mountain_2_3:(-0.384, 0.825, 0.414);Ground_Mountain_2_3:(-0.384, 0.825, 0.414);Ground_Mountain_2_3:(-0.384, 0.825, 0.414);Ground_Mountain_2_3:(-0.384, 0.825, 0.414);Ground_Mountain_1_3:(-0.329, 0.894, 0.304);"
3.040,554.385,999.683,163.818,105.408,14.394,8.394,6.634,-9.631,0.825,0.000,-0.062,4,17.293,2.697,0.879,"Ground_Mountain_2_3:(-0.387, 0.823, 0.417);Ground_Mountain_2_3:(-0.387, 0.823, 0.417);Ground_Mountain_2_3:(-0.387, 0.823, 0.417);Ground_Mountain_2_3:(-0.387, 0.823, 0.417);"
3.060,554.104,999.847,163.953,105.219,14.448,8.348,6.849,-9.601,0.803,0.000,-0.062,4,18.527,3.037,0.873,"Ground_Mountain_2_3:(-0.389, 0.827, 0.406);Ground_Mountain_2_3:(-0.389, 0.827, 0.406);Ground_Mountain_2_3:(-0.389, 0.827, 0.406);Ground_Mountain_2_3:(-0.389, 0.827, 0.406);"
3.080,553.821,1000.009,164.093,105.031,14.494,8.292,7.074,-9.555,0.776,0.000,-0.061,4,19.336,2.678,0.867,"Ground_Mountain_2_3:(-0.358, 0.873, 0.332);Ground_Mountain_2_3:(-0.358, 0.873, 0.332);Ground_Mountain_2_3:(-0.358, 0.873, 0.332);Ground_Mountain_2_3:(-0.358, 0.873, 0.332);Ground_Mountain_2_3:(-0.358, 0.873, 0.332);Ground_Mountain_2_3:(-0.389, 0.825, 0.409);Ground_Mountain_2_3:(-0.389, 0.825, 0.409);Ground_Mountain_2_3:(-0.389, 0.825, 0.409);Ground_Mountain_2_3:(-0.389, 0.825, 0.409);Ground_Mountain_2_3:(-0.389, 0.825, 0.409);"
3.100,553.536,1000.172,164.237,104.843,14.537,8.235,7.297,-9.501,0.753,0.000,-0.061,4,19.718,1.720,0.861,"Ground_Mountain_2_3:(-0.358, 0.851, 0.384);Ground_Mountain_2_3:(-0.358, 0.851, 0.384);Ground_Mountain_2_3:(-0.358, 0.851, 0.384);Ground_Mountain_2_3:(-0.358, 0.851, 0.384);Ground_Mountain_2_3:(-0.358, 0.851, 0.384);Ground_Mountain_2_3:(-0.358, 0.851, 0.384);Ground_Mountain_2_3:(-0.371, 0.888, 0.271);Ground_Mountain_2_3:(-0.371, 0.888, 0.271);Ground_Mountain_2_3:(-0.371, 0.888, 0.271);"
3.120,553.231,1000.334,164.386,104.657,14.575,8.175,7.519,-9.438,0.732,0.000,-0.060,4,19.964,1.638,0.857,"Ground_Mountain_2_3:(-0.360, 0.849, 0.388);Ground_Mountain_2_3:(-0.360, 0.849, 0.388);Ground_Mountain_2_3:(-0.371, 0.888, 0.271);"
3.140,552.943,1000.495,164.539,104.472,14.608,8.114,7.734,-9.369,0.713,0.000,-0.060,4,19.751,1.579,0.852,""
3.160,552.655,1000.655,164.696,104.288,14.637,8.057,7.935,-9.297,0.696,0.000,-0.060,4,19.273,1.984,0.849,""
3.180,552.365,1000.814,164.857,104.105,14.662,8.009,8.112,-9.230,0.682,0.000,-0.060,4,18.001,1.843,0.846,""
3.200,552.074,1000.973,165.022,103.923,14.683,7.971,8.261,-9.168,0.669,0.000,-0.059,4,16.512,1.619,0.844,""
3.220,551.782,1001.132,165.189,103.741,14.701,7.946,8.381,-9.115,0.659,0.000,-0.059,4,14.878,1.368,0.842,""
3.240,551.489,1001.291,165.358,103.561,14.716,7.933,8.475,-9.068,0.650,0.000,-0.059,4,13.392,0.705,0.841,""
3.260,551.195,1001.450,165.529,103.380,14.728,7.935,8.533,-9.037,0.642,0.000,-0.059,4,11.404,1.407,0.841,""
3.280,550.901,1001.610,165.700,103.200,14.737,7.955,8.553,-9.019,0.636,0.000,-0.059,4,9.300,1.070,0.843,""
3.300,550.665,1001.771,165.872,103.019,14.744,7.999,8.531,-9.015,0.631,0.000,-0.059,4,7.106,1.245,0.845,""
3.320,550.371,1001.935,166.042,102.838,14.750,8.067,8.462,-9.028,0.628,0.000,-0.059,4,4.477,1.182,0.848,""
3.340,550.076,1002.100,166.211,102.656,14.755,8.147,8.368,-9.053,0.625,0.000,-0.059,4,2.913,0.953,0.852,""
3.360,549.780,1002.266,166.378,102.473,14.761,8.231,8.261,-9.083,0.622,0.000,-0.059,3,1.855,1.997,0.856,""
3.380,549.484,1002.435,166.542,102.289,14.768,8.315,8.136,-9.127,0.620,0.000,-0.058,2,0.794,1.854,0.860,""
3.400,549.187,1002.604,166.703,102.104,14.776,8.405,7.999,-9.175,0.616,0.000,-0.056,2,0.107,1.916,0.864,""
3.420,548.890,1002.776,166.861,101.918,14.786,8.495,7.862,-9.221,0.612,0.000,-0.054,2,0.133,1.885,0.867,""
3.440,548.650,1002.949,167.017,101.732,14.797,8.584,7.728,-9.265,0.607,0.000,-0.052,2,0.343,1.854,0.870,""
3.460,548.577,1003.124,167.170,101.545,14.808,8.677,7.583,-9.311,0.602,0.000,-0.053,2,0.050,0.618,0.873,""
3.480,548.303,1003.301,167.319,101.357,14.819,8.770,7.436,-9.357,0.596,0.000,-0.050,2,0.000,0.677,0.876,""
3.500,548.026,1003.479,167.466,101.168,14.831,8.862,7.289,-9.402,0.590,0.000,-0.047,2,0.000,0.718,0.878,""
