t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,595.747,970.623,163.959,133.591,31.687,26.408,0.817,-17.503,0.155,0.000,0.061,4,11.359,0.065,1.000,""
0.240,595.114,971.150,163.975,133.239,31.685,26.360,0.812,-17.574,0.156,0.000,0.061,4,9.587,0.035,1.000,""
0.260,594.479,971.677,163.991,132.886,31.682,26.308,0.770,-17.650,0.158,0.000,0.061,4,7.755,0.134,1.000,""
0.280,593.879,972.203,164.005,132.531,31.680,26.253,0.695,-17.733,0.159,0.000,0.062,4,6.058,0.189,1.000,""
0.300,593.245,972.728,164.016,132.174,31.678,26.195,0.588,-17.820,0.160,0.000,0.062,4,4.481,0.269,1.000,""
0.320,592.610,973.252,164.025,131.815,31.677,26.133,0.453,-17.912,0.161,0.000,0.062,4,3.085,0.313,1.000,""
0.340,591.976,973.774,164.031,131.454,31.677,26.069,0.294,-18.008,0.161,0.000,0.062,4,1.887,0.354,1.000,""
0.360,591.380,974.295,164.034,131.091,31.677,26.003,0.116,-18.107,0.162,0.000,0.062,4,0.916,0.359,1.000,""
0.380,590.746,974.815,164.032,130.726,31.678,25.933,-0.075,-18.208,0.161,0.000,0.062,2,0.263,0.477,1.000,""
0.400,590.111,975.333,164.027,130.359,31.680,25.861,-0.271,-18.312,0.161,0.000,0.062,2,0.060,0.461,1.000,""
0.420,589.510,975.849,164.017,129.990,31.683,25.787,-0.468,-18.418,0.160,0.000,0.062,2,0.000,0.430,1.000,""
0.440,588.875,976.364,164.004,129.619,31.686,25.710,-0.664,-18.526,0.158,0.000,0.061,2,0.003,0.375,1.000,""
0.460,588.241,976.878,163.987,129.246,31.690,25.632,-0.860,-18.635,0.157,0.000,0.061,2,0.061,0.351,1.000,""
0.480,587.640,977.391,163.966,128.873,31.679,25.622,-1.055,-18.627,0.155,0.000,0.061,0,0.000,0.139,1.000,""
0.500,587.006,977.904,163.941,128.500,31.667,25.612,-1.251,-18.620,0.161,0.000,0.060,0,0.000,0.142,1.000,""
0.520,586.372,978.417,163.912,128.127,31.655,25.601,-1.447,-18.612,0.167,0.000,0.060,0,0.000,0.146,1.000,""
0.540,585.737,978.929,163.879,127.754,31.644,25.591,-1.642,-18.605,0.172,0.000,0.060,0,0.000,0.149,1.000,""
0.560,585.137,979.441,163.842,127.382,31.633,25.581,-1.838,-18.597,0.178,0.000,0.060,0,0.000,0.152,1.000,""
0.580,584.503,979.953,163.801,127.009,31.621,25.571,-2.033,-18.590,0.184,0.000,0.060,0,0.000,0.154,0.999,""
0.600,583.870,980.465,163.757,126.637,31.610,25.561,-2.228,-18.582,0.189,0.000,0.060,0,0.000,0.157,0.999,""
0.620,583.269,980.974,163.710,126.260,31.622,25.376,-2.348,-18.825,0.195,0.000,0.061,2,3.849,0.281,0.999,""
0.640,582.634,981.480,163.660,125.878,31.637,25.207,-2.473,-19.044,0.189,0.000,0.061,2,3.571,0.662,0.999,""
0.660,581.999,981.983,163.608,125.491,31.653,25.051,-2.605,-19.245,0.182,0.000,0.060,2,3.198,1.045,0.999,""
0.680,581.395,982.482,163.555,125.102,31.668,24.911,-2.629,-19.434,0.173,0.000,0.060,4,8.628,1.313,0.998,""
0.700,580.760,982.979,163.502,124.709,31.681,24.780,-2.653,-19.610,0.166,0.000,0.059,4,8.595,0.926,0.998,""
0.720,580.125,983.472,163.449,124.313,31.693,24.658,-2.671,-19.776,0.160,0.000,0.058,4,8.941,0.644,0.998,""
0.740,579.490,983.963,163.395,123.914,31.704,24.542,-2.676,-19.933,0.154,0.000,0.057,4,9.536,0.437,0.998,""
0.760,578.887,984.452,163.342,123.512,31.716,24.431,-2.668,-20.084,0.148,0.000,0.056,4,10.215,0.282,0.998,""
0.780,578.252,984.939,163.289,123.107,31.726,24.326,-2.647,-20.227,0.142,0.000,0.055,4,10.893,0.169,0.998,""
0.800,577.617,985.423,163.237,122.700,31.736,24.225,-2.613,-20.366,0.137,0.000,0.053,4,11.511,0.104,0.998,""
0.820,577.012,985.906,163.185,122.290,31.746,24.127,-2.568,-20.500,0.132,0.000,0.052,4,12.051,0.056,0.998,""
0.840,576.377,986.386,163.135,121.877,31.755,24.033,-2.515,-20.629,0.127,0.000,0.051,4,12.483,0.020,0.998,""
0.860,575.741,986.865,163.086,121.462,31.765,23.941,-2.455,-20.755,0.122,0.000,0.049,4,12.792,0.012,0.998,""
0.880,575.106,987.342,163.038,121.044,31.773,23.851,-2.391,-20.876,0.118,0.000,0.048,4,13.020,0.014,0.998,""
0.900,574.499,987.817,162.991,120.625,31.781,23.763,-2.325,-20.995,0.113,0.000,0.047,4,13.155,0.027,0.998,""
0.920,573.864,988.290,162.946,120.202,31.789,23.677,-2.257,-21.109,0.109,0.000,0.045,4,13.201,0.026,0.998,""
0.940,573.228,988.762,162.903,119.778,31.797,23.593,-2.190,-21.220,0.105,0.000,0.044,4,13.179,0.036,0.998,""
0.960,572.620,989.232,162.860,119.352,31.804,23.510,-2.124,-21.328,0.102,0.000,0.043,4,13.125,0.029,0.998,""
0.980,571.983,989.701,162.819,118.923,31.811,23.429,-2.059,-21.433,0.098,0.000,0.042,4,13.039,0.040,0.998,""
1.000,571.347,990.167,162.779,118.492,31.818,23.349,-1.997,-21.535,0.094,0.000,0.040,4,12.920,0.035,0.998,""
1.020,570.711,990.633,162.740,118.060,31.824,23.271,-1.938,-21.634,0.091,0.000,0.039,4,12.811,0.055,0.998,""
1.040,570.101,991.096,162.703,117.625,31.830,23.194,-1.880,-21.730,0.088,0.000,0.038,4,12.712,0.045,0.998,""
1.060,569.464,991.558,162.666,117.189,31.836,23.118,-1.824,-21.823,0.085,0.000,0.037,4,12.625,0.063,0.998,""
1.080,568.828,992.019,162.631,116.751,31.842,23.044,-1.769,-21.913,0.082,0.000,0.036,4,12.530,0.070,0.998,""
1.100,568.208,992.478,162.597,116.311,31.847,22.971,-1.716,-22.000,0.079,0.000,0.034,4,12.460,0.085,0.998,""
1.120,567.571,992.936,162.563,115.869,31.851,22.900,-1.665,-22.085,0.077,0.000,0.033,4,12.376,0.091,0.998,""
1.140,566.934,993.392,162.531,115.426,31.856,22.830,-1.615,-22.167,0.074,0.000,0.031,4,12.322,0.104,0.998,""
1.160,566.306,993.847,162.500,114.981,31.860,22.762,-1.566,-22.246,0.072,0.000,0.030,4,12.233,0.115,0.998,""
1.180,565.669,994.301,162.469,114.535,31.864,22.695,-1.520,-22.323,0.070,0.000,0.028,4,12.129,0.129,0.999,""
1.200,565.032,994.753,162.440,114.087,31.868,22.630,-1.477,-22.396,0.068,0.000,0.026,4,11.967,0.138,0.999,""
1.220,564.405,995.204,162.411,113.638,31.871,22.567,-1.438,-22.467,0.066,0.000,0.025,4,11.751,0.151,0.999,""
1.240,563.768,995.654,162.383,113.188,31.874,22.505,-1.405,-22.535,0.064,0.000,0.023,4,11.455,0.136,0.999,""
1.260,563.144,996.103,162.355,112.736,31.877,22.445,-1.379,-22.600,0.063,0.000,0.022,4,11.086,0.133,0.999,""
1.280,562.506,996.550,162.328,112.283,31.880,22.387,-1.362,-22.662,0.062,0.000,0.020,4,10.704,0.077,0.999,""
1.300,561.869,996.997,162.301,111.828,31.882,22.331,-1.352,-22.721,0.060,0.000,0.019,4,10.335,0.149,0.999,""
1.320,561.231,997.442,162.274,111.373,31.885,22.276,-1.340,-22.778,0.059,0.000,0.018,4,10.423,0.153,0.999,""
1.340,560.593,997.887,162.248,110.916,31.887,22.225,-1.324,-22.832,0.058,0.000,0.017,4,10.639,0.172,0.999,""
1.360,559.956,998.329,162.222,110.459,31.890,22.175,-1.284,-22.886,0.056,0.000,0.016,4,11.970,0.885,0.999,""
1.380,559.264,998.758,162.258,110.057,31.335,21.668,0.450,-22.674,0.055,0.000,0.014,4,14.903,0.690,0.992,"Ground_Mountain_1_3:(-0.258, 0.966, 0.021);Ground_Mountain_1_3:(-0.021, 0.966, 0.258);"
1.400,558.675,999.109,162.329,109.634,30.147,20.403,2.806,-22.152,0.333,0.000,0.003,4,23.392,16.206,0.984,"Ground_Mountain_2_3:(-0.352, 0.904, 0.241);"
1.420,558.125,999.481,162.390,109.204,29.833,20.264,3.233,-22.160,0.927,0.000,-0.020,4,22.500,21.534,0.966,"Ground_Mountain_2_3:(-0.352, 0.904, 0.241);"
1.440,557.373,999.851,162.465,108.766,29.528,20.021,4.048,-22.112,1.000,0.000,-0.031,4,30.710,18.939,0.945,"Ground_Mountain_1_3:(-0.022, 0.999, -0.028);Ground_Mountain_1_3:(0.028, 0.999, 0.022);Ground_Mountain_1_3:(0.028, 0.999, 0.022);Ground_Mountain_2_3:(-0.352, 0.904, 0.241);"
1.460,556.816,1000.142,162.760,108.443,26.625,15.827,12.980,-17.495,1.000,0.000,-0.032,4,39.492,17.464,0.936,"Ground_Mountain_2_3:(-0.406, 0.851, 0.333);Ground_Mountain_2_3:(-0.406, 0.851, 0.333);Ground_Mountain_2_3:(-0.332, 0.851, 0.408);Ground_Mountain_2_3:(-0.332, 0.851, 0.408);Ground_Mountain_2_3:(-0.352, 0.904, 0.241);Ground_Mountain_1_3:(-0.255, 0.945, 0.205);Ground_Mountain_1_3:(-0.255, 0.945, 0.205);Ground_Mountain_1_3:(-0.021, 0.966, 0.258);Ground_Mountain_1_3:(-0.022, 0.999, -0.028);"
1.480,556.302,1000.440,163.014,108.087,26.778,15.726,12.933,-17.676,1.000,0.000,-0.029,4,6.205,10.451,0.923,"Ground_Mountain_2_3:(-0.265, 0.936, 0.232);Ground_Mountain_2_3:(-0.265, 0.936, 0.232);"
1.500,555.778,1000.739,163.267,107.729,26.890,15.655,12.878,-17.832,1.000,0.000,-0.018,4,5.672,9.448,0.910,"Ground_Mountain_2_3:(-0.311, 0.923, 0.226);Ground_Mountain_2_3:(-0.311, 0.923, 0.226);"
1.520,555.158,1001.036,163.528,107.389,26.826,15.420,13.208,-17.621,1.000,0.000,-0.004,4,6.913,8.510,0.893,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.391, 0.819, 0.420);Ground_Mountain_2_3:(-0.406, 0.851, 0.333);Ground_Mountain_2_3:(-0.406, 0.851, 0.333);Ground_Mountain_2_3:(-0.351, 0.910, 0.220);"
1.540,554.638,1001.336,163.789,107.043,26.881,15.334,13.263,-17.678,1.000,0.000,0.002,4,7.450,6.863,0.878,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);"
1.560,554.113,1001.635,164.053,106.695,26.911,15.219,13.391,-17.704,1.000,0.000,0.009,4,11.957,5.624,0.865,"Ground_Mountain_2_3:(-0.391, 0.819, 0.420);"
1.580,553.585,1001.933,164.320,106.346,26.939,15.103,13.545,-17.725,1.000,0.000,0.014,4,16.553,4.560,0.855,"Ground_Mountain_2_3:(-0.348, 0.834, 0.428);"
1.600,553.046,1002.230,164.593,105.997,26.958,14.955,13.780,-17.701,1.000,0.000,0.018,4,21.470,3.633,0.847,"Ground_Mountain_2_3:(-0.348, 0.834, 0.428);"
1.620,552.515,1002.525,164.872,105.648,26.974,14.791,14.061,-17.642,1.000,0.000,0.021,4,24.373,2.974,0.841,""
1.640,551.981,1002.817,165.158,105.301,26.988,14.618,14.365,-17.561,1.000,0.000,0.021,4,25.915,2.549,0.836,""
1.660,551.447,1003.106,165.449,104.954,27.002,14.465,14.645,-17.476,1.000,0.000,0.020,4,24.819,2.388,0.833,""
1.680,550.910,1003.394,165.747,104.608,27.015,14.340,14.883,-17.398,1.000,0.000,0.017,4,22.373,1.757,0.833,""
1.700,550.431,1003.681,166.049,104.263,27.026,14.252,15.059,-17.340,1.000,0.000,0.013,4,18.818,1.232,0.834,""
1.720,549.894,1003.969,166.353,103.917,27.036,14.220,15.136,-17.321,1.000,0.000,0.007,4,13.365,1.470,0.838,""
1.740,549.356,1004.257,166.657,103.569,27.042,14.245,15.118,-17.336,1.000,0.000,0.001,3,7.561,0.311,0.844,""
1.760,548.817,1004.547,166.960,103.220,27.047,14.301,15.029,-17.386,1.000,0.000,-0.007,2,3.164,1.258,0.850,""
1.780,548.544,1004.838,167.260,102.870,27.054,14.384,14.887,-17.457,1.000,0.000,-0.016,2,0.000,1.563,0.856,""
1.800,548.053,1005.131,167.557,102.519,27.061,14.467,14.745,-17.527,1.000,0.000,-0.023,2,0.000,1.576,0.861,""
1.820,547.561,1005.424,167.849,102.167,26.939,14.461,14.543,-17.520,1.000,0.000,-0.031,1,0.000,0.731,0.867,""
1.840,547.069,1005.717,168.138,101.816,26.816,14.455,14.341,-17.513,1.000,0.000,-0.038,0,0.000,0.705,0.872,""
1.860,546.618,1006.009,168.423,101.465,26.695,14.449,14.139,-17.506,1.000,0.000,-0.047,0,0.000,0.678,0.878,""
1.880,546.618,1006.302,168.703,101.114,26.573,14.444,13.937,-17.499,1.000,0.000,-0.060,0,0.000,0.652,0.883,""
1.900,546.426,1006.594,168.980,100.762,26.452,14.438,13.736,-17.492,1.000,0.000,-0.074,0,0.000,0.626,0.888,""
1.920,546.042,1006.887,169.252,100.411,26.331,14.432,13.534,-17.485,1.000,0.000,-0.085,0,0.000,0.599,0.894,""
1.940,545.658,1007.179,169.521,100.060,26.210,14.426,13.333,-17.478,1.000,0.000,-0.098,0,0.000,0.574,0.899,""
1.960,545.273,1007.471,169.785,99.709,26.089,14.421,13.131,-17.471,1.000,0.000,-0.111,0,0.000,0.548,0.904,""
1.980,544.887,1007.763,170.046,99.358,25.969,14.415,12.930,-17.464,1.000,0.000,-0.124,0,0.000,0.523,0.909,""
2.000,544.533,1008.055,170.302,99.007,25.849,14.409,12.728,-17.457,1.000,0.000,-0.138,0,0.000,0.498,0.914,""
2.020,544.533,1008.347,170.554,98.657,25.730,14.403,12.527,-17.450,1.000,0.000,-0.162,0,0.000,0.474,0.919,""
2.040,544.178,1008.639,170.802,98.306,25.611,14.397,12.326,-17.443,1.000,0.000,-0.178,0,0.000,0.451,0.924,""
2.060,543.821,1008.931,171.047,97.955,25.492,14.392,12.125,-17.436,1.000,0.000,-0.195,0,0.000,0.428,0.928,""
2.080,543.464,1009.223,171.287,97.605,25.374,14.386,11.924,-17.429,1.000,0.000,-0.211,0,0.000,0.406,0.933,""
2.100,543.105,1009.514,171.523,97.254,25.256,14.380,11.723,-17.422,1.000,0.000,-0.228,0,0.000,0.385,0.937,""
2.120,542.745,1009.806,171.755,96.904,25.138,14.374,11.522,-17.415,1.000,0.000,-0.245,0,0.000,0.365,0.941,""
2.140,542.321,1010.097,171.982,96.553,25.022,14.369,11.322,-17.408,1.000,0.000,-0.258,0,0.000,0.346,0.945,""
2.160,541.955,1010.388,172.206,96.203,24.905,14.363,11.121,-17.401,1.000,0.000,-0.273,0,0.000,0.328,0.949,""
2.180,541.588,1010.679,172.426,95.853,24.790,14.357,10.920,-17.394,1.000,0.000,-0.288,0,0.000,0.312,0.953,""
2.200,541.220,1010.970,172.642,95.503,24.675,14.351,10.720,-17.387,1.000,0.000,-0.303,0,0.000,0.298,0.957,""
2.220,540.851,1011.261,172.853,95.153,24.561,14.346,10.519,-17.380,1.000,0.000,-0.317,0,0.000,0.286,0.960,""
2.240,540.481,1011.552,173.061,94.803,24.448,14.340,10.319,-17.373,1.000,0.000,-0.331,0,0.000,0.276,0.963,""
2.260,540.018,1011.842,173.264,94.454,24.336,14.334,10.119,-17.366,1.000,0.000,-0.337,0,0.000,0.269,0.967,""
2.280,539.642,1012.133,173.464,94.104,24.225,14.328,9.919,-17.359,1.000,0.000,-0.349,0,0.000,0.263,0.969,""
2.300,539.265,1012.423,173.659,93.754,24.115,14.323,9.719,-17.352,1.000,0.000,-0.359,0,0.000,0.260,0.972,""
2.320,538.887,1012.713,173.850,93.405,24.006,14.317,9.519,-17.345,1.000,0.000,-0.369,0,0.000,0.260,0.975,""
2.340,538.508,1013.003,174.037,93.056,23.899,14.311,9.319,-17.338,1.000,0.000,-0.378,0,0.000,0.262,0.977,""
2.360,538.128,1013.293,174.220,92.706,23.793,14.306,9.119,-17.332,1.000,0.000,-0.386,0,0.000,0.266,0.979,""
2.380,537.610,1013.583,174.400,92.357,23.688,14.300,8.919,-17.325,1.000,0.000,-0.382,0,0.000,0.272,0.981,""
2.400,537.224,1013.872,174.575,92.008,23.585,14.294,8.719,-17.318,1.000,0.000,-0.388,0,0.000,0.280,0.983,""
2.420,536.837,1014.162,174.746,91.660,23.484,14.288,8.520,-17.311,1.000,0.000,-0.393,0,0.000,0.289,0.985,""
2.440,536.449,1014.451,174.913,91.311,23.384,14.283,8.320,-17.304,1.000,0.000,-0.397,0,0.000,0.299,0.987,""
2.460,536.060,1014.740,175.075,90.962,23.286,14.277,8.121,-17.297,1.000,0.000,-0.400,0,0.000,0.310,0.988,""
2.480,535.528,1015.029,175.234,90.614,23.190,14.271,7.921,-17.290,1.000,0.000,-0.393,0,0.000,0.322,0.989,""
2.500,535.134,1015.317,175.389,90.266,23.096,14.266,7.722,-17.283,1.000,0.000,-0.393,0,0.000,0.335,0.990,""
2.520,534.739,1015.606,175.540,89.917,23.005,14.260,7.523,-17.276,1.000,0.000,-0.394,0,0.000,0.348,0.991,""
2.540,534.343,1015.894,175.687,89.569,22.915,14.254,7.324,-17.269,1.000,0.000,-0.394,0,0.000,0.361,0.992,""
2.560,533.946,1016.182,175.829,89.221,22.828,14.248,7.125,-17.262,1.000,0.000,-0.394,0,0.000,0.374,0.993,""
2.580,533.404,1016.470,175.968,88.874,22.743,14.243,6.926,-17.255,1.000,0.000,-0.383,0,0.000,0.387,0.993,""
2.600,533.002,1016.758,176.103,88.526,22.660,14.237,6.727,-17.248,1.000,0.000,-0.382,0,0.000,0.401,0.994,""
2.620,532.600,1017.045,176.233,88.179,22.580,14.231,6.528,-17.242,1.000,0.000,-0.379,0,0.000,0.414,0.994,""
2.640,532.197,1017.333,176.360,87.831,22.503,14.226,6.329,-17.235,1.000,0.000,-0.377,0,0.000,0.427,0.994,""
2.660,531.794,1017.620,176.483,87.484,22.428,14.220,6.131,-17.228,1.000,0.000,-0.374,0,0.000,0.439,0.994,""
2.680,531.215,1017.907,176.601,87.137,22.356,14.214,5.932,-17.221,1.000,0.000,-0.361,0,0.000,0.452,0.994,""
2.700,530.807,1018.194,176.716,86.790,22.286,14.209,5.734,-17.214,1.000,0.000,-0.358,0,0.000,0.463,0.994,""
2.720,530.398,1018.480,176.827,86.444,22.220,14.203,5.535,-17.207,1.000,0.000,-0.353,0,0.000,0.475,0.994,""
2.740,529.989,1018.767,176.933,86.097,22.156,14.197,5.337,-17.200,1.000,0.000,-0.349,0,0.000,0.486,0.993,""
2.760,529.578,1019.053,177.036,85.751,22.095,14.192,5.139,-17.193,1.000,0.000,-0.346,0,0.000,0.497,0.993,""
2.780,528.898,1019.339,177.135,85.405,22.037,14.186,4.940,-17.187,1.000,0.000,-0.327,0,0.000,0.507,0.993,""
2.800,528.483,1019.625,177.229,85.059,21.982,14.180,4.742,-17.180,1.000,0.000,-0.324,0,0.000,0.517,0.992,""
2.820,528.067,1019.910,177.320,84.713,21.931,14.175,4.544,-17.173,1.000,0.000,-0.319,0,0.000,0.526,0.991,""
2.840,527.650,1020.196,177.407,84.367,21.882,14.169,4.346,-17.166,1.000,0.000,-0.314,0,0.000,0.535,0.991,""
2.860,527.233,1020.481,177.489,84.022,21.836,14.163,4.149,-17.159,1.000,0.000,-0.310,0,0.000,0.543,0.990,""
2.880,526.638,1020.766,177.568,83.676,21.793,14.158,3.951,-17.152,1.000,0.000,-0.298,0,0.000,0.551,0.989,""
2.900,526.218,1021.051,177.643,83.331,21.754,14.152,3.753,-17.145,1.000,0.000,-0.294,0,0.000,0.558,0.989,""
2.920,525.797,1021.336,177.714,82.986,21.717,14.146,3.555,-17.138,1.000,0.000,-0.289,0,0.000,0.565,0.988,""
2.940,525.375,1021.620,177.781,82.642,21.684,14.141,3.358,-17.132,1.000,0.000,-0.284,0,0.000,0.571,0.987,""
2.960,524.746,1021.904,177.843,82.297,21.653,14.135,3.160,-17.125,1.000,0.000,-0.272,0,0.000,0.577,0.986,""
2.980,524.321,1022.188,177.902,81.952,21.626,14.129,2.963,-17.118,1.000,0.000,-0.267,0,0.000,0.582,0.985,""
3.000,523.896,1022.472,177.957,81.608,21.602,14.124,2.766,-17.111,1.000,0.000,-0.263,0,0.000,0.587,0.984,""
3.020,523.470,1022.756,178.008,81.264,21.580,14.118,2.568,-17.104,1.000,0.000,-0.258,0,0.000,0.591,0.983,""
3.040,523.044,1023.039,178.056,80.920,21.562,14.112,2.371,-17.097,1.000,0.000,-0.254,0,0.000,0.594,0.982,""
3.060,522.355,1023.323,178.099,80.577,21.546,14.107,2.174,-17.091,1.000,0.000,-0.241,0,0.000,0.597,0.982,""
3.080,521.925,1023.606,178.138,80.233,21.534,14.101,1.977,-17.084,1.000,0.000,-0.237,0,0.000,0.600,0.981,""
3.100,521.495,1023.889,178.173,79.890,21.524,14.095,1.780,-17.077,1.000,0.000,-0.233,0,0.000,0.602,0.980,""
3.120,521.065,1024.171,178.205,79.547,21.518,14.090,1.584,-17.070,1.000,0.000,-0.228,0,0.000,0.603,0.979,""
3.140,520.634,1024.454,178.232,79.204,21.514,14.084,1.387,-17.063,1.000,0.000,-0.224,0,0.000,0.604,0.978,""
3.160,519.930,1024.736,178.256,78.861,21.512,14.078,1.190,-17.056,1.000,0.000,-0.213,0,0.000,0.605,0.977,""
3.180,519.497,1025.018,178.275,78.518,21.513,14.073,0.994,-17.050,1.000,0.000,-0.209,0,0.000,0.605,0.977,""
3.200,519.063,1025.300,178.291,78.176,21.517,14.067,0.797,-17.043,1.000,0.000,-0.204,0,0.000,0.604,0.976,""
3.220,518.629,1025.582,178.303,77.834,21.523,14.062,0.601,-17.036,1.000,0.000,-0.201,0,0.000,0.603,0.975,""
3.240,517.953,1025.864,178.311,77.492,21.532,14.056,0.404,-17.029,1.000,0.000,-0.191,0,0.000,0.602,0.975,""
3.260,517.517,1026.145,178.315,77.150,21.543,14.050,0.208,-17.022,1.000,0.000,-0.187,0,0.000,0.600,0.974,""
3.280,517.080,1026.426,178.315,76.808,21.556,14.045,0.012,-17.015,1.000,0.000,-0.183,0,0.000,0.598,0.973,""
3.300,516.644,1026.707,178.311,76.467,21.572,14.039,-0.184,-17.009,1.000,0.000,-0.179,0,0.000,0.595,0.973,""
3.320,515.905,1026.988,178.303,76.126,21.589,14.033,-0.380,-17.002,1.000,0.000,-0.169,0,0.000,0.592,0.972,""
3.340,515.466,1027.269,178.291,75.785,21.608,14.028,-0.576,-16.995,1.000,0.000,-0.165,0,0.000,0.589,0.972,""
3.360,515.028,1027.549,178.276,75.444,21.630,14.022,-0.772,-16.988,1.000,0.000,-0.161,0,0.000,0.585,0.972,""
3.380,514.589,1027.830,178.256,75.103,21.652,14.017,-0.968,-16.981,1.000,0.000,-0.157,0,0.000,0.581,0.971,""
3.400,514.149,1028.110,178.233,74.762,21.677,14.011,-1.164,-16.975,1.000,0.000,-0.154,0,0.000,0.576,0.971,""
3.420,513.616,1028.390,178.205,74.422,21.703,14.005,-1.360,-16.968,1.000,0.000,-0.149,0,0.000,0.571,0.971,""
3.440,513.176,1028.670,178.174,74.082,21.730,14.000,-1.555,-16.961,1.000,0.000,-0.145,0,0.000,0.566,0.970,""
3.460,512.735,1028.949,178.139,73.742,21.759,13.994,-1.751,-16.954,1.000,0.000,-0.141,0,0.000,0.560,0.970,""
3.480,512.295,1029.229,178.100,73.402,21.789,13.989,-1.946,-16.948,1.000,0.000,-0.137,0,0.000,0.554,0.970,""
3.500,511.854,1029.508,178.057,73.063,21.820,13.983,-2.141,-16.941,1.000,0.000,-0.134,0,0.000,0.547,0.970,""
3.520,511.408,1029.787,178.011,72.723,21.852,13.977,-2.337,-16.934,1.000,0.000,-0.130,0,0.000,0.541,0.970,""
3.540,510.966,1030.066,177.960,72.384,21.885,13.972,-2.532,-16.927,1.000,0.000,-0.126,0,0.000,0.534,0.970,""
3.560,510.525,1030.345,177.905,72.045,21.918,13.966,-2.727,-16.920,1.000,0.000,-0.122,0,0.000,0.527,0.970,""
