time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.196,2.818,-11.719,8.541,528.856,4,,339.433,64.686,0.000,0.004
0.398,5.465,-12.577,8.529,528.850,4,,340.291,63.829,0.000,0.004
0.600,7.949,-13.946,8.525,528.841,4,,341.660,62.460,0.000,0.004
0.803,10.280,-15.794,8.525,528.831,4,,343.508,60.612,0.000,0.004
1.019,12.679,-18.347,8.525,528.821,4,,346.061,58.059,0.000,0.004
1.225,14.719,-21.109,8.524,528.814,4,,348.823,55.297,0.000,0.004
1.475,17.184,-25.285,8.524,528.811,4,,353.000,51.121,0.000,0.003
1.678,18.946,-28.917,8.525,528.816,4,,356.632,47.489,0.000,0.003
1.878,20.600,-32.890,8.528,528.827,4,,360.605,43.516,0.000,0.002
2.079,22.152,-37.182,8.532,528.846,4,,364.898,39.224,0.000,0.001
2.279,23.608,-41.774,8.537,528.871,4,,369.490,34.632,0.000,0.001
2.479,24.974,-46.647,8.544,528.903,4,,374.363,29.759,0.000,0.000
2.679,26.255,-51.784,8.553,528.938,4,,379.500,24.622,0.000,0.000
2.894,27.574,-57.720,8.565,528.979,4,,385.436,18.686,0.000,-0.001
3.096,28.695,-63.359,8.577,529.017,4,,391.076,13.046,0.000,-0.001
3.301,29.747,-69.215,8.592,529.051,4,,396.932,7.191,0.000,-0.002
3.503,30.145,-75.262,8.609,529.080,4,,402.979,1.144,1.000,0.110
3.703,25.205,-80.748,8.625,529.152,4,,408.465,1.088,1.000,0.071
3.903,20.285,-85.242,8.639,529.395,4,,412.959,2.393,1.000,-0.023
4.103,15.408,-88.749,8.651,529.690,4,,416.467,3.141,1.000,-0.104
4.312,13.285,-91.827,8.662,529.907,4,,419.544,3.509,0.000,-0.269
4.515,12.096,-94.355,8.672,529.914,4,,422.073,3.477,0.000,-0.450
4.727,10.557,-96.597,8.682,529.634,4,,424.315,2.848,0.166,-0.556
4.927,9.844,-98.516,8.691,529.010,4,Granite Creek Cut,426.234,1.706,0.000,-0.578
5.128,9.843,-100.220,8.700,528.002,4,Granite Creek Cut,427.939,0.585,0.000,-0.548
5.328,9.856,-101.670,8.707,526.652,4,Granite Creek Cut,429.390,0.461,0.000,-0.499
5.529,11.864,-102.931,8.714,524.846,4,Granite Creek Cut,430.652,1.406,0.000,-0.425
5.735,13.937,-104.074,8.730,522.216,4,Granite Creek Cut,431.795,2.306,0.000,-0.333
5.944,15.687,-104.746,8.756,519.302,4,Granite Creek Cut,432.469,2.884,0.000,-0.245
6.150,17.640,-104.999,8.602,515.604,4,Granite Creek Cut,432.722,3.167,0.000,-0.152
6.527,20.721,-104.357,8.182,508.712,4,Granite Creek Cut,432.081,2.824,0.000,-0.027
6.728,22.293,-103.596,8.197,504.464,4,Granite Creek Cut,431.322,2.304,0.000,0.024
6.928,23.761,-102.709,8.202,499.927,4,Granite Creek Cut,430.436,1.666,0.000,0.062
7.129,25.125,-101.849,8.141,495.099,4,Granite Creek Cut,429.577,1.011,0.000,0.090
7.364,26.618,-101.060,8.051,488.922,4,Granite Creek Cut,428.788,0.323,0.000,0.118
