time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.183,2.978,256.018,47.383,-208.898,4,,572.322,64.518,0.000,-0.003
0.383,6.084,255.252,47.376,-208.354,4,,573.261,63.580,0.000,-0.003
0.583,8.995,253.995,47.377,-207.463,4,,574.800,62.043,0.000,-0.004
0.783,11.728,252.277,47.379,-206.249,4,,576.901,59.946,0.000,-0.005
0.984,14.297,250.124,47.366,-204.735,4,,579.531,57.321,0.000,-0.006
1.185,16.715,247.559,47.328,-202.942,4,,582.656,54.200,0.000,-0.007
1.385,18.994,244.601,47.254,-200.895,4,,586.249,50.613,0.000,-0.008
1.585,21.148,241.267,47.129,-198.616,4,,590.283,46.585,0.000,-0.010
1.785,23.189,237.571,46.930,-196.129,4,,594.739,42.142,0.000,-0.011
1.985,25.118,233.523,46.671,-193.464,4,,599.591,37.308,0.000,-0.014
2.185,26.930,229.129,46.405,-190.648,4,,604.815,32.102,0.000,-0.016
2.386,28.629,224.395,46.129,-187.716,4,,610.388,26.546,0.000,-0.020
2.586,30.223,219.324,45.821,-184.708,4,,616.289,20.661,0.000,-0.023
2.786,31.448,213.931,45.476,-181.676,4,,622.481,14.482,0.000,-0.027
2.986,31.826,208.330,45.100,-178.729,4,,628.816,8.159,0.000,-0.029
3.187,31.936,202.604,44.697,-175.942,4,,635.188,1.805,0.000,-0.029
3.387,29.346,197.073,44.286,-173.458,4,,641.255,0.744,0.481,0.007
3.587,27.283,191.952,43.881,-171.246,4,,646.836,1.475,0.000,0.045
3.787,27.004,187.038,43.455,-168.999,4,,652.212,1.735,0.512,0.085
3.987,27.169,182.299,42.918,-166.466,3,,657.505,1.451,0.000,0.105
4.188,28.466,177.682,42.198,-163.382,4,Fern Gully,662.840,0.683,0.000,0.105
4.388,27.004,173.442,41.518,-159.812,4,Fern Gully,667.895,0.218,0.133,0.087
4.588,23.998,169.815,41.249,-156.159,4,Fern Gully,672.274,1.040,1.000,0.065
4.788,22.864,166.896,41.451,-152.738,3,Fern Gully,675.865,1.544,0.000,0.044
4.989,22.908,164.068,41.426,-149.089,0,Fern Gully,679.381,1.838,0.000,0.024
5.189,22.821,161.253,41.008,-145.461,0,Fern Gully,682.864,2.071,0.000,0.003
5.389,23.373,158.498,40.255,-141.798,4,Fern Gully,686.308,2.165,0.000,-0.020
5.591,25.532,155.828,39.791,-137.124,4,Fern Gully,689.794,1.510,0.000,-0.033
5.791,27.349,153.211,39.551,-132.512,4,Fern Gully,693.208,0.766,0.000,-0.034
5.991,28.586,150.286,39.251,-127.712,4,Fern Gully,696.885,0.125,0.000,-0.029
6.439,28.861,143.158,38.552,-117.251,4,Fern Gully,705.569,0.472,0.000,-0.013
6.639,28.763,139.739,38.254,-112.612,4,Fern Gully,709.676,0.486,0.000,-0.007
6.839,28.934,136.258,37.959,-108.013,4,Fern Gully,713.830,0.421,0.000,-0.003
7.040,28.892,132.753,37.667,-103.447,4,Fern Gully,718.863,0.319,0.000,-0.001
7.240,28.817,129.232,37.377,-98.887,4,Fern Gully,721.215,0.211,0.000,0.000
7.440,28.685,125.705,37.089,-94.324,4,Fern Gully,729.786,0.117,0.000,0.000
7.670,28.931,121.475,36.745,-88.853,4,Fern Gully,735.280,0.034,0.000,-0.001
7.871,28.889,117.950,36.460,-84.301,4,Fern Gully,739.919,0.008,0.000,-0.003
8.091,28.838,114.058,36.146,-79.301,4,Fern Gully,745.006,0.029,0.000,-0.005
