time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.220,35.666,7.847,-626.397,8.918,7.177,4,9.449,0.029,"",0.167,0.000,-0.009,35.667,0.000,1.000,117.153,0.588,-0.285,-35.661,-0.194,0.008
0.240,35.667,8.561,-626.386,8.913,6.464,4,9.640,0.024,"",0.167,0.000,0.009,35.667,0.000,1.000,116.440,0.589,-0.288,-35.661,0.201,0.007
0.260,35.667,9.274,-626.374,8.907,5.750,4,9.813,0.020,"",0.167,0.000,-0.009,35.668,0.000,1.000,115.726,0.589,-0.288,-35.662,-0.209,0.006
0.280,35.668,9.987,-626.362,8.901,5.037,4,9.965,0.016,"",0.166,0.000,0.010,35.668,0.000,1.000,115.013,0.589,-0.285,-35.662,0.215,0.005
0.300,35.669,10.701,-626.350,8.896,4.324,4,10.095,0.013,"",0.166,0.000,-0.010,35.669,0.000,1.000,114.299,0.589,-0.279,-35.663,-0.219,0.004
0.320,35.669,11.414,-626.338,8.890,3.611,4,10.201,0.011,"",0.166,0.000,0.010,35.669,0.000,1.000,113.586,0.589,-0.272,-35.663,0.224,0.004
0.340,35.670,12.127,-626.327,8.885,2.897,4,10.284,0.009,"",0.165,0.000,-0.010,35.670,0.000,1.000,112.873,0.589,-0.262,-35.664,-0.226,0.004
0.360,35.670,12.841,-626.315,8.880,2.184,4,10.344,0.007,"",0.165,0.000,0.010,35.670,0.000,1.000,112.159,0.589,-0.251,-35.665,0.228,0.003
0.380,35.671,13.554,-626.303,8.875,1.471,4,10.383,0.005,"",0.165,0.000,-0.010,35.671,0.000,1.000,111.446,0.589,-0.240,-35.665,-0.230,0.003
0.400,35.671,14.268,-626.291,8.871,0.757,4,10.404,0.004,"",0.165,0.000,0.010,35.671,0.000,1.000,110.732,0.589,-0.228,-35.666,0.232,0.003
0.420,35.672,14.981,-626.280,8.866,0.044,4,10.407,0.003,"",0.164,0.000,-0.010,35.672,0.000,1.000,110.019,0.589,-0.216,-35.666,-0.233,0.003
0.440,35.672,15.694,-626.268,8.862,-0.669,4,10.396,0.003,"",0.164,0.000,0.011,35.672,0.000,1.000,109.306,0.589,-0.204,-35.667,0.233,0.003
0.460,35.672,16.408,-626.256,8.858,-1.383,4,10.373,0.002,"",0.164,0.000,-0.011,35.673,0.000,1.000,108.592,0.589,-0.193,-35.667,-0.234,0.003
0.480,35.673,17.121,-626.244,8.855,-2.096,4,10.339,0.002,"",0.164,0.000,0.011,35.673,0.000,1.000,107.879,0.589,-0.182,-35.668,0.235,0.003
0.500,35.673,17.835,-626.232,8.851,-2.809,4,10.298,0.001,"",0.164,0.000,-0.011,35.673,0.000,1.000,107.165,0.589,-0.173,-35.668,-0.235,0.003
0.520,35.674,18.548,-626.221,8.848,-3.523,4,10.252,0.001,"",0.163,0.000,0.011,35.674,0.000,1.000,106.452,0.589,-0.164,-35.668,0.236,0.003
0.540,35.674,19.262,-626.209,8.845,-4.236,4,10.202,0.001,"",0.163,0.000,-0.011,35.674,0.000,1.000,105.738,0.589,-0.156,-35.669,-0.235,0.003
0.560,35.674,19.975,-626.197,8.842,-4.950,4,10.151,0.000,"",0.163,0.000,0.011,35.674,0.000,1.000,105.025,0.589,-0.149,-35.669,0.235,0.003
0.580,35.675,20.689,-626.185,8.839,-5.663,4,10.099,0.000,"",0.163,0.000,-0.011,35.675,0.000,1.000,104.311,0.588,-0.143,-35.670,-0.236,0.003
0.600,35.675,21.402,-626.174,8.836,-6.376,4,10.048,0.000,"",0.163,0.000,0.011,35.675,0.000,1.000,103.598,0.589,-0.138,-35.670,0.236,0.003
0.620,35.675,22.116,-626.162,8.834,-7.090,4,10.000,0.000,"",0.162,0.000,-0.011,35.675,0.000,1.000,102.884,0.588,-0.135,-35.670,-0.236,0.003
0.640,35.676,22.829,-626.150,8.831,-7.803,4,9.955,0.000,"",0.162,0.000,0.011,35.676,0.000,1.000,102.171,0.589,-0.132,-35.671,0.236,0.003
0.660,35.676,23.543,-626.138,8.828,-8.517,4,9.914,0.000,"",0.162,0.000,-0.011,35.676,0.000,1.000,101.457,0.588,-0.130,-35.671,-0.236,0.003
0.680,35.676,24.256,-626.126,8.826,-9.230,4,9.876,0.000,"",0.162,0.000,0.011,35.676,0.000,1.000,100.744,0.588,-0.128,-35.671,0.236,0.003
0.700,35.676,24.970,-626.115,8.823,-9.943,4,9.844,0.000,"",0.162,0.000,-0.011,35.676,0.000,1.000,100.030,0.588,-0.128,-35.671,-0.235,0.003
0.720,35.677,25.683,-626.103,8.821,-10.657,4,9.816,0.000,"",0.162,0.000,0.011,35.677,0.000,1.000,99.317,0.588,-0.128,-35.672,0.235,0.003
0.740,35.677,26.397,-626.091,8.818,-11.370,4,9.792,0.000,"",0.162,0.000,-0.010,35.677,0.000,1.000,98.603,0.588,-0.128,-35.672,-0.234,0.003
0.760,35.677,27.110,-626.079,8.815,-12.084,4,9.773,0.000,"",0.162,0.000,0.011,35.677,0.000,1.000,97.890,0.588,-0.129,-35.672,0.234,0.003
0.780,35.677,27.824,-626.067,8.813,-12.797,4,9.758,0.000,"",0.161,0.000,-0.010,35.677,0.000,1.000,97.176,0.588,-0.130,-35.672,-0.234,0.003
0.800,35.678,28.537,-626.056,8.810,-13.511,4,9.748,0.000,"",0.161,0.000,0.011,35.678,0.000,1.000,96.463,0.588,-0.131,-35.672,0.233,0.003
0.820,35.678,29.251,-626.044,8.808,-14.224,4,9.740,0.000,"",0.161,0.000,-0.010,35.678,0.000,1.000,95.749,0.588,-0.132,-35.673,-0.233,0.003
0.840,35.678,29.965,-626.032,8.805,-14.937,4,9.736,0.000,"",0.161,0.000,-0.010,35.678,0.000,1.000,95.035,0.588,-0.134,-35.673,-0.234,0.008
0.860,35.678,30.678,-626.020,8.802,-15.651,4,9.735,0.000,"",0.161,0.000,0.011,35.678,0.000,1.000,94.322,0.589,-0.135,-35.673,0.234,0.001
0.880,35.678,31.392,-626.009,8.800,-16.364,4,9.736,0.000,"",0.161,0.000,0.011,35.678,0.000,1.000,93.608,0.590,-0.137,-35.673,0.234,0.005
0.900,35.678,32.105,-625.997,8.797,-17.078,4,9.739,0.000,"",0.161,0.000,0.010,35.678,0.000,1.000,92.895,0.590,-0.138,-35.673,0.232,0.010
0.920,35.679,32.819,-625.985,8.794,-17.791,4,9.744,0.000,"",0.161,0.000,-0.010,35.679,0.000,1.000,92.181,0.589,-0.140,-35.673,-0.233,0.002
0.940,35.679,33.532,-625.973,8.791,-18.505,4,9.750,0.000,"",0.161,0.000,-0.010,35.679,0.000,1.000,91.468,0.588,-0.141,-35.674,-0.233,0.004
0.960,35.679,34.246,-625.961,8.788,-19.218,4,9.756,0.000,"",0.161,0.000,-0.010,35.679,0.000,1.000,90.754,0.588,-0.142,-35.674,-0.232,0.009
0.980,35.679,34.960,-625.950,8.785,-19.932,4,9.764,0.000,"",0.161,0.000,0.010,35.679,0.000,1.000,90.040,0.589,-0.143,-35.674,0.232,0.002
1.000,35.679,35.673,-625.938,8.783,-20.645,4,9.771,0.000,"",0.161,0.000,0.011,35.679,0.000,1.000,89.327,0.589,-0.144,-35.674,0.232,0.004
1.020,35.679,36.387,-625.926,8.780,-21.359,4,9.779,0.000,"",0.160,0.000,0.010,35.679,0.000,1.000,88.613,0.589,-0.144,-35.674,0.232,0.009
1.040,35.679,37.100,-625.914,8.777,-22.072,4,9.786,0.000,"",0.160,0.000,-0.010,35.679,0.000,1.000,87.900,0.588,-0.145,-35.674,-0.232,0.002
1.060,35.679,37.814,-625.903,8.774,-22.786,4,9.793,0.000,"",0.160,0.000,-0.010,35.679,0.000,1.000,87.186,0.587,-0.145,-35.674,-0.232,0.004
1.080,35.680,38.527,-625.891,8.771,-23.499,4,9.800,0.000,"",0.160,0.000,-0.010,35.680,0.000,1.000,86.473,0.587,-0.145,-35.674,-0.230,0.009
1.100,35.680,39.241,-625.879,8.768,-24.213,4,9.806,0.000,"",0.160,0.000,0.010,35.680,0.000,1.000,85.759,0.587,-0.145,-35.674,0.230,0.002
1.120,35.680,39.955,-625.867,8.765,-24.926,4,9.812,0.001,"",0.160,0.000,0.010,35.680,0.000,1.000,85.045,0.588,-0.145,-35.675,0.230,0.004
1.140,35.680,40.668,-625.856,8.762,-25.640,4,9.816,0.000,"",0.160,0.000,0.010,35.680,0.000,1.000,84.332,0.588,-0.145,-35.675,0.230,0.009
1.160,35.680,41.382,-625.844,8.759,-26.353,4,9.820,0.000,"",0.160,0.000,-0.010,35.680,0.000,1.000,83.618,0.587,-0.145,-35.675,-0.230,0.002
1.180,35.680,42.095,-625.832,8.756,-27.067,4,9.824,0.001,"",0.160,0.000,-0.010,35.680,0.000,1.000,82.905,0.586,-0.145,-35.675,-0.230,0.004
1.200,35.680,42.809,-625.820,8.754,-27.780,4,9.827,0.000,"",0.160,0.000,-0.010,35.680,0.000,1.000,82.191,0.586,-0.144,-35.675,-0.228,0.009
1.220,35.680,43.523,-625.809,8.751,-28.494,4,9.829,0.000,"",0.160,0.000,0.010,35.680,0.000,1.000,81.477,0.586,-0.144,-35.675,0.228,0.002
1.240,35.680,44.236,-625.797,8.748,-29.207,4,10.415,0.001,"",0.160,0.000,0.010,35.680,0.000,1.000,80.764,0.587,-0.132,-35.675,0.228,0.018
1.260,35.680,44.949,-625.785,8.746,-29.920,4,10.407,0.096,"",0.160,0.000,-0.009,35.680,0.000,1.000,80.051,0.587,-0.120,-35.675,-0.208,0.026
1.280,35.680,45.663,-625.774,8.744,-30.634,4,10.433,0.148,"",0.160,0.000,0.008,35.680,0.000,1.000,79.337,0.588,-0.107,-35.675,0.179,0.029
1.300,35.680,46.376,-625.762,8.742,-31.347,4,10.453,0.174,"",0.160,0.000,-0.006,35.680,0.000,1.000,78.624,0.588,-0.095,-35.675,-0.144,0.028
1.320,35.679,47.090,-625.750,8.740,-32.060,4,10.452,0.184,"",0.160,0.000,-0.005,35.679,0.000,1.000,77.910,0.588,-0.082,-35.675,-0.110,0.026
1.340,35.679,47.803,-625.738,8.739,-32.774,4,11.007,0.185,"",0.160,0.000,0.004,35.679,0.000,1.000,77.197,0.588,-0.058,-35.674,0.082,0.006
1.360,35.679,48.517,-625.726,8.738,-33.487,4,10.741,0.086,"",0.160,0.000,0.003,35.679,0.000,1.000,76.483,0.589,-0.039,-35.674,0.077,0.006
1.380,35.678,49.230,-625.715,8.738,-34.201,4,10.430,0.026,"",0.161,0.000,0.004,35.678,0.000,1.000,75.770,0.589,-0.027,-35.673,0.082,0.012
1.400,35.678,49.944,-625.703,8.737,-34.914,4,10.120,0.007,"",0.161,0.000,-0.004,35.678,0.000,1.000,75.056,0.589,-0.021,-35.673,-0.093,0.014
1.420,35.678,50.658,-625.691,8.737,-35.628,4,9.839,0.024,"",0.161,0.000,-0.005,35.678,0.000,1.000,74.342,0.589,-0.020,-35.673,-0.110,0.014
1.440,35.677,51.371,-625.679,8.736,-36.341,4,9.601,0.032,"",0.161,0.000,0.006,35.678,0.000,1.000,73.629,0.589,-0.024,-35.673,0.127,0.013
1.460,35.677,52.085,-625.668,8.736,-37.055,4,9.412,0.034,"",0.161,0.000,0.006,35.677,0.000,1.000,72.915,0.589,-0.032,-35.673,0.140,0.012
1.480,35.677,52.799,-625.656,8.735,-37.768,4,9.270,0.033,"",0.161,0.000,-0.007,35.677,0.000,1.000,72.201,0.589,-0.043,-35.672,-0.155,0.010
1.500,35.677,53.512,-625.644,8.734,-38.482,4,9.175,0.030,"",0.161,0.000,-0.007,35.677,0.000,1.000,71.488,0.588,-0.056,-35.672,-0.167,0.010
1.520,35.677,54.226,-625.632,8.732,-39.195,4,9.120,0.026,"",0.161,0.000,0.008,35.677,0.000,1.000,70.774,0.588,-0.070,-35.672,0.178,0.007
1.540,35.677,54.939,-625.620,8.731,-39.909,4,9.100,0.023,"",0.161,0.000,0.008,35.677,0.000,1.000,70.061,0.589,-0.084,-35.672,0.185,0.008
1.560,35.677,55.653,-625.609,8.729,-40.622,4,9.109,0.019,"",0.161,0.000,-0.009,35.677,0.000,1.000,69.347,0.588,-0.098,-35.672,-0.192,0.005
1.580,35.677,56.367,-625.597,8.726,-41.336,4,9.142,0.016,"",0.161,0.000,-0.009,35.677,0.000,1.000,68.633,0.588,-0.111,-35.672,-0.198,0.006
1.600,35.677,57.080,-625.585,8.724,-42.049,4,9.193,0.013,"",0.161,0.000,0.009,35.677,0.000,1.000,67.920,0.588,-0.124,-35.672,0.202,0.003
1.620,35.678,57.794,-625.573,8.721,-42.763,4,9.256,0.011,"",0.161,0.000,0.009,35.678,0.000,1.000,67.206,0.588,-0.135,-35.672,0.207,0.006
1.640,35.678,58.507,-625.562,8.718,-43.476,4,9.328,0.008,"",0.161,0.000,-0.009,35.678,0.000,1.000,66.493,0.588,-0.144,-35.673,-0.209,0.002
1.660,35.678,59.221,-625.550,8.715,-44.190,4,9.404,0.007,"",0.161,0.000,-0.009,35.678,0.000,1.000,65.779,0.587,-0.153,-35.673,-0.211,0.006
1.680,35.678,59.934,-625.538,8.712,-44.903,4,9.481,0.005,"",0.161,0.000,0.010,35.678,0.000,1.000,65.066,0.587,-0.159,-35.673,0.212,0.001
1.700,35.678,60.648,-625.526,8.709,-45.617,4,9.709,0.181,"",0.161,0.000,-0.010,35.678,0.000,1.000,64.352,0.588,-0.161,-35.673,-0.213,0.009
1.720,35.678,61.361,-625.514,8.706,-46.330,4,10.567,0.387,"",0.161,0.000,0.009,35.678,0.000,1.000,63.639,0.588,-0.146,-35.673,0.207,0.041
1.740,35.678,62.074,-625.502,8.704,-47.042,4,12.155,0.969,"",0.161,0.000,0.007,35.678,0.000,1.000,62.926,0.589,-0.098,-35.673,0.161,0.117
1.760,35.677,62.786,-625.490,8.704,-47.754,4,14.583,0.394,"Takeoff - 40m x 6m, 6.2m rise:(0.001, 1.000, -0.001) separation=-0.0105 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.001, 1.000, -0.001) separation=-0.0116 impulse=0.000;",0.161,0.000,-0.001,35.677,0.000,1.000,62.214,0.589,-0.002,-35.673,-0.028,0.216
1.780,34.926,63.448,-625.468,8.765,-48.417,4,17.438,1.121,"Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.982, 0.189) separation=-0.1313 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.982, 0.189) separation=-0.1345 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.982, 0.189) separation=-0.1211 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.982, 0.189) separation=-0.0341 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.982, 0.189) separation=-0.0348 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.982, 0.189) separation=-0.0222 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(0.193, 0.963, 0.185) separation=-0.0343 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(0.193, 0.963, 0.185) separation=-0.1282 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(0.224, 0.975, 0.000) separation=-0.2905 impulse=3139.236;Takeoff - 40m x 6m, 6.2m rise:(0.176, 0.984, -0.001) separation=-0.0348 impulse=3139.236;",0.161,0.000,-0.009,34.933,0.000,0.996,61.552,0.691,2.127,-34.862,-0.201,2.777
1.800,34.504,64.077,-625.408,8.871,-49.044,4,22.025,13.044,"Takeoff - 40m x 6m, 6.2m rise:(0.316, 0.921, 0.228) separation=-0.2427 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(0.316, 0.921, 0.228) separation=-0.2427 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(0.024, 0.996, 0.081) separation=-0.0020 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(0.024, 0.996, 0.081) separation=-0.0353 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0217 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0020 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0075 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(0.275, 0.961, 0.001) separation=-0.0212 impulse=1168.765;Takeoff - 40m x 6m, 6.2m rise:(0.266, 0.940, 0.213) separation=-0.0211 impulse=1168.765;",0.537,0.000,-0.207,34.678,0.000,0.980,60.923,1.051,3.009,-34.531,-4.634,2.684
1.820,34.451,64.759,-625.381,8.943,-49.726,3,23.783,15.277,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.0108 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(0.015, 1.000, 0.020) separation=-0.0035 impulse=447.620;Takeoff - 40m x 6m, 6.2m rise:(0.015, 1.000, 0.020) separation=-0.0162 impulse=447.620;",0.748,0.000,0.491,34.631,0.000,0.976,60.241,1.244,3.580,-34.423,10.771,1.242
1.840,34.433,65.442,-625.350,9.022,-50.409,3,30.013,7.119,"Takeoff - 40m x 6m, 6.2m rise:(0.035, 0.999, -0.003) separation=-0.0071 impulse=0.000;",0.775,0.000,0.500,34.607,0.000,0.973,59.558,1.381,3.977,-34.350,11.882,0.795
1.860,34.014,66.099,-625.316,9.159,-51.065,3,32.840,5.491,"Takeoff - 40m x 6m, 6.2m rise:(0.080, 0.973, 0.216) separation=-0.0032 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(0.080, 0.973, 0.216) separation=-0.0221 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.959, 0.283) separation=-0.0032 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(0.468, 0.845, 0.257) separation=-0.0030 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(0.488, 0.873, 0.005) separation=-0.0029 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(0.091, 0.988, 0.128) separation=0.0187 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(0.091, 0.988, 0.128) separation=0.0125 impulse=3983.093;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.992, 0.127) separation=0.0125 impulse=3983.093;",0.784,0.000,0.500,34.038,0.000,0.966,58.901,1.489,6.935,-33.291,12.487,1.430
1.880,33.695,66.701,-625.200,9.385,-51.665,3,25.320,9.020,"Takeoff - 40m x 6m, 6.2m rise:(0.132, 0.991, -0.002) separation=0.0260 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.560, 0.785, 0.263) separation=-0.2744 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.560, 0.785, 0.263) separation=-0.2744 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.092, 0.966, 0.242) separation=0.0011 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.092, 0.966, 0.242) separation=0.0001 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.092, 0.966, 0.242) separation=0.0001 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.537, 0.843, 0.006) separation=0.0008 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.516, 0.816, 0.261) separation=0.0008 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.296) separation=0.0009 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.128, 0.980, 0.152) separation=0.0246 impulse=2796.413;Takeoff - 40m x 6m, 6.2m rise:(0.128, 0.980, 0.152) separation=0.0246 impulse=2796.413;",0.993,0.000,0.500,33.714,0.000,0.944,58.299,2.376,8.763,-32.469,13.942,1.620
1.900,33.723,67.350,-625.140,9.560,-52.313,3,13.614,9.906,"",1.000,0.000,0.500,33.736,0.000,0.939,57.650,2.580,8.827,-32.458,16.667,1.264
1.920,33.756,68.002,-625.077,9.735,-52.964,3,10.436,8.432,"",1.000,0.000,0.500,33.760,0.000,0.936,56.998,2.740,8.826,-32.470,16.677,1.151
1.940,33.786,68.654,-625.014,9.910,-53.615,3,7.208,7.314,"",1.000,0.000,0.500,33.788,0.000,0.932,56.346,2.832,8.773,-32.506,16.420,1.136
1.960,33.810,69.307,-624.950,10.082,-54.267,2,5.043,10.256,"",1.000,0.000,0.500,33.817,0.000,0.929,55.693,2.853,8.697,-32.555,16.145,1.103
1.980,33.691,69.935,-624.845,10.263,-54.894,2,6.340,10.033,"Takeoff - 40m x 6m, 6.2m rise:(0.782, 0.579, 0.233) separation=-0.1577 impulse=1083.560;Takeoff - 40m x 6m, 6.2m rise:(0.782, 0.579, 0.233) separation=-0.1577 impulse=1083.560;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.351) separation=-0.0077 impulse=1083.560;Takeoff - 40m x 6m, 6.2m rise:(0.759, 0.605, 0.240) separation=-0.0065 impulse=1083.560;Takeoff - 40m x 6m, 6.2m rise:(0.783, 0.621, 0.011) separation=-0.0062 impulse=1083.560;",1.000,0.000,0.500,33.702,0.000,0.906,55.065,3.147,9.120,-32.292,16.029,1.801
2.000,33.694,70.580,-624.773,10.440,-55.538,2,5.238,14.691,"",1.000,0.000,0.500,33.728,0.000,0.895,54.420,3.158,9.048,-32.338,17.714,1.637
2.020,33.684,71.227,-624.703,10.617,-56.183,2,8.277,14.195,"",1.000,0.000,0.500,33.750,0.000,0.885,53.773,3.125,9.031,-32.369,18.338,1.560
2.040,33.658,71.874,-624.635,10.795,-56.830,2,10.789,13.983,"",1.000,0.000,0.500,33.765,0.000,0.875,53.126,3.037,9.057,-32.386,18.901,1.538
2.060,33.617,72.523,-624.570,10.974,-57.477,2,12.867,13.985,"",1.000,0.000,0.500,33.772,0.000,0.867,52.477,2.889,9.119,-32.389,19.444,1.549
2.080,33.561,73.172,-624.510,11.155,-58.126,2,14.573,14.151,"",1.000,0.000,0.500,33.769,0.000,0.858,51.828,2.676,9.207,-32.379,19.998,1.580
2.100,33.490,73.818,-624.450,11.345,-58.771,2,14.874,7.196,"",1.000,0.000,-0.500,33.735,0.000,0.846,51.182,2.527,9.669,-32.220,-20.580,1.867
2.120,33.412,74.461,-624.392,11.540,-59.413,2,10.776,5.305,"",1.000,0.000,-0.500,33.701,0.000,0.831,50.539,2.360,10.064,-32.076,-21.337,2.058
2.140,33.334,75.103,-624.336,11.742,-60.054,2,6.894,4.145,"",1.000,0.000,-0.500,33.665,0.000,0.814,49.897,2.180,10.397,-31.946,-22.175,2.159
2.160,33.263,75.743,-624.284,11.949,-60.693,2,3.419,3.099,"",1.000,0.000,-0.500,33.628,0.000,0.794,49.257,1.979,10.674,-31.827,-23.011,2.180
2.180,33.207,76.381,-624.237,12.160,-61.330,2,0.599,2.456,"",1.000,0.000,-0.500,33.587,0.000,0.774,48.619,1.762,10.909,-31.717,-23.771,2.143
2.200,33.172,77.017,-624.195,12.375,-61.966,2,0.000,1.962,"",1.000,0.000,-0.500,33.545,0.000,0.753,47.983,1.546,11.136,-31.605,-24.377,2.096
2.220,33.159,77.652,-624.156,12.595,-62.601,2,0.000,1.714,"",1.000,0.000,-0.500,33.504,0.000,0.732,47.348,1.341,11.368,-31.487,-24.755,2.070
2.240,33.048,78.288,-624.119,12.811,-63.235,1,0.000,4.219,"",1.000,0.000,-0.500,33.424,0.000,0.710,46.712,1.340,11.167,-31.475,-24.855,1.992
