time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,42.596,0.852,-627.018,8.342,-149.156,4,7.800,0.076,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.0011 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=-0.0044 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0108 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.0128 impulse=0.000;",0.000,0.000,0.000,42.596,0.000,1.000,-39.148,-0.703,-0.042,42.590,0.000,0.012
0.040,42.589,1.703,-627.032,8.341,-148.304,4,8.457,0.013,"",0.202,0.000,0.000,42.589,0.000,1.000,-38.297,-0.703,-0.069,42.583,0.000,0.017
0.060,42.582,2.555,-627.046,8.339,-147.453,4,9.070,0.022,"",0.206,0.000,0.001,42.582,0.000,1.000,-37.445,-0.703,-0.083,42.576,0.028,0.019
0.080,42.575,3.406,-627.061,8.337,-146.601,4,9.616,0.039,"",0.209,0.000,-0.002,42.575,0.000,1.000,-36.594,-0.702,-0.087,42.569,-0.052,0.019
0.100,42.568,4.258,-627.075,8.336,-145.750,4,10.078,0.046,"",0.213,0.000,0.003,42.568,0.000,1.000,-35.742,-0.702,-0.082,42.562,0.074,0.017
0.120,42.561,5.109,-627.089,8.334,-144.899,4,10.449,0.046,"",0.216,0.000,-0.004,42.561,0.000,1.000,-34.891,-0.702,-0.069,42.555,-0.095,0.015
0.140,42.554,5.960,-627.103,8.333,-144.048,4,10.731,0.043,"",0.220,0.000,0.005,42.554,0.000,1.000,-34.040,-0.702,-0.050,42.549,0.112,0.013
0.160,42.548,6.811,-627.117,8.333,-143.198,4,10.930,0.039,"",0.223,0.000,-0.006,42.548,0.000,1.000,-33.189,-0.702,-0.028,42.542,-0.127,0.011
0.180,42.541,7.661,-627.131,8.333,-142.347,4,11.055,0.034,"",0.226,0.000,0.006,42.541,0.000,1.000,-32.339,-0.702,-0.003,42.535,0.140,0.010
0.200,42.535,8.512,-627.145,8.333,-141.497,4,11.114,0.029,"",0.229,0.000,-0.007,42.535,0.000,1.000,-31.488,-0.701,0.023,42.529,-0.151,0.008
0.220,42.529,9.363,-627.159,8.334,-140.646,4,11.120,0.024,"",0.233,0.000,0.007,42.529,0.000,1.000,-30.637,-0.701,0.049,42.523,0.159,0.007
0.240,42.523,10.213,-627.173,8.336,-139.796,4,11.081,0.020,"",0.236,0.000,-0.008,42.523,0.000,1.000,-29.787,-0.701,0.075,42.517,-0.168,0.006
0.260,42.517,11.063,-627.187,8.338,-138.946,4,11.008,0.017,"",0.239,0.000,0.008,42.517,0.000,1.000,-28.937,-0.701,0.099,42.511,0.172,0.005
0.280,42.511,11.913,-627.201,8.340,-138.096,4,10.908,0.014,"",0.242,0.000,-0.008,42.511,0.000,1.000,-28.087,-0.701,0.121,42.505,-0.178,0.004
0.300,42.505,12.764,-627.215,8.343,-137.246,4,10.790,0.011,"",0.244,0.000,0.008,42.505,0.000,1.000,-27.236,-0.701,0.140,42.499,0.182,0.004
0.320,42.500,13.614,-627.229,8.346,-136.396,4,10.662,0.009,"",0.247,0.000,-0.008,42.500,0.000,1.000,-26.386,-0.701,0.157,42.494,-0.186,0.003
0.340,42.495,14.463,-627.243,8.350,-135.546,4,10.528,0.007,"",0.250,0.000,0.008,42.495,0.000,1.000,-25.537,-0.701,0.172,42.489,0.188,0.003
0.360,42.490,15.313,-627.257,8.353,-134.696,4,10.394,0.006,"",0.253,0.000,-0.009,42.490,0.000,1.000,-24.687,-0.700,0.183,42.483,-0.190,0.003
