time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.00,Traffic 1,2.680,True,0,536.31,54.59,-189.35
4.00,Traffic 2,2.702,True,0,-1.09,33.92,-491.10
4.00,Traffic 3,2.797,True,0,-624.52,8.70,-40.62
4.00,Traffic 4,2.147,True,0,-26.86,8.52,530.88
5.00,Traffic 1,2.648,True,0,541.30,47.28,-202.28
5.00,Traffic 2,2.739,True,0,-1.23,32.49,-475.58
5.00,Traffic 3,3.249,True,0,-624.32,8.76,-25.08
5.00,Traffic 4,2.136,True,0,-44.17,8.54,530.95
6.04,Traffic 1,2.628,True,0,546.14,40.45,-216.20
6.04,Traffic 2,2.676,True,0,-1.14,31.61,-459.05
6.04,Traffic 3,3.336,True,0,-624.54,8.83,-7.99
6.04,Traffic 4,2.147,True,0,-70.42,8.60,531.11
7.04,Traffic 1,2.597,True,0,550.39,35.53,-230.26
7.04,Traffic 2,2.543,True,0,-0.35,31.91,-444.86
7.04,Traffic 3,3.277,True,0,-624.90,8.90,8.35
7.04,Traffic 4,2.168,True,0,-98.86,8.69,531.17
8.04,Traffic 1,2.633,True,0,554.19,31.98,-244.86
8.04,Traffic 2,2.631,True,0,0.83,33.40,-430.32
8.04,Traffic 3,3.257,True,0,-625.22,8.97,24.70
8.04,Traffic 4,2.152,True,0,-127.52,8.86,531.14
9.04,Traffic 1,2.590,True,0,557.08,29.86,-259.59
9.04,Traffic 2,2.687,True,0,2.20,35.72,-414.84
9.04,Traffic 3,3.263,True,0,-625.52,9.04,41.04
9.04,Traffic 4,2.145,True,0,-156.17,9.07,531.16
10.04,Traffic 1,2.496,True,0,558.57,28.56,-274.94
10.04,Traffic 2,2.667,True,0,3.85,38.16,-399.42
10.04,Traffic 3,3.266,True,0,-625.82,9.11,57.38
10.04,Traffic 4,2.145,True,0,-184.81,9.27,531.25
11.04,Traffic 1,2.506,True,0,558.32,27.25,-290.42
11.04,Traffic 2,2.637,True,0,6.13,40.10,-383.92
11.04,Traffic 3,3.259,True,0,-626.13,9.18,73.77
11.04,Traffic 4,2.144,True,0,-213.54,9.45,531.42
12.04,Traffic 1,2.412,True,0,556.13,26.16,-305.70
12.04,Traffic 2,2.573,True,0,9.32,40.72,-368.36
12.04,Traffic 3,2.876,True,0,-626.82,9.24,90.09
12.04,Traffic 4,2.141,True,0,-242.19,9.59,531.71
13.04,Traffic 1,2.478,True,0,552.54,25.50,-320.75
13.04,Traffic 2,2.616,True,0,13.20,39.81,-352.92
13.04,Traffic 3,2.628,True,0,-627.37,9.31,106.45
13.04,Traffic 4,2.139,True,0,-270.86,9.65,532.16
14.06,Traffic 1,2.612,True,0,548.54,25.23,-335.73
14.06,Traffic 2,2.633,True,0,17.67,38.14,-337.70
14.06,Traffic 3,2.643,True,0,-627.63,9.38,122.80
14.06,Traffic 4,2.131,True,0,-299.56,9.62,532.82
15.06,Traffic 1,2.705,True,0,545.00,25.32,-350.80
15.06,Traffic 2,2.596,True,0,23.09,36.38,-322.83
15.06,Traffic 3,2.681,True,0,-627.86,9.44,139.15
15.06,Traffic 4,2.134,True,0,-328.23,9.51,533.69
16.06,Traffic 1,2.790,True,0,542.45,25.80,-366.37
16.06,Traffic 2,2.484,True,0,30.44,35.56,-308.50
16.06,Traffic 3,2.684,True,0,-628.12,9.50,155.76
16.06,Traffic 4,2.142,True,0,-357.38,9.34,534.70
17.06,Traffic 1,2.828,True,0,541.11,27.03,-381.71
17.06,Traffic 2,2.287,True,0,40.39,38.03,-296.65
17.06,Traffic 3,2.678,True,0,-628.36,9.55,172.12
17.06,Traffic 4,2.146,True,0,-386.07,9.16,535.77
18.08,Traffic 1,2.763,True,0,540.44,28.78,-396.98
18.08,Traffic 2,2.124,True,0,52.97,42.55,-289.00
18.08,Traffic 3,2.677,True,0,-628.58,9.60,188.47
18.08,Traffic 4,2.149,True,0,-414.77,8.97,536.86
19.08,Traffic 1,2.704,True,0,539.90,30.68,-412.34
19.08,Traffic 2,2.165,True,0,68.20,44.74,-285.74
19.08,Traffic 3,2.676,True,0,-628.76,9.64,204.97
19.08,Traffic 4,2.153,True,0,-443.71,8.78,537.92
20.08,Traffic 1,2.673,True,0,539.12,32.39,-427.58
20.08,Traffic 2,2.228,True,0,84.08,43.33,-286.14
20.08,Traffic 3,2.677,True,0,-628.94,9.67,221.31
20.08,Traffic 4,2.175,True,0,-472.39,8.65,538.86
21.08,Traffic 1,2.645,True,0,537.68,33.53,-442.91
21.08,Traffic 2,2.402,True,0,99.61,40.84,-288.79
21.08,Traffic 3,2.686,True,0,-629.16,9.70,237.67
21.08,Traffic 4,2.103,True,0,-501.07,8.59,540.05
22.08,Traffic 1,2.532,True,0,535.08,33.44,-458.22
22.08,Traffic 2,2.558,True,0,114.95,38.64,-292.48
22.08,Traffic 3,2.686,True,0,-629.43,9.73,254.02
22.08,Traffic 4,2.141,True,0,-529.69,8.74,541.88
23.08,Traffic 1,2.563,True,0,531.42,31.95,-473.23
23.08,Traffic 2,2.618,True,0,130.25,37.59,-296.65
23.08,Traffic 3,2.683,True,0,-629.73,9.75,270.37
23.08,Traffic 4,2.206,True,0,-557.35,8.74,543.41
24.08,Traffic 1,2.596,True,0,526.95,29.56,-487.95
24.08,Traffic 2,2.650,True,0,145.07,38.58,-301.02
24.08,Traffic 3,2.680,True,0,-630.02,9.76,286.76
24.08,Traffic 4,2.230,True,0,-578.46,8.74,543.09
25.08,Traffic 1,2.581,True,0,521.55,26.83,-502.25
25.08,Traffic 2,2.640,True,0,158.65,40.80,-305.45
25.08,Traffic 3,2.678,True,0,-630.28,9.77,303.11
25.08,Traffic 4,2.259,True,0,-591.60,8.74,540.96
26.10,Traffic 1,2.529,True,0,515.15,24.67,-515.30
26.10,Traffic 2,2.619,True,0,173.17,43.59,-310.85
26.10,Traffic 3,2.675,True,0,-630.49,9.77,319.53
26.10,Traffic 4,2.079,True,0,-600.70,8.74,537.16
27.10,Traffic 1,2.507,True,0,507.12,23.67,-527.58
27.10,Traffic 2,2.611,True,0,187.53,45.84,-317.06
27.10,Traffic 3,2.672,True,0,-630.61,9.77,335.98
27.10,Traffic 4,2.340,True,0,-607.37,8.72,529.75
28.10,Traffic 1,2.602,True,0,498.40,23.36,-537.19
28.10,Traffic 2,2.617,True,0,201.68,46.71,-324.18
28.10,Traffic 3,2.667,True,0,-630.58,9.76,352.33
28.10,Traffic 4,4.236,True,0,-611.07,8.58,514.52
29.10,Traffic 1,2.595,True,0,490.31,23.18,-542.03
29.10,Traffic 2,2.538,True,0,215.33,45.69,-332.38
29.10,Traffic 3,2.662,True,0,-630.35,9.73,368.68
29.10,Traffic 4,2.724,True,0,-612.98,8.68,497.85
30.10,Traffic 1,1.226,True,0,480.79,24.11,-541.43
30.10,Traffic 2,2.538,True,0,228.36,43.58,-341.47
30.10,Traffic 3,2.655,True,0,-629.84,9.70,385.10
30.10,Traffic 4,2.194,True,0,-617.64,8.87,481.65
31.10,Traffic 1,0.656,True,0,471.32,25.85,-530.73
31.10,Traffic 2,2.614,True,0,240.95,41.05,-350.91
31.10,Traffic 3,2.645,True,0,-628.92,9.65,401.41
31.10,Traffic 4,2.616,True,0,-622.96,9.10,465.73
32.10,Traffic 1,2.036,True,0,465.63,27.67,-516.61
32.10,Traffic 2,2.662,True,0,253.50,38.48,-360.39
32.10,Traffic 3,2.618,True,0,-627.38,9.58,417.69
32.10,Traffic 4,2.812,True,0,-627.29,9.30,449.50
33.10,Traffic 1,2.856,True,0,459.11,29.44,-502.83
33.10,Traffic 2,2.679,True,0,266.28,36.34,-369.63
33.10,Traffic 3,2.594,True,0,-625.05,9.46,433.86
33.10,Traffic 4,2.802,True,0,-630.50,9.47,433.03
34.10,Traffic 1,2.963,True,0,451.03,31.13,-489.88
34.10,Traffic 2,2.789,True,0,279.63,35.60,-378.18
34.10,Traffic 3,2.584,True,0,-621.83,9.29,449.88
34.10,Traffic 4,2.771,True,0,-632.80,9.59,416.41
35.10,Traffic 1,2.753,True,0,442.42,33.05,-477.32
35.10,Traffic 2,2.737,True,0,293.32,37.58,-385.79
35.10,Traffic 3,2.577,True,0,-617.74,9.08,465.71
35.10,Traffic 4,2.767,True,0,-634.30,9.66,399.71
36.10,Traffic 1,2.642,True,0,433.92,35.02,-464.71
36.10,Traffic 2,2.750,True,0,307.14,41.19,-392.03
36.10,Traffic 3,2.581,True,0,-612.92,8.86,481.33
36.10,Traffic 4,2.750,True,0,-635.18,9.71,382.95
37.12,Traffic 1,2.669,True,0,425.40,36.82,-452.05
37.12,Traffic 2,2.733,True,0,322.16,42.71,-396.46
37.12,Traffic 3,2.582,True,0,-607.89,8.67,496.88
37.12,Traffic 4,2.723,True,0,-635.63,9.74,366.17
38.12,Traffic 1,2.701,True,0,416.51,38.21,-439.39
38.12,Traffic 2,3.148,True,0,337.95,39.72,-397.47
