time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.00,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.00,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.00,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.00,Traffic 1,2.685,True,0,536.30,54.59,-189.35
4.00,Traffic 2,2.702,True,0,-1.09,33.92,-491.11
4.00,Traffic 3,2.797,True,0,-624.52,8.70,-40.63
4.00,Traffic 4,2.147,True,0,-26.85,8.52,530.88
5.00,Traffic 1,2.651,True,0,541.26,47.33,-202.18
5.00,Traffic 2,2.739,True,0,-1.23,32.50,-475.70
5.00,Traffic 3,3.247,True,0,-624.32,8.76,-25.20
5.00,Traffic 4,2.136,True,0,-44.00,8.54,530.94
6.00,Traffic 1,2.628,True,0,545.91,40.76,-215.49
6.00,Traffic 2,2.679,True,0,-1.16,31.62,-459.82
6.00,Traffic 3,3.338,True,0,-624.52,8.83,-8.83
6.00,Traffic 4,2.146,True,0,-68.99,8.59,531.10
7.00,Traffic 1,2.596,True,0,550.18,35.75,-229.53
7.00,Traffic 2,2.543,True,0,-0.40,31.87,-445.55
7.00,Traffic 3,3.280,True,0,-624.88,8.90,7.50
7.00,Traffic 4,2.168,True,0,-97.38,8.68,531.17
8.00,Traffic 1,2.633,True,0,554.05,32.10,-244.24
8.00,Traffic 2,2.626,True,0,0.78,33.32,-430.98
8.00,Traffic 3,3.257,True,0,-625.21,8.97,24.01
8.00,Traffic 4,2.153,True,0,-126.31,8.85,531.14
9.00,Traffic 1,2.595,True,0,556.98,29.93,-258.95
9.00,Traffic 2,2.687,True,0,2.14,35.62,-415.49
9.00,Traffic 3,3.262,True,0,-625.51,9.04,40.35
9.00,Traffic 4,2.145,True,0,-154.96,9.06,531.16
10.00,Traffic 1,2.500,True,0,558.54,28.61,-274.31
10.00,Traffic 2,2.667,True,0,3.77,38.07,-400.06
10.00,Traffic 3,3.266,True,0,-625.81,9.11,56.70
10.00,Traffic 4,2.145,True,0,-183.62,9.26,531.24
11.00,Traffic 1,2.511,True,0,558.37,27.31,-289.76
11.00,Traffic 2,2.637,True,0,6.01,40.04,-384.59
11.00,Traffic 3,3.262,True,0,-626.11,9.17,73.06
11.00,Traffic 4,2.144,True,0,-212.30,9.45,531.41
12.00,Traffic 1,2.411,True,0,556.26,26.20,-305.06
12.00,Traffic 2,2.573,True,0,9.16,40.73,-369.03
12.00,Traffic 3,2.895,True,0,-626.79,9.24,89.40
12.00,Traffic 4,2.141,True,0,-240.97,9.58,531.70
13.00,Traffic 1,2.472,True,0,552.71,25.52,-320.11
13.00,Traffic 2,2.615,True,0,13.02,39.87,-353.58
13.00,Traffic 3,2.631,True,0,-627.35,9.31,105.74
13.00,Traffic 4,2.139,True,0,-269.63,9.65,532.13
14.00,Traffic 1,2.608,True,0,548.70,25.23,-335.12
14.00,Traffic 2,2.632,True,0,17.48,38.22,-338.32
14.00,Traffic 3,2.641,True,0,-627.62,9.37,122.13
14.00,Traffic 4,2.131,True,0,-298.38,9.62,532.78
15.02,Traffic 1,2.701,True,0,545.12,25.31,-350.19
15.02,Traffic 2,2.597,True,0,22.84,36.44,-323.42
15.02,Traffic 3,2.680,True,0,-627.85,9.43,138.49
15.02,Traffic 4,2.134,True,0,-327.07,9.51,533.65
16.02,Traffic 1,2.787,True,0,542.54,25.76,-365.60
16.02,Traffic 2,2.500,True,0,30.01,35.54,-309.17
16.02,Traffic 3,2.684,True,0,-628.11,9.49,154.94
16.02,Traffic 4,2.142,True,0,-355.94,9.35,534.65
17.02,Traffic 1,2.830,True,0,541.15,26.96,-380.95
17.02,Traffic 2,2.300,True,0,39.84,37.83,-297.15
17.02,Traffic 3,2.679,True,0,-628.35,9.55,171.31
17.02,Traffic 4,2.146,True,0,-384.65,9.17,535.72
18.02,Traffic 1,2.766,True,0,540.46,28.69,-396.28
18.02,Traffic 2,2.130,True,0,52.32,42.37,-289.26
18.02,Traffic 3,2.677,True,0,-628.57,9.60,187.71
18.02,Traffic 4,2.149,True,0,-413.44,8.98,536.81
19.02,Traffic 1,2.706,True,0,539.93,30.57,-411.49
19.02,Traffic 2,2.151,True,0,67.32,44.73,-285.81
19.02,Traffic 3,2.677,True,0,-628.75,9.64,204.06
19.02,Traffic 4,2.153,True,0,-442.11,8.79,537.86
20.02,Traffic 1,2.675,True,0,539.18,32.30,-426.74
20.02,Traffic 2,2.222,True,0,83.20,43.45,-286.04
20.02,Traffic 3,2.676,True,0,-628.93,9.67,220.40
20.02,Traffic 4,2.169,True,0,-470.79,8.65,538.81
21.02,Traffic 1,2.648,True,0,537.79,33.49,-442.05
21.02,Traffic 2,2.389,True,0,98.75,40.98,-288.61
21.02,Traffic 3,2.686,True,0,-629.15,9.70,236.76
21.02,Traffic 4,2.107,True,0,-499.47,8.59,539.96
22.06,Traffic 1,2.533,True,0,535.16,33.46,-457.81
22.06,Traffic 2,2.555,True,0,114.54,38.69,-292.37
22.06,Traffic 3,2.686,True,0,-629.42,9.73,253.58
22.06,Traffic 4,2.139,True,0,-528.91,8.73,541.82
23.06,Traffic 1,2.561,True,0,531.52,31.99,-472.89
23.06,Traffic 2,2.616,True,0,129.89,37.59,-296.54
23.06,Traffic 3,2.683,True,0,-629.72,9.75,269.98
23.06,Traffic 4,2.205,True,0,-556.75,8.74,543.39
24.06,Traffic 1,2.595,True,0,527.07,29.63,-487.58
24.06,Traffic 2,2.650,True,0,144.75,38.54,-300.92
24.06,Traffic 3,2.681,True,0,-630.01,9.76,286.34
24.06,Traffic 4,2.229,True,0,-578.02,8.74,543.12
25.06,Traffic 1,2.580,True,0,521.69,26.90,-501.90
25.06,Traffic 2,2.641,True,0,158.30,40.74,-305.33
25.06,Traffic 3,2.678,True,0,-630.28,9.77,302.71
25.06,Traffic 4,2.252,True,0,-591.34,8.74,541.03
26.06,Traffic 1,2.532,True,0,515.35,24.71,-514.95
26.06,Traffic 2,2.620,True,0,172.74,43.51,-310.68
26.06,Traffic 3,2.675,True,0,-630.49,9.77,319.05
26.06,Traffic 4,2.095,True,0,-600.45,8.74,537.31
27.06,Traffic 1,2.498,True,0,507.43,23.68,-527.16
27.06,Traffic 2,2.611,True,0,187.03,45.78,-316.83
27.06,Traffic 3,2.672,True,0,-630.60,9.77,335.41
27.06,Traffic 4,2.298,True,0,-607.17,8.72,530.12
28.06,Traffic 1,2.598,True,0,498.68,23.38,-536.94
28.06,Traffic 2,2.615,True,0,201.19,46.71,-323.92
28.06,Traffic 3,2.667,True,0,-630.58,9.76,351.76
28.06,Traffic 4,4.227,True,0,-611.02,8.58,515.10
29.06,Traffic 1,2.606,True,0,490.59,23.16,-541.94
29.06,Traffic 2,2.540,True,0,214.87,45.75,-332.07
29.06,Traffic 3,2.662,True,0,-630.37,9.73,368.11
29.06,Traffic 4,2.785,True,0,-612.86,8.67,498.43
30.06,Traffic 1,1.313,True,0,481.19,24.06,-541.61
30.06,Traffic 2,2.536,True,0,227.85,43.68,-341.09
30.06,Traffic 3,2.655,True,0,-629.87,9.70,384.44
30.06,Traffic 4,2.184,True,0,-617.43,8.86,482.29
31.06,Traffic 1,0.650,True,0,471.54,25.79,-531.19
31.06,Traffic 2,2.611,True,0,240.46,41.15,-350.53
31.06,Traffic 3,2.646,True,0,-628.96,9.66,400.77
31.06,Traffic 4,2.600,True,0,-622.76,9.09,466.36
32.06,Traffic 1,1.984,True,0,465.82,27.61,-517.08
32.06,Traffic 2,2.660,True,0,253.00,38.57,-360.02
32.06,Traffic 3,2.620,True,0,-627.46,9.58,417.05
32.06,Traffic 4,2.811,True,0,-627.14,9.30,450.15
33.06,Traffic 1,2.848,True,0,459.36,29.38,-503.27
33.06,Traffic 2,2.680,True,0,265.78,36.41,-369.28
33.06,Traffic 3,2.596,True,0,-625.16,9.46,433.23
33.06,Traffic 4,2.802,True,0,-630.40,9.47,433.67
34.06,Traffic 1,2.965,True,0,451.31,31.07,-490.29
34.06,Traffic 2,2.786,True,0,279.11,35.58,-377.87
34.06,Traffic 3,2.583,True,0,-621.97,9.29,449.28
34.06,Traffic 4,2.773,True,0,-632.73,9.59,417.04
35.08,Traffic 1,2.760,True,0,442.69,32.99,-477.72
35.08,Traffic 2,2.738,True,0,292.81,37.46,-385.52
35.08,Traffic 3,2.578,True,0,-617.91,9.09,465.12
35.08,Traffic 4,2.767,True,0,-634.26,9.66,400.33
36.08,Traffic 1,2.643,True,0,434.13,34.97,-465.03
36.08,Traffic 2,2.747,True,0,306.71,41.09,-391.86
36.08,Traffic 3,2.580,True,0,-613.08,8.86,480.85
36.08,Traffic 4,2.751,True,0,-635.16,9.70,383.47
37.08,Traffic 1,2.667,True,0,425.62,36.78,-452.38
37.08,Traffic 2,2.737,True,0,321.67,42.73,-396.36
37.08,Traffic 3,2.586,True,0,-608.04,8.67,496.39
37.08,Traffic 4,2.724,True,0,-635.62,9.74,366.70
38.08,Traffic 1,2.700,True,0,416.82,38.17,-439.82
38.08,Traffic 2,3.129,True,0,337.33,39.89,-397.50
