time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.362,6.132,255.296,47.377,-208.385,4,,573.207,63.634,0.000,-0.003
0.762,12.175,252.237,47.379,-206.220,4,,576.951,59.896,0.000,-0.005
1.163,17.531,247.307,47.325,-202.767,4,,582.962,53.894,0.000,-0.007
1.656,23.422,238.778,47.009,-196.935,4,,593.286,43.590,0.000,-0.011
2.057,27.584,230.201,46.482,-191.324,4,,603.546,33.367,0.000,-0.015
2.458,31.197,220.127,45.879,-185.169,4,,615.362,21.585,0.000,-0.022
2.858,31.939,209.010,45.156,-179.070,4,,628.054,8.920,0.000,-0.027
3.258,31.809,197.519,44.331,-173.659,4,,640.765,1.032,0.000,-0.026
3.674,31.941,185.091,43.307,-168.795,4,,654.110,2.033,0.000,-0.023
4.077,31.731,173.067,41.657,-164.924,4,,666.828,4.547,0.000,-0.019
4.498,31.845,160.229,40.231,-161.517,4,,680.190,14.453,0.000,-0.013
4.918,31.781,147.212,39.548,-158.586,4,,693.560,25.338,0.000,-0.008
5.366,31.926,132.828,39.510,-155.730,4,,708.241,37.644,0.000,-0.003
5.766,31.803,120.287,39.898,-153.397,0,,718.346,48.324,0.000,0.001
6.166,31.786,107.800,39.101,-151.095,0,,736.487,58.712,0.000,0.010
6.579,32.137,95.428,36.747,-148.813,0,,749.290,68.618,0.000,0.022
6.979,32.450,83.170,32.852,-146.550,0,,761.941,78.085,0.000,0.026
7.395,31.617,70.434,31.239,-144.129,4,,774.970,87.788,0.000,0.011
7.816,31.921,57.355,30.998,-141.338,4,,788.373,97.523,0.000,-0.010
8.216,31.827,44.870,30.618,-138.784,4,,801.111,106.818,0.000,-0.013
8.617,31.845,32.325,30.017,-136.608,4,,813.841,116.317,0.000,-0.007
9.017,34.083,19.426,29.088,-134.650,4,,826.917,126.192,0.000,0.008
9.418,37.070,5.371,28.089,-132.374,4,,841.196,136.831,0.000,0.009
9.818,37.027,-9.598,27.083,-129.607,4,,856.467,147.929,1.000,0.007
10.218,31.881,-22.691,26.215,-126.826,4,,869.902,157.394,0.000,0.020
10.623,31.659,-35.014,25.411,-123.697,4,,882.659,165.982,0.000,0.035
11.023,31.765,-47.068,24.662,-119.677,4,,895.395,173.806,0.000,0.050
11.524,31.804,-61.391,23.724,-112.795,4,,911.294,181.812,0.000,0.056
11.924,31.938,-72.412,23.045,-105.217,4,,924.629,186.353,0.000,0.049
12.328,31.806,-81.885,22.486,-96.706,4,,937.308,188.895,0.000,0.041
13.394,31.939,-102.483,21.328,-69.977,4,,971.000,189.286,0.000,0.032
13.796,31.923,-108.631,20.878,-58.835,4,,983.713,187.582,0.000,0.031
14.325,31.883,-115.556,21.187,-43.082,4,,1000.912,183.953,0.000,0.031
14.743,31.827,-119.605,22.027,-31.043,4,,1013.633,180.376,0.000,0.032
15.148,31.615,-122.879,23.306,-18.163,0,,1024.378,175.922,0.000,0.031
15.548,31.157,-125.708,23.368,-5.882,0,,1042.314,171.712,0.000,0.050
15.953,30.993,-128.509,21.865,6.289,0,,1054.585,167.870,0.000,0.083
16.369,30.897,-131.422,18.619,18.950,0,,1066.988,164.134,0.000,0.134
16.890,30.402,-132.492,17.307,34.340,4,,1081.848,157.682,0.000,0.097
17.314,31.778,-128.228,17.634,46.791,4,,1094.366,148.143,0.000,-0.003
17.715,31.854,-123.192,18.055,58.479,4,,1106.560,138.426,0.000,-0.028
18.118,31.846,-118.708,18.566,70.389,4,,1119.115,129.298,0.000,-0.016
18.524,31.843,-114.818,19.157,82.503,4,,1131.854,120.880,0.000,0.006
18.950,31.834,-110.585,19.877,95.836,4,,1145.891,112.037,0.000,0.023
19.350,31.822,-106.211,20.580,107.769,4,,1158.630,103.973,0.000,0.030
19.771,31.788,-100.775,21.384,119.941,4,,1171.994,95.270,0.000,0.032
20.196,31.788,-94.434,22.497,131.632,4,,1185.307,86.317,0.000,0.033
20.597,31.806,-87.489,23.151,142.270,4,,1198.000,77.502,0.000,0.031
21.007,31.809,-79.338,24.009,152.816,4,,1211.327,68.039,0.000,0.027
21.407,31.958,-70.874,24.796,162.287,4,,1224.030,58.935,0.000,0.033
21.807,32.685,-61.472,25.618,171.538,4,,1237.231,49.590,0.205,0.011
22.211,31.812,-51.969,26.485,180.009,4,,1249.984,40.965,0.000,0.011
22.622,31.807,-42.257,27.369,188.181,4,,1262.704,33.001,0.000,0.012
23.046,31.803,-31.309,28.379,196.837,4,,1276.695,24.977,0.000,0.012
23.496,31.801,-20.089,29.413,205.134,4,,1290.684,17.649,0.000,0.011
23.934,31.799,-8.628,30.477,213.088,4,,1304.673,10.896,0.000,0.010
24.454,31.796,5.185,31.768,222.081,4,,1321.203,3.473,0.000,0.009
24.860,31.794,15.984,32.782,228.721,4,,1333.919,1.851,0.000,0.008
25.260,31.792,26.919,33.818,235.130,4,,1346.634,2.768,0.000,0.008
25.706,31.788,39.652,35.039,242.213,4,,1361.261,3.000,0.000,0.009
27.058,31.646,77.287,41.565,260.721,2,,1403.555,44.931,0.000,0.008
27.461,30.858,88.646,43.482,265.672,0,,1419.317,57.310,0.000,0.017
