time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
618.784,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
618.784,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
618.784,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
618.784,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
621.786,Reference,6.42,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
621.786,EMBER,14.55,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
621.786,GOLD,21.51,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
621.786,BLUE,28.52,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
622.560,Reference,10.08,9.026,25.148,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
622.560,EMBER,18.02,8.323,22.982,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
622.560,GOLD,26.24,11.381,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
622.560,BLUE,33.00,10.638,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
624.100,Reference,33.90,20.974,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
624.100,EMBER,40.57,19.872,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
624.100,GOLD,56.58,26.496,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
624.100,BLUE,61.13,24.549,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
628.100,Reference,148.42,33.202,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
628.100,EMBER,151.90,32.966,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
628.100,GOLD,189.65,34.489,35.000,0.409,0.000,0,0.000,0.000,1.000,4,0.000,0
628.100,BLUE,189.79,34.391,35.000,0.487,0.000,0,0.000,0.000,1.000,4,0.000,0
632.100,Reference,284.79,34.190,35.000,0.651,0.000,0,0.000,0.000,1.000,4,0.000,0
632.100,EMBER,287.71,34.253,35.000,0.601,0.000,0,0.000,0.000,1.000,4,0.000,0
632.100,GOLD,330.61,39.367,45.390,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
632.100,BLUE,328.01,34.037,34.138,0.067,0.000,0,0.000,0.000,1.000,4,0.000,0
636.100,Reference,404.86,18.913,31.628,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
636.100,EMBER,402.43,18.311,18.382,0.093,0.000,0,0.000,0.000,1.000,4,0.000,0
636.100,GOLD,470.52,34.652,35.000,0.278,0.000,0,0.000,0.000,1.000,4,0.000,0
636.100,BLUE,422.48,23.074,47.785,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
640.100,Reference,518.27,30.898,33.171,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
640.100,EMBER,502.14,31.176,30.203,0.000,0.285,0,0.000,0.000,1.000,2,0.000,0
640.100,GOLD,608.45,34.672,35.000,0.260,0.000,0,0.000,0.000,1.000,4,0.000,0
640.100,BLUE,538.26,34.434,35.000,0.521,0.000,0,0.000,0.000,1.000,2,0.000,0
644.100,Reference,652.83,33.629,35.681,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
644.100,EMBER,638.67,34.314,35.000,0.549,0.000,1,0.000,0.000,1.000,4,0.000,0
644.100,GOLD,753.99,32.234,34.556,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
644.100,BLUE,645.52,31.646,35.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
648.100,Reference,793.49,34.969,35.000,0.087,0.000,1,0.000,0.000,1.000,4,0.000,0
648.100,EMBER,779.57,34.324,35.000,0.635,0.000,1,0.000,0.000,1.000,4,0.000,0
648.100,GOLD,891.36,34.726,35.000,0.274,0.000,1,0.390,-0.253,1.000,4,0.000,0
648.100,BLUE,787.07,34.674,35.000,0.349,0.000,0,0.000,0.000,1.000,2,0.000,0
