time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.01,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.01,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.01,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.04,Traffic 1,2.679,True,0,536.56,54.22,-189.98
4.04,Traffic 2,2.705,True,0,-1.10,33.85,-490.43
4.04,Traffic 3,2.817,True,0,-624.51,8.71,-40.00
4.04,Traffic 4,2.146,True,0,-27.49,8.53,530.88
5.04,Traffic 1,2.647,True,0,541.51,46.98,-202.84
5.04,Traffic 2,2.737,True,0,-1.24,32.44,-474.90
5.04,Traffic 3,3.261,True,0,-624.32,8.77,-24.37
5.04,Traffic 4,2.136,True,0,-45.10,8.54,530.95
6.12,Traffic 1,2.623,True,0,546.51,39.97,-217.35
6.12,Traffic 2,2.667,True,0,-1.10,31.59,-457.85
6.12,Traffic 3,3.332,True,0,-624.57,8.84,-6.61
6.12,Traffic 4,2.149,True,0,-72.79,8.60,531.12
7.24,Traffic 1,2.606,True,0,551.14,34.76,-232.96
7.24,Traffic 2,2.548,True,0,-0.17,32.10,-442.50
7.24,Traffic 3,3.270,True,0,-624.96,8.91,11.41
7.24,Traffic 4,2.167,True,0,-104.22,8.72,531.16
9.24,Traffic 1,2.573,True,0,557.48,29.58,-262.43
9.24,Traffic 2,2.687,True,0,2.48,36.18,-411.96
9.24,Traffic 3,3.264,True,0,-625.57,9.05,44.09
9.24,Traffic 4,2.145,True,0,-161.50,9.10,531.17
11.24,Traffic 1,2.491,True,0,558.06,27.01,-293.23
11.24,Traffic 2,2.630,True,0,6.64,40.34,-381.08
11.24,Traffic 3,3.227,True,0,-626.22,9.19,76.76
11.24,Traffic 4,2.143,True,0,-218.78,9.48,531.46
13.24,Traffic 1,2.502,True,0,551.81,25.43,-323.47
13.24,Traffic 2,2.625,True,0,13.97,39.54,-350.13
13.24,Traffic 3,2.620,True,0,-627.43,9.32,109.41
13.24,Traffic 4,2.139,True,0,-276.08,9.65,532.26
15.24,Traffic 1,2.718,True,0,544.45,25.38,-353.55
15.24,Traffic 2,2.585,True,0,24.22,36.12,-320.20
15.24,Traffic 3,2.683,True,0,-627.91,9.45,142.09
15.24,Traffic 4,2.136,True,0,-333.40,9.48,533.86
17.24,Traffic 1,2.821,True,0,540.97,27.29,-384.19
