time,x,y,z,vx,vy,vz,speed,wheels,up,s,clearance,throttle,brake,steer
0.02000046,987,152.5692,279.9932,0,-0.04016253,-0.3398639,0.3398639,4,1,5.006805,0.2541656,1,0,0
0.04000092,987,152.5677,279.9796,0,-0.07283465,-0.6775292,0.6775292,4,1,5.020355,0.2527313,1,0,0
0.06000137,987,152.5658,279.9594,0,-0.09838454,-1.01301,1.01301,4,1,5.040619,0.2507477,1,0,0
0.08000183,987,152.5634,279.9325,0,-0.11728,-1.346321,1.346321,4,1,5.067535,0.2484131,1,0,0
0.1000023,987,152.5608,279.8989,0,-0.1300922,-1.677475,1.677475,4,1,5.101074,0.2458038,1,0,0
0.1200027,987,152.558,279.8588,0,-0.1374596,-2.006487,2.006487,4,1,5.141205,0.243042,1,0,0
0.1399994,987,152.5552,279.8121,0,-0.1400765,-2.333371,2.333371,4,1,5.187866,0.2402496,1,0,0
0.1599998,987,152.5525,279.759,0,-0.1386254,-2.658141,2.658141,4,1,5.241028,0.2374573,1,0,0
0.1800003,987,152.5498,279.6993,0,-0.1337982,-2.980809,2.980809,4,1,5.300659,0.2348022,1,0,0
0.2000008,987,152.5473,279.6333,0,-0.126275,-3.30139,3.30139,4,1,5.366699,0.232254,1,0,0
0.2200012,987,152.5449,279.5609,0,-0.1166665,-3.619897,3.619897,4,1,5.439087,0.2299194,1,0,0
0.2400017,987,152.5428,279.4822,0,-0.1055648,-3.936344,3.936344,4,1,5.517822,0.2278137,1,0,0
0.2600021,987,152.5409,279.3972,0,-0.09350678,-4.250744,4.250744,4,1,5.602844,0.2259369,1,0,0
0.2800026,987,152.5393,279.3059,0,-0.0809432,-4.56311,4.56311,4,1,5.694092,0.2243195,1,0,0
0.3000031,987,152.5379,279.2084,0,-0.06829223,-4.873455,4.873455,4,1,5.791565,0.2229614,1,0,0
0.3199997,987,152.5368,279.1048,0,-0.05588511,-5.181792,5.181792,4,1,5.895203,0.2218475,1,0,0
0.3400002,987,152.5359,278.995,0,-0.0440198,-5.488135,5.488135,4,1,6.004974,0.2209473,1,0,0
0.3600006,987,152.5353,278.8792,0,-0.03290689,-5.792496,5.792496,4,1,6.120819,0.2202911,1,0,0
0.3800011,987,152.5348,278.7573,0,-0.02272315,-6.094888,6.094888,4,1,6.242706,0.2198486,1,0,0
0.4000015,987,152.5346,278.6294,0,-0.01357738,-6.395324,6.395324,4,1,6.370605,0.2195587,1,0,0
0.420002,987,152.5345,278.4955,0,-0.005541074,-6.693817,6.693817,4,1,6.504486,0.2194519,1,0,0
0.4400024,987,152.5345,278.3557,0,0.001345513,-6.990378,6.990378,4,1,6.644287,0.2194977,1,0,0
0.4600029,987,152.5346,278.21,0,0.007088269,-7.285021,7.285021,4,1,6.789978,0.2196198,1,0,0
0.4799995,987,152.5349,278.0585,0,0.01173182,-7.577758,7.577758,4,1,6.941528,0.2198486,1,0,0
0.5,987,152.5352,277.9011,0,0.0153334,-7.868602,7.868602,4,1,7.098907,0.2201538,1,0,0
0.5200005,987,152.5355,277.7379,0,0.01796093,-8.157563,8.157563,4,1,7.262054,0.2205353,1,0,0
0.5400009,987,152.5359,277.5691,0,0.01969131,-8.444656,8.444656,4,1,7.430939,0.220932,1,0,0
0.5600014,987,152.5363,277.3945,0,0.02062871,-8.729892,8.729892,4,1,7.60553,0.2213287,1,0,0
0.5800018,987,152.5367,277.2142,0,0.02088042,-9.013282,9.013282,4,1,7.785797,0.2217407,1,0,0
0.6000023,987,152.5372,277.0283,0,0.02055642,-9.294839,9.294839,4,1,7.97168,0.2221527,1,0,0
0.6200027,987,152.5376,276.8368,0,0.019749,-9.574574,9.574574,4,1,8.163177,0.2225494,1,0,0
0.6399994,987,152.5379,276.6398,0,0.0185555,-9.8525,9.8525,4,1,8.360229,0.2229156,1,0,0
0.6599998,987,152.5383,276.4372,0,0.01707748,-10.12863,10.12863,4,1,8.562805,0.2232513,1,0,0
0.6800003,987,152.5386,276.2291,0,0.01540019,-10.40297,10.40297,4,1,8.770874,0.2235565,1,0,0
0.7000008,987,152.5388,276.0156,0,0.01359527,-10.67554,10.67554,4,1,8.984375,0.2238312,1,0,0
0.7200012,987,152.5391,275.7967,0,0.01172284,-10.94634,10.94634,4,1,9.203308,0.2240601,1,0,0
0.7400017,987,152.5393,275.5724,0,0.00985319,-11.21539,11.21539,4,1,9.427612,0.2242737,1,0,0
0.7600021,987,152.5394,275.3427,0,0.008025549,-11.4827,11.4827,4,1,9.657257,0.2244415,1,0,0
0.7800026,987,152.5396,275.1078,0,0.006272816,-11.74829,11.74829,4,1,9.892212,0.2245483,1,0,0
0.7999992,987,152.5396,274.8676,0,0.004642491,-12.01215,12.01215,4,1,10.13245,0.2246552,1,0,0
0.8199997,987,152.5397,274.6221,0,0.00315458,-12.27431,12.27431,4,1,10.37793,0.2247162,1,0,0
0.8400002,987,152.5397,274.3714,0,0.001825943,-12.53477,12.53477,4,1,10.62863,0.2247467,1,0,0
0.8600006,987,152.5397,274.1155,0,0.0006706713,-12.79354,12.79354,4,1,10.88449,0.2247467,1,0,0
0.8800011,987,152.5397,273.8545,0,-0.0003192041,-13.05065,13.05065,4,1,11.14551,0.224762,1,0,0
0.9000015,987,152.5397,273.5884,0,-0.001150356,-13.30609,13.30609,4,1,11.41162,0.2247162,1,0,0
0.920002,987,152.5397,273.3172,0,-0.00180859,-13.55987,13.55987,4,1,11.68283,0.2246857,1,0,0
0.9400024,987,152.5396,273.0409,0,-0.002321626,-13.81202,13.81202,4,1,11.95908,0.2246552,1,0,0
0.9599991,987,152.5396,272.7597,0,-0.002692918,-14.06253,14.06253,4,1,12.24033,0.2245941,1,0,0
0.9799995,987,152.5395,272.4734,0,-0.002925373,-14.31143,14.31143,4,1,12.52655,0.2245331,1,0,0
1,987,152.5395,272.1823,0,-0.003041228,-14.55871,14.55871,4,1,12.81772,0.2244568,1,0,0
1.02,987,152.5394,271.8862,0,-0.003059191,-14.80439,14.80439,4,1,13.1138,0.2243958,1,0,0
1.040001,987,152.5393,271.5852,0,-0.002994963,-15.04849,15.04849,4,1,13.41476,0.2243347,1,0,0
1.060001,987,152.5393,271.2794,0,-0.002861741,-15.291,15.291,4,1,13.72058,0.2242889,1,0,0
1.080002,987,152.5392,270.9688,0,-0.00267056,-15.53195,15.53195,4,1,14.03122,0.2242279,1,0,0
1.100002,987,152.5392,270.6534,0,-0.002430703,-15.77134,15.77134,4,1,14.34665,0.2241669,1,0,0
1.120003,987,152.5391,270.3332,0,-0.002169829,-16.00918,16.00918,4,1,14.66684,0.2241364,1,0,0
1.139999,987,152.5391,270.0082,0,-0.001891303,-16.24548,16.24548,4,1,14.99176,0.2240906,1,0,0
1.16,987,152.5391,269.6786,0,-0.001617768,-16.48025,16.48025,4,1,15.32135,0.2240601,1,0,0
1.18,987,152.539,269.3444,0,-0.001348448,-16.7135,16.7135,4,1,15.65561,0.2240448,1,0,0
1.200001,987,152.539,269.0055,0,-0.001082643,-16.94525,16.94525,4,1,15.99451,0.2240143,1,0,0
1.220001,987,152.539,268.662,0,-0.0008396276,-17.17549,17.17549,4,1,16.33801,0.2240143,1,0,0
1.240002,987,152.539,268.3139,0,-0.0006157378,-17.40425,17.40425,4,1,16.6861,0.2239838,1,0,0
1.260002,987,152.539,267.9613,0,-0.0004079051,-17.63152,17.63152,4,1,17.03873,0.2239838,1,0,0
1.280003,987,152.539,267.6041,0,-0.0002135823,-17.85733,17.85733,4,1,17.39587,0.2239685,1,0,0
1.299999,987,152.539,267.2425,0,-5.042025E-05,-18.08167,18.08167,4,1,17.75751,0.2239685,1,0,0
1.32,987,152.539,266.8764,0,8.657091E-05,-18.30457,18.30457,4,1,18.1236,0.2239838,1,0,0
1.34,987,152.539,266.5059,0,0.0002016065,-18.52602,18.52602,4,1,18.49411,0.2239685,1,0,0
1.360001,987,152.539,266.131,0,0.0002982019,-18.74604,18.74604,4,1,18.86902,0.2239685,1,0,0
1.380001,987,152.539,265.7517,0,0.0003793063,-18.96463,18.96463,4,1,19.24832,0.2239685,1,0,0
1.400002,987,152.539,265.368,0,0.0004474071,-19.18181,19.18181,4,1,19.63196,0.223999,1,0,0
1.420002,987,152.539,264.9801,0,0.0004847643,-19.39759,19.39759,4,1,20.0199,0.223999,1,0,0
1.440002,987,152.539,264.5879,0,0.0004963081,-19.61197,19.61197,4,1,20.41214,0.2240143,1,0,0
1.459999,987,152.539,264.1914,0,0.0004861644,-19.82496,19.82496,4,1,20.80862,0.2240448,1,0,0
1.48,987,152.539,263.7906,0,0.0004578189,-20.03658,20.03658,4,1,21.20935,0.2240448,1,0,0
1.5,987,152.5391,263.3857,0,0.0004141908,-20.24683,20.24683,4,1,21.61429,0.2240601,1,0,0
1.52,987,152.5391,262.9766,0,0.000357738,-20.45572,20.45572,4,1,22.02341,0.2240753,1,0,0
1.540001,987,152.5391,262.5633,0,0.0003103117,-20.66325,20.66325,4,1,22.43668,0.2240753,1,0,0
1.560001,987,152.5391,262.1459,0,0.0002705118,-20.86945,20.86945,4,1,22.85406,0.2240601,1,0,0
1.580002,987,152.5391,261.7245,0,0.0002370869,-21.07431,21.07431,4,1,23.27554,0.2240601,1,0,0
1.600002,987,152.5391,261.2989,0,0.0002090393,-21.27784,21.27784,4,1,23.70111,0.2240601,1,0,0
1.619999,987,152.5391,260.8693,0,0.000185475,-21.48006,21.48006,4,1,24.13071,0.2240601,1,0,0
1.639999,987,152.5391,260.4357,0,0.0001656793,-21.68097,21.68097,4,1,24.56433,0.2240601,1,0,0
1.66,987,152.5391,259.998,0,0.0001490712,-21.88058,21.88058,4,1,25.00195,0.2240601,1,0,0
1.68,987,152.5391,259.5565,0,0.0001351144,-22.0789,22.0789,4,1,25.44354,0.2240601,1,0,0
1.700001,987,152.5391,259.1109,0,0.0001233918,-22.27593,22.27593,4,1,25.88907,0.2240601,1,0,0
1.720001,987,152.5391,258.6615,0,0.000113561,-22.47169,22.47169,4,1,26.3385,0.2240753,1,0,0
1.740002,987,152.5391,258.2082,0,0.0001053091,-22.66619,22.66619,4,1,26.79184,0.2240601,1,0,0
1.760002,987,152.5391,257.751,0,9.836791E-05,-22.85942,22.85942,4,1,27.24902,0.2240601,1,0,0
1.779999,987,152.5391,257.2899,0,9.252899E-05,-23.05141,23.05141,4,1,27.71005,0.2240601,1,0,0
1.799999,987,152.5391,256.8251,0,8.764336E-05,-23.24215,23.24215,4,1,28.1749,0.2240601,1,0,0
1.82,987,152.5391,256.3565,0,8.354718E-05,-23.43166,23.43166,4,1,28.64352,0.2240753,1,0,0
1.84,987,152.5391,255.8841,0,8.009149E-05,-23.61995,23.61995,4,1,29.11592,0.2240753,1,0,0
1.860001,987,152.5391,255.4079,0,7.708267E-05,-23.80701,23.80701,4,1,29.59206,0.2240601,1,0,0
1.880001,987,152.5391,254.9281,0,7.446111E-05,-23.99287,23.99287,4,1,30.07191,0.2240601,1,0,0
1.900002,987,152.5391,254.4445,0,7.221193E-05,-24.17752,24.17752,4,1,30.55547,0.2240601,1,0,0
1.920002,987,152.5391,253.9573,0,7.026066E-05,-24.36098,24.36098,4,1,31.04268,0.2240601,1,0,0
1.940002,987,152.5391,253.4665,0,6.85775E-05,-24.54325,24.54325,4,1,31.53354,0.2240601,1,0,0
1.959999,987,152.5391,252.972,0,6.714756E-05,-24.72435,24.72435,4,1,32.02803,0.2240753,1,0,0
1.98,987,152.5391,252.4739,0,6.594105E-05,-24.90427,24.90427,4,1,32.52612,0.2240753,1,0,0
2,987,152.5391,251.9722,0,6.491329E-05,-25.08303,25.08303,4,1,33.02779,0.2240601,1,0,0
2.02,987,152.5391,251.467,0,6.403447E-05,-25.26063,25.26063,4,1,33.533,0.2240601,1,0,0
2.040001,987,152.5391,250.9583,0,6.33046E-05,-25.43708,25.43708,4,1,34.04175,0.2240601,1,0,0
2.060001,987,152.5391,250.446,0,6.26939E-05,-25.61239,25.61239,4,1,34.554,0.2240601,1,0,0
2.080002,987,152.5391,249.9303,0,6.217257E-05,-25.78657,25.78657,4,1,35.06973,0.2240601,1,0,0
2.100002,987,152.5391,249.4111,0,6.175551E-05,-25.95962,25.95962,4,1,35.58893,0.2240753,1,0,0
2.119999,987,152.5391,248.8884,0,6.141291E-05,-26.13155,26.13155,4,1,36.11156,0.2240601,1,0,0
2.139999,987,152.5391,248.3624,0,6.11299E-05,-26.30237,26.30237,4,1,36.6376,0.2240753,1,0,0
2.16,987,152.5391,247.833,0,6.089158E-05,-26.47209,26.47209,4,1,37.16704,0.2240753,1,0,0
2.18,987,152.5391,247.3002,0,6.069794E-05,-26.6407,26.6407,4,1,37.69984,0.2240601,1,0,0
2.200001,987,152.5391,246.764,0,6.056389E-05,-26.80823,26.80823,4,1,38.23601,0.2240601,1,0,0
2.220001,987,152.5391,246.2245,0,6.044472E-05,-26.97467,26.97467,4,1,38.7755,0.2240753,1,0,0
2.240002,987,152.5391,245.6817,0,6.037025E-05,-27.14004,27.14004,4,1,39.3183,0.2240601,1,0,0
2.260002,987,152.5391,245.1356,0,6.031067E-05,-27.30433,27.30433,4,1,39.86438,0.2240601,1,0,0
2.279999,987,152.5391,244.5863,0,6.026598E-05,-27.46756,27.46756,4,1,40.41373,0.2240601,1,0,0
2.299999,987,152.5391,244.0337,0,6.023619E-05,-27.62974,27.62974,4,1,40.96632,0.2240753,1,0,0
2.32,987,152.5391,243.4779,0,6.023619E-05,-27.79086,27.79086,4,1,41.52214,0.2240753,1,0,0
2.34,987,152.5391,242.9188,0,6.023619E-05,-27.95095,27.95095,4,1,42.08116,0.2240601,1,0,0
2.360001,987,152.5391,242.3566,0,6.025109E-05,-28.11,28.11,4,1,42.64336,0.2240601,1,0,0
2.380001,987,152.5391,241.7913,0,6.026598E-05,-28.26802,28.26802,4,1,43.20871,0.2240601,1,0,0
2.400002,987,152.5391,241.2228,0,6.029577E-05,-28.42502,28.42502,4,1,43.77721,0.2240753,1,0,0
2.420002,987,152.5391,240.6512,0,6.032556E-05,-28.581,28.581,4,1,44.34883,0.2240601,1,0,0
2.439999,987,152.5391,240.0764,0,6.038514E-05,-28.73597,28.73597,4,1,44.92355,0.2240601,1,0,0
2.459999,987,152.5391,239.4986,0,6.044472E-05,-28.88994,28.88994,4,1,45.50136,0.2240601,1,0,0
2.48,987,152.5391,238.9178,0,6.050431E-05,-29.04292,29.04292,4,1,46.08221,0.2240601,1,0,0
2.5,987,152.5391,238.3339,0,6.053409E-05,-29.1949,29.1949,4,1,46.66611,0.2240753,1,0,0
2.52,987,152.5391,237.747,0,6.059368E-05,-29.34591,29.34591,4,1,47.25302,0.2240601,1,0,0
2.540001,987,152.5391,237.1571,0,6.065326E-05,-29.49593,29.49593,4,1,47.84294,0.2240601,1,0,0
2.560001,987,152.5391,236.5642,0,6.071284E-05,-29.64499,29.64499,4,1,48.43584,0.2240601,1,0,0
2.580002,987,152.5391,235.9683,0,6.074263E-05,-29.79308,29.79308,4,1,49.03169,0.2240753,1,0,0
2.599998,987,152.5391,235.3695,0,6.080221E-05,-29.94021,29.94021,4,1,49.63049,0.2240753,1,0,0
2.619999,987,152.5391,234.7678,0,6.0832E-05,-30.08639,30.08639,4,1,50.23222,0.2240753,1,0,0
2.639999,987,152.5391,234.1631,0,6.086179E-05,-30.23162,30.23162,4,1,50.83685,0.2240753,1,0,0
2.66,987,152.5391,233.5556,0,6.089158E-05,-30.37592,30.37592,4,1,51.44437,0.2240753,1,0,0
2.68,987,152.5391,232.9453,0,6.092137E-05,-30.51928,30.51928,4,1,52.05475,0.2240753,1,0,0
2.700001,987,152.5391,232.332,0,6.095116E-05,-30.66171,30.66171,4,1,52.66798,0.2240753,1,0,0
2.720001,987,152.5391,231.716,0,6.098095E-05,-30.80323,30.80323,4,1,53.28404,0.2240601,1,0,0
2.740002,987,152.5391,231.0971,0,6.104053E-05,-30.94382,30.94382,4,1,53.90292,0.2240601,1,0,0
2.760002,987,152.5391,230.4754,0,6.107032E-05,-31.08351,31.08351,4,1,54.5246,0.2240753,1,0,0
2.779999,987,152.5391,229.851,0,6.110012E-05,-31.2223,31.2223,4,1,55.14905,0.2240753,1,0,0
2.799999,987,152.5391,229.2238,0,6.11299E-05,-31.36019,31.36019,4,1,55.77625,0.2240753,1,0,0
2.82,987,152.5391,228.5938,0,6.115969E-05,-31.49718,31.49718,4,1,56.40619,0.2240601,1,0,0
2.84,987,152.5391,227.9612,0,6.121927E-05,-31.63329,31.63329,4,1,57.03885,0.2240601,1,0,0
