time,x,y,z,speed,grounded,nextGate,misses,penalty
5.831,-626.300,8.076,-218.077,35.659,4,13,0,0
5.964,-626.400,8.093,-213.086,35.667,4,13,0,0
6.097,-626.501,8.111,-208.093,35.672,4,13,0,0
6.230,-626.587,8.126,-203.813,35.675,4,13,0,0
6.363,-626.687,8.143,-198.819,35.678,4,13,0,0
6.497,-626.787,8.160,-193.825,35.680,4,13,0,0
6.630,-626.874,8.175,-189.544,35.681,4,13,0,0
6.763,-626.974,8.193,-184.550,35.682,4,13,0,0
6.896,-627.074,8.210,-179.555,35.682,4,13,0,0
7.029,-627.160,8.225,-175.274,35.683,4,13,0,0
7.163,-627.261,8.242,-170.280,35.683,4,13,0,0
7.296,-627.361,8.259,-165.285,35.683,4,13,0,0
7.429,-627.447,8.274,-161.004,35.683,4,13,0,0
7.562,-627.548,8.291,-156.010,35.683,4,14,0,0
7.695,-627.648,8.309,-151.015,35.684,4,14,0,0
7.829,-627.734,8.324,-146.734,35.684,4,14,0,0
7.962,-627.835,8.341,-141.739,35.684,4,14,0,0
8.095,-627.935,8.358,-136.744,35.684,4,14,0,0
8.228,-628.021,8.373,-132.463,35.684,4,14,0,0
8.361,-628.121,8.390,-127.468,35.684,4,14,0,0
8.495,-628.222,8.408,-122.474,35.684,4,14,0,0
8.628,-628.308,8.423,-118.193,35.684,4,14,0,0
8.761,-628.408,8.440,-113.198,35.684,4,14,0,0
8.894,-628.509,8.460,-108.204,35.683,4,14,0,0
9.027,-628.595,8.511,-103.928,35.676,4,14,0,0
9.161,-628.694,8.721,-98.952,35.650,4,14,0,0
9.294,-628.794,9.205,-94.009,35.574,4,14,0,0
9.427,-628.879,9.831,-89.798,35.520,4,14,0,0
9.560,-628.977,10.728,-84.922,35.439,4,14,0,0
9.665,-629.047,11.463,-81.467,35.375,4,14,0,0
9.799,-629.144,12.630,-76.673,35.264,4,14,0,0
9.932,-629.226,13.764,-72.612,35.168,4,14,0,0
10.065,-629.321,15.176,-67.901,34.956,0,14,0,0
10.198,-629.417,16.439,-63.186,34.469,0,14,0,0
10.331,-629.499,17.366,-59.156,34.067,0,14,0,0
10.465,-629.594,18.264,-54.466,33.670,0,14,0,0
10.598,-629.688,18.968,-49.791,33.338,0,14,0,0
10.731,-629.769,19.415,-45.795,33.088,0,14,0,0
10.864,-629.863,19.757,-41.148,32.900,0,14,0,0
10.997,-629.957,19.906,-36.516,32.794,0,14,0,0
11.131,-630.037,19.880,-32.558,32.753,0,14,0,0
11.264,-630.131,19.672,-27.955,32.782,0,14,0,0
11.397,-630.223,19.273,-23.368,32.860,0,14,0,0
11.530,-630.303,18.779,-19.448,32.949,0,14,0,0
11.663,-630.395,18.027,-14.889,33.059,0,14,0,0
11.797,-630.487,17.085,-10.345,33.153,0,14,0,0
11.930,-630.566,16.126,-6.461,33.196,0,14,0,0
12.063,-630.658,14.833,-1.943,33.201,0,14,0,0
12.196,-630.749,13.352,2.561,33.140,0,14,0,0
12.329,-630.827,11.933,6.412,33.006,0,14,0,0
12.463,-630.918,10.103,10.892,32.809,0,14,0,0
12.596,-630.998,8.647,14.872,32.232,4,14,0,0
12.729,-631.074,8.723,18.775,32.821,4,14,0,0
12.862,-631.163,8.871,23.413,33.413,4,14,0,0
12.995,-631.254,8.986,28.132,33.953,4,14,0,0
13.129,-631.333,9.030,32.236,34.394,4,14,0,0
13.262,-631.426,9.041,37.088,34.837,4,14,0,0
13.395,-631.520,9.046,41.989,35.125,4,14,0,0
13.528,-631.601,9.058,46.215,35.289,4,14,0,0
13.661,-631.696,9.079,51.165,35.418,4,14,0,0
13.795,-631.791,9.102,56.130,35.505,4,14,0,0
13.928,-631.873,9.121,60.394,35.556,4,14,0,0
14.061,-631.969,9.143,65.374,35.596,4,14,0,0
14.194,-632.065,9.163,70.359,35.624,4,14,0,0
14.327,-632.147,9.181,74.634,35.640,4,15,0,0
14.461,-632.242,9.202,79.624,35.653,4,15,0,0
14.599,-632.338,9.222,84.615,35.662,4,15,0,0
14.732,-632.420,9.240,88.894,35.668,4,15,0,0
14.865,-632.516,9.261,93.887,35.672,4,15,0,0
14.998,-632.611,9.281,98.880,35.675,4,15,0,0
15.131,-632.693,9.298,103.161,35.677,4,15,0,0
15.265,-632.789,9.318,108.155,35.678,4,15,0,0
15.398,-632.885,9.338,113.149,35.679,4,15,0,0
15.531,-632.967,9.355,117.429,35.680,4,15,0,0
15.664,-633.063,9.374,122.424,35.681,4,15,0,0
15.797,-633.158,9.393,127.418,35.681,4,15,0,0
15.931,-633.240,9.410,131.699,35.681,4,15,0,0
16.064,-633.336,9.428,136.693,35.682,4,15,0,0
16.197,-633.432,9.447,141.688,35.682,4,15,0,0
16.330,-633.514,9.462,145.969,35.682,4,15,0,0
16.463,-633.609,9.480,150.964,35.682,4,15,0,0
16.597,-633.705,9.497,155.958,35.683,4,15,0,0
16.730,-633.787,9.512,160.239,35.683,4,15,0,0
16.863,-633.883,9.528,165.234,35.683,4,15,0,0
16.996,-633.979,9.544,170.229,35.684,4,15,0,0
17.129,-634.061,9.558,174.510,35.684,4,15,0,0
17.263,-634.156,9.573,179.505,35.684,4,15,0,0
17.396,-634.252,9.588,184.500,35.685,4,15,0,0
17.529,-634.334,9.600,188.781,35.685,4,15,0,0
17.662,-634.430,9.613,193.776,35.685,4,15,0,0
17.795,-634.525,9.626,198.772,35.686,4,15,0,0
17.929,-634.607,9.637,203.053,35.686,4,15,0,0
18.062,-634.703,9.648,208.048,35.687,4,15,0,0
18.195,-634.799,9.659,213.044,35.687,4,15,0,0
18.328,-634.881,9.668,217.325,35.688,4,15,0,0
18.461,-634.977,9.677,222.321,35.688,4,15,0,0
18.595,-635.072,9.687,227.316,35.689,4,15,0,0
18.728,-635.154,9.695,231.598,35.689,4,15,0,0
18.861,-635.250,9.703,236.594,35.689,4,15,0,0
18.994,-635.346,9.712,241.589,35.690,4,15,0,0
