time,x,y,z,speed,grounded,nextGate,misses,penalty
8.332,-628.053,8.379,-130.852,35.705,4,14,0,0
8.466,-628.139,8.393,-126.569,35.705,4,14,0,0
8.599,-628.239,8.411,-121.571,35.705,4,14,0,0
8.732,-628.340,8.428,-116.573,35.705,4,14,0,0
8.865,-628.426,8.443,-112.290,35.705,4,14,0,0
8.998,-628.526,8.466,-107.294,35.704,4,14,0,0
9.132,-628.627,8.560,-102.306,35.688,4,14,0,0
9.265,-628.712,8.823,-98.058,35.562,4,14,0,0
9.398,-628.811,9.400,-93.132,35.500,4,14,0,0
9.531,-628.910,10.165,-88.237,35.439,4,14,0,0
9.664,-628.994,10.951,-84.075,35.363,4,14,0,0
9.798,-629.091,12.028,-79.265,35.267,4,14,0,0
9.931,-629.188,13.273,-74.509,35.155,4,14,0,0
10.064,-629.270,14.461,-70.475,35.065,2,14,0,0
10.197,-629.365,15.815,-65.757,34.714,0,14,0,0
10.330,-629.461,16.978,-61.047,34.239,0,14,0,0
10.464,-629.543,17.819,-57.019,33.831,0,14,0,0
10.597,-629.638,18.617,-52.334,33.428,0,14,0,0
10.730,-629.732,19.220,-47.663,33.099,0,14,0,0
10.863,-629.813,19.582,-43.674,32.864,0,14,0,0
10.996,-629.908,19.825,-39.035,32.727,0,14,0,0
11.130,-630.001,19.875,-34.413,32.693,0,14,0,0
11.263,-630.081,19.765,-30.465,32.726,0,14,0,0
11.396,-630.175,19.460,-25.876,32.819,0,14,0,0
11.529,-630.267,18.963,-21.302,32.918,0,14,0,0
11.662,-630.347,18.387,-17.394,32.973,0,14,0,0
11.796,-630.439,17.538,-12.849,32.972,0,14,0,0
11.929,-630.531,16.499,-8.318,32.883,0,14,0,0
12.062,-630.610,15.458,-4.444,32.703,0,14,0,0
12.195,-630.701,14.068,0.063,32.439,0,14,0,0
12.328,-630.793,12.489,4.559,32.114,0,14,0,0
12.435,-630.858,11.247,7.764,31.840,0,14,0,0
12.568,-630.936,9.630,11.601,31.502,0,14,0,0
12.701,-631.024,8.658,15.928,29.682,4,14,0,0
12.834,-631.113,8.889,20.137,30.382,4,14,0,0
12.967,-631.192,9.015,23.823,30.962,4,14,0,0
13.101,-631.289,9.044,28.210,31.621,4,14,0,0
13.234,-631.389,9.024,32.687,32.256,4,14,0,0
13.367,-631.477,9.017,36.594,32.781,4,14,0,0
13.500,-631.582,9.031,41.229,33.372,4,14,0,0
13.633,-631.689,9.055,45.946,33.940,4,14,0,0
13.767,-631.782,9.077,50.051,34.409,4,14,0,0
13.900,-631.892,9.099,54.906,34.877,4,14,0,0
14.001,-631.971,9.114,58.407,35.102,4,14,0,0
14.134,-632.083,9.134,63.339,35.316,4,14,0,0
14.268,-632.179,9.151,67.584,35.436,4,14,0,0
14.401,-632.291,9.172,72.552,35.528,4,15,0,0
14.501,-632.372,9.187,76.106,35.574,4,15,0,0
14.634,-632.485,9.208,81.089,35.619,4,15,0,0
14.768,-632.581,9.226,85.364,35.644,4,15,0,0
14.901,-632.695,9.246,90.355,35.664,4,15,0,0
15.001,-632.775,9.261,93.921,35.674,4,15,0,0
15.134,-632.889,9.281,98.915,35.684,4,15,0,0
15.268,-632.986,9.298,103.196,35.690,4,15,0,0
15.401,-633.099,9.318,108.192,35.694,4,15,0,0
15.534,-633.212,9.338,113.188,35.697,4,15,0,0
15.667,-633.309,9.355,117.471,35.699,4,15,0,0
15.800,-633.422,9.374,122.467,35.701,4,15,0,0
15.934,-633.536,9.394,127.464,35.702,4,15,0,0
16.067,-633.633,9.410,131.748,35.702,4,15,0,0
16.200,-633.746,9.428,136.745,35.703,4,15,0,0
16.333,-633.859,9.447,141.742,35.703,4,15,0,0
16.466,-633.956,9.462,146.025,35.704,4,15,0,0
16.601,-634.069,9.480,151.022,35.704,4,15,0,0
16.701,-634.150,9.492,154.592,35.704,4,15,0,0
16.835,-634.263,9.510,159.589,35.705,4,15,0,0
16.968,-634.360,9.524,163.873,35.705,4,15,0,0
17.101,-634.474,9.540,168.870,35.705,4,15,0,0
17.235,-634.587,9.556,173.867,35.705,4,15,0,0
17.368,-634.684,9.569,178.151,35.706,4,15,0,0
17.501,-634.797,9.584,183.149,35.706,4,15,0,0
17.634,-634.910,9.598,188.146,35.706,4,15,0,0
17.767,-635.007,9.610,192.430,35.707,4,15,0,0
17.900,-635.121,9.623,197.428,35.707,4,15,0,0
18.034,-635.234,9.635,202.425,35.708,4,15,0,0
18.167,-635.331,9.645,206.709,35.708,4,15,0,0
18.300,-635.444,9.656,211.707,35.708,4,15,0,0
18.433,-635.558,9.666,216.705,35.709,4,15,0,0
18.566,-635.655,9.674,220.989,35.709,4,15,0,0
18.700,-635.768,9.684,225.987,35.710,4,15,0,0
18.833,-635.881,9.693,230.985,35.710,4,15,0,0
18.966,-635.978,9.701,235.270,35.710,4,15,0,0
