time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow,targetSpeed,obstacle
2.236218,734.9993,79.48697,-42.70852,15.58091,4,0.9999921,0,0,0,0,0,78.99605,15.2963,
2.356218,733.4319,79.50411,-43.68015,15.40904,4,0.9999807,0.1294838,0,0,0,0,79.02639,15.54757,
2.476218,731.746,79.52637,-44.63778,16.3895,4,0.9999586,0,0.3492525,0,0,0,79.03926,15.18916,
2.596218,730.0814,79.55179,-45.57066,15.63357,4,0.9999504,0,0.1409845,0,0,0,79.05399,15.15804,
2.716218,728.5241,79.57285,-46.51938,15.06343,4,0.999935,0.2062813,0,0,0,0,79.07069,15.29035,
2.836217,727.0511,79.591,-47.58033,14.78741,4,0.9999129,0,1,1,0,0,79.09081,10,
2.956218,725.7216,79.61072,-48.76006,15.31087,4,0.9998882,1,0,1,0,0,79.11458,23.76102,
3.076218,724.442,79.63827,-50.20731,16.57873,4,0.9998618,1,0,1,0,0,79.14538,23.75858,
3.196218,723.2493,79.67496,-51.91238,17.81362,4,0.9998313,1,0,1,0,0,79.18433,23.75618,
3.316217,722.1663,79.72095,-53.85688,19.02118,4,0.9997948,1,0,1,0,0,79.23178,23.75384,
3.436217,721.1967,79.77627,-56.01742,20.21724,4,0.9997509,1,0,1,0,0,79.28858,23.75156,
3.556217,720.3229,79.84124,-58.3691,21.38882,4,0.9996997,1,0,1,0,0,79.35459,23.74932,
3.676217,719.5293,79.9165,-60.89316,22.51979,4,0.9996406,1,0,1,0,0,79.43157,23.74715,
3.776217,718.9291,79.98729,-63.10828,23.17408,4,0.9995845,0.5279571,0,1,0,0,79.50413,23.74537,
3.896217,718.2748,80.08081,-65.83397,23.47367,4,0.999508,0.2401825,0,1,0,0,79.59882,23.7433,
4.016217,717.684,80.18319,-68.59431,23.5761,4,0.9994208,0.1403824,0,1,0,0,79.70174,23.74129,
4.136217,717.158,80.29424,-71.37418,23.60175,4,0.9993247,0.11026,0,1,0,0,79.81344,23.73933,
4.256217,716.7356,80.41383,-74.17226,23.5885,4,0.9992135,0.1169083,0,1,0,0,79.9341,23.73744,
4.376217,716.4644,80.54206,-76.98745,23.57676,4,0.9990898,0.1261292,0,1,0,0,80.06364,23.73561,
4.496217,716.3533,80.67917,-79.8121,23.57491,4,0.9989491,0.1272537,0,1,0,0,80.20265,23.73384,
4.596217,716.3741,80.80064,-82.1671,23.57667,4,0.9988118,0.124913,0,1,0,0,80.32498,23.73241,
4.716217,716.5217,80.95606,-84.98859,23.57812,4,0.9986201,0.1221756,0,1,0,0,80.48228,23.73076,
4.836217,716.7913,81.12339,-87.79992,23.56983,4,0.998397,0.08759461,0,1,0,0,80.65245,23.68654,Ground_CR110 main supported trail@15.8
4.956217,717.1632,81.29869,-90.50913,22.19208,4,0.9981303,0,0.5271311,1,0,0,80.83068,20.393,Ground_CR110 main supported trail@12.8
5.076217,717.6046,81.47348,-92.97092,19.8884,4,0.997812,0,0.7280145,1,0,0,81.00459,17.39403,Ground_CR110 main supported trail@10.4
5.196217,718.0989,81.64729,-95.17874,18.1834,4,0.9974509,0,0.7044685,1,0,0,81.18047,15.77044,Ground_CR110 main supported trail@9.2
5.316217,718.6107,81.81202,-97.08599,15.23166,4,0.9970238,0,0.9485774,1,0,0,81.34768,11.9734,Ground_CR110 main supported trail@7.0
5.436217,719.136,81.96895,-98.74866,15.03529,4,0.9965581,1,0,1,0,0,81.49346,21.11445,
5.556217,719.783,82.14817,-100.522,16.35403,4,0.9960789,1,0,1,0,0,81.68063,20.73479,
5.676217,720.5679,82.35068,-102.405,17.60505,4,0.9955255,1,0,2,0,0,81.88219,20.66282,
5.796216,721.4937,82.69097,-104.3179,18.51128,4,0.9781823,1,0,2,0,0,82.38712,20.23197,
5.916216,722.5784,83.15119,-106.2849,19.39242,3,0.9811707,1,0,2,0,0,82.58846,20.88781,
6.036216,723.8024,83.54799,-108.2457,19.2727,1,0.9890693,1,0,2,0,0,82.80452,20.66204,
6.156216,725.041,83.80483,-110.1982,18.73073,0,0.994139,1,0,2,0,0,83.02222,21.30202,
6.276216,726.2799,83.91922,-112.1456,18.03518,0,0.9964262,0.3982849,0,2,0,0,83.23859,18.65925,
6.396216,727.6453,83.95734,-113.9526,17.83931,4,0.9959299,0.5441543,0,2,0,0,83.46905,18.52967,
6.516216,729.2849,84.09158,-115.4214,17.81647,4,0.9949946,0.492923,0,2,0,0,83.71718,18.42755,
6.636217,731.1531,84.3474,-116.5246,18.08784,4,0.9942359,0.5508804,0,2,0,0,83.95807,18.72232,
6.756217,733.0159,84.63636,-117.229,15.33526,4,0.9934666,0,0.8091619,2,0,0,84.19521,12.5733,
6.876216,734.6409,84.88538,-117.6619,13.50645,4,0.9929516,0,0.3338659,2,0,0,84.39896,12.38017,
6.996216,736.1485,85.09462,-117.9907,12.67616,4,0.9926352,0,0.1380522,2,0,0,84.58889,12.22679,
7.116216,737.5777,85.27679,-118.2896,12.19798,4,0.9924115,0.4467041,0,2,0,0,84.76853,12.6667,
7.236216,739.0145,85.45699,-118.615,12.44335,4,0.9921851,0.194339,0,2,0,0,84.95325,12.6667,
7.356216,740.4462,85.64341,-118.996,12.4255,4,0.9919459,0.1142441,0,2,0,0,85.14355,12.5733,
7.476216,741.8434,85.8353,-119.4561,12.23219,4,0.9917133,0.1111374,0,2,0,0,85.33833,12.38017,
7.596216,743.0987,86.32206,-119.8272,12.00646,2,0.8732367,0.2461723,0,2,0,0,85.51581,12.38017,
7.716216,744.4033,86.72675,-120.3921,11.73358,1,0.9219022,0.35028,0,2,0,0,86.04675,12.22679,
7.836215,745.7037,86.90451,-121.0126,11.40986,0,0.9797792,0.9646423,0,2,0,0,86.13542,12.6667,
7.956215,746.9959,86.92972,-121.63,11.15512,0,0.998026,0,0.2975457,2,0,0,86.22047,10,
8.076216,748.0806,86.85052,-122.3538,10.36194,2,0.9975297,0,0,2,0,0,86.30902,10,
8.196217,748.9475,86.81363,-123.1946,10.71092,4,0.9985504,1,0,2,0,0,86.41177,16.99927,EMBER@5.1
8.316216,749.7944,86.9325,-124.2696,12.15578,4,0.9943997,1,0,2,0,0,86.56317,18.92778,EMBER@5.6
8.436216,750.6007,87.16122,-125.5791,13.50933,4,0.9929156,1,0,2,0,0,86.71581,20.843,EMBER@6.3
8.556215,751.3394,87.39681,-127.1116,14.81859,4,0.9931415,1,0,2,0,0,86.86518,23.60997,EMBER@7.9
8.676216,752.0074,87.57941,-128.8524,16.10657,3,0.9949857,1,0,2,0,0,86.99612,23.716,
8.796215,752.5922,87.71735,-130.7821,17.34179,4,0.9960113,1,0,2,0,0,87.19022,23.71681,
8.916216,753.0504,87.87823,-132.8909,18.51451,4,0.9957924,1,0,2,0,0,87.40118,23.71768,
9.036215,753.3591,88.0928,-135.1623,19.64835,4,0.9953322,1,0,2,0,0,87.62827,23.71863,
9.156216,753.5229,88.34795,-137.58,20.75451,4,0.9950905,1,0,2,0,0,87.87031,23.71965,
9.276215,753.5634,88.62122,-140.1323,21.83461,4,0.9949912,1,0,2,0,0,88.12768,23.72074,
9.396215,753.5117,88.90118,-142.8102,22.83713,4,0.9949015,0.81642,0,2,0,0,88.40079,23.7219,
9.516214,753.4048,89.18491,-145.5704,23.29349,4,0.9947684,0.3810898,0,2,0,0,88.68588,23.72314,
9.636215,753.2999,89.47366,-148.3609,23.44364,4,0.994592,0.2359619,0,2,0,0,88.97955,23.72444,
9.756216,753.2698,89.77112,-151.1622,23.48821,4,0.9943799,0.1936142,0,2,0,0,89.28248,23.72581,
9.876215,753.3416,90.07869,-153.9646,23.50476,4,0.9941327,0.1795807,0,2,0,0,89.59232,23.72724,
9.996216,753.5101,90.39622,-156.7628,23.5134,4,0.99385,0.1731705,0,2,0,0,89.9119,23.72875,
10.11621,753.7609,90.72361,-159.5541,23.51808,4,0.9935165,0.1702423,0,2,0,0,90.24226,23.73032,
10.23622,754.0805,91.06135,-162.3373,23.51987,4,0.9931169,0.1697769,0,2,0,0,90.58093,23.73195,
10.35621,754.4604,91.41073,-165.1113,23.5195,4,0.9926707,0.1711838,0,2,0,0,90.93398,23.73365,
10.47622,754.8961,91.77326,-167.8751,23.51762,4,0.9921339,0.1739044,0,2,0,0,91.30116,23.73541,
10.59621,755.3854,92.15084,-170.6273,23.5146,4,0.9914785,0.1776535,0,2,0,0,91.68093,23.73724,
10.71622,755.9274,92.54594,-173.3666,23.51163,4,0.9907182,0.1817734,0,2,0,0,92.07915,23.73913,
10.83621,756.5112,92.96121,-176.0936,23.50928,4,0.9898022,0.1849899,0,2,0,0,92.50417,23.74108,
10.95621,757.1197,93.39994,-178.8108,23.50457,4,0.9886898,0.190036,0,2,0,0,92.95155,23.74308,
11.07621,757.749,93.86488,-181.5179,23.49779,4,0.9873867,0.1968613,0,2,0,0,93.41863,23.74515,
11.19621,758.4041,94.35739,-184.2129,23.48948,4,0.985895,0.205043,0,2,0,0,93.91389,23.74727,
11.31622,759.0916,94.87788,-186.8936,23.48021,4,0.9843266,0.2141388,0,2,0,0,94.43197,23.74945,
11.43621,759.8174,95.42347,-189.5581,23.47085,4,0.9828002,0.2234604,0,2,0,0,94.96921,23.75169,
11.55622,760.5858,95.9887,-192.2058,23.46211,4,0.9814382,0.2324158,0,2,0,0,95.52294,23.75398,
11.67621,761.3989,96.56801,-194.8363,23.45486,4,0.9802361,0.2402908,0,2,0,0,96.09495,23.75632,
11.79622,762.2577,97.15762,-197.4494,23.44911,4,0.9791996,0.2470062,0,2,0,0,96.67854,23.75872,
11.91621,763.1615,97.75542,-200.0449,23.4449,4,0.9782943,0.2525177,0,2,0,0,97.26847,23.76117,
12.03621,764.109,98.36018,-202.6229,23.44206,4,0.9775453,0.2569809,0,2,0,0,97.86629,23.76366,
12.15621,765.0981,98.97067,-205.1838,23.44036,4,0.9769791,0.2605286,0,2,0,0,98.47279,23.7662,
12.27621,766.1268,99.58543,-207.728,23.43968,4,0.9764852,0.2632309,0,2,0,0,99.08566,23.76879,
12.39621,767.1926,100.2031,-210.2563,23.43979,4,0.976115,0.2653656,0,2,0,0,99.69829,23.77143,
12.51621,768.2935,100.8219,-212.7695,23.44075,4,0.9759319,0.2668747,0,2,0,0,100.3111,23.77411,
12.63621,769.4278,101.44,-215.2684,23.44245,4,0.9758619,0.2677811,0,2,0,0,100.9238,23.77683,
12.75621,770.5941,102.0557,-217.7535,23.44495,4,0.9759336,0.2680847,0,2,0,0,101.537,23.77959,
12.87621,771.7914,102.6672,-220.2255,23.4481,4,0.9761472,0.2679077,0,2,0,0,102.1455,23.78239,
12.99621,773.0197,103.2724,-222.6846,23.45316,4,0.9765226,0.2666168,0,2,0,0,102.7459,23.78524,
13.11621,774.2527,103.8689,-225.1444,23.45538,4,0.9770601,0.2659943,0,2,0,0,103.3361,23.78811,
13.23621,775.4341,104.4537,-227.6327,23.44576,4,0.9778243,0.2748291,0,2,0,0,103.9139,23.79103,
13.35621,776.5117,105.0218,-230.1717,23.44667,4,0.9787981,0.279184,0,2,0,0,104.4737,23.79397,
13.47621,777.4827,105.5674,-232.7595,23.4656,4,0.980037,0.2681336,0,2,0,0,105.0094,23.79695,
13.59621,778.384,106.0849,-235.3811,23.48856,4,0.9815812,0.2520187,0,2,0,0,105.5147,23.79996,
13.71621,779.2643,106.5684,-238.0196,23.50699,4,0.9834494,0.2389557,0,2,0,0,105.9812,23.803,
13.83621,780.1702,107.0118,-240.6593,23.52025,4,0.9855654,0.2301697,0,2,0,0,106.4155,23.80607,
13.95621,781.14,107.4145,-243.2847,23.52635,4,0.9874924,0.225676,0,2,0,0,106.8179,23.80916,
14.07621,782.2195,107.7851,-245.8722,23.51027,4,0.9891662,0.2393219,0,2,0,0,107.1999,23.81227,
14.19621,783.4622,108.1312,-248.3882,23.50527,4,0.9906663,0.2487824,0,2,0,0,107.5531,23.81541,
14.31621,784.8772,108.4545,-250.8153,23.52124,4,0.9920287,0.2407761,0,2,0,0,107.8782,23.81857,
14.43621,786.4469,108.7529,-253.151,23.54673,4,0.9932854,0.2235931,0,2,0,0,108.1792,23.82175,
14.55621,788.1494,109.0246,-255.3983,23.57272,4,0.9943765,0.2051285,0,2,0,0,108.4533,23.82495,
14.67621,789.9663,109.2691,-257.5607,23.59614,4,0.9953701,0.1885574,0,2,0,0,108.7012,23.82817,
14.79621,791.8843,109.4876,-259.6397,23.6163,4,0.9962091,0.1746017,0,2,0,0,108.9223,23.83139,
14.91621,793.8943,109.6823,-261.6355,23.63383,4,0.9969494,0.1628326,0,2,0,0,109.1206,23.83463,
15.03621,795.9897,109.8555,-263.5458,23.64845,4,0.9975451,0.1533081,0,2,0,0,109.3005,23.83789,
15.15621,798.1667,110.0107,-265.366,23.65984,4,0.9979966,0.1463928,0,2,0,0,109.4635,23.84115,
15.27621,800.4236,110.1519,-267.0889,23.66855,4,0.9983456,0.1417419,0,2,0,0,109.613,23.84442,
15.39621,802.7593,110.283,-268.7057,23.67549,4,0.9986055,0.1386124,0,2,0,0,109.7532,23.84769,
15.51621,805.1711,110.4078,-270.2078,23.68132,4,0.9987781,0.1364563,0,2,0,0,109.888,23.85097,
15.63621,807.6555,110.5308,-271.5875,23.68641,4,0.9988716,0.1349274,0,2,0,0,110.021,23.85425,
15.75621,810.2076,110.6537,-272.8396,23.69187,4,0.9989968,0.1333832,0,2,0,0,110.1352,23.85754,
15.87621,812.822,110.7631,-273.9617,23.70131,4,0.9992695,0.1292053,0,2,0,0,110.2183,23.86082,
15.99621,815.4912,110.8397,-274.9552,23.71676,4,0.999567,0.1202103,0,2,0,0,110.2749,23.8641,
16.11621,818.21,110.8781,-275.8107,23.70448,4,0.9997848,0.1284409,0,2,0,0,110.3119,23.86738,
16.23621,820.9819,110.887,-276.4716,23.67005,4,0.999914,0.1557541,0,3,0,0,110.3317,23.87065,
16.35621,823.7999,110.8781,-276.8799,23.65841,4,0.9999776,0.1734757,0,3,0,0,110.3355,23.87391,
16.47621,826.6434,110.8593,-277.0278,23.68833,4,0.999999,0.1565933,0,3,0,0,110.3272,23.87716,
16.59621,829.4926,110.8339,-276.9551,23.73542,4,0.9999952,0.1223984,0,3,0,0,110.3085,23.8804,
16.71621,832.3365,110.8022,-276.7188,23.77922,4,0.9999769,0.08878632,0,3,0,0,110.2805,23.88363,
16.83621,835.173,110.7643,-276.3773,23.81066,4,0.9999506,0.06439056,0,3,0,0,110.2458,23.88685,
16.95621,838.0043,110.7205,-275.9787,23.83006,4,0.9999217,0.05003662,0,3,0,0,110.2054,23.89005,
17.07621,840.8167,110.6724,-275.5612,23.75052,4,0.9998949,0.1289536,0,3,0,0,110.1611,23.89322,
17.19621,843.6415,110.6217,-275.1462,23.81556,4,0.9998754,0.07023163,0,3,0,0,110.1154,23.89639,
17.31621,846.4698,110.5713,-274.7539,23.62602,4,0.9998708,0.04941101,0,3,0,0,110.0726,23.89953,
17.43621,849.2937,110.5266,-274.3987,23.77343,4,0.9998954,0.1156204,0,3,0,0,110.0425,23.90265,
17.55621,852.1676,110.4983,-274.0827,24.53967,4,0.9999573,1,0,3,0,0,110.04,55.78006,
17.67621,855.1738,110.4973,-273.8044,25.61219,4,0.9999932,1,0,3,0,0,110.04,55.78722,
17.79621,858.3102,110.515,-273.5697,26.63831,4,0.9999998,1,0,3,0,0,110.04,55.79431,
17.91621,861.5708,110.534,-273.3826,27.62293,4,0.9999999,1,0,3,0,0,110.04,55.80134,
18.03621,864.9495,110.5441,-273.2439,28.57002,4,0.9999999,1,0,3,0,0,110.04,55.8083,
18.15621,868.441,110.5453,-273.1515,29.48197,4,1,1,0,3,0,0,110.04,55.81517,
18.27621,872.0405,110.5425,-273.1008,30.36024,4,1,1,0,3,0,0,110.04,55.82198,
18.39621,875.7432,110.5396,-273.0858,31.20589,4,1,1,0,3,0,0,110.04,55.82869,
18.51621,879.5452,110.5383,-273.0994,32.01991,4,1,1,0,3,0,0,110.04,55.83533,
18.63621,883.4426,110.5383,-273.1343,32.80323,4,1,1,0,3,0,0,110.04,55.84187,
18.75621,887.4317,110.5387,-273.1835,33.55684,4,1,1,0,3,0,0,110.04,55.84833,
18.87621,891.5091,110.5391,-273.2405,34.28174,4,1,1,0,3,0,0,110.04,55.85468,
18.99621,895.6716,110.5392,-273.2999,34.97894,4,1,1,0,3,0,0,110.04,55.86094,
19.11621,899.9159,110.5392,-273.3572,35.64948,4,1,1,0,3,0,0,110.04,55.8671,
19.23621,904.2388,110.5391,-273.4094,36.29437,4,1,1,0,3,0,0,110.04,55.87315,
19.35621,908.6376,110.5391,-273.4542,36.91461,4,1,1,0,3,0,0,110.04,55.87909,
19.47621,913.1092,110.5391,-273.4906,37.51116,4,1,1,0,3,0,0,110.04,55.88491,
19.59621,917.6509,110.5391,-273.5183,38.08494,4,1,1,0,3,0,0,110.04,55.89063,
19.71621,922.2599,110.5391,-273.5375,38.63682,4,1,1,0,3,0,0,110.04,55.89622,
19.83621,926.9336,110.5391,-273.549,39.16765,4,1,1,0,3,0,0,110.04,55.9017,
19.95621,931.6697,110.5391,-273.554,39.67822,4,1,1,0,3,0,0,110.04,55.90705,
20.07621,936.4656,110.5391,-273.5537,40.16931,4,1,1,0,3,0,0,110.04,55.91228,
20.19621,941.3192,110.5391,-273.5496,40.64166,4,1,1,0,3,0,0,110.04,55.91738,
20.31621,946.2282,110.5391,-273.5428,41.09598,4,1,1,0,3,0,0,110.04,55.92234,
20.43621,951.1905,110.5391,-273.5345,41.53294,4,1,1,0,3,0,0,110.04,55.92717,
20.55621,956.204,110.5391,-273.5259,41.95322,4,1,1,0,3,0,0,110.04,55.93187,
20.67621,961.2669,110.5391,-273.5175,42.35744,4,1,1,0,3,0,0,110.04,55.93642,
20.79621,966.3771,110.5391,-273.5101,42.74623,4,1,1,0,3,0,0,110.04,55.94083,
20.91621,971.533,110.5391,-273.504,43.12017,4,1,1,0,3,0,0,110.04,55.9451,
21.03621,976.7327,110.5391,-273.4992,43.47982,4,1,1,0,3,0,0,110.04,55.94923,
21.15621,981.9747,110.5391,-273.4959,43.82575,4,1,1,0,3,0,0,110.04,55.9532,
21.27621,987.2573,110.5391,-273.494,44.15845,4,1,1,0,3,0,0,110.04,55.95703,
21.39621,992.5789,110.5391,-273.4932,44.47846,4,1,1,0,3,0,0,110.04,55.9607,
21.51621,997.938,110.5391,-273.4932,44.78624,4,1,1,0,3,0,0,110.04,55.96421,
21.63621,1003.333,110.5391,-273.4938,45.08227,4,1,1,0,3,0,0,110.04,55.96758,
21.75621,1008.763,110.5391,-273.4948,45.367,4,1,1,0,3,0,0,110.04,55.97078,
21.87621,1014.225,110.5452,-273.4961,45.64058,4,0.9999918,1,0,3,0,0,110.1475,55.97383,
21.99621,1019.627,110.8802,-273.4969,45.19485,4,0.994812,1,0,3,0,0,110.5964,55.97671,
22.11621,1024.959,111.6685,-273.4987,45.08282,4,0.9863693,1,0,3,0,0,111.3828,55.97943,
22.23621,1030.217,112.7839,-273.5002,44.90645,4,0.9745783,1,0,3,0,0,112.4927,55.98199,
22.35621,1035.382,114.1995,-273.5001,44.74075,4,0.9597222,1,0,3,0,0,113.9059,55.98438,
22.47621,1040.438,115.8984,-273.4986,44.52727,4,0.9427748,1,0,3,0,0,115.5989,55.98661,
22.59621,1045.374,117.8538,-273.4958,44.3088,4,0.9241,1,0,3,0,0,117.5482,55.98866,
22.71621,1050.185,120.041,-273.4918,44.09205,4,0.9044481,1,0,3,0,0,119.7291,55.99055,
22.83621,1054.866,122.4363,-273.4865,43.86005,4,0.8842858,1,0,3,0,0,122.1178,55.99227,
22.95621,1059.415,125.0192,-273.4801,43.62048,4,0.8645639,1,0,3,0,0,124.6915,55.99382,
23.07621,1063.834,127.7676,-273.4728,43.36999,4,0.8454437,1,0,3,0,0,127.4292,55.99519,
23.19621,1068.124,130.661,-273.4647,43.10185,4,0.8269708,1,0,3,0,0,130.3103,55.9964,
23.31621,1072.326,133.6359,-273.4566,42.64198,0,0.8306557,1,0,3,0,0,100.5409,55.99743,
23.43621,1076.523,136.4941,-273.4486,41.84115,0,0.8564691,1,0,3,0,0,75.47157,55.99829,
23.55621,1080.715,139.2065,-273.4406,40.97482,0,0.8898327,1,0,3,0,0,74.93541,55.99897,
23.67621,1084.901,141.7717,-273.4326,39.98001,0,0.9245753,1,0,3,0,0,74.45457,55.99949,
23.79621,1089.081,144.1887,-273.4246,38.82536,0,0.9554412,1,0,3,0,0,72.25278,55.99982,
23.91621,1093.252,146.4567,-273.4165,37.52981,0,0.9788837,1,0,3,0,0,69.17175,55.99998,
24.03621,1097.412,148.5758,-273.4085,36.16042,0,0.9934259,1,0,3,0,0,69.18872,55.99997,
24.15621,1101.561,150.5463,-273.4006,34.81502,0,0.999531,1,0,3,0,0,69.20535,55.99978,
24.27621,1105.698,152.3692,-273.3928,33.59813,0,0.9990724,1,0,3,0,0,69.22182,55.99942,
24.39621,1109.82,154.0456,-273.3849,32.59853,0,0.9946114,1,0,3,0,0,69.23883,55.99889,
24.51621,1113.929,155.5765,-273.377,31.87413,0,0.9887079,1,0,3,0,0,69.25764,55.99818,
24.63621,1118.024,156.9628,-273.3691,31.44545,0,0.9834205,1,0,3,0,0,69.2756,55.99729,
24.75621,1122.106,158.2052,-273.3612,31.29713,0,0.9800528,1,0,3,0,0,69.2923,55.99623,
24.87621,1126.173,159.3044,-273.3533,31.38463,0,0.9791216,1,0,3,0,0,69.30907,55.995,
24.99621,1130.229,160.2604,-273.3454,31.64398,0,0.9804845,1,0,3,0,0,69.3259,55.9936,
25.11621,1134.271,161.0735,-273.3375,32.00251,0,0.9835526,1,0,3,0,0,69.34446,55.99203,
25.23621,1138.302,161.7439,-273.3296,32.38916,0,0.9875272,1,0,3,0,0,69.36346,55.99028,
25.35621,1142.322,162.2716,-273.3219,32.74301,0,0.9916111,1,0,3,0,0,69.38007,55.98837,
25.47621,1146.332,162.6569,-273.3141,33.01915,0,0.9951657,1,0,3,0,0,71.26428,55.98629,
25.59621,1150.331,162.8999,-273.3064,33.19157,0,0.9977965,1,0,3,0,0,74.39024,55.98404,
25.71621,1154.321,163.001,-273.2986,33.25279,0,0.9993699,1,0,3,0,0,74.76651,55.98162,
25.83621,1158.302,162.9605,-273.2909,33.21107,0,0.9999744,1,0,3,0,0,75.03717,55.97904,
25.95621,1162.275,162.7788,-273.2832,33.08598,0,0.9998469,1,0,3,0,0,75.68509,55.9763,
26.07621,1166.24,162.4564,-273.2755,32.90338,0,0.9992903,1,0,3,0,0,76.37712,55.97339,
26.19621,1170.196,161.9936,-273.2678,32.69081,0,0.9985979,1,0,3,0,0,123.9812,55.97032,
26.31621,1174.144,161.3909,-273.26,32.47375,0,0.9980008,1,0,3,0,0,122.8122,55.96709,
26.43621,1178.085,160.6487,-273.2524,32.27324,0,0.9976414,1,0,3,0,0,121.6735,55.96371,
26.55621,1182.016,159.7672,-273.2449,32.10453,0,0.9975704,1,0,3,0,0,120.565,55.96017,
26.67621,1185.94,158.7469,-273.2374,31.97688,0,0.9977626,1,0,3,0,0,119.4866,55.95647,
26.79621,1189.855,157.588,-273.2299,31.89402,0,0.9981432,1,0,3,0,0,118.4383,55.95263,
26.91621,1193.761,156.2909,-273.2224,31.85496,0,0.9986161,1,0,3,0,0,117.4198,55.94863,
27.03621,1197.659,154.8558,-273.2149,31.85512,0,0.9990889,1,0,3,0,0,116.4309,55.94448,
27.15621,1201.547,153.283,-273.2075,31.88739,0,0.9994904,1,0,3,0,0,115.4716,55.94019,
27.27621,1205.426,151.5729,-273.2,31.94307,0,0.9997792,1,0,3,0,0,114.5417,55.93576,
27.39621,1209.296,149.7259,-273.1925,32.01274,0,0.9999443,1,0,3,0,0,113.6411,55.93118,
27.51621,1213.156,147.7421,-273.185,32.08688,0,0.9999995,1,0,3,0,0,112.7695,55.92647,
27.63621,1217.006,145.622,-273.1775,32.15646,0,0.9999743,1,0,3,0,0,111.9268,55.92162,
27.75621,1220.847,143.366,-273.1702,32.21334,0,0.9999046,1,0,3,0,0,111.1128,55.91663,
27.87621,1224.678,140.9742,-273.1629,32.25063,0,0.9998239,1,0,3,0,0,110.3273,55.91152,
27.99621,1228.5,138.4472,-273.1556,32.26296,0,0.9997576,1,0,3,0,0,109.5701,55.90627,
28.11621,1232.312,135.7851,-273.1483,32.24664,0,0.9997207,1,0,3,0,0,108.841,55.9009,
28.23621,1236.114,132.9884,-273.1409,32.19984,0,0.9997176,1,0,3,0,0,108.1398,55.89541,
28.35621,1239.907,130.0573,-273.1336,32.12256,0,0.9997442,1,0,3,0,0,107.4663,55.88979,
28.47621,1243.69,126.9921,-273.1263,32.01657,0,0.9997913,1,0,3,0,0,106.8202,55.88406,
28.59621,1247.464,123.7933,-273.119,31.88525,0,0.9998472,1,0,3,0,0,106.2014,55.87822,
28.71621,1251.229,120.461,-273.1116,31.73323,0,0.9999017,1,0,3,0,0,105.6096,55.87226,
28.83621,1254.985,116.9957,-273.1043,31.56614,0,0.9999468,1,0,3,0,0,105.0447,55.8662,
28.95621,1258.732,113.3976,-273.0971,31.39012,0,0.9999782,1,0,3,0,0,104.5065,55.86002,
29.05621,1261.847,110.2981,-273.0911,31.24112,0,0.9999934,1,0,3,0,0,104.0782,55.8548,
29.17621,1265.578,106.4574,-273.084,31.06474,0,0.9999999,1,0,3,0,0,103.5882,55.84845,
29.29621,1269.417,103.3986,-273.0872,33.35101,4,0.9931248,1,0,3,0,0,103.1103,55.842,
29.41621,1273.427,102.9551,-273.155,33.98561,4,0.9930366,1,0,3,0,0,102.6394,55.02632,
