time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.208,145.989,201.675,39.626,-39.626,-0.069,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495294;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.159488;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1605087;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971067;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09814322;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;"
0.040,1063.426,146.001,201.675,39.464,-39.463,0.601,-0.001,0.187,0.000,0.000,4,13.202,0.873,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2621151;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08720966;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2621151;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08720964;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1585701;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1595342;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02738713;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2022971;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2022971;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02738713;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09722415;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09934273;"
0.060,1062.647,146.022,201.675,39.380,-39.386,1.091,0.000,0.268,0.000,0.000,4,19.438,6.852,0.998,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1818513;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06530989;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1815017;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06565946;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06550539;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.084167;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00586006;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1216961;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1220464;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005509779;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04087001;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04227489;"
0.080,1061.869,146.066,201.675,39.215,-39.159,2.225,0.003,0.310,0.000,0.000,4,28.471,9.432,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1039607;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0609857;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1037235;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06122294;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07053882;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07077688;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001399331;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04389856;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04413703;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001160827;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01011312;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01062933;"
0.100,1061.089,146.125,201.675,39.150,-39.040,2.942,0.001,0.392,0.000,0.000,4,25.280,4.490,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06858689;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06008628;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06849796;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06017524;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06282198;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0637376;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000363062;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008673783;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00876233;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002745043;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001220524;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001321942;"
0.120,1060.308,146.188,201.675,39.172,-39.044,3.169,0.000,0.425,0.000,0.000,4,20.669,0.885,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0615226;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05985568;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06146322;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05991513;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05990142;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0599609;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001181458;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001660492;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00171873;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=5.989163E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=8.368492E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001029968;"
0.140,1059.528,146.256,201.675,39.194,-39.050,3.363,-0.001,0.414,0.000,0.000,4,19.430,0.625,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06014889;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06304132;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06013884;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06305139;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06110701;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06156498;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003240587;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003340629;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000343293;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003231341;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008524358;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000861495;"
0.160,1058.747,146.326,201.675,39.215,-39.056,3.529,-0.002,0.403,0.000,0.000,4,18.049,0.504,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06321821;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06954036;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0632527;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06950587;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06325087;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06493498;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00966891;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003422027;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003389657;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009701261;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005124579;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005157202;"
0.180,1057.966,146.399,201.675,39.233,-39.063,3.665,-0.003,0.393,0.000,0.000,4,16.543,0.400,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07000905;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07879387;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07007816;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07872475;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07162926;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07251018;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01893194;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0102749;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01020655;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01900032;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01271209;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0134638;"
0.200,1057.185,146.475,201.675,39.251,-39.072,3.770,-0.003,0.383,0.000,0.000,4,14.994,0.309,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07993007;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09041674;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08002888;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09031793;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07995772;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08119607;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03052497;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02023658;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02013731;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03062422;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02039453;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02049455;"
