t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.260,479.683,1042.163,154.403,47.989,31.096,-11.136,6.510,28.346,0.451,0.000,-0.135,4,16.178,0.271,0.987,""
0.280,480.303,1041.938,154.534,48.555,31.093,-11.253,6.572,28.290,0.452,0.000,-0.135,4,12.755,0.180,0.987,""
0.300,480.953,1041.710,154.666,49.120,31.089,-11.390,6.574,28.235,0.453,0.000,-0.135,4,9.745,0.128,0.987,""
0.320,481.573,1041.479,154.796,49.684,31.085,-11.546,6.525,28.180,0.455,0.000,-0.134,4,7.163,0.110,0.987,""
0.340,482.194,1041.245,154.925,50.247,31.080,-11.719,6.435,28.123,0.458,0.000,-0.133,4,5.053,0.116,0.987,""
0.360,482.840,1041.008,155.051,50.809,31.074,-11.907,6.312,28.064,0.460,0.000,-0.131,4,3.402,0.139,0.988,""
0.380,483.460,1040.766,155.175,51.369,31.068,-12.109,6.165,28.001,0.463,0.000,-0.130,4,2.171,0.144,0.988,""
0.400,484.080,1040.520,155.295,51.928,31.063,-12.323,6.001,27.933,0.466,0.000,-0.128,4,1.326,0.164,0.988,""
0.420,484.723,1040.269,155.411,52.486,31.057,-12.546,5.829,27.861,0.469,0.000,-0.125,4,0.865,0.177,0.988,""
0.440,485.343,1040.014,155.524,53.042,31.052,-12.777,5.653,27.782,0.471,0.000,-0.123,4,0.717,0.179,0.988,""
0.460,485.963,1039.754,155.634,53.596,31.046,-13.014,5.479,27.699,0.474,0.000,-0.120,4,0.814,0.186,0.988,""
0.480,486.601,1039.490,155.740,54.149,31.041,-13.256,5.312,27.609,0.477,0.000,-0.117,4,1.127,0.185,0.988,""
0.500,487.222,1039.220,155.843,54.699,31.037,-13.500,5.154,27.514,0.479,0.000,-0.114,4,1.613,0.187,0.988,""
0.520,487.842,1038.946,155.943,55.248,31.033,-13.746,5.008,27.413,0.482,0.000,-0.112,4,2.237,0.177,0.988,""
0.540,488.479,1038.666,156.041,55.794,31.029,-13.992,4.876,27.308,0.484,0.000,-0.109,4,2.946,0.170,0.988,""
0.560,489.100,1038.382,156.136,56.338,31.026,-14.237,4.759,27.198,0.485,0.000,-0.105,4,3.685,0.166,0.988,""
0.580,489.720,1038.092,156.229,56.880,31.023,-14.480,4.657,27.084,0.487,0.000,-0.102,4,4.481,0.176,0.988,""
0.600,490.341,1037.798,156.321,57.420,31.021,-14.720,4.571,26.966,0.488,0.000,-0.099,4,5.275,0.156,0.988,""
0.620,490.975,1037.499,156.411,57.957,31.020,-14.957,4.501,26.845,0.489,0.000,-0.096,4,6.077,0.147,0.988,""
0.640,491.596,1037.196,156.500,58.492,31.019,-15.190,4.444,26.722,0.490,0.000,-0.093,4,6.798,0.138,0.988,""
0.660,492.217,1036.888,156.588,59.024,31.018,-15.418,4.402,26.597,0.491,0.000,-0.090,4,7.494,0.136,0.988,""
0.680,492.850,1036.575,156.675,59.554,31.018,-15.641,4.371,26.470,0.491,0.000,-0.087,4,8.114,0.128,0.988,""
0.700,493.471,1036.258,156.762,60.081,31.019,-15.859,4.352,26.343,0.491,0.000,-0.084,4,8.669,0.114,0.988,""
0.720,494.092,1035.937,156.849,60.605,31.020,-16.071,4.341,26.215,0.491,0.000,-0.081,4,9.154,0.116,0.989,""
0.740,494.723,1035.612,156.936,61.127,31.022,-16.278,4.340,26.087,0.490,0.000,-0.078,4,9.579,0.095,0.989,""
0.760,495.344,1035.282,157.023,61.647,31.023,-16.479,4.345,25.961,0.489,0.000,-0.075,4,9.935,0.098,0.989,""
0.780,495.965,1034.949,157.110,62.164,31.026,-16.674,4.355,25.835,0.488,0.000,-0.071,4,10.206,0.086,0.989,""
0.800,496.586,1034.612,157.197,62.678,31.029,-16.863,4.369,25.711,0.487,0.000,-0.069,4,10.392,0.087,0.989,""
0.820,497.217,1034.271,157.285,63.190,31.032,-17.047,4.386,25.588,0.486,0.000,-0.066,4,10.509,0.083,0.989,""
0.840,497.839,1033.927,157.373,63.699,31.035,-17.224,4.403,25.468,0.484,0.000,-0.063,4,10.572,0.088,0.989,""
0.860,498.460,1033.579,157.461,64.207,31.039,-17.396,4.421,25.351,0.482,0.000,-0.060,4,10.585,0.080,0.989,""
0.880,499.091,1033.228,157.550,64.712,31.043,-17.562,4.438,25.236,0.481,0.000,-0.058,4,10.557,0.087,0.989,""
0.900,499.712,1032.873,157.639,65.214,31.047,-17.722,4.453,25.125,0.479,0.000,-0.055,4,10.490,0.078,0.989,""
0.920,500.333,1032.516,157.729,65.715,31.052,-17.877,4.467,25.016,0.476,0.000,-0.052,4,10.398,0.082,0.989,""
0.940,500.964,1032.156,157.818,66.213,31.056,-18.026,4.478,24.911,0.474,0.000,-0.050,4,10.289,0.075,0.989,""
0.960,501.585,1031.792,157.908,66.710,31.061,-18.169,4.487,24.809,0.472,0.000,-0.047,4,10.175,0.080,0.989,""
0.980,502.207,1031.426,157.998,67.204,31.066,-18.307,4.494,24.711,0.470,0.000,-0.045,4,10.045,0.070,0.989,""
1.000,502.828,1031.058,158.088,67.697,31.071,-18.440,4.498,24.616,0.467,0.000,-0.043,4,9.912,0.073,0.989,""
1.020,503.459,1030.686,158.178,68.187,31.076,-18.568,4.499,24.525,0.465,0.000,-0.041,4,9.780,0.059,0.989,""
1.040,504.081,1030.313,158.268,68.676,31.081,-18.690,4.498,24.437,0.462,0.000,-0.038,4,9.638,0.066,0.989,""
1.060,504.702,1029.937,158.358,69.163,31.086,-18.808,4.494,24.352,0.460,0.000,-0.036,4,9.501,0.064,0.989,""
1.080,505.333,1029.558,158.448,69.649,31.091,-18.921,4.487,24.272,0.457,0.000,-0.034,4,9.378,0.069,0.989,""
1.100,505.955,1029.178,158.537,70.133,31.096,-19.029,4.478,24.194,0.454,0.000,-0.033,4,9.279,0.053,0.989,""
1.120,506.577,1028.795,158.627,70.616,31.101,-19.132,4.468,24.120,0.452,0.000,-0.031,4,9.179,0.062,0.989,""
1.140,507.199,1028.410,158.716,71.097,31.106,-19.231,4.455,24.050,0.449,0.000,-0.029,4,9.092,0.059,0.990,""
1.160,507.831,1028.024,158.804,71.577,31.112,-19.325,4.442,23.982,0.447,0.000,-0.027,4,9.020,0.065,0.990,""
1.180,508.453,1027.636,158.893,72.055,31.117,-19.415,4.427,23.918,0.444,0.000,-0.026,4,8.969,0.052,0.990,""
1.200,509.075,1027.246,158.981,72.533,31.121,-19.501,4.411,23.856,0.442,0.000,-0.024,4,8.915,0.060,0.990,""
1.220,509.707,1026.854,159.069,73.009,31.126,-19.583,4.395,23.798,0.439,0.000,-0.023,4,8.879,0.053,0.990,""
1.240,510.329,1026.461,159.157,73.484,31.131,-19.661,4.378,23.743,0.437,0.000,-0.022,4,8.841,0.062,0.990,""
1.260,510.952,1026.066,159.244,73.958,31.136,-19.735,4.360,23.690,0.434,0.000,-0.020,4,8.826,0.060,0.990,""
1.280,511.574,1025.670,159.331,74.431,31.141,-19.805,4.342,23.640,0.432,0.000,-0.019,4,8.820,0.075,0.990,""
1.300,512.208,1025.273,159.417,74.903,31.145,-19.872,4.325,23.592,0.430,0.000,-0.018,4,8.849,0.088,0.990,""
1.320,512.831,1024.874,159.504,75.374,31.150,-19.936,4.310,23.547,0.427,0.000,-0.017,4,8.943,0.089,0.990,""
1.340,513.454,1024.474,159.590,75.844,31.154,-19.996,4.298,23.504,0.425,0.000,-0.016,4,9.074,0.080,0.990,""
1.360,514.092,1024.074,159.675,76.314,31.158,-20.052,4.290,23.463,0.423,0.000,-0.015,4,9.309,0.104,0.990,""
1.380,514.714,1023.672,159.761,76.782,31.162,-20.105,4.289,23.422,0.421,0.000,-0.015,4,9.643,0.081,0.990,""
1.400,515.337,1023.269,159.847,77.250,31.166,-20.154,4.299,23.383,0.419,0.000,-0.014,4,10.170,0.112,0.990,""
1.420,515.960,1022.865,159.933,77.717,31.169,-20.199,4.320,23.344,0.417,0.000,-0.013,4,10.786,0.060,0.990,""
1.440,516.605,1022.461,160.021,78.182,31.173,-20.241,4.356,23.306,0.415,0.000,-0.013,4,11.483,0.097,0.990,""
1.460,517.227,1022.056,160.109,78.647,31.175,-20.278,4.407,23.267,0.414,0.000,-0.012,4,12.237,0.102,0.989,""
1.480,517.849,1021.650,160.198,79.111,31.177,-20.312,4.475,23.227,0.412,0.000,-0.012,4,13.136,0.117,0.989,""
1.500,518.492,1021.244,160.289,79.575,31.179,-20.341,4.562,23.187,0.411,0.000,-0.011,4,14.054,0.166,0.989,""
1.520,519.114,1020.837,160.382,80.037,31.180,-20.367,4.667,23.145,0.410,0.000,-0.011,4,14.943,0.172,0.988,""
1.540,519.736,1020.430,160.478,80.498,31.181,-20.388,4.789,23.103,0.410,0.000,-0.011,4,15.812,0.256,0.988,""
1.560,520.358,1020.023,160.576,80.959,31.182,-20.406,4.925,23.059,0.409,0.000,-0.010,4,16.525,0.258,0.987,""
1.580,521.001,1019.615,160.678,81.418,31.181,-20.420,5.075,23.013,0.409,0.000,-0.010,4,17.249,0.320,0.987,""
1.600,521.623,1019.207,160.782,81.877,31.181,-20.430,5.235,22.967,0.409,0.000,-0.010,4,17.787,0.368,0.986,""
1.620,522.245,1018.800,160.890,82.334,31.180,-20.438,5.407,22.920,0.410,0.000,-0.010,4,18.350,0.354,0.986,""
1.640,522.887,1018.392,161.002,82.791,31.179,-20.442,5.585,22.872,0.410,0.000,-0.010,4,18.678,0.394,0.985,""
1.660,523.509,1017.984,161.117,83.246,31.177,-20.444,5.769,22.823,0.411,0.000,-0.010,4,18.960,0.406,0.984,""
1.680,524.130,1017.576,161.236,83.701,31.175,-20.444,5.955,22.774,0.411,0.000,-0.009,4,19.100,0.434,0.984,""
1.700,524.752,1017.168,161.358,84.154,31.173,-20.442,6.142,22.724,0.412,0.000,-0.009,4,19.144,0.409,0.983,""
1.720,525.392,1016.760,161.484,84.607,31.170,-20.437,6.329,22.674,0.414,0.000,-0.010,4,19.145,0.440,0.982,""
1.740,526.014,1016.353,161.614,85.058,31.167,-20.432,6.513,22.624,0.415,0.000,-0.010,4,19.015,0.442,0.982,""
1.760,526.636,1015.945,161.748,85.509,31.164,-20.425,6.692,22.575,0.416,0.000,-0.010,4,18.797,0.465,0.981,""
1.780,527.275,1015.538,161.885,85.959,31.160,-20.418,6.866,22.526,0.418,0.000,-0.010,4,18.513,0.450,0.980,""
1.800,527.897,1015.130,162.025,86.407,31.156,-20.410,7.036,22.477,0.420,0.000,-0.010,4,18.283,0.413,0.979,""
1.820,528.519,1014.723,162.169,86.855,31.152,-20.401,7.199,22.428,0.422,0.000,-0.010,4,18.008,0.435,0.978,""
1.840,529.140,1014.317,162.316,87.302,31.147,-20.392,7.357,22.380,0.424,0.000,-0.010,4,17.699,0.455,0.978,""
1.860,529.781,1013.910,162.466,87.747,31.142,-20.383,7.507,22.333,0.427,0.000,-0.011,4,17.300,0.474,0.977,""
1.880,530.403,1013.503,162.619,88.192,31.136,-20.375,7.650,22.285,0.429,0.000,-0.011,4,16.966,0.452,0.976,""
1.900,531.025,1013.097,162.774,88.636,31.130,-20.365,7.787,22.239,0.432,0.000,-0.012,4,16.656,0.440,0.975,""
1.920,531.663,1012.691,162.932,89.079,31.124,-20.357,7.919,22.192,0.435,0.000,-0.012,4,16.429,0.426,0.974,""
1.940,532.285,1012.285,163.093,89.521,31.117,-20.348,8.045,22.146,0.438,0.000,-0.013,4,16.119,0.467,0.973,""
1.960,532.906,1011.879,163.256,89.962,31.110,-20.340,8.164,22.100,0.441,0.000,-0.013,4,15.751,0.435,0.973,""
1.980,533.527,1011.473,163.421,90.402,31.103,-20.333,8.278,22.054,0.445,0.000,-0.014,4,15.509,0.447,0.972,""
2.000,534.164,1011.068,163.588,90.842,31.095,-20.326,8.388,22.008,0.448,0.000,-0.015,4,15.290,0.411,0.971,""
2.020,534.785,1010.662,163.758,91.280,31.087,-20.319,8.495,21.961,0.452,0.000,-0.015,4,15.139,0.437,0.970,""
2.040,535.406,1010.257,163.930,91.717,31.079,-20.314,8.597,21.915,0.456,0.000,-0.016,4,14.861,0.477,0.969,""
2.060,536.043,1009.852,164.103,92.154,31.070,-20.309,8.695,21.868,0.460,0.000,-0.016,4,14.665,0.404,0.968,""
2.080,536.664,1009.447,164.279,92.589,31.061,-20.304,8.790,21.821,0.465,0.000,-0.017,4,14.539,0.439,0.967,""
2.100,537.284,1009.042,164.456,93.024,31.052,-20.300,8.884,21.773,0.469,0.000,-0.018,4,14.465,0.379,0.966,""
2.120,537.904,1008.637,164.635,93.458,31.043,-20.297,8.976,21.724,0.474,0.000,-0.018,4,14.401,0.416,0.965,""
2.140,538.541,1008.232,164.816,93.890,31.033,-20.294,9.066,21.675,0.479,0.000,-0.019,4,14.230,0.435,0.964,""
2.160,539.160,1007.827,164.999,94.322,31.023,-20.292,9.154,21.625,0.484,0.000,-0.019,4,14.181,0.416,0.963,""
2.180,539.780,1007.422,165.183,94.753,31.013,-20.291,9.241,21.574,0.488,0.000,-0.020,4,14.107,0.402,0.962,""
2.200,540.415,1007.017,165.370,95.182,31.003,-20.290,9.329,21.522,0.494,0.000,-0.020,4,14.175,0.389,0.961,""
2.220,541.034,1006.612,165.558,95.611,30.992,-20.289,9.418,21.468,0.499,0.000,-0.021,4,14.171,0.420,0.960,""
2.240,541.653,1006.207,165.747,96.039,30.981,-20.290,9.504,21.414,0.504,0.000,-0.021,4,14.058,0.395,0.959,""
2.260,542.271,1005.802,165.939,96.465,30.971,-20.291,9.589,21.359,0.509,0.000,-0.021,4,14.022,0.398,0.959,""
2.280,542.905,1005.397,166.132,96.890,30.960,-20.292,9.674,21.303,0.515,0.000,-0.021,4,13.972,0.410,0.958,""
2.300,543.523,1004.992,166.327,97.315,30.949,-20.294,9.755,21.247,0.520,0.000,-0.021,4,13.812,0.443,0.957,""
2.320,544.141,1004.587,166.523,97.738,30.937,-20.298,9.831,21.192,0.526,0.000,-0.021,4,13.524,0.451,0.956,""
2.340,544.723,1004.182,166.721,98.160,30.925,-20.302,9.883,21.146,0.531,0.000,-0.021,4,12.345,1.334,0.955,""
2.360,545.338,1003.775,166.918,98.583,30.912,-20.331,9.854,21.113,0.537,0.000,-0.021,4,8.351,1.659,0.955,""
2.380,545.953,1003.367,167.114,99.006,30.897,-20.370,9.774,21.091,0.544,0.000,-0.021,2,5.344,0.377,0.957,""
2.400,546.570,1002.957,167.308,99.429,30.882,-20.415,9.672,21.075,0.552,0.000,-0.021,2,4.204,0.934,0.958,""
2.420,546.892,1002.546,167.499,99.852,30.867,-20.455,9.540,21.079,0.559,0.000,-0.021,2,2.772,1.609,0.960,""
2.440,547.450,1002.134,167.687,100.276,30.856,-20.523,9.353,21.082,0.566,0.000,-0.020,2,0.430,1.199,0.962,""
2.460,548.010,1001.722,167.871,100.699,30.782,-20.515,9.153,21.073,0.572,0.000,-0.020,0,0.000,0.318,0.964,""
2.480,548.570,1001.311,168.050,101.122,30.710,-20.507,8.953,21.065,0.609,0.000,-0.019,0,0.000,0.298,0.966,""
2.500,548.650,1000.899,168.226,101.545,30.639,-20.499,8.753,21.056,0.645,0.000,-0.019,0,0.000,0.279,0.968,""
2.520,548.889,1000.487,168.398,101.969,30.569,-20.490,8.554,21.048,0.680,0.000,-0.018,0,0.000,0.260,0.970,""
2.540,549.333,1000.076,168.566,102.391,30.499,-20.482,8.354,21.039,0.716,0.000,-0.018,0,0.000,0.241,0.972,""
2.560,549.779,999.665,168.729,102.814,30.431,-20.474,8.155,21.031,0.750,0.000,-0.017,0,0.000,0.222,0.974,""
2.580,550.227,999.254,168.889,103.237,30.364,-20.466,7.955,21.023,0.784,0.000,-0.017,0,0.000,0.203,0.976,""
2.600,550.676,998.843,169.045,103.659,30.298,-20.458,7.756,21.014,0.818,0.000,-0.017,0,0.000,0.184,0.977,""
2.620,550.893,998.432,169.197,104.081,30.233,-20.449,7.557,21.006,0.851,0.000,-0.017,0,0.000,0.166,0.979,""
2.640,550.997,998.021,169.344,104.503,30.168,-20.441,7.357,20.997,0.884,0.000,-0.017,0,0.000,0.148,0.981,""
2.660,551.400,997.611,169.488,104.925,30.105,-20.433,7.158,20.989,0.916,0.000,-0.017,0,0.000,0.129,0.982,""
2.680,551.806,997.200,169.628,105.347,30.043,-20.425,6.959,20.981,0.947,0.000,-0.018,0,0.000,0.112,0.984,""
2.700,552.213,996.790,169.763,105.768,29.982,-20.417,6.761,20.972,0.978,0.000,-0.018,0,0.000,0.094,0.985,""
2.720,552.622,996.380,169.895,106.190,29.923,-20.409,6.562,20.964,1.000,0.000,-0.018,0,0.000,0.077,0.987,""
2.740,553.034,995.970,170.023,106.611,29.864,-20.400,6.363,20.955,1.000,0.000,-0.019,0,0.000,0.060,0.988,""
2.760,553.727,995.561,170.147,107.032,29.807,-20.392,6.164,20.947,1.000,0.000,-0.020,0,0.000,0.043,0.989,""
2.780,554.157,995.151,170.266,107.453,29.750,-20.384,5.966,20.939,1.000,0.000,-0.021,0,0.000,0.027,0.990,""
2.800,554.590,994.742,170.382,107.874,29.695,-20.376,5.767,20.930,1.000,0.000,-0.022,0,0.000,0.015,0.991,""
2.820,560.370,994.333,170.494,108.294,29.642,-20.368,5.569,20.922,1.000,0.000,-0.023,0,0.000,0.015,0.992,""
2.840,560.960,993.923,170.601,108.715,29.589,-20.360,5.370,20.914,1.000,0.000,-0.024,0,0.000,0.027,0.993,""
2.860,561.715,993.515,170.705,109.135,29.538,-20.352,5.172,20.905,1.000,0.000,-0.025,0,0.000,0.042,0.994,""
2.880,562.306,993.106,170.805,109.555,29.488,-20.343,4.974,20.897,1.000,0.000,-0.026,0,0.000,0.057,0.995,""
2.900,562.896,992.697,170.901,109.975,29.439,-20.335,4.776,20.889,1.000,0.000,-0.028,0,0.000,0.072,0.996,""
2.920,563.443,992.289,170.993,110.394,29.392,-20.327,4.578,20.880,1.000,0.000,-0.029,0,0.000,0.086,0.996,""
2.940,564.032,991.881,171.080,110.814,29.346,-20.319,4.380,20.872,1.000,0.000,-0.031,0,0.000,0.101,0.997,""
2.960,564.620,991.473,171.164,111.233,29.302,-20.311,4.182,20.863,1.000,0.000,-0.032,0,0.000,0.115,0.998,""
2.980,565.210,991.065,171.244,111.652,29.259,-20.303,3.984,20.855,1.000,0.000,-0.034,0,0.000,0.128,0.998,""
3.000,565.797,990.657,171.320,112.071,29.217,-20.295,3.786,20.847,1.000,0.000,-0.036,0,0.000,0.142,0.999,""
3.020,566.384,990.250,171.392,112.489,29.177,-20.287,3.589,20.838,1.000,0.000,-0.037,0,0.000,0.155,0.999,""
3.040,567.000,989.842,171.460,112.908,29.138,-20.278,3.391,20.830,1.000,0.000,-0.040,0,0.000,0.167,0.999,""
3.060,567.587,989.435,171.524,113.326,29.101,-20.270,3.194,20.822,1.000,0.000,-0.042,0,0.000,0.179,0.999,""
3.080,568.172,989.028,171.584,113.744,29.066,-20.262,2.996,20.813,1.000,0.000,-0.044,0,0.000,0.191,1.000,""
3.100,568.808,988.621,171.640,114.162,29.032,-20.254,2.799,20.805,1.000,0.000,-0.046,0,0.000,0.203,1.000,""
3.120,569.393,988.215,171.692,114.580,28.999,-20.246,2.602,20.797,1.000,0.000,-0.048,0,0.000,0.214,1.000,""
3.140,569.977,987.808,171.740,114.997,28.968,-20.238,2.405,20.788,1.000,0.000,-0.050,0,0.000,0.225,1.000,""
3.160,570.561,987.402,171.784,115.414,28.939,-20.230,2.208,20.780,1.000,0.000,-0.053,0,0.000,0.235,1.000,""
3.180,571.204,986.996,171.824,115.831,28.911,-20.222,2.011,20.772,1.000,0.000,-0.055,0,0.000,0.245,1.000,""
3.200,571.787,986.590,171.861,116.248,28.885,-20.214,1.814,20.764,1.000,0.000,-0.058,0,0.000,0.255,1.000,""
3.220,572.369,986.185,171.893,116.665,28.860,-20.205,1.617,20.755,1.000,0.000,-0.060,0,0.000,0.264,1.000,""
3.240,572.992,985.779,171.921,117.081,28.837,-20.197,1.420,20.747,1.000,0.000,-0.063,0,0.000,0.273,1.000,""
3.260,573.573,985.374,171.946,117.498,28.815,-20.189,1.223,20.739,1.000,0.000,-0.066,0,0.000,0.281,0.999,""
3.280,574.153,984.969,171.966,117.914,28.795,-20.181,1.027,20.730,1.000,0.000,-0.069,0,0.000,0.289,0.999,""
3.300,574.732,984.564,171.983,118.330,28.777,-20.173,0.830,20.722,1.000,0.000,-0.072,0,0.000,0.297,0.999,""
3.320,575.335,984.159,171.995,118.745,28.760,-20.165,0.634,20.714,1.000,0.000,-0.075,0,0.000,0.304,0.999,""
3.340,575.913,983.755,172.004,119.161,28.745,-20.157,0.437,20.705,1.000,0.000,-0.078,0,0.000,0.310,0.998,""
3.360,576.491,983.351,172.008,119.576,28.731,-20.149,0.241,20.697,1.000,0.000,-0.081,0,0.000,0.317,0.998,""
3.380,577.068,982.946,172.009,119.991,28.719,-20.141,0.045,20.689,1.000,0.000,-0.084,0,0.000,0.323,0.998,""
3.400,577.657,982.543,172.006,120.406,28.709,-20.133,-0.151,20.681,1.000,0.000,-0.088,0,0.000,0.329,0.997,""
3.420,578.233,982.139,171.999,120.820,28.699,-20.125,-0.347,20.672,1.000,0.000,-0.091,0,0.000,0.334,0.997,""
3.440,578.807,981.735,171.988,121.235,28.692,-20.117,-0.543,20.664,1.000,0.000,-0.095,0,0.000,0.339,0.997,""
3.460,579.370,981.332,171.973,121.649,28.685,-20.109,-0.739,20.656,1.000,0.000,-0.098,0,0.000,0.343,0.996,""
3.480,579.943,980.929,171.954,122.063,28.681,-20.101,-0.935,20.648,1.000,0.000,-0.102,0,0.000,0.347,0.996,""
3.500,580.516,980.526,171.932,122.477,28.677,-20.093,-1.131,20.639,1.000,0.000,-0.106,0,0.000,0.351,0.996,""
3.520,581.088,980.123,171.905,122.890,28.675,-20.085,-1.326,20.631,1.000,0.000,-0.110,0,0.000,0.354,0.995,""
3.540,581.634,979.721,171.874,123.304,28.674,-20.077,-1.522,20.623,1.000,0.000,-0.114,0,0.000,0.357,0.995,""
