t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.141,828.828,100.796,-119.045,31.070,26.911,1.574,15.451,0.000,0.000,-0.164,2,13.210,2.581,0.998,"Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);Ground_Mountain_0_1:(-0.177, 0.977, -0.117);"
0.040,148.817,829.350,100.831,-118.748,30.982,26.874,1.766,15.394,0.465,0.000,-0.168,3,8.985,8.649,0.994,"Ground_Mountain_0_1:(-0.176, 0.977, -0.118);Ground_Mountain_0_1:(-0.176, 0.977, -0.118);Ground_Mountain_0_1:(-0.176, 0.977, -0.118);Ground_Mountain_0_1:(-0.176, 0.977, -0.118);Ground_Mountain_0_1:(-0.176, 0.977, -0.118);"
0.060,149.411,829.873,100.876,-118.449,30.878,26.802,2.352,15.332,0.509,0.000,-0.173,4,30.664,8.843,0.988,"Ground_Mountain_0_1:(-0.173, 0.978, -0.118);Ground_Mountain_0_1:(-0.173, 0.978, -0.118);Ground_Mountain_0_1:(-0.173, 0.978, -0.118);"
0.080,150.084,830.396,100.933,-118.150,30.786,26.712,2.955,15.302,0.561,0.000,-0.177,4,36.282,8.102,0.982,"Ground_Mountain_0_1:(-0.174, 0.977, -0.119);Ground_Mountain_0_1:(-0.174, 0.977, -0.119);Ground_Mountain_0_1:(-0.174, 0.977, -0.119);Ground_Mountain_0_1:(-0.174, 0.977, -0.119);Ground_Mountain_0_1:(-0.174, 0.977, -0.119);"
0.100,150.683,830.917,101.004,-117.853,30.673,26.563,3.706,15.239,0.607,0.000,-0.181,4,40.831,7.355,0.975,"Ground_Mountain_0_1:(-0.168, 0.978, -0.121);Ground_Mountain_0_1:(-0.168, 0.978, -0.121);Ground_Mountain_0_1:(-0.168, 0.978, -0.121);Ground_Mountain_0_1:(-0.168, 0.978, -0.121);Ground_Mountain_0_1:(-0.168, 0.978, -0.121);Ground_Mountain_0_1:(-0.168, 0.978, -0.121);"
0.120,151.283,831.427,101.146,-117.557,30.268,25.644,6.492,14.717,0.663,0.000,-0.184,4,43.196,7.278,0.977,"Ground_Mountain_0_1:(-0.175, 0.978, -0.117);Ground_Mountain_0_1:(-0.175, 0.978, -0.117);Ground_Mountain_0_1:(-0.175, 0.978, -0.117);Ground_Mountain_0_1:(-0.175, 0.978, -0.117);Ground_Mountain_0_1:(-0.175, 0.978, -0.117);Ground_Mountain_0_1:(-0.175, 0.978, -0.117);"
0.140,151.947,831.938,101.286,-117.262,30.308,25.551,6.984,14.744,0.866,0.000,-0.190,4,34.294,0.499,0.977,"Ground_Mountain_0_1:(-0.173, 0.977, -0.121);Ground_Mountain_0_1:(-0.173, 0.977, -0.121);Ground_Mountain_0_1:(-0.173, 0.977, -0.121);Ground_Mountain_0_1:(-0.173, 0.977, -0.121);Ground_Mountain_0_1:(-0.173, 0.977, -0.121);Ground_Mountain_0_1:(-0.173, 0.977, -0.121);"
0.160,152.549,832.447,101.433,-116.966,30.345,25.473,7.382,14.781,0.846,0.000,-0.196,4,29.511,0.442,0.977,"Ground_Mountain_0_1:(-0.176, 0.977, -0.120);Ground_Mountain_0_1:(-0.176, 0.977, -0.120);Ground_Mountain_0_1:(-0.176, 0.977, -0.120);Ground_Mountain_0_1:(-0.176, 0.977, -0.120);Ground_Mountain_0_1:(-0.176, 0.977, -0.120);Ground_Mountain_0_1:(-0.176, 0.977, -0.120);"
0.180,153.152,832.955,101.587,-116.669,30.378,25.404,7.692,14.837,0.827,0.000,-0.199,4,24.977,0.371,0.977,"Ground_Mountain_0_1:(-0.173, 0.978, -0.117);"
0.200,153.804,833.462,101.746,-116.371,30.407,25.339,7.917,14.917,0.811,0.000,-0.200,4,20.651,0.301,0.977,""
0.220,154.407,833.968,101.907,-116.070,30.433,25.273,8.065,15.025,0.796,0.000,-0.200,4,16.716,0.226,0.977,""
0.240,155.010,834.472,102.070,-115.767,30.454,25.205,8.143,15.162,0.784,0.000,-0.198,4,13.096,0.198,0.977,""
0.260,155.652,834.975,102.233,-115.461,30.472,25.129,8.162,15.327,0.773,0.000,-0.195,4,10.086,0.142,0.977,""
0.280,156.255,835.477,102.396,-115.151,30.487,25.046,8.129,15.519,0.764,0.000,-0.191,4,7.385,0.116,0.977,""
0.300,156.859,835.976,102.557,-114.837,30.499,24.953,8.054,15.736,0.757,0.000,-0.187,4,5.184,0.094,0.977,""
0.320,157.488,836.474,102.716,-114.518,30.508,24.850,7.942,15.975,0.751,0.000,-0.181,4,3.356,0.126,0.977,""
0.340,158.092,836.969,102.872,-114.193,30.516,24.736,7.803,16.233,0.746,0.000,-0.175,4,1.962,0.136,0.978,""
0.360,158.714,837.462,103.025,-113.864,30.522,24.610,7.643,16.506,0.742,0.000,-0.169,4,0.889,0.190,0.978,""
0.380,159.318,837.952,103.174,-113.529,30.527,24.474,7.473,16.791,0.739,0.000,-0.162,4,0.366,0.199,0.978,""
0.400,159.925,838.439,103.320,-113.187,30.532,24.327,7.298,17.084,0.736,0.000,-0.155,4,0.103,0.223,0.978,""
0.420,160.541,838.923,103.463,-112.840,30.537,24.170,7.121,17.383,0.734,0.000,-0.147,4,0.038,0.210,0.978,""
0.440,161.148,839.404,103.602,-112.487,30.542,24.005,6.945,17.685,0.732,0.000,-0.139,4,0.098,0.214,0.978,""
0.460,161.756,839.881,103.737,-112.128,30.547,23.832,6.772,17.988,0.729,0.000,-0.131,4,0.290,0.226,0.978,""
0.480,162.369,840.355,103.869,-111.762,30.553,23.654,6.607,18.288,0.727,0.000,-0.122,4,0.771,0.234,0.978,""
0.500,162.978,840.825,103.998,-111.391,30.560,23.471,6.456,18.583,0.724,0.000,-0.114,4,1.463,0.242,0.978,""
0.520,163.587,841.291,104.125,-111.014,30.567,23.284,6.320,18.871,0.720,0.000,-0.105,4,2.239,0.246,0.979,""
0.540,164.199,841.754,104.249,-110.631,30.576,23.095,6.199,19.152,0.716,0.000,-0.097,4,3.074,0.250,0.979,""
0.560,164.810,842.212,104.371,-110.243,30.586,22.905,6.094,19.422,0.712,0.000,-0.088,4,3.952,0.249,0.979,""
0.580,165.422,842.667,104.491,-109.850,30.596,22.715,6.007,19.682,0.707,0.000,-0.080,4,4.851,0.245,0.979,""
0.600,166.034,843.118,104.610,-109.452,30.608,22.528,5.936,19.930,0.702,0.000,-0.070,4,5.727,0.230,0.979,""
0.620,166.646,843.565,104.727,-109.049,30.620,22.343,5.881,20.166,0.696,0.000,-0.061,4,6.592,0.217,0.979,""
0.640,167.259,844.009,104.844,-108.641,30.633,22.163,5.842,20.389,0.690,0.000,-0.053,4,7.396,0.202,0.979,""
0.660,167.872,844.449,104.961,-108.229,30.647,21.989,5.817,20.598,0.683,0.000,-0.044,4,8.143,0.192,0.979,""
0.680,168.486,844.886,105.077,-107.814,30.661,21.822,5.805,20.794,0.677,0.000,-0.035,4,8.820,0.176,0.979,""
0.700,169.099,845.319,105.193,-107.394,30.676,21.662,5.804,20.976,0.669,0.000,-0.027,4,9.420,0.159,0.979,""
0.720,169.714,845.750,105.309,-106.971,30.691,21.511,5.813,21.144,0.662,0.000,-0.018,4,9.937,0.142,0.979,""
0.740,170.328,846.177,105.426,-106.546,30.706,21.370,5.830,21.298,0.655,0.000,-0.009,4,10.369,0.132,0.979,""
0.760,170.942,846.602,105.543,-106.117,30.721,21.239,5.854,21.439,0.647,0.000,-0.001,4,10.729,0.114,0.979,""
0.780,171.557,847.025,105.660,-105.686,30.737,21.119,5.883,21.565,0.639,0.000,0.007,4,11.001,0.105,0.979,""
0.800,172.172,847.445,105.779,-105.252,30.752,21.010,5.916,21.679,0.632,0.000,0.015,4,11.207,0.086,0.979,""
0.820,172.787,847.863,105.898,-104.817,30.766,20.914,5.952,21.778,0.624,0.000,0.023,4,11.322,0.076,0.979,""
0.840,173.402,848.280,106.018,-104.379,30.781,20.831,5.988,21.865,0.617,0.000,0.031,4,11.388,0.063,0.979,""
0.860,174.017,848.695,106.138,-103.940,30.795,20.760,6.024,21.939,0.610,0.000,0.038,4,11.405,0.057,0.979,""
0.880,174.632,849.109,106.259,-103.500,30.808,20.702,6.061,22.000,0.603,0.000,0.045,4,11.375,0.035,0.979,""
0.900,175.245,849.522,106.381,-103.059,30.820,20.657,6.095,22.048,0.596,0.000,0.052,4,11.294,0.020,0.979,""
0.920,175.860,849.934,106.504,-102.618,30.832,20.626,6.127,22.084,0.590,0.000,0.059,4,11.164,0.007,0.979,""
0.940,176.475,850.347,106.627,-102.175,30.843,20.608,6.157,22.108,0.584,0.000,0.066,4,11.034,0.012,0.979,""
0.960,177.086,850.758,106.750,-101.733,30.854,20.603,6.183,22.119,0.578,0.000,0.072,4,10.866,0.011,0.979,""
0.980,177.701,851.171,106.875,-101.290,30.863,20.611,6.207,22.118,0.573,0.000,0.078,4,10.701,0.024,0.979,""
1.000,178.316,851.583,106.999,-100.848,30.871,20.632,6.227,22.106,0.569,0.000,0.084,4,10.503,0.028,0.979,""
1.020,178.931,851.996,107.124,-100.406,30.878,20.665,6.243,22.081,0.564,0.000,0.090,4,10.332,0.048,0.979,""
1.040,179.539,852.410,107.249,-99.965,30.885,20.711,6.257,22.045,0.561,0.000,0.095,4,10.189,0.050,0.979,""
1.060,180.153,852.825,107.375,-99.525,30.890,20.768,6.268,21.998,0.558,0.000,0.100,4,9.995,0.054,0.979,""
1.080,180.768,853.242,107.500,-99.086,30.894,20.837,6.274,21.939,0.555,0.000,0.105,4,9.798,0.039,0.979,""
1.100,181.367,853.660,107.626,-98.648,30.898,20.918,6.278,21.869,0.553,0.000,0.109,4,9.609,0.059,0.979,""
1.120,181.982,854.080,107.751,-98.212,30.900,21.009,6.278,21.788,0.551,0.000,0.114,4,9.464,0.074,0.979,""
1.140,182.596,854.502,107.877,-97.778,30.901,21.109,6.276,21.696,0.550,0.000,0.118,4,9.320,0.071,0.979,""
1.160,183.191,854.926,108.002,-97.346,30.902,21.220,6.271,21.593,0.549,0.000,0.121,4,9.105,0.065,0.979,""
1.180,183.805,855.353,108.127,-96.916,30.902,21.340,6.262,21.480,0.549,0.000,0.124,4,8.945,0.101,0.980,""
1.200,184.419,855.782,108.252,-96.488,30.900,21.469,6.250,21.357,0.549,0.000,0.128,4,8.794,0.110,0.980,""
1.220,185.033,856.214,108.377,-96.063,30.899,21.605,6.237,21.224,0.550,0.000,0.131,4,8.732,0.105,0.980,""
1.240,185.620,856.649,108.502,-95.641,30.896,21.749,6.224,21.081,0.551,0.000,0.134,4,8.683,0.112,0.980,""
1.260,186.234,857.086,108.626,-95.223,30.893,21.899,6.212,20.927,0.552,0.000,0.136,4,8.721,0.129,0.980,""
1.280,186.848,857.527,108.750,-94.807,30.889,22.055,6.200,20.764,0.554,0.000,0.138,4,8.759,0.102,0.980,""
1.300,187.429,857.971,108.874,-94.395,30.884,22.216,6.193,20.592,0.556,0.000,0.140,4,8.955,0.155,0.980,""
1.320,188.042,858.418,108.998,-93.986,30.879,22.381,6.191,20.409,0.558,0.000,0.142,4,9.247,0.154,0.980,""
1.340,188.656,858.869,109.121,-93.582,30.873,22.549,6.197,20.217,0.560,0.000,0.143,4,9.577,0.165,0.979,""
1.360,189.270,859.323,109.246,-93.181,30.867,22.719,6.212,20.015,0.563,0.000,0.144,4,10.050,0.123,0.979,""
1.380,189.847,859.780,109.370,-92.785,30.861,22.891,6.238,19.804,0.566,0.000,0.146,4,10.578,0.127,0.979,""
1.400,190.460,860.240,109.496,-92.393,30.854,23.063,6.277,19.583,0.570,0.000,0.147,4,11.242,0.142,0.979,""
1.420,191.073,860.704,109.622,-92.006,30.846,23.235,6.328,19.354,0.573,0.000,0.147,4,11.887,0.195,0.978,""
1.440,191.687,861.171,109.750,-91.624,30.838,23.405,6.399,19.114,0.577,0.000,0.148,4,12.879,0.182,0.978,""
1.460,192.254,861.642,109.880,-91.247,30.830,23.573,6.487,18.866,0.581,0.000,0.148,4,13.703,0.215,0.977,""
1.480,192.866,862.116,110.011,-90.874,30.822,23.738,6.590,18.610,0.585,0.000,0.148,4,14.441,0.237,0.977,""
1.500,193.479,862.592,110.145,-90.508,30.813,23.901,6.705,18.346,0.589,0.000,0.148,4,15.097,0.346,0.976,""
1.520,194.092,863.072,110.281,-90.146,30.803,24.060,6.836,18.074,0.594,0.000,0.148,4,15.897,0.285,0.975,""
1.540,194.647,863.555,110.421,-89.791,30.794,24.215,6.985,17.795,0.598,0.000,0.147,4,16.805,0.361,0.975,""
1.560,195.259,864.041,110.563,-89.440,30.785,24.365,7.144,17.510,0.603,0.000,0.146,4,17.373,0.403,0.974,""
1.580,195.871,864.530,110.709,-89.096,30.775,24.512,7.310,17.219,0.608,0.000,0.146,4,17.730,0.459,0.973,""
1.600,196.484,865.022,110.859,-88.758,30.766,24.656,7.478,16.924,0.612,0.000,0.145,4,17.842,0.437,0.972,""
1.620,197.030,865.516,111.011,-88.426,30.756,24.795,7.651,16.625,0.617,0.000,0.144,4,18.107,0.463,0.971,""
1.640,197.642,866.013,111.168,-88.099,30.747,24.931,7.826,16.322,0.622,0.000,0.143,4,18.162,0.438,0.970,""
1.660,198.255,866.513,111.327,-87.779,30.737,25.064,7.997,16.017,0.627,0.000,0.142,4,18.052,0.412,0.969,""
1.680,198.868,867.016,111.490,-87.465,30.728,25.193,8.166,15.710,0.631,0.000,0.141,4,17.917,0.397,0.969,""
1.700,199.406,867.521,111.657,-87.157,30.719,25.320,8.332,15.402,0.636,0.000,0.140,4,17.801,0.412,0.968,""
1.720,200.018,868.028,111.826,-86.855,30.710,25.442,8.493,15.093,0.640,0.000,0.139,4,17.455,0.433,0.967,""
1.740,200.630,868.538,111.999,-86.559,30.702,25.563,8.645,14.783,0.645,0.000,0.139,4,17.070,0.482,0.966,""
1.760,201.243,869.050,112.174,-86.270,30.693,25.680,8.794,14.473,0.649,0.000,0.138,4,16.918,0.400,0.965,""
1.780,201.776,869.564,112.353,-85.986,30.685,25.792,8.946,14.160,0.653,0.000,0.139,4,17.122,0.465,0.964,""
1.800,202.388,870.081,112.534,-85.709,30.676,25.901,9.093,13.848,0.658,0.000,0.139,4,16.843,0.509,0.962,""
1.820,203.000,870.599,112.718,-85.439,30.668,26.008,9.228,13.536,0.662,0.000,0.139,4,16.360,0.561,0.961,""
1.840,203.613,871.120,112.905,-85.174,30.659,26.113,9.355,13.224,0.666,0.000,0.140,4,15.902,0.476,0.960,""
1.860,204.164,871.643,113.094,-84.916,30.650,26.213,9.483,12.911,0.670,0.000,0.140,4,15.939,0.432,0.959,""
1.880,204.752,872.168,113.286,-84.664,30.641,26.310,9.607,12.598,0.675,0.000,0.141,4,15.813,0.518,0.958,""
1.900,205.364,872.694,113.480,-84.418,30.632,26.406,9.720,12.284,0.679,0.000,0.141,4,15.339,0.563,0.957,""
1.920,205.976,873.223,113.676,-84.178,30.623,26.500,9.824,11.971,0.684,0.000,0.142,4,14.834,0.522,0.956,""
1.940,206.588,873.753,113.875,-83.945,30.613,26.591,9.928,11.657,0.689,0.000,0.142,4,14.679,0.270,0.955,""
1.960,207.111,874.285,114.075,-83.718,30.604,26.676,10.034,11.341,0.693,0.000,0.142,4,14.891,0.401,0.954,""
1.980,207.723,874.819,114.277,-83.497,30.594,26.761,10.133,11.025,0.698,0.000,0.142,4,14.550,0.495,0.953,""
2.000,208.335,875.355,114.481,-83.283,30.585,26.843,10.224,10.709,0.703,0.000,0.142,4,14.089,0.474,0.952,""
2.020,208.946,875.892,114.687,-83.075,30.575,26.921,10.314,10.392,0.708,0.000,0.141,4,14.031,0.338,0.951,""
2.040,209.558,876.430,114.895,-82.873,30.565,26.993,10.412,10.073,0.712,0.000,0.139,4,14.417,0.447,0.949,""
2.060,210.079,876.970,115.105,-82.678,30.556,27.062,10.509,9.752,0.717,0.000,0.138,4,14.530,0.466,0.948,""
2.080,210.690,877.511,115.316,-82.489,30.546,27.126,10.606,9.430,0.722,0.000,0.135,4,14.487,0.510,0.947,""
2.100,211.301,878.053,115.530,-82.306,30.537,27.187,10.702,9.108,0.727,0.000,0.131,4,14.482,0.519,0.946,""
2.120,211.912,878.596,115.745,-82.130,30.527,27.243,10.798,8.787,0.732,0.000,0.127,4,14.537,0.617,0.944,""
