t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.101,1052.264,153.418,43.892,31.361,-10.922,0.977,29.382,0.000,0.000,-0.100,2,10.740,3.269,1.000,"Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);"
0.040,472.665,1052.050,153.442,44.469,31.311,-10.877,1.217,29.343,0.319,0.000,-0.103,4,12.243,5.799,0.998,"Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.051, 0.990, -0.132);Ground_Mountain_2_3:(0.010, 1.000, -0.030);"
0.060,473.186,1051.836,153.473,45.048,31.267,-10.855,1.591,29.299,0.345,0.000,-0.109,4,21.482,5.327,0.996,"Ground_Mountain_2_3:(0.051, 0.990, -0.130);Ground_Mountain_2_3:(0.051, 0.990, -0.130);Ground_Mountain_2_3:(0.051, 0.990, -0.130);Ground_Mountain_2_3:(0.051, 0.990, -0.130);"
0.080,473.800,1051.623,153.515,45.626,31.216,-10.820,2.128,29.228,0.366,0.000,-0.114,4,28.432,4.574,0.994,"Ground_Mountain_2_3:(0.069, 0.989, -0.128);Ground_Mountain_2_3:(0.069, 0.989, -0.128);Ground_Mountain_2_3:(0.069, 0.989, -0.128);Ground_Mountain_2_3:(0.069, 0.989, -0.128);Ground_Mountain_2_3:(0.069, 0.989, -0.128);"
0.100,474.415,1051.409,153.567,46.205,31.207,-10.830,2.605,29.175,0.392,0.000,-0.118,4,32.632,4.462,0.993,"Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);Ground_Mountain_2_3:(0.055, 0.990, -0.130);"
0.120,474.900,1051.195,153.629,46.784,31.196,-10.832,3.147,29.101,0.397,0.000,-0.123,4,34.863,3.141,0.991,"Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);Ground_Mountain_2_3:(0.061, 0.990, -0.130);"
0.140,475.519,1050.979,153.703,47.362,31.185,-10.841,3.692,29.015,0.402,0.000,-0.126,4,34.525,2.610,0.991,"Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);Ground_Mountain_2_3:(0.059, 0.990, -0.129);"
0.160,476.140,1050.763,153.787,47.939,31.180,-10.870,4.184,28.927,0.407,0.000,-0.129,4,32.578,1.582,0.990,"Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.059, 0.990, -0.131);Ground_Mountain_2_3:(0.138, 0.987, -0.084);Ground_Mountain_2_3:(0.138, 0.987, -0.084);Ground_Mountain_2_3:(0.138, 0.987, -0.084);"
0.180,476.633,1050.545,153.879,48.516,31.175,-10.910,4.618,28.842,0.410,0.000,-0.132,4,29.694,0.964,0.990,"Ground_Mountain_2_3:(0.072, 0.989, -0.129);Ground_Mountain_2_3:(0.072, 0.989, -0.129);Ground_Mountain_2_3:(0.072, 0.989, -0.129);Ground_Mountain_2_3:(0.072, 0.989, -0.129);Ground_Mountain_2_3:(0.072, 0.989, -0.129);Ground_Mountain_2_3:(0.072, 0.989, -0.129);"
0.200,477.255,1050.325,153.978,49.092,31.177,-10.969,4.944,28.773,0.412,0.000,-0.134,4,26.076,0.190,0.990,"Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);"
0.220,477.877,1050.104,154.082,49.666,31.177,-11.045,5.207,28.707,0.412,0.000,-0.135,4,22.893,0.127,0.990,"Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);Ground_Mountain_2_3:(0.060, 0.990, -0.128);"
0.240,478.381,1049.882,154.190,50.239,31.177,-11.134,5.410,28.644,0.411,0.000,-0.136,4,19.774,0.469,0.990,""
0.260,479.000,1049.658,154.301,50.811,31.177,-11.236,5.552,28.585,0.411,0.000,-0.136,4,16.553,0.940,0.990,""
0.280,479.622,1049.431,154.414,51.381,31.175,-11.357,5.637,28.525,0.412,0.000,-0.137,4,13.757,0.356,0.990,""
0.300,480.245,1049.202,154.528,51.951,31.173,-11.493,5.677,28.464,0.412,0.000,-0.136,4,11.515,0.077,0.990,""
0.320,480.746,1048.970,154.641,52.519,31.171,-11.643,5.682,28.401,0.413,0.000,-0.136,4,9.714,0.032,0.990,""
0.340,481.368,1048.734,154.754,53.086,31.167,-11.806,5.659,28.336,0.415,0.000,-0.135,4,8.300,0.212,0.990,""
0.360,481.991,1048.496,154.867,53.651,31.163,-11.974,5.614,28.270,0.417,0.000,-0.133,4,6.928,0.430,0.990,""
0.380,482.498,1048.253,154.978,54.216,31.158,-12.152,5.549,28.202,0.419,0.000,-0.133,4,5.929,0.521,0.990,""
0.400,483.120,1048.007,155.087,54.779,31.154,-12.341,5.458,28.130,0.421,0.000,-0.130,4,4.608,0.247,0.990,""
0.420,483.742,1047.757,155.194,55.340,31.149,-12.538,5.357,28.056,0.423,0.000,-0.129,4,4.062,0.199,0.990,""
