t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1048.520,153.281,42.486,31.257,-10.909,1.227,29.269,0.000,0.000,-0.055,2,7.902,2.809,0.999,"Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.097, 0.987, 0.127);Ground_Mountain_1_4:(-0.097, 0.987, 0.127);Ground_Mountain_1_4:(-0.097, 0.987, 0.127);Ground_Mountain_1_4:(-0.097, 0.987, 0.127);Ground_Mountain_1_4:(-0.097, 0.987, 0.127);Ground_Mountain_1_4:(-0.097, 0.987, 0.127);Ground_Mountain_1_4:(-0.018, 0.944, 0.330);Ground_Mountain_1_4:(-0.018, 0.944, 0.330);Ground_Mountain_1_4:(-0.018, 0.944, 0.330);Ground_Mountain_1_4:(-0.018, 0.944, 0.330);Ground_Mountain_1_4:(-0.018, 0.944, 0.330);Ground_Mountain_1_4:(-0.018, 0.944, 0.330);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.103, 0.989, 0.108);Ground_Mountain_1_4:(-0.103, 0.989, 0.108);Ground_Mountain_1_4:(-0.103, 0.989, 0.108);Ground_Mountain_1_4:(-0.103, 0.989, 0.108);Ground_Mountain_1_4:(-0.103, 0.989, 0.108);Ground_Mountain_1_4:(-0.103, 0.989, 0.108);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.033, 0.975, 0.218);Ground_Mountain_1_4:(-0.032, 0.944, 0.330);Ground_Mountain_1_4:(-0.100, 0.991, 0.093);Ground_Mountain_1_4:(-0.032, 0.944, 0.330);Ground_Mountain_1_4:(-0.100, 0.991, 0.093);Ground_Mountain_1_4:(-0.032, 0.944, 0.330);Ground_Mountain_1_4:(-0.100, 0.991, 0.093);Ground_Mountain_1_4:(-0.032, 0.944, 0.330);Ground_Mountain_1_4:(-0.097, 0.990, 0.100);Ground_Mountain_1_4:(-0.097, 0.990, 0.100);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(-0.097, 0.990, 0.100);Ground_Mountain_1_4:(-0.097, 0.990, 0.100);Ground_Mountain_1_4:(-0.011, 0.944, 0.330);Ground_Mountain_1_4:(-0.011, 0.944, 0.330);Ground_Mountain_1_4:(-0.011, 0.944, 0.330);Ground_Mountain_1_4:(-0.011, 0.944, 0.330);Ground_Mountain_1_4:(-0.011, 0.944, 0.330);Ground_Mountain_1_4:(-0.011, 0.944, 0.330);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.094, 0.990, 0.108);Ground_Mountain_1_4:(-0.094, 0.990, 0.108);Ground_Mountain_1_4:(-0.094, 0.990, 0.108);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.024, 0.957, 0.288);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(-0.060, 0.962, 0.266);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.086, 0.988, 0.128);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.084, 0.987, 0.134);Ground_Mountain_1_4:(-0.021, 0.916, 0.400);Ground_Mountain_1_4:(-0.084, 0.987, 0.134);Ground_Mountain_1_4:(-0.084, 0.987, 0.134);Ground_Mountain_1_4:(0.022, 0.895, 0.446);Ground_Mountain_1_4:(0.022, 0.895, 0.446);Ground_Mountain_1_4:(0.022, 0.895, 0.446);Ground_Mountain_1_4:(0.022, 0.895, 0.446);Ground_Mountain_1_4:(0.022, 0.895, 0.446);Ground_Mountain_1_4:(0.022, 0.895, 0.446);Ground_Mountain_1_4:(-0.011, 0.916, 0.400);Ground_Mountain_1_4:(-0.011, 0.916, 0.400);Ground_Mountain_1_4:(-0.011, 0.916, 0.400);Ground_Mountain_1_4:(-0.011, 0.916, 0.400);Ground_Mountain_1_4:(-0.011, 0.916, 0.400);Ground_Mountain_1_4:(-0.011, 0.916, 0.400);Ground_Mountain_1_4:(-0.011, 0.920, 0.391);Ground_Mountain_1_4:(-0.011, 0.920, 0.391);Ground_Mountain_1_4:(-0.011, 0.920, 0.391);Ground_Mountain_1_4:(-0.011, 0.920, 0.391);Ground_Mountain_1_4:(-0.011, 0.920, 0.391);Ground_Mountain_1_4:(-0.011, 0.920, 0.391);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.023, 0.928, 0.373);Ground_Mountain_1_4:(-0.023, 0.928, 0.373);Ground_Mountain_1_4:(-0.023, 0.928, 0.373);Ground_Mountain_1_4:(-0.023, 0.928, 0.373);Ground_Mountain_1_4:(-0.019, 0.938, 0.345);Ground_Mountain_1_4:(-0.019, 0.938, 0.345);Ground_Mountain_1_4:(0.010, 0.916, 0.400);Ground_Mountain_1_4:(0.010, 0.916, 0.400);Ground_Mountain_1_4:(-0.018, 0.880, 0.474);Ground_Mountain_1_4:(-0.073, 0.984, 0.163);Ground_Mountain_1_4:(-0.055, 0.937, 0.344);Ground_Mountain_1_4:(-0.055, 0.937, 0.344);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);Ground_Mountain_2_3:(0.052, 0.989, -0.137);"
0.040,472.665,1048.307,153.312,43.057,31.178,-10.871,1.604,29.226,0.371,0.000,-0.057,4,15.774,14.059,0.994,"Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);"
0.060,473.246,1048.095,153.364,43.628,31.011,-10.770,2.665,29.008,0.411,0.000,-0.060,4,29.822,14.955,0.990,"Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);Ground_Mountain_2_3:(0.055, 0.989, -0.137);"
0.080,473.856,1047.883,153.447,44.199,30.824,-10.647,4.198,28.622,0.494,0.000,-0.063,4,32.354,10.267,0.989,"Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);Ground_Mountain_2_3:(0.055, 0.989, -0.138);"
0.100,474.470,1047.670,153.538,44.771,30.870,-10.661,4.533,28.614,0.588,0.000,-0.067,4,21.997,2.103,0.989,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.120,475.043,1047.456,153.633,45.343,30.928,-10.689,4.743,28.633,0.565,0.000,-0.070,4,19.884,0.633,0.989,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.140,475.660,1047.242,153.731,45.915,30.981,-10.730,4.923,28.646,0.536,0.000,-0.072,4,18.415,0.522,0.988,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.160,476.279,1047.026,153.833,46.488,31.028,-10.788,5.072,28.651,0.509,0.000,-0.074,4,16.848,0.416,0.988,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
0.180,476.853,1046.809,153.936,47.061,31.070,-10.869,5.188,28.648,0.486,0.000,-0.075,4,15.252,0.332,0.988,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
0.200,477.474,1046.589,154.042,47.634,31.107,-10.972,5.273,28.636,0.465,0.000,-0.075,4,13.684,0.263,0.988,"Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);"
