t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.139,829.681,100.803,-120.863,23.481,20.370,0.739,11.691,0.000,0.000,-0.169,2,14.174,4.484,0.997,"Mountain trunk:(-0.358, -0.651, -0.670);Mountain trunk:(-0.358, -0.651, -0.670);Mountain trunk:(-0.358, -0.651, -0.670);Mountain trunk:(-0.358, -0.651, -0.670);Mountain trunk:(-0.358, -0.651, -0.670);Mountain trunk:(-0.354, -0.656, -0.666);Mountain trunk:(-0.354, -0.656, -0.666);Mountain trunk:(-0.354, -0.656, -0.666);Ground_Mountain_0_1:(-0.171, 0.979, -0.113);Ground_Mountain_0_1:(-0.171, 0.979, -0.113);Ground_Mountain_0_1:(-0.171, 0.979, -0.113);Ground_Mountain_0_1:(-0.171, 0.979, -0.113);"
0.040,148.569,830.073,100.826,-120.640,23.319,20.268,1.077,11.586,0.260,0.000,-0.175,2,7.756,7.259,0.994,"Ground_Mountain_0_1:(-0.171, 0.979, -0.115);Ground_Mountain_0_1:(-0.171, 0.979, -0.115);Ground_Mountain_0_1:(-0.171, 0.979, -0.115);Ground_Mountain_0_1:(-0.171, 0.979, -0.115);Ground_Mountain_0_1:(-0.171, 0.979, -0.115);Ground_Mountain_0_1:(-0.171, 0.979, -0.115);"
0.060,149.014,830.469,100.855,-120.415,23.280,20.233,1.492,11.565,0.341,0.000,-0.181,4,28.037,7.879,0.990,"Ground_Mountain_0_1:(-0.165, 0.980, -0.114);Ground_Mountain_0_1:(-0.165, 0.980, -0.114);Ground_Mountain_0_1:(-0.165, 0.980, -0.114);Ground_Mountain_0_1:(-0.165, 0.980, -0.114);Ground_Mountain_0_1:(-0.165, 0.980, -0.114);"
0.080,149.466,830.866,100.897,-120.191,23.230,20.155,2.087,11.501,0.360,0.000,-0.188,4,33.928,5.843,0.986,"Ground_Mountain_0_1:(-0.166, 0.979, -0.116);Ground_Mountain_0_1:(-0.166, 0.979, -0.116);Ground_Mountain_0_1:(-0.166, 0.979, -0.116);Ground_Mountain_0_1:(-0.166, 0.979, -0.116);"
0.100,149.920,831.262,100.950,-119.965,23.202,20.064,2.697,11.447,0.385,0.000,-0.194,4,36.481,4.886,0.983,"Ground_Mountain_0_1:(-0.164, 0.979, -0.120);Ground_Mountain_0_1:(-0.164, 0.979, -0.120);Ground_Mountain_0_1:(-0.164, 0.979, -0.120);Ground_Mountain_0_1:(-0.164, 0.979, -0.120);Ground_Mountain_0_1:(-0.164, 0.979, -0.120);Ground_Mountain_0_1:(-0.164, 0.979, -0.120);"
0.120,150.374,831.657,101.015,-119.739,23.189,19.961,3.301,11.407,0.399,0.000,-0.198,4,37.684,3.925,0.980,"Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);"
0.140,150.831,832.049,101.100,-119.513,23.108,19.706,4.278,11.298,0.405,0.000,-0.201,4,37.895,2.976,0.979,"Ground_Mountain_0_1:(-0.164, 0.979, -0.117);Ground_Mountain_0_1:(-0.164, 0.979, -0.117);Ground_Mountain_0_1:(-0.164, 0.979, -0.117);Ground_Mountain_0_1:(-0.164, 0.979, -0.117);Ground_Mountain_0_1:(-0.164, 0.979, -0.117);Ground_Mountain_0_1:(-0.164, 0.979, -0.117);"
0.160,151.290,832.440,101.194,-119.287,23.124,19.618,4.713,11.308,0.446,0.000,-0.205,4,31.564,1.462,0.979,"Ground_Mountain_0_1:(-0.164, 0.979, -0.118);Ground_Mountain_0_1:(-0.164, 0.979, -0.118);Ground_Mountain_0_1:(-0.164, 0.979, -0.118);Ground_Mountain_0_1:(-0.164, 0.979, -0.118);Ground_Mountain_0_1:(-0.164, 0.979, -0.118);Ground_Mountain_0_1:(-0.164, 0.979, -0.118);"
0.180,151.745,832.830,101.296,-119.060,23.138,19.531,5.089,11.333,0.438,0.000,-0.208,4,28.588,1.085,0.979,"Ground_Mountain_0_1:(-0.167, 0.979, -0.121);Ground_Mountain_0_1:(-0.167, 0.979, -0.121);Ground_Mountain_0_1:(-0.167, 0.979, -0.121);Ground_Mountain_0_1:(-0.167, 0.979, -0.121);Ground_Mountain_0_1:(-0.167, 0.979, -0.121);Ground_Mountain_0_1:(-0.167, 0.979, -0.121);"
0.200,152.201,833.218,101.404,-118.832,23.150,19.447,5.400,11.375,0.431,0.000,-0.210,4,25.320,0.825,0.979,"Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);Ground_Mountain_0_1:(-0.164, 0.979, -0.119);"
0.220,152.661,833.605,101.517,-118.603,23.159,19.365,5.647,11.435,0.425,0.000,-0.210,4,22.004,0.660,0.979,"Ground_Mountain_0_1:(-0.162, 0.979, -0.124);Ground_Mountain_0_1:(-0.162, 0.979, -0.124);Ground_Mountain_0_1:(-0.162, 0.979, -0.124);"
0.240,153.122,833.991,101.633,-118.373,23.167,19.285,5.830,11.514,0.420,0.000,-0.210,4,18.764,0.476,0.979,""
0.260,153.570,834.375,101.753,-118.140,23.172,19.207,5.954,11.610,0.417,0.000,-0.208,4,15.709,0.401,0.979,""
0.280,154.031,834.758,101.873,-117.906,23.176,19.130,6.025,11.723,0.414,0.000,-0.206,4,13.008,0.318,0.979,""
0.300,154.491,835.139,101.994,-117.669,23.178,19.052,6.050,11.852,0.412,0.000,-0.203,4,10.668,0.230,0.979,""
0.320,154.952,835.519,102.115,-117.430,23.180,18.973,6.035,11.994,0.411,0.000,-0.200,4,8.632,0.141,0.979,""
0.340,155.399,835.897,102.235,-117.187,23.181,18.891,5.988,12.149,0.410,0.000,-0.196,4,6.966,0.098,0.979,""
0.360,155.860,836.274,102.353,-116.941,23.181,18.807,5.913,12.313,0.409,0.000,-0.192,4,5.584,0.035,0.979,""
0.380,156.321,836.649,102.469,-116.692,23.181,18.719,5.818,12.487,0.409,0.000,-0.187,4,4.500,0.037,0.979,""
0.400,156.783,837.022,102.583,-116.439,23.181,18.627,5.706,12.668,0.409,0.000,-0.182,4,3.696,0.070,0.979,""
0.420,157.225,837.393,102.695,-116.183,23.180,18.531,5.586,12.854,0.410,0.000,-0.177,4,3.247,0.144,0.979,""
0.440,157.686,837.762,102.804,-115.922,23.180,18.431,5.462,13.044,0.410,0.000,-0.171,4,3.047,0.152,0.979,""
0.460,158.148,838.129,102.911,-115.658,23.179,18.326,5.337,13.236,0.410,0.000,-0.165,4,3.021,0.174,0.979,""
0.480,158.610,838.494,103.015,-115.390,23.179,18.218,5.214,13.429,0.410,0.000,-0.159,4,3.128,0.177,0.979,""
0.500,159.052,838.856,103.117,-115.118,23.179,18.105,5.096,13.622,0.411,0.000,-0.152,4,3.368,0.148,0.979,""
0.520,159.515,839.216,103.217,-114.842,23.179,17.989,4.984,13.813,0.411,0.000,-0.146,4,3.688,0.175,0.979,""
0.540,159.978,839.574,103.315,-114.562,23.180,17.871,4.880,14.001,0.410,0.000,-0.139,4,4.127,0.204,0.979,""
0.560,160.424,839.930,103.410,-114.279,23.181,17.749,4.786,14.187,0.410,0.000,-0.132,4,4.644,0.209,0.979,""
0.580,160.887,840.283,103.504,-113.992,23.183,17.626,4.703,14.368,0.409,0.000,-0.125,4,5.198,0.178,0.979,""
0.600,161.350,840.633,103.597,-113.701,23.185,17.501,4.632,14.544,0.408,0.000,-0.118,4,5.823,0.193,0.979,""
0.620,161.814,840.981,103.689,-113.407,23.188,17.375,4.573,14.715,0.407,0.000,-0.111,4,6.439,0.166,0.979,""
0.640,162.262,841.326,103.779,-113.110,23.191,17.249,4.525,14.880,0.406,0.000,-0.104,4,7.060,0.171,0.979,""
0.660,162.726,841.669,103.869,-112.810,23.194,17.122,4.490,15.039,0.405,0.000,-0.096,4,7.658,0.175,0.979,""
0.680,163.190,842.009,103.958,-112.506,23.198,16.997,4.464,15.191,0.403,0.000,-0.089,4,8.210,0.156,0.979,""
0.700,163.654,842.347,104.047,-112.200,23.202,16.873,4.448,15.337,0.401,0.000,-0.081,4,8.696,0.161,0.979,""
0.720,164.109,842.682,104.136,-111.890,23.207,16.751,4.441,15.476,0.399,0.000,-0.074,4,9.154,0.137,0.979,""
0.740,164.573,843.015,104.225,-111.578,23.212,16.632,4.442,15.608,0.397,0.000,-0.066,4,9.560,0.137,0.979,""
0.760,165.038,843.345,104.314,-111.264,23.217,16.515,4.449,15.733,0.394,0.000,-0.059,4,9.907,0.129,0.979,""
0.780,165.502,843.674,104.403,-110.947,23.222,16.403,4.461,15.852,0.392,0.000,-0.051,4,10.194,0.125,0.979,""
0.800,165.962,844.000,104.493,-110.628,23.227,16.294,4.478,15.963,0.389,0.000,-0.044,4,10.415,0.110,0.979,""
0.820,166.427,844.324,104.582,-110.307,23.233,16.190,4.498,16.068,0.386,0.000,-0.037,4,10.572,0.105,0.979,""
