t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,152.873,832.578,101.569,-116.882,23.081,19.233,5.906,11.371,0.466,0.000,-0.219,4,21.293,0.662,0.976,"Ground_Mountain_0_1:(-0.185, 0.976, -0.117);Ground_Mountain_0_1:(-0.185, 0.976, -0.117);Ground_Mountain_0_1:(-0.185, 0.976, -0.117);Ground_Mountain_0_1:(-0.185, 0.976, -0.117);"
0.240,153.332,832.962,101.691,-116.653,23.092,19.160,6.074,11.450,0.459,0.000,-0.218,4,17.934,0.526,0.977,""
0.260,153.840,833.344,101.814,-116.422,23.101,19.089,6.182,11.547,0.454,0.000,-0.216,4,14.862,0.407,0.977,""
0.280,154.299,833.725,101.939,-116.190,23.109,19.019,6.236,11.662,0.449,0.000,-0.214,4,12.126,0.283,0.977,""
0.300,154.758,834.104,102.064,-115.954,23.114,18.949,6.243,11.792,0.446,0.000,-0.211,4,9.704,0.184,0.977,""
0.320,155.257,834.482,102.188,-115.716,23.119,18.877,6.211,11.937,0.443,0.000,-0.207,4,7.647,0.197,0.977,""
0.340,155.716,834.859,102.311,-115.474,23.123,18.802,6.146,12.094,0.441,0.000,-0.202,4,6.031,0.125,0.977,""
0.360,156.175,835.234,102.433,-115.230,23.125,18.724,6.057,12.263,0.439,0.000,-0.198,4,4.718,0.104,0.977,""
0.380,156.636,835.607,102.551,-114.981,23.127,18.641,5.947,12.441,0.437,0.000,-0.192,4,3.717,0.132,0.977,""
0.400,157.122,835.979,102.668,-114.729,23.129,18.554,5.824,12.626,0.436,0.000,-0.186,4,3.035,0.185,0.977,""
0.420,157.582,836.349,102.782,-114.474,23.130,18.461,5.692,12.818,0.436,0.000,-0.181,4,2.587,0.210,0.978,""
0.440,158.042,836.717,102.893,-114.214,23.132,18.364,5.556,13.013,0.435,0.000,-0.175,4,2.373,0.235,0.978,""
0.460,158.504,837.083,103.001,-113.950,23.133,18.262,5.419,13.211,0.434,0.000,-0.168,4,2.352,0.225,0.978,""
0.480,158.983,837.446,103.107,-113.683,23.134,18.155,5.285,13.409,0.434,0.000,-0.161,4,2.519,0.264,0.978,""
0.500,159.444,837.808,103.210,-113.411,23.136,18.044,5.159,13.607,0.433,0.000,-0.154,4,2.859,0.244,0.978,""
0.520,159.905,838.167,103.311,-113.135,23.138,17.929,5.040,13.804,0.432,0.000,-0.147,4,3.291,0.241,0.978,""
0.540,160.381,838.524,103.410,-112.856,23.141,17.810,4.931,13.997,0.431,0.000,-0.139,4,3.807,0.263,0.978,""
0.560,160.842,838.878,103.507,-112.573,23.144,17.689,4.832,14.187,0.430,0.000,-0.132,4,4.367,0.228,0.978,""
0.580,161.305,839.230,103.602,-112.285,23.147,17.565,4.745,14.373,0.428,0.000,-0.124,4,4.935,0.242,0.978,""
0.600,161.768,839.579,103.695,-111.995,23.151,17.440,4.669,14.553,0.426,0.000,-0.117,4,5.553,0.238,0.978,""
0.620,162.238,839.926,103.787,-111.700,23.155,17.314,4.605,14.727,0.424,0.000,-0.109,4,6.193,0.220,0.979,""
0.640,162.701,840.270,103.878,-111.403,23.160,17.188,4.554,14.896,0.422,0.000,-0.101,4,6.798,0.209,0.979,""
0.660,163.164,840.612,103.968,-111.102,23.165,17.061,4.513,15.058,0.420,0.000,-0.094,4,7.404,0.195,0.979,""
0.680,163.628,840.951,104.058,-110.798,23.171,16.936,4.484,15.212,0.417,0.000,-0.086,4,7.950,0.173,0.979,""
0.700,164.096,841.287,104.147,-110.491,23.176,16.813,4.463,15.360,0.415,0.000,-0.079,4,8.446,0.165,0.979,""
0.720,164.560,841.621,104.236,-110.181,23.182,16.692,4.451,15.501,0.412,0.000,-0.070,4,8.889,0.159,0.979,""
0.740,165.024,841.953,104.325,-109.868,23.189,16.574,4.446,15.635,0.409,0.000,-0.063,4,9.291,0.147,0.979,""
0.760,165.488,842.282,104.414,-109.553,23.195,16.459,4.448,15.762,0.406,0.000,-0.055,4,9.638,0.138,0.979,""
0.780,165.955,842.610,104.504,-109.236,23.202,16.348,4.456,15.881,0.402,0.000,-0.048,4,9.937,0.111,0.979,""
0.800,166.419,842.935,104.593,-108.916,23.209,16.241,4.469,15.993,0.399,0.000,-0.040,4,10.179,0.102,0.979,""
0.820,166.884,843.257,104.683,-108.594,23.215,16.139,4.485,16.098,0.396,0.000,-0.033,4,10.370,0.091,0.979,""
0.840,167.348,843.578,104.773,-108.270,23.222,16.042,4.503,16.197,0.392,0.000,-0.025,4,10.504,0.084,0.979,""
0.860,167.813,843.898,104.863,-107.944,23.229,15.951,4.523,16.288,0.389,0.000,-0.018,4,10.594,0.076,0.979,""
0.880,168.278,844.215,104.954,-107.617,23.236,15.865,4.544,16.372,0.385,0.000,-0.011,4,10.648,0.068,0.979,""
0.900,168.743,844.531,105.045,-107.288,23.242,15.785,4.565,16.450,0.382,0.000,-0.004,4,10.663,0.061,0.979,""
0.920,169.208,844.845,105.137,-106.958,23.249,15.712,4.586,16.521,0.379,0.000,0.003,4,10.652,0.053,0.979,""
0.940,169.671,845.158,105.229,-106.626,23.255,15.645,4.606,16.586,0.376,0.000,0.010,4,10.617,0.045,0.979,""
0.960,170.136,845.470,105.322,-106.293,23.261,15.585,4.625,16.644,0.372,0.000,0.016,4,10.553,0.035,0.979,""
0.980,170.600,845.781,105.415,-105.959,23.267,15.531,4.642,16.696,0.369,0.000,0.023,4,10.464,0.035,0.979,""
1.000,171.065,846.090,105.508,-105.624,23.273,15.485,4.657,16.741,0.366,0.000,0.030,4,10.372,0.036,0.979,""
1.020,171.526,846.399,105.601,-105.289,23.278,15.445,4.671,16.781,0.364,0.000,0.036,4,10.272,0.035,0.979,""
1.040,171.990,846.707,105.695,-104.952,23.283,15.412,4.682,16.814,0.361,0.000,0.042,4,10.169,0.038,0.979,""
1.060,172.455,847.015,105.789,-104.615,23.288,15.386,4.691,16.841,0.358,0.000,0.047,4,10.074,0.030,0.979,""
1.080,172.920,847.322,105.883,-104.278,23.292,15.366,4.699,16.862,0.356,0.000,0.054,4,9.975,0.016,0.979,""
1.100,173.378,847.629,105.977,-103.940,23.296,15.354,4.704,16.877,0.354,0.000,0.060,4,9.855,0.015,0.979,""
1.120,173.843,847.936,106.071,-103.603,23.300,15.348,4.708,16.887,0.352,0.000,0.065,4,9.740,0.035,0.979,""
1.140,174.308,848.243,106.165,-103.265,23.303,15.348,4.709,16.890,0.350,0.000,0.070,4,9.675,0.028,0.979,""
1.160,174.772,848.550,106.259,-102.927,23.306,15.355,4.710,16.888,0.349,0.000,0.075,4,9.605,0.037,0.979,""
1.180,175.225,848.858,106.353,-102.589,23.308,15.368,4.710,16.880,0.347,0.000,0.080,4,9.566,0.032,0.979,""
1.200,175.690,849.165,106.448,-102.252,23.311,15.388,4.709,16.866,0.346,0.000,0.085,4,9.522,0.022,0.979,""
1.220,176.154,849.473,106.542,-101.915,23.312,15.413,4.707,16.847,0.345,0.000,0.089,4,9.450,0.028,0.980,""
1.240,176.619,849.782,106.636,-101.578,23.314,15.444,4.703,16.822,0.344,0.000,0.093,4,9.376,0.035,0.980,""
1.260,177.067,850.092,106.730,-101.242,23.315,15.481,4.699,16.792,0.343,0.000,0.097,4,9.333,0.006,0.980,""
1.280,177.531,850.402,106.824,-100.907,23.316,15.523,4.694,16.756,0.343,0.000,0.102,4,9.305,0.018,0.980,""
1.300,177.995,850.713,106.918,-100.572,23.316,15.571,4.690,16.715,0.342,0.000,0.106,4,9.297,0.042,0.980,""
1.320,178.460,851.026,107.011,-100.239,23.316,15.623,4.686,16.669,0.342,0.000,0.109,4,9.321,0.074,0.980,""
1.340,178.925,851.339,107.105,-99.906,23.316,15.680,4.682,16.617,0.342,0.000,0.112,4,9.332,0.058,0.980,""
1.360,179.368,851.654,107.198,-99.575,23.315,15.742,4.678,16.560,0.342,0.000,0.115,4,9.339,0.069,0.980,""
1.380,179.832,851.970,107.292,-99.245,23.315,15.808,4.674,16.499,0.342,0.000,0.119,4,9.307,0.037,0.980,""
1.400,180.296,852.287,107.385,-98.916,23.314,15.879,4.668,16.432,0.343,0.000,0.121,4,9.243,0.045,0.980,""
1.420,180.761,852.606,107.479,-98.588,23.312,15.953,4.662,16.361,0.343,0.000,0.124,4,9.202,0.032,0.980,""
1.440,181.194,852.927,107.572,-98.262,23.311,16.032,4.656,16.286,0.344,0.000,0.126,4,9.228,0.047,0.980,""
1.460,181.658,853.249,107.665,-97.938,23.309,16.113,4.652,16.205,0.345,0.000,0.128,4,9.267,0.029,0.980,""
1.480,182.123,853.573,107.758,-97.615,23.307,16.198,4.647,16.120,0.345,0.000,0.131,4,9.281,0.062,0.980,""
1.500,182.587,853.898,107.851,-97.294,23.305,16.287,4.643,16.031,0.346,0.000,0.133,4,9.285,0.064,0.980,""
1.520,183.052,854.226,107.943,-96.975,23.303,16.378,4.637,15.938,0.347,0.000,0.135,4,9.224,0.077,0.980,""
1.540,183.479,854.555,108.036,-96.658,23.301,16.472,4.631,15.841,0.348,0.000,0.136,4,9.184,0.100,0.980,""
1.560,183.943,854.886,108.128,-96.343,23.299,16.568,4.625,15.740,0.349,0.000,0.137,4,9.198,0.073,0.980,""
1.580,184.407,855.219,108.221,-96.030,23.297,16.667,4.619,15.636,0.351,0.000,0.139,4,9.194,0.049,0.980,""
1.600,184.872,855.554,108.313,-95.719,23.294,16.768,4.612,15.527,0.352,0.000,0.140,4,9.184,0.071,0.980,""
1.620,185.292,855.892,108.405,-95.411,23.292,16.870,4.607,15.415,0.353,0.000,0.141,4,9.220,0.064,0.980,""
1.640,185.756,856.231,108.497,-95.105,23.290,16.974,4.603,15.300,0.354,0.000,0.142,4,9.258,0.042,0.980,""
1.660,186.220,856.572,108.589,-94.801,23.287,17.079,4.599,15.181,0.355,0.000,0.143,4,9.303,0.060,0.980,""
1.680,186.685,856.916,108.681,-94.499,23.285,17.185,4.598,15.058,0.356,0.000,0.143,4,9.436,0.139,0.980,""
1.700,187.150,857.261,108.773,-94.200,23.282,17.292,4.602,14.932,0.358,0.000,0.144,4,9.650,0.147,0.980,""
1.720,187.564,857.609,108.865,-93.904,23.280,17.398,4.609,14.803,0.359,0.000,0.144,4,9.855,0.132,0.980,""
1.740,188.028,857.959,108.958,-93.611,23.277,17.505,4.620,14.671,0.360,0.000,0.145,4,10.061,0.145,0.980,""
1.760,188.493,858.311,109.050,-93.320,23.275,17.611,4.636,14.535,0.361,0.000,0.145,4,10.297,0.011,0.980,""
1.780,188.957,858.664,109.143,-93.032,23.272,17.717,4.656,14.396,0.363,0.000,0.144,4,10.495,0.013,0.979,""
1.800,189.422,859.020,109.237,-92.747,23.269,17.821,4.681,14.254,0.364,0.000,0.144,4,10.745,0.048,0.979,""
1.820,189.834,859.378,109.331,-92.464,23.266,17.925,4.714,14.109,0.365,0.000,0.144,4,11.144,0.090,0.979,""
1.840,190.298,859.738,109.426,-92.185,23.264,18.026,4.755,13.960,0.367,0.000,0.144,4,11.551,0.093,0.979,""
1.860,190.762,860.100,109.522,-91.909,23.260,18.126,4.803,13.809,0.368,0.000,0.144,4,11.917,0.167,0.978,""
1.880,191.226,860.463,109.619,-91.636,23.257,18.224,4.861,13.655,0.370,0.000,0.143,4,12.359,0.130,0.978,""
1.900,191.690,860.829,109.718,-91.366,23.254,18.319,4.927,13.498,0.371,0.000,0.142,4,12.815,0.145,0.977,""
1.920,192.096,861.196,109.817,-91.099,23.251,18.411,5.000,13.339,0.373,0.000,0.141,4,13.213,0.162,0.977,""
1.940,192.559,861.565,109.919,-90.836,23.247,18.502,5.078,13.177,0.375,0.000,0.141,4,13.432,0.241,0.976,""
1.960,193.023,861.936,110.022,-90.576,23.243,18.590,5.160,13.013,0.376,0.000,0.140,4,13.669,0.329,0.976,""
1.980,193.487,862.309,110.127,-90.319,23.240,18.676,5.247,12.848,0.378,0.000,0.139,4,13.866,0.353,0.975,""
2.000,193.951,862.683,110.233,-90.065,23.236,18.759,5.339,12.681,0.380,0.000,0.138,4,14.142,0.213,0.974,""
2.020,194.348,863.058,110.342,-89.815,23.232,18.839,5.438,12.512,0.382,0.000,0.137,4,14.552,0.248,0.974,""
2.040,194.811,863.435,110.452,-89.568,23.227,18.916,5.543,12.342,0.384,0.000,0.136,4,14.826,0.314,0.973,""
2.060,195.274,863.814,110.565,-89.325,23.223,18.991,5.648,12.170,0.386,0.000,0.134,4,14.856,0.426,0.972,""
2.080,195.738,864.194,110.680,-89.085,23.219,19.064,5.750,11.999,0.388,0.000,0.133,4,14.701,0.377,0.972,""
2.100,196.201,864.576,110.796,-88.849,23.214,19.136,5.849,11.828,0.391,0.000,0.132,4,14.492,0.357,0.971,""
2.120,196.594,864.959,110.915,-88.616,23.210,19.206,5.943,11.657,0.393,0.000,0.131,4,14.334,0.351,0.970,""
2.140,197.057,865.343,111.035,-88.386,23.206,19.275,6.035,11.485,0.395,0.000,0.130,4,14.195,0.325,0.970,""
2.160,197.520,865.729,111.158,-88.160,23.201,19.343,6.125,11.315,0.397,0.000,0.128,4,14.074,0.262,0.969,""
2.180,197.984,866.116,111.282,-87.937,23.197,19.409,6.211,11.145,0.399,0.000,0.126,4,13.876,0.197,0.968,""
2.200,198.447,866.505,111.407,-87.717,23.192,19.474,6.293,10.975,0.402,0.000,0.125,4,13.706,0.249,0.968,""
2.220,198.911,866.894,111.535,-87.501,23.188,19.537,6.373,10.807,0.404,0.000,0.123,4,13.561,0.221,0.967,""
2.240,199.299,867.285,111.663,-87.289,23.184,19.598,6.449,10.639,0.406,0.000,0.122,4,13.411,0.236,0.966,""
2.260,199.762,867.677,111.793,-87.079,23.179,19.659,6.522,10.472,0.408,0.000,0.120,4,13.159,0.382,0.965,""
2.280,200.225,868.070,111.925,-86.873,23.175,19.718,6.589,10.307,0.410,0.000,0.119,4,12.895,0.381,0.965,""
2.300,200.688,868.465,112.058,-86.670,23.171,19.776,6.651,10.143,0.412,0.000,0.118,4,12.674,0.472,0.964,""
2.320,201.150,868.860,112.192,-86.470,23.166,19.831,6.716,9.979,0.415,0.000,0.116,4,12.800,0.265,0.963,""
2.340,201.538,869.257,112.327,-86.274,23.162,19.883,6.785,9.816,0.417,0.000,0.115,4,13.008,0.265,0.962,""
2.360,202.000,869.654,112.464,-86.081,23.157,19.933,6.855,9.653,0.419,0.000,0.114,4,13.100,0.365,0.961,""
2.380,202.463,870.052,112.602,-85.891,23.152,19.981,6.923,9.492,0.422,0.000,0.113,4,12.952,0.412,0.960,""
2.400,202.925,870.452,112.742,-85.705,23.147,20.028,6.985,9.333,0.424,0.000,0.112,4,12.692,0.454,0.960,""
2.420,203.387,870.852,112.882,-85.521,23.142,20.075,7.043,9.174,0.426,0.000,0.111,4,12.479,0.342,0.959,""
2.440,203.850,871.254,113.024,-85.341,23.137,20.120,7.099,9.017,0.429,0.000,0.111,4,12.358,0.199,0.958,""
2.460,204.234,871.656,113.167,-85.163,23.132,20.161,7.160,8.861,0.431,0.000,0.111,4,12.617,0.219,0.957,""
2.480,204.696,872.059,113.311,-84.989,23.127,20.201,7.222,8.705,0.434,0.000,0.111,4,12.691,0.410,0.956,""
2.500,205.158,872.462,113.456,-84.818,23.122,20.240,7.279,8.550,0.437,0.000,0.111,4,12.474,0.450,0.955,""
2.520,205.620,872.867,113.602,-84.650,23.116,20.278,7.333,8.397,0.439,0.000,0.112,4,12.253,0.368,0.955,""
2.540,206.082,873.272,113.750,-84.485,23.111,20.315,7.382,8.246,0.442,0.000,0.112,4,12.043,0.225,0.954,""
2.560,206.544,873.678,113.898,-84.323,23.106,20.350,7.437,8.094,0.444,0.000,0.113,4,12.259,0.134,0.953,""
2.580,206.927,874.085,114.048,-84.164,23.100,20.382,7.496,7.942,0.447,0.000,0.113,4,12.488,0.156,0.952,""
2.600,207.388,874.492,114.199,-84.008,23.095,20.412,7.555,7.790,0.450,0.000,0.114,4,12.530,0.340,0.951,""
2.620,207.850,874.900,114.351,-83.855,23.089,20.442,7.611,7.640,0.452,0.000,0.115,4,12.406,0.446,0.950,""
2.640,208.311,875.308,114.504,-83.705,23.084,20.471,7.664,7.490,0.455,0.000,0.115,4,12.186,0.430,0.949,""
2.660,208.772,875.717,114.658,-83.558,23.078,20.498,7.717,7.339,0.458,0.000,0.116,4,12.209,0.327,0.949,""
2.680,209.233,876.126,114.813,-83.414,23.072,20.523,7.776,7.189,0.461,0.000,0.116,4,12.412,0.201,0.948,""
2.700,209.693,876.536,114.969,-83.273,23.066,20.545,7.839,7.037,0.464,0.000,0.116,4,12.710,0.292,0.947,""
2.720,210.078,876.946,115.127,-83.135,23.060,20.564,7.905,6.885,0.467,0.000,0.116,4,12.867,0.362,0.946,""
2.740,210.538,877.356,115.286,-83.000,23.054,20.583,7.969,6.733,0.470,0.000,0.116,4,12.812,0.403,0.945,""
2.760,210.999,877.767,115.446,-82.868,23.048,20.601,8.031,6.581,0.473,0.000,0.116,4,12.688,0.491,0.944,""
2.780,211.459,878.178,115.608,-82.740,23.042,20.619,8.091,6.428,0.476,0.000,0.115,4,12.590,0.425,0.943,""
2.800,211.919,878.590,115.770,-82.614,23.035,20.635,8.149,6.276,0.479,0.000,0.114,4,12.521,0.510,0.942,""
2.820,212.379,879.002,115.934,-82.491,23.029,20.651,8.206,6.124,0.482,0.000,0.113,4,12.393,0.392,0.941,""
2.840,212.784,879.414,116.099,-82.371,23.022,20.666,8.264,5.971,0.486,0.000,0.111,4,12.455,0.219,0.940,""
2.860,213.244,879.827,116.265,-82.255,23.016,20.679,8.322,5.819,0.489,0.000,0.109,4,12.493,0.296,0.939,""
2.880,213.703,880.240,116.433,-82.141,23.010,20.692,8.377,5.667,0.492,0.000,0.107,4,12.296,0.445,0.938,""
2.900,214.163,880.653,116.601,-82.030,23.004,20.707,8.422,5.517,0.495,0.000,0.104,4,11.822,0.475,0.938,""
2.920,214.551,881.067,116.770,-81.923,22.997,20.730,8.444,5.369,0.498,0.000,0.100,4,10.835,1.277,0.937,""
2.940,215.011,881.483,116.938,-81.818,22.991,20.765,8.428,5.228,0.501,0.000,0.096,4,8.705,1.391,0.937,""
2.960,215.471,881.900,117.106,-81.715,22.984,20.816,8.363,5.095,0.505,0.000,0.092,4,6.066,1.624,0.938,""
2.980,215.932,882.318,117.272,-81.615,22.977,20.878,8.268,4.966,0.508,0.000,0.086,3,4.367,0.291,0.940,""
3.000,216.268,882.739,117.435,-81.517,22.972,20.947,8.150,4.840,0.511,0.000,0.081,2,3.080,1.838,0.942,""
3.020,216.726,883.161,117.596,-81.421,22.968,21.021,8.018,4.718,0.514,0.000,0.076,2,2.331,1.821,0.944,""
3.040,217.184,883.586,117.755,-81.328,22.966,21.100,7.871,4.600,0.516,0.000,0.070,2,1.647,1.517,0.946,""
3.060,217.533,884.011,117.909,-81.238,22.966,21.186,7.696,4.489,0.517,0.000,0.065,2,0.374,0.190,0.949,""
3.080,217.739,884.439,118.061,-81.149,22.967,21.274,7.514,4.385,0.517,0.000,0.061,2,0.000,1.688,0.951,""
3.100,218.160,884.867,118.208,-81.060,22.891,21.265,7.315,4.383,0.517,0.000,0.056,1,0.000,0.880,0.954,""
3.120,218.581,885.295,118.351,-80.971,22.816,21.256,7.116,4.381,0.555,0.000,0.050,0,0.000,0.835,0.956,""
3.140,219.002,885.722,118.490,-80.882,22.742,21.248,6.917,4.379,0.592,0.000,0.045,0,0.000,0.790,0.958,""
3.160,219.126,886.150,118.625,-80.794,22.670,21.239,6.718,4.378,0.629,0.000,0.041,0,0.000,0.745,0.961,""
3.180,219.198,886.577,118.756,-80.705,22.598,21.231,6.519,4.376,0.665,0.000,0.037,0,0.000,0.700,0.963,""
3.200,219.550,887.004,118.884,-80.616,22.527,21.223,6.320,4.374,0.701,0.000,0.032,0,0.000,0.655,0.966,""
3.220,219.904,887.432,119.007,-80.527,22.458,21.214,6.122,4.372,0.736,0.000,0.027,0,0.000,0.609,0.968,""
3.240,220.260,887.859,119.126,-80.439,22.389,21.206,5.923,4.371,0.771,0.000,0.022,0,0.000,0.564,0.971,""
3.260,220.617,888.286,119.242,-80.350,22.322,21.197,5.725,4.369,0.805,0.000,0.017,0,0.000,0.518,0.973,""
3.280,220.887,888.713,119.353,-80.261,22.256,21.189,5.526,4.367,0.839,0.000,0.012,0,0.000,0.473,0.975,""
3.300,220.962,889.140,119.460,-80.173,22.191,21.180,5.328,4.365,0.872,0.000,0.008,0,0.000,0.428,0.977,""
3.320,221.298,889.566,119.564,-80.084,22.128,21.172,5.130,4.364,0.904,0.000,0.003,0,0.000,0.383,0.979,""
3.340,221.635,889.993,119.663,-79.996,22.065,21.163,4.932,4.362,0.936,0.000,-0.002,0,0.000,0.339,0.982,""
3.360,221.974,890.420,119.758,-79.907,22.004,21.155,4.733,4.360,0.967,0.000,-0.006,0,0.000,0.295,0.983,""
3.380,222.315,890.846,119.850,-79.819,21.944,21.146,4.535,4.358,0.998,0.000,-0.011,0,0.000,0.252,0.985,""
3.400,222.658,891.272,119.937,-79.731,21.885,21.138,4.337,4.357,1.000,0.000,-0.015,0,0.000,0.209,0.987,""
3.420,222.897,891.698,120.020,-79.642,21.827,21.129,4.140,4.355,1.000,0.000,-0.019,0,0.000,0.167,0.989,""
3.440,223.239,892.124,120.100,-79.554,21.771,21.121,3.942,4.353,1.000,0.000,-0.023,0,0.000,0.127,0.990,""
3.460,223.583,892.550,120.175,-79.466,21.716,21.112,3.744,4.351,1.000,0.000,-0.027,0,0.000,0.089,0.992,""
3.480,223.928,892.975,120.246,-79.378,21.663,21.104,3.547,4.350,1.000,0.000,-0.031,0,0.000,0.056,0.993,""
3.500,224.276,893.401,120.314,-79.290,21.611,21.096,3.349,4.348,1.000,0.000,-0.035,0,0.000,0.043,0.994,""
3.520,225.076,893.826,120.377,-79.202,21.560,21.087,3.152,4.346,1.000,0.000,-0.038,0,0.000,0.060,0.995,""
3.540,225.444,894.251,120.437,-79.114,21.511,21.079,2.954,4.344,1.000,0.000,-0.041,0,0.000,0.091,0.996,""
3.560,225.814,894.676,120.492,-79.026,21.463,21.070,2.757,4.343,1.000,0.000,-0.045,0,0.000,0.125,0.997,""
3.580,229.811,895.100,120.544,-78.938,21.417,21.062,2.560,4.341,1.000,0.000,-0.041,0,0.000,0.160,0.998,""
3.600,231.108,895.525,120.591,-78.851,21.372,21.053,2.362,4.339,1.000,0.000,-0.041,0,0.000,0.194,0.998,""
3.620,231.542,895.949,120.635,-78.763,21.329,21.045,2.165,4.337,1.000,0.000,-0.043,0,0.000,0.228,0.999,""
3.640,231.976,896.373,120.674,-78.675,21.287,21.037,1.968,4.336,1.000,0.000,-0.045,0,0.000,0.261,0.999,""
3.660,232.405,896.797,120.710,-78.588,21.247,21.028,1.772,4.334,1.000,0.000,-0.047,0,0.000,0.293,1.000,""
3.680,232.837,897.221,120.741,-78.500,21.209,21.020,1.575,4.332,1.000,0.000,-0.049,0,0.000,0.323,1.000,""
3.700,233.267,897.644,120.769,-78.413,21.172,21.011,1.378,4.331,1.000,0.000,-0.051,0,0.000,0.353,1.000,""
3.720,233.697,898.067,120.792,-78.326,21.137,21.003,1.181,4.329,1.000,0.000,-0.052,0,0.000,0.381,1.000,""
