t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.695,822.076,100.572,-107.857,21.940,18.615,2.600,11.330,0.000,0.000,-0.233,2,13.780,8.068,0.991,"Mountain trunk:(0.000, 0.000, 1.000);Mountain trunk:(0.000, 0.000, 1.000);Mountain trunk:(0.000, 0.000, 1.000);Mountain trunk:(0.000, 0.000, 1.000);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);Ground_Mountain_0_1:(-0.288, 0.952, -0.106);"
0.040,149.066,822.399,100.644,-107.640,21.871,18.715,2.569,11.310,1.000,0.000,-0.220,2,0.000,14.482,0.972,"Mountain trunk:(0.000, 0.000, 1.000);Mountain trunk:(0.000, 0.000, 1.000);Mountain trunk:(0.000, 0.000, 1.000);Ground_Mountain_0_1:(-0.288, 0.952, -0.106);Ground_Mountain_0_1:(-0.288, 0.952, -0.106);Ground_Mountain_0_1:(-0.450, 0.887, -0.099);"
0.060,149.462,822.754,100.692,-107.416,21.803,18.808,2.656,11.322,1.000,0.000,-0.208,3,11.250,14.343,0.957,""
0.080,150.454,823.115,100.742,-107.190,21.709,18.889,2.806,11.290,1.000,0.000,-0.197,3,14.896,14.969,0.941,""
0.100,150.880,823.477,100.804,-106.964,21.639,18.799,3.306,11.277,1.000,0.000,-0.193,4,34.114,12.579,0.927,""
0.120,151.310,823.809,100.957,-106.723,21.175,16.653,6.049,11.615,1.000,0.000,-0.189,4,38.273,12.544,0.944,"Ground_Mountain_0_1:(-0.363, 0.863, 0.351);Ground_Mountain_0_1:(-0.363, 0.863, 0.351);Ground_Mountain_0_1:(-0.385, 0.916, -0.112);Ground_Mountain_0_1:(-0.385, 0.916, -0.112);Ground_Mountain_0_1:(-0.385, 0.916, -0.112);Ground_Mountain_0_1:(-0.289, 0.952, -0.105);Ground_Mountain_0_1:(-0.289, 0.952, -0.105);Ground_Mountain_0_1:(-0.289, 0.952, -0.105);Ground_Mountain_0_1:(-0.289, 0.952, -0.105);Ground_Mountain_0_1:(-0.257, 0.959, 0.123);Ground_Mountain_0_1:(-0.570, 0.815, 0.104);"
0.140,152.260,824.145,101.083,-106.481,21.260,16.704,6.264,11.595,1.000,0.000,-0.197,4,19.046,8.490,0.947,""
0.160,152.691,824.480,101.211,-106.243,21.349,16.790,6.391,11.578,1.000,0.000,-0.211,4,13.428,8.999,0.946,""
0.180,153.120,824.816,101.340,-106.007,21.444,16.880,6.497,11.568,1.000,0.000,-0.222,4,12.003,7.343,0.944,"Ground_Mountain_0_1:(-0.323, 0.946, 0.014);Ground_Mountain_0_1:(-0.323, 0.946, 0.014);"
0.200,154.008,825.154,101.471,-105.773,21.542,16.971,6.587,11.566,1.000,0.000,-0.224,4,11.719,5.780,0.942,"Ground_Mountain_0_1:(-0.328, 0.944, 0.026);Ground_Mountain_0_1:(-0.328, 0.944, 0.026);Ground_Mountain_0_1:(-0.328, 0.944, 0.026);Ground_Mountain_0_1:(-0.328, 0.944, 0.026);"
0.220,154.436,825.493,101.603,-105.541,21.643,17.062,6.624,11.591,1.000,0.000,-0.229,4,9.894,2.437,0.941,"Ground_Mountain_0_1:(-0.333, 0.942, 0.033);Ground_Mountain_0_1:(-0.333, 0.942, 0.033);Ground_Mountain_0_1:(-0.333, 0.942, 0.033);Ground_Mountain_0_1:(-0.333, 0.942, 0.033);"
0.240,154.865,825.835,101.736,-105.308,21.743,17.145,6.669,11.622,1.000,0.000,-0.233,4,10.399,3.141,0.940,"Ground_Mountain_0_1:(-0.338, 0.941, 0.036);"
