t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.102,1048.573,153.422,42.347,23.544,-8.204,0.676,22.058,0.000,0.000,-0.091,2,11.176,3.244,1.000,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.040,472.560,1048.412,153.434,42.780,23.545,-8.208,0.597,22.069,0.228,0.000,-0.095,2,4.233,3.401,0.999,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.060,472.971,1048.252,153.452,43.213,23.512,-8.180,0.920,22.041,0.228,0.000,-0.100,4,20.362,4.388,0.997,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.080,473.431,1048.091,153.478,43.647,23.488,-8.162,1.316,22.004,0.244,0.000,-0.103,4,25.468,4.123,0.995,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
0.100,473.892,1047.930,153.512,44.081,23.472,-8.152,1.754,21.958,0.256,0.000,-0.107,4,28.738,3.606,0.994,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
0.120,474.355,1047.768,153.556,44.516,23.467,-8.153,2.191,21.907,0.264,0.000,-0.110,4,30.338,2.995,0.993,"Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);Ground_Mountain_2_3:(0.058, 0.989, -0.136);"
0.140,474.775,1047.606,153.607,44.950,23.470,-8.167,2.608,21.854,0.266,0.000,-0.113,4,30.627,2.271,0.992,"Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);Ground_Mountain_2_3:(0.059, 0.989, -0.135);"
0.160,475.241,1047.443,153.667,45.384,23.473,-8.185,3.009,21.796,0.265,0.000,-0.115,4,29.875,1.577,0.991,"Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);"
0.180,475.708,1047.279,153.735,45.818,23.476,-8.212,3.378,21.735,0.263,0.000,-0.117,4,28.280,1.090,0.990,"Ground_Mountain_2_3:(0.060, 0.989, -0.136);Ground_Mountain_2_3:(0.060, 0.989, -0.136);Ground_Mountain_2_3:(0.060, 0.989, -0.136);Ground_Mountain_2_3:(0.060, 0.989, -0.136);Ground_Mountain_2_3:(0.060, 0.989, -0.136);Ground_Mountain_2_3:(0.060, 0.989, -0.136);"
0.200,476.176,1047.115,153.809,46.250,23.477,-8.247,3.705,21.674,0.262,0.000,-0.118,4,26.162,0.742,0.990,"Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);"
0.220,476.599,1046.949,153.888,46.682,23.478,-8.293,3.983,21.615,0.261,0.000,-0.119,4,23.746,0.517,0.990,"Ground_Mountain_2_3:(0.065, 0.989, -0.136);Ground_Mountain_2_3:(0.065, 0.989, -0.136);Ground_Mountain_2_3:(0.065, 0.989, -0.136);"
0.240,477.068,1046.782,153.972,47.113,23.478,-8.349,4.211,21.558,0.261,0.000,-0.120,4,21.199,0.371,0.989,""
0.260,477.536,1046.614,154.060,47.543,23.477,-8.414,4.388,21.504,0.261,0.000,-0.120,4,18.646,0.253,0.989,""
0.280,478.005,1046.444,154.150,47.971,23.476,-8.490,4.517,21.452,0.261,0.000,-0.120,4,16.196,0.191,0.989,""
0.300,478.430,1046.273,154.242,48.399,23.474,-8.574,4.600,21.404,0.262,0.000,-0.120,4,13.911,0.149,0.989,""
0.320,478.899,1046.100,154.335,48.826,23.471,-8.667,4.642,21.357,0.263,0.000,-0.119,4,11.852,0.087,0.989,""
0.340,479.368,1045.925,154.428,49.253,23.468,-8.767,4.650,21.313,0.264,0.000,-0.118,4,10.080,0.054,0.989,""
0.360,479.837,1045.747,154.521,49.678,23.466,-8.874,4.628,21.270,0.266,0.000,-0.117,4,8.566,0.038,0.989,""
0.380,480.306,1045.568,154.612,50.103,23.463,-8.987,4.581,21.228,0.267,0.000,-0.116,4,7.320,0.020,0.989,""
0.400,480.730,1045.386,154.703,50.526,23.460,-9.105,4.514,21.185,0.269,0.000,-0.115,4,6.333,0.022,0.989,""
0.420,481.199,1045.201,154.791,50.949,23.457,-9.226,4.433,21.143,0.270,0.000,-0.114,4,5.560,0.051,0.989,""
0.440,481.668,1045.015,154.878,51.371,23.454,-9.352,4.340,21.101,0.272,0.000,-0.112,4,5.002,0.028,0.989,""
0.460,482.137,1044.825,154.963,51.792,23.451,-9.480,4.241,21.057,0.273,0.000,-0.111,4,4.673,0.042,0.989,""
0.480,482.562,1044.633,155.046,52.213,23.448,-9.611,4.138,21.012,0.275,0.000,-0.110,4,4.516,0.044,0.989,""
0.500,483.031,1044.439,155.126,52.632,23.445,-9.743,4.036,20.965,0.276,0.000,-0.108,4,4.508,0.056,0.989,""
0.520,483.500,1044.241,155.205,53.050,23.443,-9.875,3.936,20.917,0.277,0.000,-0.106,4,4.625,0.047,0.989,""
0.540,483.968,1044.041,155.282,53.468,23.441,-10.009,3.840,20.867,0.279,0.000,-0.104,4,4.828,0.049,0.989,""
0.560,484.394,1043.839,155.357,53.884,23.438,-10.142,3.749,20.816,0.280,0.000,-0.102,4,5.097,0.043,0.989,""
0.580,484.863,1043.633,155.430,54.300,23.437,-10.274,3.665,20.763,0.281,0.000,-0.101,4,5.448,0.042,0.989,""
0.600,485.331,1043.425,155.502,54.714,23.435,-10.406,3.590,20.708,0.282,0.000,-0.099,4,5.855,0.043,0.989,""
0.620,485.800,1043.215,155.572,55.127,23.434,-10.537,3.523,20.651,0.282,0.000,-0.096,4,6.296,0.056,0.989,""
0.640,486.269,1043.002,155.642,55.539,23.433,-10.667,3.465,20.593,0.283,0.000,-0.094,4,6.763,0.091,0.989,""
0.660,486.695,1042.786,155.710,55.950,23.432,-10.794,3.417,20.533,0.284,0.000,-0.093,4,7.237,0.103,0.989,""
0.680,487.164,1042.568,155.778,56.360,23.431,-10.920,3.377,20.472,0.284,0.000,-0.090,4,7.702,0.096,0.989,""
0.700,487.632,1042.347,155.844,56.768,23.430,-11.044,3.346,20.409,0.285,0.000,-0.088,4,8.128,0.097,0.989,""
0.720,488.101,1042.124,155.911,57.175,23.430,-11.166,3.323,20.346,0.285,0.000,-0.086,4,8.529,0.069,0.989,""
0.740,488.529,1041.899,155.977,57.581,23.430,-11.285,3.308,20.282,0.285,0.000,-0.084,4,8.897,0.109,0.989,""
0.760,488.998,1041.671,156.043,57.985,23.430,-11.403,3.299,20.217,0.285,0.000,-0.082,4,9.247,0.082,0.989,""
0.780,489.467,1041.441,156.109,58.388,23.430,-11.518,3.296,20.152,0.285,0.000,-0.080,4,9.553,0.094,0.989,""
0.800,489.936,1041.208,156.175,58.790,23.430,-11.630,3.299,20.087,0.285,0.000,-0.078,4,9.802,0.081,0.989,""
0.820,490.404,1040.974,156.241,59.191,23.430,-11.740,3.304,20.022,0.285,0.000,-0.076,4,9.986,0.066,0.989,""
0.840,490.834,1040.737,156.307,59.590,23.431,-11.848,3.312,19.957,0.285,0.000,-0.074,4,10.095,0.067,0.989,""
0.860,491.302,1040.498,156.374,59.988,23.432,-11.953,3.321,19.892,0.285,0.000,-0.072,4,10.163,0.065,0.989,""
0.880,491.771,1040.257,156.440,60.385,23.432,-12.057,3.331,19.828,0.284,0.000,-0.070,4,10.200,0.072,0.989,""
0.900,492.240,1040.014,156.507,60.780,23.433,-12.157,3.342,19.765,0.284,0.000,-0.068,4,10.241,0.048,0.989,""
0.920,492.671,1039.769,156.574,61.174,23.434,-12.256,3.353,19.703,0.283,0.000,-0.066,4,10.258,0.045,0.989,""
0.940,493.140,1039.522,156.642,61.567,23.435,-12.352,3.364,19.642,0.283,0.000,-0.064,4,10.257,0.053,0.989,""
0.960,493.609,1039.274,156.709,61.959,23.436,-12.446,3.375,19.581,0.282,0.000,-0.062,4,10.244,0.059,0.989,""
0.980,494.078,1039.023,156.777,62.350,23.438,-12.537,3.385,19.522,0.282,0.000,-0.060,4,10.208,0.045,0.989,""
1.000,494.547,1038.771,156.845,62.739,23.439,-12.626,3.394,19.464,0.281,0.000,-0.058,4,10.158,0.045,0.989,""
1.020,494.980,1038.516,156.913,63.127,23.440,-12.713,3.402,19.407,0.281,0.000,-0.056,4,10.098,0.046,0.989,""
1.040,495.449,1038.260,156.981,63.514,23.441,-12.798,3.409,19.351,0.280,0.000,-0.055,4,10.033,0.047,0.989,""
1.060,495.918,1038.003,157.049,63.900,23.443,-12.881,3.414,19.297,0.279,0.000,-0.053,4,9.955,0.034,0.989,""
1.080,496.387,1037.744,157.118,64.285,23.444,-12.961,3.417,19.243,0.279,0.000,-0.051,4,9.877,0.046,0.989,""
1.100,496.821,1037.483,157.186,64.669,23.446,-13.039,3.419,19.191,0.278,0.000,-0.049,4,9.808,0.045,0.989,""
1.120,497.290,1037.221,157.254,65.052,23.447,-13.115,3.420,19.141,0.277,0.000,-0.048,4,9.755,0.034,0.989,""
1.140,497.759,1036.957,157.323,65.434,23.449,-13.189,3.419,19.091,0.276,0.000,-0.046,4,9.702,0.041,0.989,""
1.160,498.228,1036.692,157.391,65.815,23.450,-13.261,3.418,19.043,0.276,0.000,-0.045,4,9.652,0.022,0.989,""
1.180,498.697,1036.425,157.459,66.195,23.452,-13.331,3.416,18.996,0.275,0.000,-0.043,4,9.587,0.010,0.989,""
1.200,499.135,1036.158,157.528,66.574,23.453,-13.398,3.412,18.951,0.274,0.000,-0.042,4,9.518,0.010,0.989,""
1.220,499.604,1035.888,157.596,66.953,23.455,-13.464,3.407,18.906,0.273,0.000,-0.041,4,9.449,0.023,0.989,""
1.240,500.073,1035.618,157.664,67.330,23.456,-13.528,3.400,18.863,0.273,0.000,-0.039,4,9.394,0.024,0.989,""
1.260,500.542,1035.346,157.732,67.707,23.458,-13.590,3.394,18.821,0.272,0.000,-0.038,4,9.368,0.016,0.989,""
1.280,500.980,1035.073,157.799,68.082,23.459,-13.650,3.386,18.781,0.271,0.000,-0.037,4,9.342,0.017,0.990,""
1.300,501.449,1034.799,157.867,68.457,23.460,-13.708,3.378,18.741,0.271,0.000,-0.035,4,9.309,0.021,0.990,""
1.320,501.918,1034.524,157.934,68.831,23.462,-13.764,3.370,18.703,0.270,0.000,-0.034,4,9.294,0.034,0.990,""
1.340,502.388,1034.248,158.002,69.205,23.463,-13.819,3.362,18.666,0.269,0.000,-0.033,4,9.282,0.034,0.990,""
1.360,502.857,1033.970,158.069,69.578,23.465,-13.872,3.353,18.630,0.268,0.000,-0.032,4,9.276,0.041,0.990,""
1.380,503.298,1033.692,158.136,69.950,23.466,-13.923,3.344,18.595,0.268,0.000,-0.031,4,9.273,0.050,0.990,""
1.400,503.767,1033.412,158.202,70.321,23.468,-13.972,3.335,18.561,0.267,0.000,-0.030,4,9.270,0.029,0.990,""
1.420,504.236,1033.132,158.269,70.692,23.469,-14.020,3.326,18.528,0.266,0.000,-0.029,4,9.268,0.010,0.990,""
1.440,504.706,1032.851,158.335,71.062,23.471,-14.067,3.317,18.496,0.265,0.000,-0.028,4,9.260,0.023,0.990,""
1.460,505.175,1032.569,158.401,71.431,23.472,-14.112,3.309,18.465,0.265,0.000,-0.027,4,9.268,0.034,0.990,""
