t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,154.393,833.955,101.961,-116.094,30.454,25.446,7.726,14.916,0.787,0.000,-0.245,4,14.774,0.211,0.977,""
0.240,154.996,834.463,102.116,-115.794,30.477,25.398,7.781,15.034,0.773,0.000,-0.244,4,11.917,0.128,0.977,""
0.260,155.638,834.970,102.272,-115.491,30.496,25.340,7.789,15.181,0.762,0.000,-0.240,4,9.510,0.142,0.977,""
0.280,156.240,835.476,102.427,-115.185,30.512,25.272,7.757,15.354,0.752,0.000,-0.236,4,7.435,0.111,0.977,""
0.300,156.845,835.981,102.581,-114.874,30.525,25.191,7.691,15.554,0.744,0.000,-0.231,4,5.682,0.133,0.977,""
0.320,157.472,836.484,102.733,-114.559,30.534,25.097,7.597,15.777,0.738,0.000,-0.225,4,4.277,0.165,0.978,""
0.340,158.076,836.984,102.883,-114.240,30.542,24.990,7.482,16.020,0.733,0.000,-0.218,4,3.172,0.213,0.978,""
0.360,158.696,837.482,103.030,-113.915,30.547,24.871,7.351,16.280,0.729,0.000,-0.211,4,2.341,0.239,0.978,""
0.380,159.300,837.978,103.174,-113.584,30.551,24.738,7.210,16.555,0.726,0.000,-0.203,4,1.824,0.259,0.978,""
0.400,159.906,838.470,103.316,-113.248,30.555,24.593,7.064,16.840,0.724,0.000,-0.194,4,1.554,0.267,0.978,""
0.420,160.522,838.960,103.454,-112.906,30.557,24.437,6.916,17.133,0.723,0.000,-0.185,4,1.518,0.291,0.978,""
0.440,161.128,839.446,103.589,-112.558,30.560,24.270,6.771,17.432,0.721,0.000,-0.176,4,1.626,0.288,0.978,""
0.460,161.736,839.928,103.722,-112.204,30.563,24.094,6.630,17.733,0.720,0.000,-0.165,4,1.926,0.314,0.978,""
0.480,162.347,840.407,103.852,-111.843,30.567,23.910,6.498,18.034,0.718,0.000,-0.155,4,2.383,0.299,0.979,""
0.500,162.956,840.882,103.980,-111.477,30.571,23.720,6.376,18.332,0.717,0.000,-0.145,4,2.950,0.279,0.979,""
0.520,163.565,841.353,104.105,-111.105,30.576,23.524,6.267,18.627,0.715,0.000,-0.135,4,3.602,0.270,0.979,""
0.540,164.176,841.820,104.228,-110.727,30.582,23.324,6.171,18.915,0.712,0.000,-0.124,4,4.309,0.263,0.979,""
0.560,164.787,842.283,104.350,-110.343,30.590,23.122,6.088,19.195,0.709,0.000,-0.113,4,5.045,0.254,0.979,""
0.580,165.398,842.742,104.471,-109.954,30.598,22.919,6.020,19.467,0.705,0.000,-0.103,4,5.798,0.242,0.979,""
0.600,166.010,843.196,104.590,-109.560,30.607,22.716,5.965,19.728,0.701,0.000,-0.091,4,6.530,0.218,0.979,""
0.620,166.622,843.647,104.708,-109.161,30.618,22.516,5.924,19.979,0.696,0.000,-0.081,4,7.243,0.199,0.979,""
0.640,167.235,844.094,104.826,-108.756,30.629,22.319,5.895,20.218,0.691,0.000,-0.070,4,7.914,0.181,0.979,""
0.660,167.848,844.536,104.944,-108.348,30.642,22.127,5.878,20.445,0.685,0.000,-0.059,4,8.527,0.166,0.979,""
0.680,168.462,844.975,105.061,-107.935,30.655,21.940,5.871,20.660,0.679,0.000,-0.048,4,9.079,0.149,0.979,""
0.700,169.075,845.411,105.179,-107.517,30.669,21.761,5.873,20.861,0.672,0.000,-0.037,4,9.564,0.132,0.979,""
0.720,169.690,845.843,105.296,-107.096,30.684,21.590,5.883,21.049,0.665,0.000,-0.026,4,9.983,0.114,0.979,""
0.740,170.305,846.271,105.414,-106.672,30.699,21.428,5.899,21.225,0.658,0.000,-0.015,4,10.329,0.110,0.979,""
0.760,170.919,846.697,105.533,-106.244,30.715,21.276,5.921,21.386,0.650,0.000,-0.005,4,10.614,0.104,0.979,""
0.780,171.535,847.120,105.652,-105.814,30.730,21.135,5.946,21.534,0.643,0.000,0.005,4,10.840,0.091,0.979,""
0.800,172.150,847.540,105.771,-105.380,30.746,21.005,5.975,21.669,0.635,0.000,0.016,4,10.995,0.068,0.979,""
0.820,172.765,847.957,105.891,-104.944,30.762,20.888,6.005,21.791,0.627,0.000,0.025,4,11.070,0.059,0.979,""
0.840,173.382,848.373,106.012,-104.506,30.777,20.783,6.036,21.899,0.619,0.000,0.035,4,11.118,0.057,0.979,""
0.860,173.996,848.787,106.133,-104.066,30.792,20.691,6.066,21.994,0.611,0.000,0.044,4,11.129,0.056,0.979,""
0.880,174.612,849.199,106.255,-103.625,30.807,20.613,6.097,22.076,0.604,0.000,0.054,4,11.097,0.036,0.979,""
0.900,175.227,849.610,106.378,-103.182,30.821,20.549,6.126,22.144,0.597,0.000,0.063,4,11.025,0.012,0.979,""
0.920,175.841,850.020,106.501,-102.738,30.834,20.498,6.152,22.200,0.589,0.000,0.071,4,10.889,0.033,0.979,""
0.940,176.456,850.429,106.624,-102.293,30.847,20.462,6.177,22.243,0.583,0.000,0.080,4,10.778,0.011,0.979,""
0.960,177.069,850.838,106.748,-101.847,30.859,20.439,6.198,22.273,0.577,0.000,0.088,4,10.642,0.027,0.979,""
0.980,177.683,851.246,106.873,-101.401,30.869,20.430,6.218,22.290,0.571,0.000,0.096,4,10.496,0.011,0.979,""
1.000,178.298,851.655,106.997,-100.955,30.879,20.436,6.234,22.295,0.565,0.000,0.103,4,10.319,0.033,0.979,""
1.020,178.912,852.063,107.122,-100.509,30.888,20.454,6.247,22.287,0.560,0.000,0.110,4,10.175,0.037,0.979,""
1.040,179.522,852.473,107.248,-100.064,30.896,20.486,6.259,22.267,0.556,0.000,0.117,4,10.065,0.052,0.979,""
1.060,180.136,852.883,107.373,-99.619,30.902,20.531,6.267,22.234,0.552,0.000,0.124,4,9.892,0.015,0.979,""
1.080,180.750,853.295,107.498,-99.175,30.907,20.589,6.272,22.189,0.549,0.000,0.130,4,9.718,0.040,0.979,""
1.100,181.352,853.708,107.624,-98.732,30.912,20.659,6.274,22.132,0.546,0.000,0.136,4,9.505,0.032,0.979,""
1.120,181.965,854.123,107.749,-98.290,30.915,20.741,6.273,22.063,0.544,0.000,0.141,4,9.376,0.060,0.979,""
1.140,182.579,854.539,107.875,-97.850,30.917,20.834,6.270,21.982,0.543,0.000,0.146,4,9.261,0.048,0.979,""
1.160,183.175,854.958,108.000,-97.412,30.917,20.939,6.264,21.890,0.542,0.000,0.151,4,9.069,0.054,0.979,""
1.180,183.788,855.379,108.125,-96.976,30.917,21.053,6.255,21.787,0.541,0.000,0.155,4,8.927,0.082,0.980,""
1.200,184.401,855.802,108.250,-96.542,30.916,21.178,6.242,21.672,0.541,0.000,0.160,4,8.760,0.090,0.980,""
1.220,185.015,856.228,108.375,-96.111,30.914,21.312,6.230,21.546,0.542,0.000,0.163,4,8.713,0.118,0.980,""
1.240,185.603,856.657,108.499,-95.682,30.911,21.454,6.217,21.409,0.543,0.000,0.167,4,8.680,0.073,0.980,""
1.260,186.215,857.088,108.623,-95.257,30.907,21.603,6.206,21.261,0.544,0.000,0.170,4,8.714,0.067,0.980,""
1.280,186.829,857.523,108.747,-94.834,30.903,21.760,6.196,21.102,0.546,0.000,0.172,4,8.794,0.139,0.980,""
1.300,187.410,857.961,108.871,-94.415,30.897,21.922,6.189,20.932,0.549,0.000,0.175,4,8.993,0.150,0.980,""
1.320,188.022,858.403,108.994,-94.000,30.891,22.089,6.189,20.751,0.551,0.000,0.177,4,9.283,0.152,0.979,""
1.340,188.635,858.847,109.118,-93.589,30.885,22.260,6.197,20.560,0.554,0.000,0.179,4,9.695,0.172,0.979,""
1.360,189.248,859.296,109.243,-93.181,30.877,22.435,6.216,20.358,0.558,0.000,0.180,4,10.160,0.015,0.979,""
1.380,189.824,859.747,109.367,-92.778,30.869,22.611,6.243,20.146,0.561,0.000,0.182,4,10.614,0.094,0.979,""
1.400,190.436,860.202,109.493,-92.380,30.861,22.789,6.284,19.923,0.565,0.000,0.183,4,11.307,0.098,0.979,""
1.420,191.049,860.661,109.620,-91.986,30.851,22.967,6.339,19.690,0.570,0.000,0.184,4,11.983,0.174,0.978,""
1.440,191.661,861.122,109.748,-91.597,30.842,23.144,6.413,19.446,0.574,0.000,0.184,4,12.974,0.170,0.978,""
1.460,192.226,861.588,109.878,-91.213,30.832,23.319,6.504,19.193,0.579,0.000,0.184,4,13.821,0.172,0.977,""
1.480,192.838,862.056,110.009,-90.835,30.821,23.492,6.607,18.931,0.584,0.000,0.184,4,14.455,0.259,0.976,""
1.500,193.450,862.528,110.144,-90.462,30.810,23.664,6.723,18.660,0.590,0.000,0.184,4,15.097,0.326,0.976,""
1.520,194.062,863.004,110.280,-90.094,30.799,23.832,6.854,18.381,0.595,0.000,0.183,4,15.844,0.213,0.975,""
1.540,194.614,863.482,110.420,-89.733,30.788,23.995,7.002,18.094,0.601,0.000,0.183,4,16.733,0.285,0.974,""
1.560,195.226,863.964,110.563,-89.377,30.776,24.155,7.160,17.800,0.606,0.000,0.181,4,17.311,0.434,0.973,""
1.580,195.838,864.449,110.709,-89.027,30.765,24.312,7.324,17.500,0.612,0.000,0.180,4,17.545,0.421,0.972,""
1.600,196.450,864.937,110.859,-88.683,30.753,24.466,7.489,17.195,0.618,0.000,0.179,4,17.621,0.428,0.972,""
1.620,196.992,865.428,111.012,-88.345,30.742,24.617,7.656,16.885,0.623,0.000,0.178,4,17.748,0.376,0.971,""
1.640,197.604,865.922,111.168,-88.014,30.731,24.764,7.824,16.572,0.629,0.000,0.177,4,17.814,0.349,0.970,""
1.660,198.216,866.418,111.327,-87.689,30.720,24.908,7.991,16.256,0.635,0.000,0.175,4,17.775,0.307,0.969,""
1.680,198.829,866.918,111.490,-87.370,30.709,25.048,8.156,15.937,0.640,0.000,0.173,4,17.674,0.295,0.968,""
1.700,199.362,867.420,111.656,-87.058,30.699,25.185,8.318,15.617,0.645,0.000,0.172,4,17.520,0.436,0.967,""
1.720,199.974,867.925,111.825,-86.752,30.689,25.320,8.471,15.296,0.650,0.000,0.171,4,17.078,0.456,0.966,""
1.740,200.586,868.433,111.997,-86.452,30.680,25.452,8.617,14.974,0.655,0.000,0.170,4,16.675,0.477,0.965,""
1.760,201.198,868.943,112.172,-86.159,30.670,25.579,8.761,14.650,0.660,0.000,0.169,4,16.628,0.286,0.964,""
1.780,201.726,869.455,112.350,-85.873,30.661,25.701,8.908,14.325,0.665,0.000,0.169,4,16.815,0.387,0.963,""
1.800,202.338,869.970,112.531,-85.593,30.652,25.820,9.051,13.999,0.670,0.000,0.169,4,16.648,0.590,0.962,""
1.820,202.950,870.488,112.714,-85.319,30.642,25.936,9.184,13.674,0.674,0.000,0.169,4,16.208,0.538,0.961,""
1.840,203.562,871.007,112.900,-85.052,30.633,26.049,9.310,13.349,0.679,0.000,0.169,4,15.723,0.468,0.960,"Ground_Mountain_0_1:(-0.299, 0.946, -0.125);"
1.860,204.164,871.529,113.088,-84.791,30.624,26.159,9.435,13.023,0.683,0.000,0.170,4,15.740,0.321,0.959,""
1.880,204.695,872.053,113.279,-84.537,30.615,26.263,9.558,12.697,0.688,0.000,0.170,4,15.712,0.462,0.958,""
1.900,205.307,872.579,113.472,-84.290,30.606,26.367,9.671,12.370,0.692,0.000,0.170,4,15.317,0.583,0.957,""
1.920,205.919,873.107,113.667,-84.049,30.596,26.467,9.777,12.045,0.697,0.000,0.171,4,14.831,0.470,0.956,""
1.940,206.531,873.637,113.864,-83.814,30.587,26.564,9.880,11.719,0.702,0.000,0.171,4,14.542,0.107,0.955,""
1.960,207.049,874.168,114.064,-83.586,30.578,26.656,9.984,11.392,0.707,0.000,0.171,4,14.781,0.301,0.954,""
1.980,207.660,874.702,114.265,-83.365,30.568,26.745,10.084,11.064,0.711,0.000,0.171,4,14.577,0.568,0.953,""
2.000,208.272,875.237,114.468,-83.150,30.559,26.833,10.175,10.737,0.716,0.000,0.170,4,14.089,0.532,0.952,""
2.020,208.883,875.774,114.673,-82.941,30.550,26.917,10.263,10.409,0.721,0.000,0.169,4,13.971,0.304,0.951,""
2.040,209.494,876.312,114.880,-82.739,30.540,26.995,10.358,10.079,0.725,0.000,0.166,4,14.291,0.286,0.949,""
2.060,210.011,876.852,115.088,-82.544,30.531,27.067,10.456,9.748,0.730,0.000,0.164,4,14.586,0.363,0.948,""
2.080,210.621,877.393,115.299,-82.356,30.522,27.135,10.556,9.417,0.734,0.000,0.161,4,14.656,0.581,0.947,""
2.100,211.232,877.936,115.512,-82.174,30.514,27.199,10.651,9.086,0.739,0.000,0.157,4,14.533,0.662,0.946,""
2.120,211.842,878.479,115.726,-81.998,30.505,27.258,10.748,8.755,0.743,0.000,0.152,4,14.571,0.594,0.944,""
2.140,212.452,879.024,115.943,-81.829,30.496,27.313,10.844,8.425,0.748,0.000,0.146,4,14.579,0.487,0.943,""
2.160,212.990,879.570,116.161,-81.667,30.488,27.361,10.943,8.096,0.752,0.000,0.141,4,14.789,0.367,0.942,""
2.180,213.599,880.117,116.381,-81.511,30.480,27.406,11.040,7.770,0.756,0.000,0.134,4,14.639,0.523,0.941,""
2.200,214.209,880.665,116.604,-81.362,30.472,27.451,11.124,7.449,0.760,0.000,0.128,4,14.046,0.519,0.940,""
2.220,214.738,881.214,116.827,-81.219,30.464,27.505,11.170,7.136,0.764,0.000,0.122,4,12.295,1.694,0.940,""
2.240,215.348,881.766,117.050,-81.081,30.455,27.583,11.134,6.837,0.768,0.000,0.115,4,8.122,1.844,0.940,""
2.260,215.946,882.321,117.271,-80.949,30.445,27.672,11.059,6.549,0.773,0.000,0.107,3,5.728,0.311,0.942,""
2.280,216.440,882.878,117.491,-80.823,30.437,27.771,10.945,6.272,0.777,0.000,0.100,2,3.453,1.363,0.943,""
2.300,217.045,883.437,117.708,-80.701,30.430,27.874,10.809,6.005,0.782,0.000,0.092,2,2.298,1.856,0.946,""
2.320,217.533,883.999,117.921,-80.585,30.426,27.993,10.621,5.749,0.785,0.000,0.085,2,0.352,1.472,0.948,""
2.340,217.885,884.564,118.130,-80.474,30.424,28.110,10.427,5.502,0.787,0.000,0.079,2,0.000,1.143,0.950,""
2.360,218.437,885.128,118.336,-80.363,30.333,28.099,10.226,5.499,0.788,0.000,0.072,1,0.000,0.905,0.952,""
2.380,218.990,885.692,118.537,-80.252,30.241,28.088,10.026,5.497,0.834,0.000,0.065,0,0.000,0.860,0.955,""
2.400,219.126,886.256,118.735,-80.141,30.148,28.077,9.826,5.495,0.880,0.000,0.061,0,0.000,0.816,0.957,""
2.420,219.389,886.820,118.928,-80.030,30.055,28.065,9.626,5.493,0.926,0.000,0.057,0,0.000,0.771,0.960,""
2.440,219.845,887.384,119.117,-79.919,29.962,28.054,9.426,5.491,0.972,0.000,0.050,0,0.000,0.726,0.962,""
2.460,220.303,887.948,119.303,-79.808,29.868,28.043,9.226,5.488,1.000,0.000,0.044,0,0.000,0.680,0.965,""
2.480,220.762,888.512,119.484,-79.697,29.774,28.032,9.026,5.486,1.000,0.000,0.037,0,0.000,0.635,0.967,""
2.500,220.887,889.075,119.661,-79.586,29.679,28.021,8.827,5.484,1.000,0.000,0.033,0,0.000,0.589,0.969,""
2.520,221.259,889.638,119.835,-79.476,29.584,28.009,8.627,5.482,1.000,0.000,0.028,0,0.000,0.544,0.972,""
2.540,221.686,890.201,120.004,-79.365,29.489,27.998,8.427,5.480,1.000,0.000,0.022,0,0.000,0.498,0.974,""
2.560,222.115,890.764,120.169,-79.254,29.393,27.987,8.228,5.477,1.000,0.000,0.015,0,0.000,0.453,0.976,""
2.580,222.545,891.327,120.331,-79.143,29.297,27.976,8.028,5.475,1.000,0.000,0.009,0,0.000,0.408,0.978,""
2.600,222.859,891.890,120.488,-79.033,29.200,27.965,7.829,5.473,1.000,0.000,0.004,0,0.000,0.363,0.981,""
2.620,223.287,892.452,120.641,-78.922,29.103,27.953,7.630,5.471,1.000,0.000,-0.002,0,0.000,0.318,0.982,""
2.640,223.717,893.014,120.791,-78.812,29.006,27.942,7.431,5.469,1.000,0.000,-0.008,0,0.000,0.274,0.984,""
2.660,224.149,893.576,120.936,-78.701,28.909,27.931,7.232,5.467,1.000,0.000,-0.013,0,0.000,0.230,0.986,""
2.680,225.075,894.138,121.077,-78.591,28.811,27.920,7.033,5.464,1.000,0.000,-0.022,0,0.000,0.187,0.988,""
2.700,225.537,894.700,121.214,-78.481,28.714,27.909,6.834,5.462,1.000,0.000,-0.028,0,0.000,0.145,0.989,""
2.720,230.910,895.261,121.348,-78.370,28.616,27.898,6.635,5.460,1.000,0.000,-0.043,0,0.000,0.103,0.991,""
2.740,231.496,895.823,121.477,-78.260,28.518,27.886,6.436,5.458,1.000,0.000,-0.047,0,0.000,0.062,0.992,""
2.760,232.082,896.384,121.602,-78.150,28.421,27.875,6.237,5.456,1.000,0.000,-0.052,0,0.000,0.023,0.993,""
2.780,232.661,896.944,121.723,-78.040,28.324,27.864,6.039,5.453,1.000,0.000,-0.056,0,0.000,0.021,0.995,""
2.800,233.244,897.505,121.840,-77.930,28.227,27.853,5.840,5.451,1.000,0.000,-0.060,0,0.000,0.059,0.996,""
2.820,233.827,898.065,121.953,-77.820,28.130,27.842,5.642,5.449,1.000,0.000,-0.064,0,0.000,0.096,0.997,""
2.840,234.378,898.625,122.063,-77.710,28.034,27.831,5.443,5.447,1.000,0.000,-0.067,0,0.000,0.133,0.997,""
2.860,234.958,899.185,122.168,-77.600,27.939,27.820,5.245,5.445,1.000,0.000,-0.071,0,0.000,0.169,0.998,""
2.880,235.538,899.745,122.269,-77.491,27.844,27.808,5.047,5.442,1.000,0.000,-0.075,0,0.000,0.204,0.999,""
2.900,236.103,900.304,122.366,-77.381,27.750,27.797,4.849,5.440,1.000,0.000,-0.078,0,0.000,0.238,0.999,""
2.920,236.680,900.863,122.459,-77.272,27.656,27.786,4.651,5.438,1.000,0.000,-0.081,0,0.000,0.270,0.999,""
2.940,237.256,901.422,122.548,-77.162,27.564,27.775,4.453,5.436,1.000,0.000,-0.085,0,0.000,0.302,1.000,""
2.960,237.831,901.980,122.633,-77.053,27.473,27.764,4.255,5.434,1.000,0.000,-0.088,0,0.000,0.333,1.000,""
2.980,238.450,902.538,122.715,-76.943,27.382,27.753,4.057,5.432,1.000,0.000,-0.091,0,0.000,0.362,1.000,""
3.000,239.023,903.096,122.792,-76.834,27.293,27.742,3.859,5.429,1.000,0.000,-0.094,0,0.000,0.390,1.000,""
3.020,239.595,903.654,122.865,-76.725,27.205,27.731,3.661,5.427,1.000,0.000,-0.097,0,0.000,0.417,1.000,""
3.040,240.247,904.211,122.934,-76.616,27.119,27.720,3.464,5.425,1.000,0.000,-0.099,0,0.000,0.442,1.000,""
3.060,240.816,904.768,122.999,-76.507,27.034,27.708,3.266,5.423,1.000,0.000,-0.102,0,0.000,0.467,1.000,""
3.080,241.384,905.325,123.061,-76.398,26.950,27.697,3.069,5.421,1.000,0.000,-0.105,0,0.000,0.490,0.999,""
3.100,241.950,905.881,123.118,-76.289,26.868,27.686,2.872,5.419,1.000,0.000,-0.107,0,0.000,0.512,0.999,""
3.120,242.597,906.437,123.171,-76.180,26.788,27.675,2.674,5.416,1.000,0.000,-0.110,0,0.000,0.532,0.999,""
3.140,243.160,906.993,123.221,-76.072,26.709,27.664,2.477,5.414,1.000,0.000,-0.112,0,0.000,0.551,0.998,""
3.160,243.722,907.549,123.266,-75.963,26.632,27.653,2.280,5.412,1.000,0.000,-0.114,0,0.000,0.569,0.998,""
3.180,244.353,908.104,123.308,-75.854,26.556,27.642,2.083,5.410,1.000,0.000,-0.117,0,0.000,0.586,0.997,""
3.200,244.912,908.659,123.345,-75.746,26.482,27.631,1.886,5.408,1.000,0.000,-0.119,0,0.000,0.601,0.997,""
3.220,245.469,909.213,123.379,-75.638,26.410,27.620,1.689,5.406,1.000,0.000,-0.121,0,0.000,0.615,0.996,""
3.240,246.026,909.768,123.409,-75.529,26.340,27.609,1.492,5.403,1.000,0.000,-0.124,0,0.000,0.628,0.996,""
3.260,246.637,910.322,123.434,-75.421,26.271,27.598,1.296,5.401,1.000,0.000,-0.126,0,0.000,0.639,0.995,""
3.280,247.190,910.875,123.456,-75.313,26.204,27.587,1.099,5.399,1.000,0.000,-0.128,0,0.000,0.649,0.995,""
3.300,247.741,911.429,123.474,-75.205,26.139,27.576,0.902,5.397,1.000,0.000,-0.130,0,0.000,0.658,0.994,""
3.320,248.336,911.982,123.488,-75.097,26.076,27.565,0.706,5.395,1.000,0.000,-0.132,0,0.000,0.666,0.993,""
3.340,248.884,912.534,123.498,-74.989,26.014,27.554,0.510,5.393,1.000,0.000,-0.134,0,0.000,0.672,0.993,""
3.360,249.430,913.087,123.504,-74.881,25.954,27.543,0.313,5.390,1.000,0.000,-0.136,0,0.000,0.677,0.992,""
3.380,249.975,913.639,123.506,-74.773,25.895,27.532,0.117,5.388,1.000,0.000,-0.138,0,0.000,0.681,0.992,""
3.400,250.551,914.190,123.504,-74.665,25.837,27.521,-0.079,5.386,1.000,0.000,-0.140,0,0.000,0.684,0.991,""
3.420,251.093,914.742,123.499,-74.558,25.782,27.510,-0.275,5.384,1.000,0.000,-0.141,0,0.000,0.686,0.991,""
3.440,251.633,915.293,123.489,-74.450,25.727,27.499,-0.471,5.382,1.000,0.000,-0.143,0,0.000,0.686,0.991,""
3.460,252.171,915.844,123.476,-74.342,25.674,27.488,-0.667,5.380,1.000,0.000,-0.145,0,0.000,0.686,0.990,""
3.480,252.729,916.394,123.458,-74.235,25.621,27.477,-0.863,5.378,1.000,0.000,-0.147,0,0.000,0.684,0.990,""
3.500,253.264,916.944,123.437,-74.127,25.570,27.466,-1.059,5.375,1.000,0.000,-0.148,0,0.000,0.681,0.989,""
3.520,253.798,917.494,123.412,-74.020,25.520,27.455,-1.255,5.373,1.000,0.000,-0.150,0,0.000,0.678,0.989,""
3.540,254.330,918.044,123.383,-73.913,25.471,27.444,-1.450,5.371,1.000,0.000,-0.152,0,0.000,0.673,0.989,""
3.560,254.872,918.593,123.350,-73.805,25.422,27.433,-1.646,5.369,1.000,0.000,-0.153,0,0.000,0.667,0.989,""
3.580,255.401,919.142,123.313,-73.698,25.374,27.422,-1.841,5.367,1.000,0.000,-0.155,0,0.000,0.661,0.988,""
3.600,255.928,919.690,123.272,-73.591,25.326,27.411,-2.037,5.365,1.000,0.000,-0.156,0,0.000,0.653,0.988,""
3.620,256.454,920.239,123.227,-73.484,25.279,27.400,-2.232,5.363,1.000,0.000,-0.158,0,0.000,0.645,0.988,""
3.640,256.979,920.786,123.179,-73.377,25.232,27.389,-2.427,5.360,1.000,0.000,-0.159,0,0.000,0.636,0.988,""
3.660,257.505,921.334,123.126,-73.270,25.185,27.378,-2.622,5.358,1.000,0.000,-0.160,0,0.000,0.626,0.988,""
3.680,258.026,921.881,123.070,-73.163,25.138,27.367,-2.817,5.356,1.000,0.000,-0.162,0,0.000,0.616,0.988,""
3.700,258.546,922.428,123.010,-73.056,25.091,27.356,-3.012,5.354,1.000,0.000,-0.163,0,0.000,0.604,0.988,""
3.720,259.065,922.975,122.946,-72.949,25.043,27.345,-3.207,5.352,1.000,0.000,-0.164,0,0.000,0.592,0.988,""
3.740,259.577,923.522,122.878,-72.843,24.995,27.334,-3.402,5.350,1.000,0.000,-0.165,0,0.000,0.579,0.988,""
3.760,260.092,924.068,122.806,-72.736,24.947,27.323,-3.597,5.348,1.000,0.000,-0.167,0,0.000,0.566,0.989,""
