t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.078,837.261,100.454,-133.888,23.785,20.586,-0.105,11.915,0.000,0.000,-0.109,3,6.786,4.462,1.000,"Mountain trunk:(-0.874, -0.409, -0.262);Mountain trunk:(-0.874, -0.409, -0.262);Mountain trunk:(-0.874, -0.409, -0.262);Mountain trunk:(-0.874, -0.409, -0.262);Mountain trunk:(-0.874, -0.409, -0.262);Mountain trunk:(-0.873, -0.412, -0.260);Mountain trunk:(-0.873, -0.412, -0.260);Mountain trunk:(-0.873, -0.412, -0.260);Mountain trunk:(0.866, 0.000, 0.500);Mountain trunk:(0.866, 0.000, 0.500);Mountain trunk:(0.866, 0.000, 0.500);Mountain trunk:(0.866, 0.000, 0.500);"
0.040,148.333,837.671,100.453,-133.653,23.788,20.588,-0.056,11.922,0.108,0.000,-0.114,3,12.155,0.454,1.000,"Mountain trunk:(0.865, 0.005, 0.501);Mountain trunk:(0.865, 0.005, 0.501);Mountain trunk:(0.865, 0.005, 0.501);Mountain trunk:(0.865, 0.005, 0.501);"
0.060,148.384,838.070,100.482,-133.467,23.133,20.290,1.151,11.067,0.106,0.000,-0.118,3,13.071,0.713,0.995,"Ground_Mountain_0_1:(-0.139, 0.979, -0.148);Ground_Mountain_0_1:(-0.131, 0.919, -0.371);Ground_Mountain_0_1:(-0.131, 0.919, -0.371);Mountain trunk:(0.864, 0.013, 0.503);Mountain trunk:(0.864, 0.013, 0.503);"
0.080,148.817,838.471,100.504,-133.271,23.075,20.256,1.305,11.051,0.434,0.000,-0.132,3,6.758,11.252,0.985,"Ground_Mountain_0_1:(-0.131, 0.919, -0.371);Ground_Mountain_0_1:(-0.020, 0.995, -0.100);"
0.100,149.256,838.875,100.532,-133.069,23.072,20.243,1.602,11.089,0.463,0.000,-0.140,4,23.339,12.901,0.973,""
0.120,149.701,839.280,100.567,-132.864,23.069,20.221,1.934,11.099,0.464,0.000,-0.146,4,25.227,11.236,0.961,""
0.140,150.040,839.685,100.646,-132.659,22.469,19.758,3.842,10.065,0.465,0.000,-0.152,4,26.978,8.186,0.965,"Ground_Mountain_0_1:(-0.078, 0.991, -0.112);Ground_Mountain_0_1:(-0.078, 0.991, -0.112);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.416, 0.800, -0.433);"
0.160,150.040,840.089,100.724,-132.453,22.520,19.788,3.894,10.172,0.766,0.000,-0.155,4,10.955,5.049,0.966,""
0.180,150.484,840.491,100.802,-132.246,22.570,19.815,3.889,10.295,0.740,0.000,-0.156,4,7.258,4.874,0.967,""
0.200,150.940,840.892,100.879,-132.037,22.621,19.849,3.851,10.406,0.715,0.000,-0.157,4,5.271,4.255,0.967,""
0.220,151.395,841.293,100.954,-131.825,22.673,19.849,3.758,10.579,0.690,0.000,-0.156,4,2.897,2.057,0.967,""
0.240,151.745,841.693,101.027,-131.609,22.724,19.818,3.624,10.796,0.663,0.000,-0.156,3,0.981,2.387,0.967,""
0.260,151.769,842.092,101.096,-131.389,22.773,19.803,3.495,10.977,0.638,0.000,-0.159,3,0.534,1.871,0.966,""
0.280,152.225,842.489,101.164,-131.165,22.821,19.756,3.377,11.194,0.614,0.000,-0.158,3,0.957,2.974,0.966,""
0.300,152.682,842.886,101.229,-130.937,22.868,19.719,3.270,11.384,0.590,0.000,-0.156,4,0.805,2.964,0.965,""
0.320,153.140,843.280,101.291,-130.705,22.914,19.632,3.135,11.640,0.566,0.000,-0.154,2,0.674,3.313,0.964,""
0.340,153.449,843.672,101.351,-130.467,22.959,19.540,3.007,11.890,0.543,0.000,-0.153,2,1.083,3.088,0.964,""
0.360,153.568,844.063,101.409,-130.227,23.001,19.516,2.891,12.037,0.520,0.000,-0.154,3,0.486,2.198,0.963,""
0.380,154.026,844.453,101.464,-129.983,23.040,19.442,2.772,12.243,0.499,0.000,-0.152,3,0.000,0.367,0.962,""
0.400,154.485,844.841,101.517,-129.734,23.075,19.343,2.661,12.471,0.480,0.000,-0.149,3,0.000,2.883,0.962,""
0.420,154.944,845.225,101.568,-129.481,23.109,19.232,2.570,12.705,0.463,0.000,-0.146,2,1.606,2.514,0.961,""
0.440,155.159,845.607,101.617,-129.223,23.141,19.101,2.462,12.957,0.446,0.000,-0.146,2,2.887,3.035,0.960,""
0.460,155.430,845.987,101.665,-128.962,23.170,18.995,2.413,13.163,0.429,0.000,-0.144,2,4.080,2.228,0.958,""
0.480,155.889,846.365,101.711,-128.696,23.195,18.879,2.331,13.378,0.415,0.000,-0.140,2,2.301,2.382,0.957,""
0.500,156.349,846.740,101.756,-128.428,23.216,18.778,2.282,13.560,0.402,0.000,-0.137,2,1.486,1.396,0.955,""
0.520,156.808,847.114,101.800,-128.156,23.233,18.678,2.286,13.725,0.392,0.000,-0.134,3,3.030,2.552,0.952,""
0.540,156.895,847.485,101.846,-127.882,23.246,18.551,2.313,13.913,0.384,0.000,-0.135,2,6.343,2.201,0.949,""
0.560,157.355,847.854,101.892,-127.604,23.255,18.426,2.363,14.087,0.377,0.000,-0.131,2,9.835,3.393,0.945,""
0.580,157.815,848.222,101.939,-127.324,23.262,18.305,2.483,14.235,0.372,0.000,-0.126,2,9.714,0.383,0.940,""
0.600,158.276,848.587,101.988,-127.040,23.266,18.171,2.498,14.414,0.369,0.000,-0.122,2,7.599,4.441,0.935,""
0.620,158.610,848.951,102.039,-126.754,23.270,18.052,2.657,14.539,0.367,0.000,-0.122,4,10.256,2.731,0.929,""
0.640,158.890,849.312,102.091,-126.464,23.273,17.920,2.732,14.691,0.365,0.000,-0.120,3,8.361,2.540,0.924,""
0.660,159.353,849.671,102.146,-126.172,23.275,17.795,2.844,14.823,0.363,0.000,-0.116,3,10.540,2.765,0.918,""
