t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.460,161.307,840.978,103.629,-113.925,30.601,24.194,6.439,17.730,0.701,0.000,-0.168,4,2.558,0.191,0.979,""
0.480,161.916,841.459,103.756,-113.565,30.603,24.008,6.321,18.027,0.700,0.000,-0.159,4,3.129,0.204,0.979,""
0.500,162.505,841.935,103.880,-113.198,30.606,23.814,6.216,18.322,0.699,0.000,-0.149,4,3.820,0.190,0.979,""
0.520,163.115,842.408,104.002,-112.827,30.609,23.615,6.125,18.613,0.697,0.000,-0.139,4,4.551,0.185,0.979,""
0.540,163.726,842.876,104.123,-112.449,30.614,23.411,6.048,18.899,0.695,0.000,-0.129,4,5.307,0.174,0.979,""
0.560,164.323,843.341,104.243,-112.066,30.619,23.205,5.986,19.177,0.693,0.000,-0.118,4,6.075,0.187,0.979,""
0.580,164.935,843.801,104.362,-111.677,30.626,22.997,5.938,19.446,0.690,0.000,-0.108,4,6.861,0.182,0.979,""
0.600,165.547,844.257,104.480,-111.283,30.634,22.789,5.904,19.706,0.687,0.000,-0.097,4,7.598,0.169,0.979,""
0.620,166.153,844.709,104.598,-110.884,30.642,22.583,5.883,19.956,0.683,0.000,-0.086,4,8.269,0.166,0.979,""
0.640,166.766,845.157,104.715,-110.481,30.652,22.380,5.872,20.194,0.679,0.000,-0.075,4,8.875,0.159,0.979,""
0.660,167.379,845.601,104.832,-110.073,30.663,22.181,5.873,20.422,0.674,0.000,-0.065,4,9.429,0.153,0.979,""
0.680,167.993,846.040,104.950,-109.660,30.675,21.988,5.882,20.637,0.669,0.000,-0.054,4,9.914,0.137,0.979,""
0.700,168.607,846.477,105.068,-109.243,30.687,21.801,5.898,20.840,0.663,0.000,-0.043,4,10.317,0.125,0.979,""
0.720,169.222,846.909,105.186,-108.823,30.700,21.623,5.921,21.030,0.657,0.000,-0.032,4,10.648,0.113,0.979,""
0.740,169.843,847.338,105.305,-108.399,30.714,21.454,5.949,21.208,0.650,0.000,-0.021,4,10.926,0.102,0.979,""
0.760,170.458,847.764,105.425,-107.972,30.728,21.294,5.981,21.372,0.643,0.000,-0.010,4,11.163,0.097,0.979,""
0.780,171.073,848.187,105.545,-107.541,30.742,21.145,6.016,21.524,0.636,0.000,0.000,4,11.322,0.091,0.979,""
0.800,171.702,848.607,105.666,-107.108,30.757,21.008,6.053,21.662,0.629,0.000,0.010,4,11.412,0.083,0.979,""
0.820,172.317,849.025,105.788,-106.672,30.772,20.882,6.090,21.788,0.622,0.000,0.021,4,11.451,0.076,0.979,""
0.840,172.933,849.440,105.911,-106.234,30.786,20.769,6.128,21.900,0.614,0.000,0.031,4,11.489,0.055,0.979,""
0.860,173.569,849.853,106.034,-105.794,30.800,20.670,6.166,21.999,0.607,0.000,0.041,4,11.480,0.064,0.979,""
0.880,174.184,850.265,106.158,-105.353,30.814,20.583,6.202,22.085,0.600,0.000,0.050,4,11.413,0.075,0.979,""
0.900,174.799,850.675,106.283,-104.909,30.827,20.511,6.235,22.158,0.593,0.000,0.060,4,11.276,0.081,0.979,""
0.920,175.439,851.084,106.408,-104.465,30.840,20.453,6.267,22.219,0.586,0.000,0.069,4,11.164,0.062,0.979,""
0.940,176.054,851.492,106.534,-104.020,30.852,20.409,6.296,22.266,0.580,0.000,0.078,4,11.026,0.004,0.979,""
0.960,176.669,851.899,106.660,-103.573,30.863,20.379,6.322,22.300,0.574,0.000,0.086,4,10.857,0.010,0.979,""
0.980,177.312,852.307,106.787,-103.127,30.874,20.363,6.344,22.322,0.568,0.000,0.095,4,10.660,0.026,0.979,""
1.000,177.926,852.714,106.915,-102.680,30.883,20.362,6.362,22.331,0.563,0.000,0.103,4,10.433,0.047,0.979,""
1.020,178.541,853.121,107.042,-102.233,30.891,20.375,6.378,22.327,0.559,0.000,0.110,4,10.300,0.011,0.979,""
1.040,179.186,853.529,107.170,-101.787,30.898,20.401,6.391,22.311,0.554,0.000,0.118,4,10.153,0.026,0.979,""
1.060,179.800,853.937,107.298,-101.341,30.904,20.441,6.402,22.281,0.551,0.000,0.125,4,10.023,0.080,0.979,""
1.080,180.414,854.347,107.426,-100.896,30.909,20.494,6.409,22.240,0.548,0.000,0.131,4,9.834,0.068,0.979,""
1.100,181.056,854.758,107.554,-100.452,30.913,20.560,6.414,22.185,0.545,0.000,0.137,4,9.665,0.017,0.979,""
1.120,181.669,855.170,107.683,-100.010,30.915,20.638,6.417,22.119,0.544,0.000,0.143,4,9.562,0.054,0.979,""
1.140,182.283,855.585,107.811,-99.569,30.917,20.728,6.418,22.040,0.542,0.000,0.149,4,9.431,0.063,0.979,""
1.160,182.897,856.001,107.939,-99.129,30.917,20.830,6.415,21.949,0.542,0.000,0.154,4,9.271,0.014,0.979,""
1.180,183.536,856.419,108.068,-98.692,30.916,20.943,6.409,21.846,0.542,0.000,0.159,4,9.066,0.058,0.979,""
1.200,184.149,856.841,108.196,-98.257,30.914,21.066,6.402,21.732,0.542,0.000,0.163,4,8.947,0.089,0.979,""
1.220,184.763,857.264,108.323,-97.825,30.911,21.198,6.393,21.606,0.543,0.000,0.167,4,8.902,0.061,0.979,""
1.240,185.399,857.691,108.451,-97.395,30.907,21.340,6.384,21.468,0.544,0.000,0.171,4,8.871,0.098,0.979,""
1.260,186.011,858.120,108.579,-96.968,30.903,21.490,6.376,21.319,0.546,0.000,0.174,4,8.850,0.064,0.979,""
1.280,186.624,858.553,108.706,-96.545,30.897,21.647,6.368,21.159,0.549,0.000,0.177,4,8.887,0.099,0.979,""
1.300,187.238,858.989,108.833,-96.125,30.891,21.811,6.363,20.987,0.551,0.000,0.180,4,9.026,0.215,0.979,""
1.320,187.869,859.428,108.960,-95.708,30.884,21.980,6.364,20.805,0.555,0.000,0.183,4,9.280,0.103,0.979,""
1.340,188.481,859.870,109.088,-95.296,30.876,22.154,6.370,20.611,0.558,0.000,0.184,4,9.508,0.148,0.978,""
1.360,189.094,860.316,109.215,-94.887,30.867,22.332,6.384,20.406,0.562,0.000,0.186,4,9.944,0.160,0.978,""
1.380,189.726,860.766,109.344,-94.483,30.858,22.512,6.408,20.191,0.566,0.000,0.187,4,10.439,0.139,0.978,""
1.400,190.337,861.219,109.472,-94.084,30.849,22.694,6.446,19.964,0.571,0.000,0.189,4,11.134,0.225,0.978,""
1.420,190.949,861.676,109.602,-93.689,30.838,22.876,6.499,19.726,0.576,0.000,0.189,4,11.878,0.178,0.977,""
1.440,191.562,862.136,109.733,-93.300,30.827,23.058,6.568,19.478,0.581,0.000,0.190,4,12.668,0.149,0.977,""
1.460,192.184,862.599,109.866,-92.916,30.816,23.238,6.654,19.220,0.586,0.000,0.190,4,13.557,0.244,0.976,""
1.480,192.795,863.066,110.001,-92.537,30.804,23.416,6.757,18.951,0.592,0.000,0.190,4,14.403,0.178,0.975,""
1.500,193.407,863.537,110.138,-92.163,30.792,23.591,6.876,18.673,0.598,0.000,0.190,4,15.258,0.291,0.975,""
1.520,194.019,864.011,110.278,-91.796,30.780,23.762,7.009,18.387,0.604,0.000,0.189,4,15.978,0.329,0.974,""
1.540,194.630,864.488,110.421,-91.434,30.768,23.931,7.155,18.092,0.610,0.000,0.188,4,16.629,0.331,0.973,""
1.560,195.241,864.969,110.567,-91.078,30.755,24.096,7.311,17.790,0.616,0.000,0.187,4,17.171,0.338,0.972,""
1.580,195.853,865.453,110.716,-90.729,30.743,24.256,7.475,17.482,0.622,0.000,0.186,4,17.606,0.343,0.971,""
1.600,196.465,865.939,110.869,-90.386,30.730,24.413,7.646,17.167,0.629,0.000,0.184,4,17.931,0.365,0.970,""
1.620,197.068,866.429,111.025,-90.049,30.718,24.566,7.820,16.848,0.635,0.000,0.183,4,18.135,0.390,0.969,""
1.640,197.679,866.922,111.184,-89.719,30.706,24.716,7.996,16.525,0.641,0.000,0.181,4,18.230,0.378,0.968,""
1.660,198.291,867.418,111.348,-89.395,30.695,24.861,8.171,16.198,0.647,0.000,0.179,4,18.237,0.380,0.967,""
1.680,198.903,867.916,111.514,-89.078,30.683,25.003,8.346,15.868,0.653,0.000,0.178,4,18.205,0.386,0.966,""
1.700,199.497,868.418,111.684,-88.767,30.672,25.140,8.517,15.536,0.658,0.000,0.176,4,18.071,0.415,0.965,""
1.720,200.109,868.922,111.857,-88.463,30.662,25.275,8.684,15.203,0.664,0.000,0.175,4,17.837,0.399,0.964,"Ground_Mountain_0_1:(-0.279, 0.952, -0.128);"
1.740,200.720,869.428,112.034,-88.166,30.651,25.405,8.845,14.868,0.669,0.000,0.174,4,17.551,0.382,0.963,"Ground_Mountain_0_1:(-0.279, 0.952, -0.128);Ground_Mountain_0_1:(-0.279, 0.952, -0.128);"
1.760,201.332,869.937,112.214,-87.875,30.641,25.532,9.003,14.534,0.674,0.000,0.173,4,17.351,0.353,0.962,"Ground_Mountain_0_1:(-0.279, 0.952, -0.128);Ground_Mountain_0_1:(-0.279, 0.952, -0.128);Ground_Mountain_0_1:(-0.279, 0.952, -0.128);"
1.780,201.921,870.449,112.396,-87.591,30.631,25.655,9.155,14.198,0.680,0.000,0.173,4,17.099,0.421,0.961,"Ground_Mountain_0_1:(-0.295, 0.948, -0.121);"
1.800,202.533,870.963,112.582,-87.314,30.621,25.775,9.299,13.863,0.684,0.000,0.174,4,16.702,0.438,0.960,"Ground_Mountain_0_1:(-0.295, 0.948, -0.121);"
1.820,203.144,871.479,112.770,-87.043,30.612,25.892,9.436,13.528,0.689,0.000,0.174,4,16.290,0.280,0.959,"Ground_Mountain_0_1:(-0.297, 0.947, -0.123);Ground_Mountain_0_1:(-0.297, 0.947, -0.123);"
1.840,203.756,871.998,112.961,-86.779,30.602,26.005,9.568,13.193,0.694,0.000,0.174,4,16.123,0.379,0.958,"Ground_Mountain_0_1:(-0.299, 0.946, -0.125);"
1.860,204.339,872.519,113.155,-86.522,30.593,26.114,9.698,12.857,0.699,0.000,0.175,4,16.061,0.398,0.957,"Ground_Mountain_0_1:(-0.312, 0.942, -0.124);"
1.880,204.950,873.041,113.351,-86.271,30.583,26.219,9.822,12.521,0.704,0.000,0.175,4,15.732,0.481,0.956,"Ground_Mountain_0_1:(-0.309, 0.943, -0.121);Ground_Mountain_0_1:(-0.309, 0.943, -0.121);"
1.900,205.562,873.566,113.549,-86.027,30.574,26.321,9.939,12.186,0.708,0.000,0.176,4,15.333,0.377,0.955,"Ground_Mountain_0_1:(-0.309, 0.943, -0.121);Ground_Mountain_0_1:(-0.309, 0.943, -0.121);"
1.920,206.173,874.093,113.750,-85.790,30.565,26.420,10.051,11.850,0.713,0.000,0.176,4,15.115,0.330,0.953,"Ground_Mountain_0_1:(-0.313, 0.942, -0.121);Ground_Mountain_0_1:(-0.313, 0.942, -0.121);Ground_Mountain_0_1:(-0.313, 0.942, -0.121);Ground_Mountain_0_1:(-0.313, 0.942, -0.121);Ground_Mountain_0_1:(-0.313, 0.942, -0.121);"
1.940,206.785,874.622,113.953,-85.559,30.555,26.515,10.163,11.513,0.718,0.000,0.176,4,15.147,0.453,0.952,"Ground_Mountain_0_1:(-0.325, 0.938, -0.121);"
1.960,207.363,875.152,114.158,-85.335,30.545,26.605,10.274,11.176,0.723,0.000,0.176,4,15.177,0.455,0.951,"Ground_Mountain_0_1:(-0.325, 0.938, -0.121);"
1.980,207.974,875.685,114.365,-85.118,30.535,26.691,10.382,10.838,0.727,0.000,0.175,4,14.973,0.449,0.950,""
2.000,208.584,876.218,114.574,-84.908,30.526,26.774,10.485,10.500,0.732,0.000,0.174,4,14.719,0.443,0.949,""
2.020,209.195,876.754,114.785,-84.704,30.516,26.854,10.582,10.161,0.737,0.000,0.173,4,14.490,0.532,0.947,""
2.040,209.785,877.291,114.999,-84.508,30.506,26.930,10.679,9.822,0.742,0.000,0.170,4,14.490,0.441,0.946,""
2.060,210.382,877.830,115.214,-84.318,30.496,27.002,10.775,9.481,0.747,0.000,0.167,4,14.513,0.462,0.945,""
2.080,210.993,878.370,115.431,-84.135,30.486,27.070,10.868,9.142,0.752,0.000,0.163,4,14.341,0.471,0.944,""
2.100,211.603,878.911,115.649,-83.958,30.476,27.135,10.954,8.803,0.757,0.000,0.158,4,14.037,0.400,0.943,""
2.120,212.213,879.454,115.870,-83.789,30.467,27.197,11.037,8.466,0.762,0.000,0.152,4,13.878,0.324,0.942,""
2.140,212.800,879.997,116.092,-83.626,30.459,27.253,11.123,8.129,0.766,0.000,0.146,4,14.031,0.351,0.940,""
2.160,213.410,880.542,116.315,-83.469,30.451,27.305,11.207,7.795,0.771,0.000,0.139,4,14.032,0.452,0.939,""
2.180,214.019,881.088,116.541,-83.320,30.443,27.356,11.282,7.465,0.774,0.000,0.132,4,13.575,0.845,0.938,""
2.200,214.586,881.636,116.767,-83.176,30.436,27.413,11.323,7.143,0.778,0.000,0.126,4,11.883,1.353,0.937,""
2.220,215.195,882.185,116.993,-83.039,30.427,27.481,11.324,6.829,0.782,0.000,0.119,4,9.866,0.974,0.937,""
2.240,215.804,882.737,117.219,-82.908,30.419,27.560,11.282,6.528,0.786,0.000,0.111,4,7.467,0.918,0.938,""
2.260,216.322,883.291,117.444,-82.782,30.410,27.655,11.184,6.238,0.791,0.000,0.104,2,4.451,1.265,0.940,""
2.280,216.926,883.848,117.666,-82.662,30.402,27.758,11.058,5.958,0.795,0.000,0.095,2,3.150,1.231,0.942,""
2.300,217.531,884.408,117.884,-82.547,30.398,27.875,10.882,5.691,0.799,0.000,0.087,2,0.671,0.320,0.944,""
2.320,217.806,884.969,118.098,-82.438,30.395,27.993,10.692,5.435,0.801,0.000,0.083,2,0.000,0.507,0.946,""
2.340,218.355,885.533,118.309,-82.333,30.396,28.106,10.507,5.191,0.802,0.000,0.076,2,0.000,0.491,0.948,""
2.360,218.906,886.097,118.516,-82.229,30.305,28.095,10.307,5.189,0.802,0.000,0.068,0,0.000,0.981,0.950,""
2.380,219.126,886.661,118.719,-82.124,30.214,28.083,10.107,5.187,0.847,0.000,0.064,0,0.000,0.940,0.952,""
2.400,219.341,887.225,118.918,-82.019,30.123,28.072,9.907,5.185,0.893,0.000,0.060,0,0.000,0.898,0.955,""
2.420,219.793,887.788,119.113,-81.915,30.032,28.061,9.707,5.182,0.938,0.000,0.054,0,0.000,0.856,0.957,""
2.440,220.247,888.352,119.304,-81.810,29.940,28.050,9.507,5.180,0.984,0.000,0.048,0,0.000,0.813,0.959,""
2.460,220.703,888.915,119.491,-81.706,29.848,28.039,9.307,5.178,1.000,0.000,0.041,0,0.000,0.770,0.961,""
2.480,220.887,889.478,119.674,-81.601,29.756,28.027,9.107,5.176,1.000,0.000,0.037,0,0.000,0.726,0.964,""
2.500,221.221,890.041,119.853,-81.497,29.663,28.016,8.907,5.174,1.000,0.000,0.032,0,0.000,0.682,0.966,""
2.520,221.644,890.604,120.028,-81.392,29.571,28.005,8.707,5.172,1.000,0.000,0.026,0,0.000,0.638,0.968,""
2.540,222.068,891.167,120.198,-81.288,29.478,27.994,8.508,5.170,1.000,0.000,0.019,0,0.000,0.595,0.970,""
2.560,222.495,891.730,120.365,-81.183,29.385,27.982,8.308,5.168,1.000,0.000,0.013,0,0.000,0.551,0.973,""
2.580,222.829,892.292,120.528,-81.079,29.291,27.971,8.109,5.166,1.000,0.000,0.007,0,0.000,0.507,0.975,""
2.600,223.253,892.855,120.687,-80.975,29.198,27.960,7.909,5.164,1.000,0.000,0.001,0,0.000,0.463,0.977,""
2.620,223.679,893.417,120.842,-80.870,29.104,27.949,7.710,5.162,1.000,0.000,-0.005,0,0.000,0.419,0.979,""
2.640,224.107,893.979,120.993,-80.766,29.011,27.938,7.511,5.160,1.000,0.000,-0.011,0,0.000,0.376,0.981,""
2.660,225.055,894.541,121.140,-80.662,28.917,27.927,7.312,5.158,1.000,0.000,-0.021,0,0.000,0.333,0.983,""
2.680,225.514,895.102,121.283,-80.558,28.823,27.915,7.113,5.156,1.000,0.000,-0.027,0,0.000,0.291,0.985,""
2.700,230.989,895.664,121.422,-80.454,28.730,27.904,6.914,5.154,1.000,0.000,-0.044,0,0.000,0.249,0.986,""
2.720,231.576,896.225,121.557,-80.350,28.636,27.893,6.715,5.151,1.000,0.000,-0.049,0,0.000,0.207,0.988,""
2.740,232.174,896.786,121.687,-80.246,28.542,27.882,6.516,5.149,1.000,0.000,-0.053,0,0.000,0.167,0.989,""
2.760,232.759,897.346,121.814,-80.142,28.449,27.871,6.317,5.147,1.000,0.000,-0.058,0,0.000,0.127,0.991,""
2.780,233.342,897.907,121.937,-80.038,28.355,27.860,6.119,5.145,1.000,0.000,-0.062,0,0.000,0.090,0.992,""
2.800,233.925,898.467,122.056,-79.934,28.262,27.848,5.920,5.143,1.000,0.000,-0.066,0,0.000,0.056,0.993,""
2.820,234.493,899.027,122.171,-79.830,28.170,27.837,5.722,5.141,1.000,0.000,-0.070,0,0.000,0.038,0.994,""
2.840,235.074,899.587,122.282,-79.727,28.078,27.826,5.523,5.139,1.000,0.000,-0.074,0,0.000,0.051,0.995,""
2.860,235.653,900.147,122.388,-79.623,27.986,27.815,5.325,5.137,1.000,0.000,-0.078,0,0.000,0.081,0.996,""
2.880,236.235,900.706,122.491,-79.519,27.895,27.804,5.127,5.135,1.000,0.000,-0.082,0,0.000,0.114,0.997,""
2.900,236.812,901.265,122.590,-79.416,27.804,27.793,4.929,5.133,1.000,0.000,-0.086,0,0.000,0.148,0.998,""
2.920,237.389,901.824,122.685,-79.312,27.715,27.782,4.730,5.131,1.000,0.000,-0.089,0,0.000,0.181,0.998,""
2.940,238.025,902.383,122.776,-79.209,27.626,27.771,4.532,5.129,1.000,0.000,-0.093,0,0.000,0.214,0.999,""
2.960,238.599,902.941,122.863,-79.106,27.538,27.759,4.334,5.127,1.000,0.000,-0.096,0,0.000,0.245,0.999,""
2.980,239.172,903.500,122.945,-79.002,27.451,27.748,4.137,5.125,1.000,0.000,-0.099,0,0.000,0.276,1.000,""
3.000,239.744,904.057,123.024,-78.899,27.364,27.737,3.939,5.123,1.000,0.000,-0.102,0,0.000,0.306,1.000,""
3.020,240.412,904.615,123.099,-78.796,27.280,27.726,3.741,5.121,1.000,0.000,-0.105,0,0.000,0.335,1.000,""
3.040,240.981,905.172,123.170,-78.693,27.196,27.715,3.544,5.119,1.000,0.000,-0.108,0,0.000,0.362,1.000,""
3.060,241.550,905.729,123.237,-78.590,27.113,27.704,3.346,5.117,1.000,0.000,-0.111,0,0.000,0.389,1.000,""
3.080,242.213,906.286,123.300,-78.487,27.032,27.693,3.149,5.114,1.000,0.000,-0.114,0,0.000,0.414,1.000,""
3.100,242.778,906.842,123.359,-78.384,26.952,27.682,2.951,5.112,1.000,0.000,-0.117,0,0.000,0.438,1.000,""
3.120,243.343,907.398,123.414,-78.282,26.874,27.671,2.754,5.110,1.000,0.000,-0.120,0,0.000,0.461,0.999,""
3.140,243.906,907.954,123.465,-78.179,26.797,27.660,2.557,5.108,1.000,0.000,-0.122,0,0.000,0.482,0.999,""
3.160,244.550,908.510,123.512,-78.076,26.721,27.649,2.359,5.106,1.000,0.000,-0.125,0,0.000,0.503,0.999,""
3.180,245.110,909.065,123.555,-77.974,26.647,27.638,2.162,5.104,1.000,0.000,-0.127,0,0.000,0.522,0.999,""
3.200,245.668,909.620,123.594,-77.871,26.575,27.627,1.965,5.102,1.000,0.000,-0.130,0,0.000,0.540,0.998,""
3.220,246.295,910.175,123.629,-77.769,26.504,27.615,1.769,5.100,1.000,0.000,-0.132,0,0.000,0.556,0.998,""
3.240,246.850,910.729,123.661,-77.667,26.435,27.604,1.572,5.098,1.000,0.000,-0.135,0,0.000,0.572,0.997,""
3.260,247.403,911.283,123.688,-77.564,26.368,27.593,1.375,5.096,1.000,0.000,-0.137,0,0.000,0.586,0.997,""
3.280,247.956,911.837,123.711,-77.462,26.302,27.582,1.178,5.094,1.000,0.000,-0.140,0,0.000,0.599,0.996,""
3.300,248.563,912.390,123.731,-77.360,26.238,27.571,0.982,5.092,1.000,0.000,-0.142,0,0.000,0.610,0.996,""
3.320,249.111,912.943,123.746,-77.258,26.175,27.560,0.785,5.090,1.000,0.000,-0.144,0,0.000,0.621,0.995,""
3.340,249.659,913.496,123.758,-77.156,26.114,27.549,0.589,5.088,1.000,0.000,-0.146,0,0.000,0.630,0.995,""
3.360,250.205,914.048,123.766,-77.054,26.054,27.538,0.392,5.086,1.000,0.000,-0.149,0,0.000,0.638,0.994,""
3.380,250.792,914.600,123.769,-76.952,25.996,27.527,0.196,5.084,1.000,0.000,-0.151,0,0.000,0.644,0.994,""
3.400,251.334,915.152,123.769,-76.850,25.940,27.516,0.000,5.082,1.000,0.000,-0.153,0,0.000,0.650,0.993,""
3.420,251.876,915.704,123.765,-76.749,25.884,27.505,-0.196,5.080,1.000,0.000,-0.155,0,0.000,0.655,0.993,""
3.440,252.416,916.255,123.757,-76.647,25.831,27.494,-0.392,5.078,1.000,0.000,-0.157,0,0.000,0.658,0.992,""
3.460,252.984,916.806,123.745,-76.545,25.778,27.483,-0.588,5.076,1.000,0.000,-0.159,0,0.000,0.660,0.992,""
3.480,253.520,917.356,123.729,-76.444,25.727,27.472,-0.784,5.074,1.000,0.000,-0.161,0,0.000,0.661,0.991,""
3.500,254.055,917.907,123.710,-76.342,25.676,27.461,-0.980,5.072,1.000,0.000,-0.163,0,0.000,0.661,0.991,""
3.520,254.588,918.457,123.686,-76.241,25.627,27.450,-1.176,5.070,1.000,0.000,-0.165,0,0.000,0.660,0.991,""
