time,station,active,visible,sightings,calls
3.12,33.0,7,0,0,0
4.12,41.5,7,0,0,0
5.14,63.5,8,0,0,0
6.14,95.1,8,1,1,0
7.14,134.0,8,2,2,1
8.14,173.1,8,0,2,1
9.16,215.7,7,0,2,1
10.16,262.3,7,0,2,1
11.16,302.8,7,0,2,1
12.16,333.4,7,0,2,1
13.16,360.5,7,0,2,1
14.16,376.8,7,0,2,1
15.16,403.9,7,0,2,1
16.18,417.5,7,0,2,1
17.18,432.5,7,0,2,1
18.18,450.2,7,0,2,1
19.18,466.5,7,0,2,1
20.20,490.9,7,0,2,1
21.20,520.5,7,0,2,1
22.20,553.9,7,0,2,1
23.22,585.3,7,0,2,1
24.22,617.1,7,0,2,1
25.22,641.9,7,0,2,1
26.22,658.5,7,1,3,1
27.22,692.2,7,1,3,2
28.24,714.2,7,1,3,2
29.24,737.8,7,0,3,2
30.24,770.1,7,0,3,2
31.24,808.8,7,0,3,2
32.24,847.8,6,0,3,2
33.24,879.6,6,0,3,2
34.26,911.6,6,0,3,2
35.26,934.5,6,0,3,2
36.26,959.1,6,0,3,2
37.28,977.6,6,0,3,2
38.28,1001.9,6,0,3,2
39.28,1033.1,6,0,3,2
40.28,1058.5,6,0,3,2
41.28,1083.8,6,0,3,2
42.30,1103.3,6,1,4,2
43.30,1125.2,6,1,4,2
44.30,1155.9,6,0,4,3
45.30,1192.0,6,0,4,3
46.32,1231.7,6,0,4,3
47.32,1268.0,6,1,5,3
48.32,1299.9,6,0,5,3
49.32,1331.7,6,0,5,3
50.34,1352.8,6,0,5,3
51.34,1366.0,6,0,5,3
52.34,1393.4,5,0,5,3
53.36,1407.9,5,0,5,3
54.38,1424.7,5,0,5,3
55.38,1450.7,5,1,6,3
56.38,1482.4,5,1,6,4
57.38,1514.2,5,0,6,4
58.38,1546.2,5,0,6,4
59.38,1577.0,5,0,6,4
60.38,1600.2,5,0,6,4
61.40,1625.3,4,0,6,4
62.40,1644.6,4,0,6,4
63.40,1663.4,4,0,6,4
64.40,1690.8,4,0,6,4
65.40,1723.7,4,0,6,4
66.40,1752.4,4,0,6,4
67.42,1774.0,4,0,6,4
68.42,1801.4,4,0,6,4
69.42,1833.1,4,0,6,4
70.42,1857.2,4,0,6,4
71.44,1876.2,4,0,6,4
72.44,1898.1,4,0,6,4
73.44,1920.4,4,0,6,4
74.44,1946.2,4,0,6,4
75.44,1975.5,4,0,6,4
76.44,1992.8,4,0,6,4
77.46,2007.4,4,0,6,4
78.46,2025.1,4,0,6,4
79.46,2051.9,4,1,7,4
80.46,2081.7,4,1,7,5
81.48,2115.4,4,0,7,5
82.48,36.1,4,0,7,5
83.48,80.7,4,0,7,5
84.48,127.5,3,0,7,5
85.48,165.8,3,0,7,5
86.48,207.1,2,0,7,5
87.48,253.0,2,0,7,5
88.48,297.8,2,0,7,5
89.50,330.0,2,0,7,5
90.50,362.1,2,0,7,5
91.50,397.8,2,0,7,5
92.50,424.8,2,0,7,5
93.50,453.6,2,0,7,5
94.52,485.4,2,0,7,5
95.52,519.0,2,0,7,5
96.52,548.0,2,0,7,5
97.52,579.7,2,0,7,5
98.54,611.6,2,0,7,5
99.54,643.5,2,0,7,5
100.54,679.8,2,0,7,5
101.54,711.5,2,0,7,5
102.54,740.0,2,0,7,5
103.56,741.5,2,0,7,5
104.56,741.4,2,0,7,5
105.56,741.5,2,0,7,5
106.56,741.5,2,0,7,5
107.56,741.6,2,0,7,5
108.58,741.3,2,0,7,5
109.58,740.9,2,0,7,5
110.58,740.6,2,0,7,5
111.58,741.7,2,0,7,5
112.58,754.1,2,0,7,5
113.60,779.1,2,0,7,5
114.60,813.9,2,0,7,5
115.60,851.3,2,0,7,5
116.60,883.3,2,0,7,5
117.62,915.3,2,0,7,5
118.62,949.9,2,0,7,5
119.62,980.4,2,0,7,5
120.62,1008.0,2,0,7,5
121.64,1039.7,2,0,7,5
122.64,1065.6,2,0,7,5
123.64,1105.0,2,1,7,5
124.64,1116.1,2,1,7,5
125.64,1137.0,2,0,7,6
126.66,1167.8,2,0,7,6
127.66,1205.3,2,0,7,6
128.66,1247.2,2,0,7,6
129.66,1281.2,2,0,7,6
130.68,1313.2,2,0,7,6
131.68,1345.1,2,0,7,6
132.68,1367.1,2,0,7,6
133.68,1412.7,2,0,7,6
134.70,1439.4,2,0,7,6
135.70,1466.7,2,0,7,6
136.70,1498.4,2,0,7,6
137.70,1530.2,2,0,7,6
138.70,1562.1,2,0,7,6
139.70,1594.0,2,0,7,6
140.70,1630.1,2,0,7,6
141.70,1660.0,2,0,7,6
142.72,1686.0,2,0,7,6
143.72,1714.8,2,0,7,6
144.72,1747.3,2,0,7,6
145.72,1770.2,2,0,7,6
146.72,1795.6,2,0,7,6
147.72,1827.4,2,0,7,6
148.72,1859.4,2,0,7,6
149.72,1893.1,2,0,7,6
150.74,1924.1,2,0,7,6
151.74,1955.5,2,0,7,6
152.74,1982.5,2,0,7,6
