time,station,active,visible,sightings,calls
3.12,2006.3,7,1,1,0
4.12,2014.9,7,1,1,0
5.12,2036.6,7,1,1,0
6.14,2068.0,7,2,3,0
7.14,3.3,7,2,3,1
8.14,40.5,7,0,3,1
9.14,71.1,7,0,3,1
10.16,99.0,6,0,3,1
11.16,108.0,5,0,3,1
12.16,108.2,4,0,3,1
13.16,108.3,4,0,3,1
14.18,108.5,4,0,3,1
15.18,108.6,4,0,3,1
16.18,108.7,4,0,3,1
17.18,108.5,4,0,3,1
18.18,108.2,4,0,3,1
19.18,108.0,4,0,3,1
20.18,108.1,4,0,3,1
21.18,108.2,4,0,3,1
22.18,108.4,4,0,3,1
23.18,109.3,4,0,3,1
24.20,120.9,4,0,3,1
25.20,138.2,4,0,3,1
26.20,160.9,4,0,3,1
27.20,184.3,4,0,3,1
28.20,206.8,4,0,3,1
29.20,229.8,4,0,3,1
30.22,251.9,4,0,3,1
31.22,277.3,4,0,3,1
32.22,292.0,4,0,3,1
33.22,318.9,4,0,3,1
34.24,375.5,4,0,3,1
35.24,475.4,4,0,3,1
36.24,506.2,4,0,3,1
37.24,538.3,4,0,3,1
38.24,569.7,4,0,3,1
39.24,609.6,4,0,4,1
40.26,648.7,4,1,4,2
41.26,673.2,4,1,4,2
42.26,690.8,4,0,4,2
43.28,709.8,4,0,4,2
44.28,735.1,4,0,4,2
45.28,761.6,3,0,4,2
46.28,778.9,3,0,4,2
47.28,796.6,3,0,4,2
48.28,1157.5,3,0,4,2
49.30,1227.2,3,0,4,2
50.30,1238.8,3,0,4,2
51.30,1249.9,3,0,4,2
52.30,1262.9,3,0,4,2
53.30,1283.0,3,0,4,2
54.30,1310.3,3,0,4,2
55.30,1336.0,3,0,4,2
56.30,1362.6,3,0,4,2
57.32,1394.3,3,0,4,2
58.32,1428.9,3,0,4,2
59.32,1458.2,3,0,4,2
60.34,1489.4,3,0,4,2
61.34,1520.6,3,0,4,2
62.34,1549.8,3,0,4,2
63.34,1567.3,3,0,4,2
64.34,1591.0,3,0,4,2
65.36,1622.1,3,0,4,2
66.36,1652.0,3,0,4,2
67.36,1678.6,3,0,4,2
68.36,1707.1,3,0,4,2
69.36,1732.6,3,0,4,2
70.38,1760.3,3,2,6,2
71.38,1791.9,3,2,6,3
72.38,1829.8,3,0,6,3
73.38,1872.3,3,0,6,3
74.38,1918.6,3,0,6,3
75.40,1958.8,3,0,6,3
76.40,1999.5,2,0,6,3
77.40,2044.6,2,0,6,3
78.40,2092.9,2,0,6,3
79.40,32.5,2,0,6,3
80.40,61.3,2,0,6,3
81.40,92.1,2,0,6,3
82.40,111.8,2,0,6,3
83.40,126.9,2,0,6,3
84.42,146.4,2,0,6,3
85.42,169.6,2,0,6,3
86.42,193.0,2,0,6,3
87.42,215.6,2,0,6,3
88.44,236.6,2,0,6,3
89.44,263.2,2,0,6,3
90.44,284.2,2,0,6,3
91.44,299.4,2,0,6,3
92.44,335.0,2,0,6,3
93.44,451.9,2,0,6,3
94.44,485.9,2,0,6,3
95.46,519.7,2,0,6,3
96.46,550.2,2,0,6,3
97.46,587.6,2,0,6,3
98.48,629.3,2,0,6,3
99.48,661.1,2,0,6,3
100.48,682.3,2,0,6,3
101.48,699.7,2,0,6,3
102.48,719.9,2,0,6,3
103.48,746.9,2,0,6,3
104.48,771.0,2,0,6,3
105.50,787.2,2,0,6,3
106.50,806.2,2,0,6,3
107.50,1217.2,2,0,6,3
108.50,1233.0,2,0,6,3
109.50,1244.1,2,0,6,3
110.52,1255.7,2,0,6,3
111.52,1271.5,2,0,6,3
112.52,1295.9,2,0,6,3
113.52,1323.7,2,0,6,3
114.52,1348.0,2,0,6,3
115.52,1377.9,2,0,6,3
116.54,1406.3,2,0,6,3
117.54,1443.7,2,0,6,3
118.54,1473.0,2,0,6,3
119.54,1504.8,2,0,6,3
120.54,1534.9,2,0,6,3
121.54,1557.4,2,0,6,3
122.56,1575.8,2,0,6,3
123.56,1604.0,2,0,6,3
124.56,1635.2,2,0,6,3
125.56,1663.5,2,0,6,3
126.56,1687.1,2,0,6,3
127.56,1718.3,2,0,6,3
128.56,1744.7,2,0,6,3
129.58,1774.6,2,1,6,3
130.58,1809.1,1,0,6,3
131.58,1849.4,1,0,6,3
132.58,1893.8,1,0,6,3
133.58,1938.6,1,0,6,3
134.58,1977.3,1,0,6,3
135.60,2020.1,1,0,6,3
136.60,2066.9,1,0,6,3
137.60,12.1,1,0,6,3
138.60,46.1,1,0,6,3
139.60,76.5,1,0,6,3
140.60,103.1,1,0,6,3
141.60,118.6,1,0,6,3
142.60,135.1,1,0,6,3
143.60,157.0,1,0,6,3
144.60,180.5,1,0,6,3
145.60,203.2,1,0,6,3
146.62,226.7,1,0,6,3
147.62,245.1,1,0,6,3
148.62,271.4,1,0,6,3
149.62,285.8,1,0,6,3
150.62,300.3,1,0,6,3
151.64,334.4,1,0,6,3
152.64,449.7,1,0,6,3
