vehicle,jump,time,station,speed,throttle,brake,steer,grounded,up,angularSpeed,contact,impulse,suspensionLift,alignmentTorque
moto,340,1.719,349.710,31.830,0.085,0.000,-0.003,4,1.000,0.607,Ground_560_480,0.000,19.649,3.643
moto,340,1.739,350.344,31.831,0.085,0.000,-0.003,4,1.000,0.477,Ground_560_480,0.000,20.681,2.932
moto,340,1.759,350.978,31.829,0.086,0.000,-0.003,4,1.000,0.371,Ground_560_480,0.000,20.986,2.323
moto,340,1.779,351.615,31.809,0.095,0.000,-0.004,4,1.000,0.118,Ground_560_480,18.191,19.031,0.658
moto,340,1.799,352.251,31.809,0.096,0.000,-0.004,4,1.000,0.093,Ground_560_480,0.000,17.764,0.471
moto,340,1.819,352.891,31.809,0.096,0.000,-0.004,4,1.000,0.079,Ground_560_480,0.000,16.614,0.414
moto,340,1.839,353.525,31.809,0.096,0.000,-0.004,4,1.000,0.067,Ground_560_480,0.000,15.574,0.271
moto,340,1.859,354.161,31.809,0.097,0.000,-0.004,4,1.000,0.062,Ground_560_480,0.000,14.618,0.252
moto,340,1.879,354.802,31.809,0.097,0.000,-0.004,4,1.000,0.058,Ground_560_480,0.000,13.811,0.151
moto,340,1.899,355.438,31.809,0.098,0.000,-0.004,4,1.000,0.059,Ground_560_480,0.000,13.167,0.065
moto,340,1.919,356.074,31.808,0.098,0.000,-0.004,4,1.000,0.064,Ground_560_480,0.000,12.794,0.151
moto,340,1.939,356.713,31.808,0.099,0.000,-0.004,4,0.999,0.069,Ground_560_480,0.000,12.528,0.121
moto,340,1.959,357.349,31.807,0.099,0.000,-0.004,4,0.999,0.080,Ground_560_480,0.000,12.521,0.041
moto,340,1.979,357.988,31.805,0.100,0.000,-0.004,4,0.999,0.092,Ground_560_480,0.290,12.691,0.018
moto,340,1.999,358.624,31.804,0.101,0.000,-0.004,4,0.999,0.103,Ground_560_480,0.000,12.972,0.056
moto,340,2.019,359.259,31.803,0.101,0.000,-0.005,4,0.999,0.114,Ground_560_480,0.000,13.957,0.120
moto,340,2.039,359.895,31.763,0.119,0.000,-0.006,4,0.998,0.455,Ground_560_480,37.485,15.596,2.350
moto,340,2.059,360.527,31.759,0.121,0.000,-0.006,4,0.998,0.398,Ground_560_480,2.771,17.738,2.151
moto,340,2.079,361.164,31.755,0.123,0.000,-0.007,4,0.997,0.327,Ground_560_480,0.000,18.782,1.842
moto,340,2.099,361.795,31.749,0.126,0.000,-0.007,4,0.997,0.267,Ground_560_480,0.000,18.929,1.355
moto,340,2.119,362.424,31.642,0.180,0.000,-0.007,4,0.996,0.327,Ground_560_480,101.363,16.132,1.765
moto,340,2.139,363.062,31.447,0.286,0.000,-0.007,4,0.995,0.407,Ground_560_480,193.435,8.669,2.336
moto,340,2.159,363.696,31.465,0.275,0.000,-0.007,4,0.995,0.349,Ground_560_480,0.000,9.240,2.018
moto,340,2.179,364.324,31.480,0.266,0.000,-0.008,4,0.994,0.308,Ground_560_480,0.000,11.364,1.876
moto,340,2.199,364.908,30.399,0.804,0.000,-0.038,4,0.972,5.797,Ground_560_480,649.950,18.191,35.892
moto,340,2.219,365.475,29.867,1.000,0.000,-0.082,4,0.938,5.624,Ground_560_480,427.045,20.703,35.906
moto,340,2.239,366.233,29.896,1.000,0.000,-0.104,4,0.915,3.425,Ground_560_480,127.823,24.592,20.660
moto,340,2.259,366.815,29.743,1.000,0.000,-0.115,4,0.907,1.298,Ground_560_480,279.847,19.416,8.349
moto,340,2.279,367.321,29.628,1.000,0.000,-0.110,4,0.901,2.326,Ground_560_480,265.050,13.325,12.152
moto,340,2.299,367.917,29.718,1.000,0.000,-0.098,4,0.896,1.972,Ground_560_480,0.000,16.031,10.092
moto,340,2.319,368.506,29.799,1.000,0.000,-0.078,3,0.892,1.680,Ground_560_480,0.000,14.111,9.353
moto,340,2.339,369.112,29.876,1.000,0.000,-0.046,2,0.891,1.432,Ground_560_480,0.000,10.948,7.951
moto,340,2.359,369.709,29.954,1.000,0.000,-0.009,2,0.891,1.238,Ground_560_480,0.000,8.463,6.728
moto,340,2.379,370.322,30.033,0.999,0.000,0.031,2,0.893,1.087,Ground_560_480,0.000,6.033,5.939
moto,340,2.399,370.925,30.114,0.956,0.000,0.065,2,0.895,0.960,Ground_560_480,0.000,4.024,5.389
moto,340,2.419,371.547,30.190,0.916,0.000,0.092,0,0.898,0.854,Ground_560_480,0.000,0.000,0.785
moto,340,2.439,372.150,30.099,0.962,0.000,0.117,0,0.901,0.848,Ground_560_480,0.000,0.000,0.783
moto,340,2.459,372.766,30.008,1.000,0.000,0.140,0,0.903,0.842,Ground_560_480,0.000,0.000,0.782
moto,340,2.479,373.379,29.918,1.000,0.000,0.162,0,0.905,0.836,Ground_560_480,0.000,0.000,0.781
moto,340,2.499,373.977,29.830,1.000,0.000,0.183,0,0.908,0.829,Ground_560_480,0.000,0.000,0.780
moto,340,2.519,374.495,29.743,1.000,0.000,0.205,0,0.910,0.823,Ground_560_480,0.000,0.000,0.779
moto,340,2.539,374.703,29.657,1.000,0.000,0.241,0,0.911,0.816,Ground_560_480,0.000,0.000,0.779
moto,340,2.559,375.217,29.572,1.000,0.000,0.263,0,0.913,0.809,Ground_560_480,0.000,0.000,0.779
moto,340,2.579,375.525,29.488,1.000,0.000,0.296,0,0.915,0.802,Ground_560_480,0.000,0.000,0.780
moto,340,2.599,375.525,29.405,1.000,0.000,0.353,0,0.916,0.794,Ground_560_480,0.000,0.000,0.780
moto,340,2.619,375.525,29.324,1.000,0.000,0.421,0,0.918,0.787,,0.000,0.000,0.781
moto,340,2.639,375.815,29.243,1.000,0.000,0.466,0,0.919,0.779,,0.000,0.000,0.781
moto,340,2.659,376.115,29.164,1.000,0.000,0.512,0,0.920,0.771,,0.000,0.000,0.782
moto,340,2.679,376.417,29.086,1.000,0.000,0.559,0,0.921,0.764,,0.000,0.000,0.783
moto,340,2.699,376.722,29.010,1.000,0.000,0.607,0,0.922,0.756,,0.000,0.000,0.784
moto,340,2.719,376.844,28.934,1.000,0.000,0.687,0,0.923,0.748,,0.000,0.000,0.785
moto,340,2.739,376.844,28.860,1.000,0.000,0.801,0,0.923,0.739,,0.000,0.000,0.787
moto,340,2.759,376.844,28.787,1.000,0.000,0.932,0,0.924,0.731,,0.000,0.000,0.788
moto,340,2.779,376.844,28.715,1.000,0.000,1.000,0,0.924,0.723,,0.000,0.000,0.789
moto,340,2.799,376.844,28.645,1.000,0.000,1.000,0,0.925,0.714,,0.000,0.000,0.790
moto,340,2.819,377.022,28.575,1.000,0.000,1.000,0,0.925,0.706,,0.000,0.000,0.791
moto,340,2.839,377.237,28.507,1.000,0.000,1.000,0,0.926,0.698,,0.000,0.000,0.792
moto,340,2.859,377.455,28.441,1.000,0.000,1.000,0,0.926,0.689,,0.000,0.000,0.793
moto,340,2.879,377.675,28.375,1.000,0.000,1.000,0,0.926,0.681,,0.000,0.000,0.793
moto,340,2.899,377.899,28.311,1.000,0.000,1.000,0,0.926,0.672,,0.000,0.000,0.794
moto,340,2.919,391.553,28.248,1.000,0.000,0.186,0,0.926,0.664,,0.000,0.000,0.795
moto,340,2.939,392.119,28.186,1.000,0.000,0.188,0,0.926,0.655,,0.000,0.000,0.795
moto,340,2.959,392.688,28.126,1.000,0.000,0.191,0,0.926,0.647,,0.000,0.000,0.795
moto,340,2.979,393.251,28.067,1.000,0.000,0.193,0,0.926,0.638,,0.000,0.000,0.795
moto,340,2.999,393.713,28.009,1.000,0.000,0.197,0,0.926,0.630,,0.000,0.000,0.795
moto,340,3.019,394.274,27.953,1.000,0.000,0.200,0,0.926,0.622,,0.000,0.000,0.795
moto,340,3.039,394.869,27.898,1.000,0.000,0.202,0,0.926,0.613,,0.000,0.000,0.794
moto,340,3.059,395.427,27.844,1.000,0.000,0.204,0,0.926,0.605,,0.000,0.000,0.794
moto,340,3.079,395.859,27.792,1.000,0.000,0.208,0,0.926,0.597,,0.000,0.000,0.793
moto,340,3.099,396.415,27.741,1.000,0.000,0.210,0,0.926,0.589,,0.000,0.000,0.792
moto,340,3.119,396.978,27.691,1.000,0.000,0.212,0,0.926,0.581,,0.000,0.000,0.791
moto,340,3.139,397.531,27.643,1.000,0.000,0.214,0,0.925,0.574,,0.000,0.000,0.789
moto,340,3.159,397.910,27.596,1.000,0.000,0.218,0,0.925,0.566,,0.000,0.000,0.787
moto,340,3.179,398.461,27.550,1.000,0.000,0.220,0,0.925,0.559,,0.000,0.000,0.785
moto,340,3.199,398.985,27.506,1.000,0.000,0.222,0,0.925,0.551,,0.000,0.000,0.783
moto,340,3.219,399.534,27.463,1.000,0.000,0.223,0,0.925,0.544,,0.000,0.000,0.781
moto,340,3.239,399.954,27.421,1.000,0.000,0.227,0,0.925,0.537,,0.000,0.000,0.778
moto,340,3.259,400.501,27.381,1.000,0.000,0.228,0,0.925,0.531,,0.000,0.000,0.776
moto,340,3.279,400.806,27.343,1.000,0.000,0.234,0,0.925,0.524,,0.000,0.000,0.773
moto,340,3.299,401.353,27.305,1.000,0.000,0.235,0,0.925,0.518,,0.000,0.000,0.769
moto,340,3.319,401.822,27.269,1.000,0.000,0.237,0,0.925,0.512,,0.000,0.000,0.766
moto,340,3.339,402.359,27.235,1.000,0.000,0.239,0,0.925,0.506,,0.000,0.000,0.762
moto,340,3.359,402.876,27.202,1.000,0.000,0.240,0,0.925,0.500,,0.000,0.000,0.758
moto,340,3.379,403.162,27.170,1.000,0.000,0.246,0,0.925,0.495,,0.000,0.000,0.754
moto,340,3.399,403.705,27.140,1.000,0.000,0.247,0,0.925,0.489,,0.000,0.000,0.750
moto,340,3.419,404.125,27.111,1.000,0.000,0.250,0,0.925,0.484,,0.000,0.000,0.745
moto,340,3.439,404.667,27.084,1.000,0.000,0.251,0,0.926,0.479,,0.000,0.000,0.741
moto,340,3.459,404.990,27.058,1.000,0.000,0.257,0,0.926,0.475,,0.000,0.000,0.736
moto,340,3.479,405.532,27.033,1.000,0.000,0.257,0,0.926,0.470,,0.000,0.000,0.731
moto,340,3.499,405.801,27.010,1.000,0.000,0.264,0,0.927,0.466,,0.000,0.000,0.726
moto,340,3.519,406.281,26.988,1.000,0.000,0.266,0,0.927,0.462,,0.000,0.000,0.720
moto,340,3.539,406.770,26.968,1.000,0.000,0.268,0,0.927,0.459,,0.000,0.000,0.715
moto,340,3.559,407.190,26.949,1.000,0.000,0.272,0,0.928,0.455,,0.000,0.000,0.709
moto,340,3.579,407.729,26.932,1.000,0.000,0.273,0,0.928,0.452,,0.000,0.000,0.703
moto,340,3.599,408.009,26.916,1.000,0.000,0.279,0,0.929,0.449,,0.000,0.000,0.697
moto,340,3.619,408.548,26.901,1.000,0.000,0.280,0,0.929,0.446,,0.000,0.000,0.690
moto,340,3.639,408.774,26.888,1.000,0.000,0.288,0,0.930,0.444,,0.000,0.000,0.684
moto,340,3.659,409.313,26.876,1.000,0.000,0.289,0,0.930,0.441,,0.000,0.000,0.678
moto,340,3.679,409.920,26.866,1.000,0.000,0.289,0,0.931,0.439,,0.000,0.000,0.671
moto,340,3.699,410.457,26.857,1.000,0.000,0.290,0,0.932,0.437,,0.000,0.000,0.664
moto,340,3.719,411.012,26.850,1.000,0.000,0.291,0,0.933,0.435,,0.000,0.000,0.657
moto,340,3.739,411.549,26.844,1.000,0.000,0.292,0,0.933,0.434,,0.000,0.000,0.650
moto,340,3.759,412.004,26.839,1.000,0.000,0.295,0,0.934,0.432,,0.000,0.000,0.643
moto,340,3.779,412.540,26.836,1.000,0.000,0.296,0,0.935,0.431,,0.000,0.000,0.636
moto,340,3.799,413.152,26.835,1.000,0.000,0.296,0,0.936,0.430,,0.000,0.000,0.629
moto,340,3.819,413.700,26.834,1.000,0.000,0.297,0,0.937,0.429,,0.000,0.000,0.621
moto,340,3.839,414.235,26.836,1.000,0.000,0.299,0,0.938,0.428,,0.000,0.000,0.614
moto,340,3.859,414.695,26.838,1.000,0.000,0.302,0,0.938,0.427,,0.000,0.000,0.606
moto,340,3.879,415.229,26.842,1.000,0.000,0.304,0,0.939,0.427,,0.000,0.000,0.599
moto,340,3.899,415.823,26.848,1.000,0.000,0.304,0,0.940,0.426,,0.000,0.000,0.591
moto,340,3.919,416.355,26.855,1.000,0.000,0.306,0,0.941,0.426,,0.000,0.000,0.583
moto,340,3.939,416.897,26.863,1.000,0.000,0.308,0,0.942,0.425,,0.000,0.000,0.576
moto,340,3.959,417.429,26.873,1.000,0.000,0.310,0,0.943,0.425,,0.000,0.000,0.568
moto,340,3.979,417.899,26.884,1.000,0.000,0.313,0,0.944,0.425,,0.000,0.000,0.560
moto,340,3.999,418.471,26.897,1.000,0.000,0.314,0,0.946,0.425,,0.000,0.000,0.553
moto,340,4.019,419.002,26.911,1.000,0.000,0.317,0,0.947,0.425,,0.000,0.000,0.545
moto,340,4.039,419.537,26.926,1.000,0.000,0.319,0,0.948,0.425,,0.000,0.000,0.537
moto,340,4.059,420.067,26.943,1.000,0.000,0.321,0,0.949,0.425,,0.000,0.000,0.530
moto,340,4.079,420.551,26.961,1.000,0.000,0.324,0,0.950,0.424,,0.000,0.000,0.522
moto,340,4.099,421.080,26.980,1.000,0.000,0.327,0,0.951,0.424,,0.000,0.000,0.515
moto,340,4.119,421.627,27.001,1.000,0.000,0.329,0,0.952,0.424,,0.000,0.000,0.507
moto,340,4.139,422.155,27.024,1.000,0.000,0.331,0,0.953,0.424,,0.000,0.000,0.500
moto,340,4.159,422.684,27.047,1.000,0.000,0.334,0,0.954,0.424,,0.000,0.000,0.492
moto,340,4.179,423.211,27.072,1.000,0.000,0.337,0,0.955,0.424,,0.000,0.000,0.485
moto,340,4.199,423.712,27.099,1.000,0.000,0.340,0,0.956,0.424,,0.000,0.000,0.478
moto,340,4.219,424.239,27.126,1.000,0.000,0.343,0,0.958,0.424,,0.000,0.000,0.471
moto,340,4.239,424.760,27.156,1.000,0.000,0.346,0,0.959,0.424,,0.000,0.000,0.464
moto,340,4.259,425.286,27.186,1.000,0.000,0.349,0,0.960,0.424,,0.000,0.000,0.457
moto,340,4.279,425.810,27.218,1.000,0.000,0.352,0,0.961,0.423,,0.000,0.000,0.450
moto,340,4.299,426.333,27.251,1.000,0.000,0.355,0,0.962,0.423,,0.000,0.000,0.443
moto,340,4.319,426.857,27.285,1.000,0.000,0.358,0,0.963,0.423,,0.000,0.000,0.437
moto,340,4.339,427.347,27.321,1.000,0.000,0.362,0,0.964,0.422,,0.000,0.000,0.431
moto,340,4.359,427.871,27.358,1.000,0.000,0.366,0,0.965,0.422,,0.000,0.000,0.425
moto,340,4.379,428.396,27.397,1.000,0.000,0.369,0,0.966,0.421,,0.000,0.000,0.419
moto,340,4.399,428.919,27.436,1.000,0.000,0.372,0,0.967,0.421,,0.000,0.000,0.413
moto,340,4.419,429.438,27.477,1.000,0.000,0.376,0,0.968,0.420,,0.000,0.000,0.407
moto,340,4.439,429.960,27.520,1.000,0.000,0.379,0,0.969,0.419,,0.000,0.000,0.402
moto,340,4.459,430.470,27.563,1.000,0.000,0.383,0,0.970,0.418,,0.000,0.000,0.397
moto,340,4.479,430.992,27.608,1.000,0.000,0.386,0,0.971,0.417,,0.000,0.000,0.392
moto,340,4.499,431.496,27.654,1.000,0.000,0.390,0,0.971,0.416,,0.000,0.000,0.387
moto,340,4.519,432.018,27.701,1.000,0.000,0.394,0,0.972,0.415,,0.000,0.000,0.382
moto,340,4.539,432.534,27.750,1.000,0.000,0.398,0,0.973,0.414,,0.000,0.000,0.378
moto,340,4.559,433.055,27.800,1.000,0.000,0.401,0,0.974,0.413,,0.000,0.000,0.373
moto,340,4.579,433.580,27.851,1.000,0.000,0.405,0,0.975,0.411,,0.000,0.000,0.370
moto,340,4.599,434.100,27.903,1.000,0.000,0.408,0,0.975,0.410,Ground_560_480,0.000,0.000,0.366
moto,340,4.619,434.592,27.956,1.000,0.000,0.412,2,0.976,0.408,Ground_560_480,0.000,14.140,3.396
moto,340,4.639,435.110,27.877,1.000,0.000,0.415,2,0.978,0.442,Ground_560_480,0.000,17.404,2.237
moto,340,4.659,435.620,27.779,1.000,0.000,0.415,4,0.980,0.946,Ground_480_480,27.316,37.538,3.461
moto,340,4.679,436.128,27.472,1.000,0.000,0.413,4,0.988,2.498,Ground_480_480,266.609,34.259,14.050
moto,340,4.699,436.644,27.209,1.000,0.000,0.410,4,0.989,1.411,Ground_480_480,217.464,26.460,7.861
moto,340,4.719,437.166,26.854,1.000,0.000,0.405,4,0.988,1.032,Ground_480_480,305.502,9.571,2.944
moto,340,4.739,437.683,26.886,1.000,0.000,0.401,4,0.987,1.153,Ground_480_480,0.000,5.569,3.381
moto,340,4.759,438.178,26.946,1.000,0.000,0.396,2,0.986,1.262,Ground_480_480,0.000,3.876,2.692
moto,340,4.779,438.691,27.038,1.000,0.000,0.391,2,0.984,1.344,Ground_480_480,0.000,0.828,3.096
moto,340,4.799,439.199,27.160,1.000,0.000,0.384,2,0.983,1.405,Ground_480_480,0.000,0.000,3.297
moto,340,4.819,439.708,27.316,1.000,0.000,0.377,0,0.982,1.451,Ground_480_480,0.000,0.000,0.591
moto,340,4.839,440.228,27.336,1.000,0.000,0.369,0,0.981,1.442,Ground_480_480,0.000,0.000,0.595
moto,340,4.859,440.736,27.357,1.000,0.000,0.360,0,0.980,1.432,Ground_480_480,0.000,0.000,0.599
moto,340,4.879,441.218,27.379,1.000,0.000,0.352,0,0.979,1.423,Ground_480_480,0.000,0.000,0.602
