t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.109,829.694,100.628,-120.852,23.246,20.127,1.283,11.561,0.000,0.000,-0.096,2,9.556,4.482,0.998,"Ground_Mountain_1_1:(-0.117, 0.739, -0.664);Ground_Mountain_1_1:(-0.117, 0.739, -0.664);Ground_Mountain_1_1:(-0.117, 0.739, -0.664);Ground_Mountain_1_1:(-0.117, 0.739, -0.664);Ground_Mountain_1_1:(-0.117, 0.739, -0.664);Ground_Mountain_1_1:(-0.117, 0.739, -0.664);Ground_Mountain_1_1:(-0.079, 0.577, -0.813);Ground_Mountain_1_1:(-0.079, 0.577, -0.813);Ground_Mountain_1_1:(-0.079, 0.577, -0.813);Ground_Mountain_1_1:(-0.079, 0.577, -0.813);Ground_Mountain_1_1:(-0.079, 0.577, -0.813);Ground_Mountain_1_1:(-0.079, 0.577, -0.813);Ground_Mountain_1_1:(-0.109, 0.740, -0.664);Ground_Mountain_1_1:(-0.109, 0.740, -0.664);Ground_Mountain_1_1:(-0.109, 0.740, -0.664);Ground_Mountain_1_1:(-0.078, 0.569, -0.819);Ground_Mountain_1_1:(-0.078, 0.569, -0.819);Ground_Mountain_1_1:(-0.078, 0.569, -0.819);Ground_Mountain_1_1:(-0.078, 0.569, -0.819);Ground_Mountain_1_1:(-0.078, 0.569, -0.819);Ground_Mountain_1_1:(-0.078, 0.569, -0.819);Ground_Mountain_1_1:(-0.125, 0.724, -0.678);Ground_Mountain_1_1:(-0.125, 0.724, -0.678);Ground_Mountain_1_1:(-0.078, 0.579, -0.812);Ground_Mountain_1_1:(-0.078, 0.579, -0.812);Ground_Mountain_1_1:(-0.078, 0.579, -0.812);Ground_Mountain_1_1:(-0.078, 0.579, -0.812);Ground_Mountain_1_1:(-0.078, 0.579, -0.812);Ground_Mountain_1_1:(-0.078, 0.579, -0.812);Ground_Mountain_1_1:(-0.125, 0.724, -0.678);Ground_Mountain_1_1:(-0.125, 0.724, -0.678);Ground_Mountain_1_1:(-0.078, 0.581, -0.810);Ground_Mountain_1_1:(-0.078, 0.581, -0.810);Ground_Mountain_1_1:(-0.078, 0.581, -0.810);Ground_Mountain_1_1:(-0.078, 0.581, -0.810);Ground_Mountain_1_1:(-0.078, 0.581, -0.810);Ground_Mountain_1_1:(-0.078, 0.581, -0.810);Ground_Mountain_1_1:(-0.125, 0.724, -0.678);Ground_Mountain_1_1:(-0.125, 0.724, -0.678);Ground_Mountain_1_1:(-0.079, 0.583, -0.808);Ground_Mountain_1_1:(-0.079, 0.583, -0.808);Ground_Mountain_1_1:(-0.079, 0.583, -0.808);Ground_Mountain_1_1:(-0.079, 0.583, -0.808);Ground_Mountain_1_1:(-0.079, 0.583, -0.808);Ground_Mountain_1_1:(-0.079, 0.583, -0.808);Ground_Mountain_1_1:(-0.117, 0.725, -0.679);Ground_Mountain_1_1:(-0.117, 0.725, -0.679);Ground_Mountain_1_1:(-0.117, 0.725, -0.679);Ground_Mountain_1_1:(-0.086, 0.594, -0.800);Ground_Mountain_1_1:(-0.086, 0.594, -0.800);Ground_Mountain_1_1:(-0.086, 0.594, -0.800);Ground_Mountain_1_1:(-0.086, 0.594, -0.800);Ground_Mountain_1_1:(-0.086, 0.594, -0.800);Ground_Mountain_1_1:(-0.086, 0.594, -0.800);Ground_Mountain_1_1:(-0.121, 0.718, -0.685);Ground_Mountain_1_1:(-0.121, 0.718, -0.685);Ground_Mountain_1_1:(-0.121, 0.718, -0.685);Ground_Mountain_1_1:(-0.121, 0.718, -0.685);Ground_Mountain_1_1:(-0.121, 0.718, -0.685);Ground_Mountain_1_1:(-0.121, 0.718, -0.685);Ground_Mountain_1_1:(-0.070, 0.558, -0.827);Ground_Mountain_1_1:(-0.070, 0.558, -0.827);Ground_Mountain_1_1:(-0.070, 0.558, -0.827);Ground_Mountain_1_1:(-0.070, 0.558, -0.827);Ground_Mountain_1_1:(-0.070, 0.558, -0.827);Ground_Mountain_1_1:(-0.070, 0.558, -0.827);Ground_Mountain_1_1:(-0.096, 0.633, -0.768);Ground_Mountain_1_1:(-0.096, 0.633, -0.768);Ground_Mountain_1_1:(-0.096, 0.633, -0.768);Ground_Mountain_1_1:(-0.096, 0.633, -0.768);Ground_Mountain_1_1:(-0.096, 0.633, -0.768);Ground_Mountain_1_1:(-0.097, 0.639, -0.763);Ground_Mountain_1_1:(-0.097, 0.639, -0.763);Ground_Mountain_1_1:(-0.097, 0.639, -0.763);Ground_Mountain_1_1:(-0.097, 0.639, -0.763);Ground_Mountain_1_1:(-0.097, 0.639, -0.763);Ground_Mountain_1_1:(-0.097, 0.639, -0.763);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.117, 0.712, -0.693);Ground_Mountain_1_1:(-0.117, 0.712, -0.693);Ground_Mountain_1_1:(-0.117, 0.712, -0.693);Ground_Mountain_1_1:(-0.117, 0.712, -0.693);Ground_Mountain_1_1:(-0.117, 0.712, -0.693);Ground_Mountain_1_1:(-0.117, 0.712, -0.693);Ground_Mountain_1_1:(-0.101, 0.675, -0.731);Ground_Mountain_1_1:(-0.101, 0.675, -0.731);Ground_Mountain_1_1:(-0.101, 0.675, -0.731);Ground_Mountain_1_1:(-0.101, 0.675, -0.731);Ground_Mountain_1_1:(-0.101, 0.675, -0.731);Ground_Mountain_1_1:(-0.101, 0.675, -0.731);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.101, 0.677, -0.729);Ground_Mountain_1_1:(-0.101, 0.677, -0.729);Ground_Mountain_1_1:(-0.101, 0.677, -0.729);Ground_Mountain_1_1:(-0.101, 0.677, -0.729);Ground_Mountain_1_1:(-0.101, 0.677, -0.729);Ground_Mountain_1_1:(-0.101, 0.677, -0.729);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.102, 0.679, -0.727);Ground_Mountain_1_1:(-0.102, 0.679, -0.727);Ground_Mountain_1_1:(-0.102, 0.679, -0.727);Ground_Mountain_1_1:(-0.102, 0.679, -0.727);Ground_Mountain_1_1:(-0.102, 0.679, -0.727);Ground_Mountain_1_1:(-0.102, 0.679, -0.727);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.097, 0.663, -0.742);Ground_Mountain_1_1:(-0.097, 0.663, -0.742);Ground_Mountain_1_1:(-0.097, 0.663, -0.742);Ground_Mountain_1_1:(-0.097, 0.663, -0.742);Ground_Mountain_1_1:(-0.097, 0.663, -0.742);Ground_Mountain_1_1:(-0.097, 0.663, -0.742);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.104, 0.673, -0.732);Ground_Mountain_1_1:(-0.104, 0.673, -0.732);Ground_Mountain_1_1:(-0.104, 0.673, -0.732);Ground_Mountain_1_1:(-0.104, 0.673, -0.732);Ground_Mountain_1_1:(-0.104, 0.673, -0.732);Ground_Mountain_1_1:(-0.104, 0.673, -0.732);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.552, -0.832);Ground_Mountain_1_1:(-0.059, 0.543, -0.837);Ground_Mountain_1_1:(-0.059, 0.543, -0.837);Ground_Mountain_1_1:(-0.059, 0.543, -0.837);Ground_Mountain_1_1:(-0.059, 0.543, -0.837);Ground_Mountain_1_1:(-0.059, 0.543, -0.837);Ground_Mountain_1_1:(-0.059, 0.543, -0.837);Ground_Mountain_1_1:(-0.112, 0.683, -0.722);Ground_Mountain_1_1:(-0.112, 0.683, -0.722);Ground_Mountain_1_1:(-0.112, 0.683, -0.722);Ground_Mountain_1_1:(-0.112, 0.683, -0.722);Ground_Mountain_1_1:(-0.112, 0.683, -0.722);Ground_Mountain_1_1:(-0.112, 0.683, -0.722);Ground_Mountain_1_1:(-0.102, 0.681, -0.725);Ground_Mountain_1_1:(-0.102, 0.681, -0.725);Ground_Mountain_1_1:(-0.102, 0.681, -0.725);Ground_Mountain_1_1:(-0.102, 0.681, -0.725);Ground_Mountain_1_1:(-0.102, 0.681, -0.725);Ground_Mountain_1_1:(-0.102, 0.681, -0.725);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.095, 0.675, -0.732);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.053, 0.538, -0.841);Ground_Mountain_1_1:(-0.095, 0.675, -0.731);Ground_Mountain_1_1:(-0.095, 0.675, -0.731);Ground_Mountain_1_1:(-0.095, 0.675, -0.731);Ground_Mountain_1_1:(-0.095, 0.675, -0.731);Ground_Mountain_1_1:(-0.095, 0.675, -0.731);Ground_Mountain_1_1:(-0.095, 0.675, -0.731);Ground_Mountain_1_1:(-0.052, 0.538, -0.841);Ground_Mountain_1_1:(-0.052, 0.538, -0.841);Ground_Mountain_1_1:(-0.052, 0.538, -0.841);Ground_Mountain_1_1:(-0.052, 0.538, -0.841);Ground_Mountain_1_1:(-0.095, 0.676, -0.731);Ground_Mountain_1_1:(-0.095, 0.676, -0.731);Ground_Mountain_1_1:(-0.095, 0.676, -0.731);Ground_Mountain_1_1:(-0.095, 0.676, -0.731);Ground_Mountain_1_1:(-0.095, 0.676, -0.731);Ground_Mountain_1_1:(-0.095, 0.676, -0.731);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.094, 0.676, -0.731);Ground_Mountain_1_1:(-0.094, 0.676, -0.731);Ground_Mountain_1_1:(-0.094, 0.676, -0.731);Ground_Mountain_1_1:(-0.094, 0.676, -0.731);Ground_Mountain_1_1:(-0.094, 0.676, -0.731);Ground_Mountain_1_1:(-0.094, 0.676, -0.731);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_1_1:(-0.048, 0.540, -0.840);Ground_Mountain_0_1:(-0.176, 0.978, -0.109);Ground_Mountain_0_1:(-0.176, 0.978, -0.109);Ground_Mountain_0_1:(-0.176, 0.978, -0.109);Ground_Mountain_0_1:(-0.176, 0.978, -0.109);Ground_Mountain_0_1:(-0.176, 0.978, -0.109);Ground_Mountain_0_1:(-0.176, 0.978, -0.109);"
0.040,148.552,830.084,100.657,-120.630,23.222,20.124,1.508,11.537,0.377,0.000,-0.099,4,12.860,13.886,0.994,"Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);"
0.060,148.996,830.474,100.694,-120.407,23.180,20.097,1.931,11.522,0.389,0.000,-0.102,4,25.379,13.941,0.987,"Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);Ground_Mountain_0_1:(-0.173, 0.979, -0.108);"
0.080,149.444,830.865,100.746,-120.183,23.092,19.976,2.701,11.412,0.410,0.000,-0.105,4,33.270,13.261,0.981,"Ground_Mountain_0_1:(-0.174, 0.979, -0.109);Ground_Mountain_0_1:(-0.174, 0.979, -0.109);Ground_Mountain_0_1:(-0.174, 0.979, -0.109);Ground_Mountain_0_1:(-0.174, 0.979, -0.109);Ground_Mountain_0_1:(-0.174, 0.979, -0.109);Ground_Mountain_0_1:(-0.174, 0.979, -0.109);Ground_Mountain_0_1:(-0.163, 0.980, -0.111);"
0.100,149.895,831.251,100.832,-119.960,22.886,19.502,4.313,11.182,0.454,0.000,-0.108,4,35.787,10.606,0.978,"Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);"
0.120,150.346,831.639,100.927,-119.737,22.924,19.430,4.785,11.184,0.557,0.000,-0.113,4,27.179,4.161,0.978,"Ground_Mountain_0_1:(-0.170, 0.978, -0.118);Ground_Mountain_0_1:(-0.170, 0.978, -0.118);Ground_Mountain_0_1:(-0.170, 0.978, -0.118);Ground_Mountain_0_1:(-0.170, 0.978, -0.118);Ground_Mountain_0_1:(-0.170, 0.978, -0.118);Ground_Mountain_0_1:(-0.170, 0.978, -0.118);"
0.140,150.802,832.026,101.029,-119.514,22.981,19.407,5.081,11.215,0.538,0.000,-0.116,4,24.089,1.485,0.977,"Ground_Mountain_0_1:(-0.169, 0.978, -0.118);Ground_Mountain_0_1:(-0.169, 0.978, -0.118);Ground_Mountain_0_1:(-0.169, 0.978, -0.118);Ground_Mountain_0_1:(-0.169, 0.978, -0.118);Ground_Mountain_0_1:(-0.169, 0.978, -0.118);Ground_Mountain_0_1:(-0.169, 0.978, -0.118);"
0.160,151.259,832.414,101.135,-119.289,23.032,19.380,5.331,11.255,0.509,0.000,-0.119,4,21.845,1.198,0.976,"Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);"
0.180,151.718,832.800,101.246,-119.063,23.076,19.348,5.533,11.312,0.484,0.000,-0.120,4,19.468,0.954,0.976,"Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);Ground_Mountain_0_1:(-0.170, 0.978, -0.119);"
0.200,152.168,833.187,101.359,-118.836,23.113,19.309,5.688,11.389,0.462,0.000,-0.120,4,17.057,0.674,0.976,"Ground_Mountain_0_1:(-0.167, 0.979, -0.120);Ground_Mountain_0_1:(-0.167, 0.979, -0.120);Ground_Mountain_0_1:(-0.167, 0.979, -0.120);Ground_Mountain_0_1:(-0.167, 0.979, -0.120);Ground_Mountain_0_1:(-0.167, 0.979, -0.120);Ground_Mountain_0_1:(-0.167, 0.979, -0.120);"
0.220,152.627,833.572,101.475,-118.606,23.145,19.264,5.796,11.487,0.443,0.000,-0.120,4,14.668,0.569,0.976,"Ground_Mountain_0_1:(-0.166, 0.979, -0.121);Ground_Mountain_0_1:(-0.166, 0.979, -0.121);Ground_Mountain_0_1:(-0.166, 0.979, -0.121);Ground_Mountain_0_1:(-0.166, 0.979, -0.121);Ground_Mountain_0_1:(-0.166, 0.979, -0.121);Ground_Mountain_0_1:(-0.166, 0.979, -0.121);"
0.240,153.088,833.956,101.592,-118.374,23.173,19.211,5.859,11.607,0.427,0.000,-0.119,4,12.413,0.337,0.976,"Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);"
0.260,153.537,834.340,101.710,-118.140,23.196,19.152,5.881,11.747,0.414,0.000,-0.117,4,10.343,0.244,0.976,"Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);Ground_Mountain_0_1:(-0.162, 0.979, -0.123);"
0.280,153.997,834.722,101.827,-117.902,23.216,19.086,5.868,11.904,0.402,0.000,-0.115,4,8.512,0.163,0.976,"Ground_Mountain_0_1:(-0.164, 0.979, -0.125);Ground_Mountain_0_1:(-0.164, 0.979, -0.125);Ground_Mountain_0_1:(-0.164, 0.979, -0.125);Ground_Mountain_0_1:(-0.164, 0.979, -0.125);Ground_Mountain_0_1:(-0.164, 0.979, -0.125);Ground_Mountain_0_1:(-0.164, 0.979, -0.125);"
0.300,154.459,835.103,101.944,-117.661,23.233,19.014,5.823,12.077,0.392,0.000,-0.113,4,6.922,0.045,0.976,"Ground_Mountain_0_1:(-0.162, 0.979, -0.127);Ground_Mountain_0_1:(-0.162, 0.979, -0.127);Ground_Mountain_0_1:(-0.162, 0.979, -0.127);Ground_Mountain_0_1:(-0.162, 0.979, -0.127);Ground_Mountain_0_1:(-0.162, 0.979, -0.127);Ground_Mountain_0_1:(-0.162, 0.979, -0.127);"
0.320,154.922,835.482,102.059,-117.415,23.248,18.935,5.754,12.262,0.384,0.000,-0.110,4,5.700,0.085,0.977,"Ground_Mountain_0_1:(-0.164, 0.978, -0.128);Ground_Mountain_0_1:(-0.164, 0.978, -0.128);Ground_Mountain_0_1:(-0.164, 0.978, -0.128);Ground_Mountain_0_1:(-0.164, 0.978, -0.128);Ground_Mountain_0_1:(-0.164, 0.978, -0.128);Ground_Mountain_0_1:(-0.164, 0.978, -0.128);"
0.340,155.371,835.859,102.172,-117.166,23.261,18.849,5.666,12.457,0.376,0.000,-0.107,4,4.712,0.151,0.977,"Ground_Mountain_0_1:(-0.158, 0.979, -0.129);Ground_Mountain_0_1:(-0.158, 0.979, -0.129);Ground_Mountain_0_1:(-0.158, 0.979, -0.129);Ground_Mountain_0_1:(-0.158, 0.979, -0.129);Ground_Mountain_0_1:(-0.158, 0.979, -0.129);Ground_Mountain_0_1:(-0.158, 0.979, -0.129);"
0.360,155.834,836.235,102.284,-116.913,23.273,18.758,5.563,12.659,0.369,0.000,-0.104,4,3.986,0.157,0.977,"Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);"
0.380,156.297,836.609,102.393,-116.656,23.284,18.662,5.451,12.866,0.364,0.000,-0.101,4,3.538,0.214,0.977,"Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);Ground_Mountain_0_1:(-0.157, 0.979, -0.130);"
0.400,156.762,836.980,102.500,-116.395,23.294,18.560,5.335,13.076,0.358,0.000,-0.098,4,3.352,0.234,0.978,"Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);"
0.420,157.208,837.350,102.604,-116.129,23.304,18.453,5.219,13.287,0.353,0.000,-0.095,4,3.356,0.197,0.978,"Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);Ground_Mountain_0_1:(-0.156, 0.979, -0.132);"
0.440,157.673,837.717,102.706,-115.860,23.313,18.343,5.104,13.497,0.348,0.000,-0.091,4,3.458,0.196,0.978,"Ground_Mountain_0_1:(-0.155, 0.979, -0.134);Ground_Mountain_0_1:(-0.155, 0.979, -0.134);Ground_Mountain_0_1:(-0.155, 0.979, -0.134);Ground_Mountain_0_1:(-0.155, 0.979, -0.134);Ground_Mountain_0_1:(-0.155, 0.979, -0.134);Ground_Mountain_0_1:(-0.155, 0.979, -0.134);"
0.460,158.138,838.082,102.806,-115.586,23.322,18.228,4.994,13.704,0.344,0.000,-0.087,4,3.713,0.202,0.978,"Ground_Mountain_0_1:(-0.152, 0.979, -0.134);Ground_Mountain_0_1:(-0.152, 0.979, -0.134);Ground_Mountain_0_1:(-0.152, 0.979, -0.134);Ground_Mountain_0_1:(-0.152, 0.979, -0.134);Ground_Mountain_0_1:(-0.152, 0.979, -0.134);Ground_Mountain_0_1:(-0.152, 0.979, -0.134);"
0.480,158.604,838.445,102.904,-115.308,23.330,18.111,4.891,13.908,0.339,0.000,-0.084,4,4.071,0.222,0.978,"Ground_Mountain_0_1:(-0.152, 0.979, -0.135);Ground_Mountain_0_1:(-0.152, 0.979, -0.135);Ground_Mountain_0_1:(-0.152, 0.979, -0.135);Ground_Mountain_0_1:(-0.152, 0.979, -0.135);Ground_Mountain_0_1:(-0.152, 0.979, -0.135);Ground_Mountain_0_1:(-0.152, 0.979, -0.135);"
0.500,159.051,838.805,103.000,-115.026,23.338,17.992,4.796,14.106,0.335,0.000,-0.080,4,4.502,0.214,0.979,"Ground_Mountain_0_1:(-0.151, 0.979, -0.135);Ground_Mountain_0_1:(-0.151, 0.979, -0.135);Ground_Mountain_0_1:(-0.151, 0.979, -0.135);Ground_Mountain_0_1:(-0.151, 0.979, -0.135);Ground_Mountain_0_1:(-0.151, 0.979, -0.135);Ground_Mountain_0_1:(-0.151, 0.979, -0.135);"
0.520,159.517,839.163,103.094,-114.740,23.346,17.871,4.711,14.300,0.331,0.000,-0.076,4,5.023,0.238,0.979,"Ground_Mountain_0_1:(-0.150, 0.979, -0.136);Ground_Mountain_0_1:(-0.150, 0.979, -0.136);Ground_Mountain_0_1:(-0.150, 0.979, -0.136);Ground_Mountain_0_1:(-0.150, 0.979, -0.136);Ground_Mountain_0_1:(-0.150, 0.979, -0.136);Ground_Mountain_0_1:(-0.150, 0.979, -0.136);"
0.540,159.984,839.518,103.187,-114.450,23.354,17.749,4.636,14.486,0.327,0.000,-0.072,4,5.589,0.192,0.979,"Ground_Mountain_0_1:(-0.151, 0.979, -0.137);Ground_Mountain_0_1:(-0.151, 0.979, -0.137);Ground_Mountain_0_1:(-0.151, 0.979, -0.137);Ground_Mountain_0_1:(-0.151, 0.979, -0.137);Ground_Mountain_0_1:(-0.151, 0.979, -0.137);Ground_Mountain_0_1:(-0.151, 0.979, -0.137);"
0.560,160.436,839.871,103.279,-114.157,23.362,17.627,4.573,14.666,0.323,0.000,-0.069,4,6.169,0.212,0.979,"Ground_Mountain_0_1:(-0.148, 0.979, -0.138);Ground_Mountain_0_1:(-0.148, 0.979, -0.138);Ground_Mountain_0_1:(-0.148, 0.979, -0.138);Ground_Mountain_0_1:(-0.148, 0.979, -0.138);Ground_Mountain_0_1:(-0.148, 0.979, -0.138);Ground_Mountain_0_1:(-0.148, 0.979, -0.138);"
0.580,160.902,840.222,103.369,-113.861,23.370,17.504,4.521,14.839,0.319,0.000,-0.065,4,6.765,0.203,0.979,"Ground_Mountain_0_1:(-0.148, 0.979, -0.139);Ground_Mountain_0_1:(-0.148, 0.979, -0.139);Ground_Mountain_0_1:(-0.148, 0.979, -0.139);Ground_Mountain_0_1:(-0.148, 0.979, -0.139);Ground_Mountain_0_1:(-0.148, 0.979, -0.139);Ground_Mountain_0_1:(-0.148, 0.979, -0.139);"
