t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1044.821,153.261,40.954,23.746,-8.312,0.146,22.244,0.000,0.000,-0.054,2,8.061,3.386,1.000,"Ground_Mountain_1_4:(-0.125, 0.991, 0.057);Ground_Mountain_1_4:(-0.125, 0.991, 0.057);Ground_Mountain_1_4:(-0.125, 0.991, 0.057);Ground_Mountain_1_4:(-0.125, 0.991, 0.057);Ground_Mountain_1_4:(-0.125, 0.991, 0.057);Ground_Mountain_1_4:(-0.125, 0.991, 0.057);Ground_Mountain_1_4:(-0.128, 0.990, 0.057);Ground_Mountain_1_4:(-0.128, 0.990, 0.057);Ground_Mountain_1_4:(-0.128, 0.990, 0.057);Ground_Mountain_1_4:(-0.128, 0.990, 0.057);Ground_Mountain_1_4:(-0.128, 0.990, 0.057);Ground_Mountain_1_4:(-0.128, 0.990, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.133, 0.989, 0.057);Ground_Mountain_1_4:(-0.134, 0.989, 0.057);Ground_Mountain_1_4:(-0.134, 0.989, 0.057);Ground_Mountain_1_4:(-0.134, 0.989, 0.057);Ground_Mountain_1_4:(-0.134, 0.989, 0.057);Ground_Mountain_1_4:(-0.134, 0.989, 0.057);Ground_Mountain_1_4:(-0.134, 0.989, 0.057);Ground_Mountain_1_4:(-0.137, 0.989, 0.057);Ground_Mountain_1_4:(-0.137, 0.989, 0.057);Ground_Mountain_1_4:(-0.137, 0.989, 0.057);Ground_Mountain_1_4:(-0.137, 0.989, 0.057);Ground_Mountain_1_4:(-0.137, 0.989, 0.057);Ground_Mountain_1_4:(-0.137, 0.989, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.141, 0.988, 0.057);Ground_Mountain_1_4:(-0.143, 0.988, 0.057);Ground_Mountain_1_4:(-0.143, 0.988, 0.057);Ground_Mountain_1_4:(-0.143, 0.988, 0.057);Ground_Mountain_1_4:(-0.143, 0.988, 0.057);Ground_Mountain_1_4:(-0.143, 0.988, 0.057);Ground_Mountain_1_4:(-0.143, 0.988, 0.057);Ground_Mountain_1_4:(-0.145, 0.988, 0.057);Ground_Mountain_1_4:(-0.145, 0.988, 0.057);Ground_Mountain_1_4:(-0.145, 0.988, 0.057);Ground_Mountain_1_4:(-0.145, 0.988, 0.057);Ground_Mountain_1_4:(-0.145, 0.988, 0.057);Ground_Mountain_1_4:(-0.145, 0.988, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.149, 0.987, 0.057);Ground_Mountain_1_4:(-0.151, 0.987, 0.057);Ground_Mountain_1_4:(-0.151, 0.987, 0.057);Ground_Mountain_1_4:(-0.151, 0.987, 0.057);Ground_Mountain_1_4:(-0.151, 0.987, 0.057);Ground_Mountain_1_4:(-0.151, 0.987, 0.057);Ground_Mountain_1_4:(-0.151, 0.987, 0.057);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_1_4:(-0.156, 0.986, 0.056);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);"
0.040,472.546,1044.661,153.278,41.385,23.538,-8.198,0.860,22.050,0.127,0.000,-0.056,4,13.587,0.707,0.999,"Ground_Mountain_2_3:(0.056, 0.988, -0.144);Ground_Mountain_2_3:(0.056, 0.988, -0.144);Ground_Mountain_2_3:(0.056, 0.988, -0.144);Ground_Mountain_2_3:(0.056, 0.988, -0.144);Ground_Mountain_2_3:(0.056, 0.988, -0.144);Ground_Mountain_2_3:(0.056, 0.988, -0.144);"
0.060,473.050,1044.503,153.302,41.815,23.484,-8.161,1.243,22.004,0.231,0.000,-0.058,4,18.722,9.099,0.996,"Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);"
0.080,473.506,1044.343,153.333,42.246,23.464,-8.165,1.625,21.977,0.258,0.000,-0.061,4,26.289,10.529,0.992,"Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);"
0.100,473.965,1044.183,153.377,42.677,23.423,-8.128,2.225,21.893,0.268,0.000,-0.063,4,32.327,9.588,0.989,"Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);"
0.120,474.426,1044.022,153.444,43.107,23.305,-8.057,3.338,21.614,0.289,0.000,-0.066,4,34.082,7.398,0.988,"Ground_Mountain_2_3:(0.059, 0.988, -0.143);Ground_Mountain_2_3:(0.059, 0.988, -0.143);Ground_Mountain_2_3:(0.059, 0.988, -0.143);Ground_Mountain_2_3:(0.059, 0.988, -0.143);Ground_Mountain_2_3:(0.059, 0.988, -0.143);Ground_Mountain_2_3:(0.059, 0.988, -0.143);"
0.140,474.933,1043.861,153.518,43.538,23.324,-8.069,3.723,21.565,0.348,0.000,-0.069,4,26.572,2.073,0.987,"Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);"
0.160,475.398,1043.699,153.598,43.968,23.351,-8.088,4.007,21.538,0.338,0.000,-0.072,4,23.885,0.950,0.987,"Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);Ground_Mountain_2_3:(0.062, 0.988, -0.144);"
0.180,475.864,1043.537,153.683,44.398,23.374,-8.114,4.244,21.511,0.325,0.000,-0.074,4,21.512,0.762,0.987,"Ground_Mountain_2_3:(0.061, 0.988, -0.143);Ground_Mountain_2_3:(0.061, 0.988, -0.143);Ground_Mountain_2_3:(0.061, 0.988, -0.143);Ground_Mountain_2_3:(0.061, 0.988, -0.143);Ground_Mountain_2_3:(0.061, 0.988, -0.143);Ground_Mountain_2_3:(0.061, 0.988, -0.143);"
0.200,476.331,1043.374,153.772,44.827,23.394,-8.152,4.433,21.486,0.313,0.000,-0.075,4,19.089,0.598,0.987,"Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);"
0.220,476.837,1043.210,153.863,45.257,23.412,-8.205,4.575,21.460,0.303,0.000,-0.076,4,16.717,0.453,0.986,"Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);"
0.240,477.304,1043.045,153.957,45.685,23.427,-8.272,4.671,21.434,0.294,0.000,-0.076,4,14.451,0.350,0.986,"Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);"
0.260,477.771,1042.878,154.051,46.114,23.440,-8.353,4.727,21.408,0.287,0.000,-0.076,4,12.359,0.239,0.986,"Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);"
0.280,478.239,1042.709,154.146,46.541,23.450,-8.448,4.745,21.381,0.280,0.000,-0.076,4,10.482,0.156,0.986,"Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);"
0.300,478.742,1042.538,154.241,46.968,23.459,-8.555,4.730,21.352,0.275,0.000,-0.076,4,8.843,0.094,0.987,"Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);"
0.320,479.211,1042.365,154.334,47.395,23.467,-8.674,4.688,21.322,0.270,0.000,-0.075,4,7.445,0.055,0.987,"Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);Ground_Mountain_2_3:(0.066, 0.988, -0.141);"
