time,x,y,z,speed,grounded,nextGate,misses,penalty
7.999,-629.151,12.819,-75.888,50.270,4,14,0,0
8.132,-629.282,14.785,-69.170,50.030,2,14,0,0
8.265,-629.395,16.447,-63.434,49.577,0,14,0,0
8.399,-629.526,18.202,-56.756,49.076,0,14,0,0
8.532,-629.656,19.762,-50.094,48.617,0,14,0,0
8.665,-629.767,20.942,-44.398,48.265,0,14,0,0
8.798,-629.897,22.138,-37.768,47.889,0,14,0,0
8.931,-630.026,23.138,-31.156,47.553,0,14,0,0
9.065,-630.136,23.839,-25.503,47.297,0,14,0,0
9.201,-630.265,24.477,-18.925,47.030,0,14,0,0
9.334,-630.393,24.921,-12.366,46.801,0,14,0,0
9.467,-630.502,25.147,-6.758,46.634,0,14,0,0
9.600,-630.629,25.232,-0.234,46.482,0,14,0,0
9.734,-630.756,25.124,6.270,46.374,0,14,0,0
9.867,-630.864,24.880,11.830,46.314,0,14,0,0
10.000,-630.990,24.416,18.299,46.283,0,14,0,0
10.133,-631.116,23.762,24.748,46.283,0,14,0,0
10.266,-631.223,23.050,30.260,46.302,0,14,0,0
10.400,-631.348,22.044,36.673,46.331,0,14,0,0
10.533,-631.473,20.849,43.067,46.356,0,14,0,0
10.666,-631.579,19.674,48.532,46.360,0,14,0,0
10.799,-631.703,18.129,54.891,46.337,0,14,0,0
10.901,-631.792,16.910,59.422,46.293,0,14,0,0
11.034,-631.915,15.044,65.749,46.192,0,14,0,0
11.167,-632.021,13.295,71.158,46.042,0,14,0,0
11.300,-632.143,11.082,77.451,45.836,0,15,0,0
11.434,-632.265,8.945,83.717,45.011,4,15,0,0
11.567,-632.341,8.965,89.041,44.575,4,15,0,0
11.700,-632.418,9.087,95.323,45.109,4,15,0,0
11.833,-632.493,9.170,101.679,45.621,4,15,0,0
11.966,-632.557,9.195,107.183,46.043,4,15,0,0
12.100,-632.632,9.202,113.667,46.517,4,15,0,0
12.201,-632.687,9.209,118.338,46.843,4,15,0,0
12.334,-632.763,9.229,124.931,47.283,4,15,0,0
12.467,-632.830,9.252,130.630,47.645,4,15,0,0
12.600,-632.908,9.280,137.332,48.050,4,15,0,0
12.734,-632.986,9.306,144.090,48.438,4,15,0,0
12.867,-633.054,9.327,149.925,48.757,4,15,0,0
13.000,-633.134,9.351,156.779,49.114,4,15,0,0
13.133,-633.214,9.374,163.682,49.456,4,15,0,0
13.266,-633.283,9.393,169.636,49.737,4,15,0,0
13.400,-633.364,9.415,176.624,50.053,4,15,0,0
13.533,-633.446,9.436,183.655,50.355,4,15,0,0
13.666,-633.517,9.453,189.715,50.603,4,15,0,0
13.799,-633.599,9.473,196.821,50.881,4,15,0,0
13.932,-633.682,9.490,203.966,51.148,4,15,0,0
14.066,-633.754,9.504,210.118,51.367,4,15,0,0
14.199,-633.838,9.519,217.329,51.613,4,15,0,0
14.332,-633.922,9.533,224.574,51.849,4,15,0,0
14.465,-633.994,9.544,230.809,52.043,4,15,0,0
14.598,-634.079,9.557,238.112,52.260,4,15,0,0
14.732,-634.164,9.569,245.444,52.469,4,15,0,0
14.865,-634.238,9.578,251.752,52.640,4,15,0,0
14.998,-634.324,9.588,259.137,52.832,4,15,0,0
15.131,-634.410,9.597,266.548,53.016,4,15,0,0
15.264,-634.484,9.604,272.920,53.167,4,15,0,0
15.398,-634.571,9.611,280.377,53.337,4,15,0,0
15.531,-634.658,9.616,287.856,53.500,4,15,0,0
15.664,-634.732,9.620,294.285,53.634,4,15,0,0
15.797,-634.820,9.624,301.806,53.784,4,15,0,0
15.930,-634.907,9.626,309.347,53.928,4,16,0,0
16.064,-634.983,9.627,315.826,54.047,4,16,0,0
16.197,-635.071,9.626,323.403,54.180,4,16,0,0
16.330,-635.159,9.624,330.998,54.307,4,16,0,0
16.434,-635.222,9.621,336.433,54.395,4,16,0,0
16.567,-635.298,9.617,342.968,54.497,4,16,0,0
16.700,-635.387,9.611,350.606,54.612,4,16,0,0
16.834,-635.476,9.602,358.260,54.722,4,16,0,0
16.967,-635.553,9.593,364.833,54.812,4,16,0,0
17.100,-635.642,9.581,372.514,54.914,4,16,0,0
17.233,-635.731,9.566,380.210,55.012,4,16,0,0
17.366,-635.808,9.551,386.816,55.093,4,16,0,0
17.500,-635.898,9.531,394.536,55.184,4,16,0,0
17.633,-635.984,9.507,402.268,55.271,4,16,0,0
17.766,-636.017,9.484,408.906,55.333,4,16,0,0
17.899,-635.888,9.451,416.657,55.376,4,16,0,0
18.032,-635.449,9.409,424.400,55.388,4,16,0,0
18.166,-634.772,9.357,431.014,55.384,4,16,0,0
18.299,-633.632,9.285,438.688,55.407,4,16,0,0
18.432,-632.160,9.206,446.308,55.448,4,16,0,0
18.565,-630.679,9.134,452.799,55.491,4,16,0,0
18.698,-628.744,9.042,460.329,55.556,4,16,0,0
18.832,-626.627,8.941,467.819,55.625,4,16,0,0
18.965,-624.690,8.850,474.211,55.685,4,16,0,0
