time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.00,Traffic 1,2.676,True,0,319.48,74.97,287.46
3.00,Traffic 2,2.673,True,0,342.19,38.31,-396.58
3.00,Traffic 3,2.680,True,0,-564.16,6.97,-548.91
3.00,Traffic 4,2.202,True,0,-569.81,8.63,543.53
3.00,Traffic 5,6.184,True,0,-546.47,8.59,534.74
3.00,Traffic 6,6.184,True,0,-523.79,8.58,545.66
3.00,Traffic 7,2.150,True,0,-502.37,8.59,536.07
3.00,Traffic 8,2.150,True,0,-480.20,8.63,539.09
3.00,Traffic 9,6.184,True,0,-371.57,9.26,527.03
3.00,Traffic 10,6.184,True,0,-349.14,9.39,538.52
3.00,Traffic 11,2.150,True,0,-327.44,9.51,529.57
3.00,Traffic 12,2.150,True,0,-305.32,9.60,533.00
3.00,Traffic 13,6.184,True,0,-196.44,9.35,523.11
3.00,Traffic 14,6.184,True,0,-174.38,9.20,535.31
3.00,Traffic 15,2.150,True,0,-152.41,9.04,527.06
3.00,Traffic 16,2.150,True,0,-130.40,8.88,531.14
3.00,Traffic 17,6.184,True,0,-21.40,8.52,522.68
3.00,Traffic 18,6.184,True,0,0.47,8.55,535.16
3.00,Traffic 19,2.150,True,0,22.70,8.62,527.81
3.00,Traffic 20,2.150,True,0,43.93,8.86,534.64
4.86,Traffic 1,2.760,True,0,321.62,78.43,270.43
4.86,Traffic 2,2.694,True,0,361.88,31.94,-395.40
4.86,Traffic 3,2.634,True,0,-583.72,6.76,-549.00
4.86,Traffic 4,2.345,True,0,-587.73,8.74,541.97
4.86,Traffic 5,6.161,True,0,-525.77,8.74,533.51
4.86,Traffic 6,6.227,True,0,-544.49,8.70,546.99
4.86,Traffic 7,2.178,True,0,-481.57,8.63,535.01
4.86,Traffic 8,2.171,True,0,-500.92,8.76,540.05
4.86,Traffic 9,6.188,True,0,-350.93,9.38,526.27
4.86,Traffic 10,6.181,True,0,-369.94,9.26,539.27
4.86,Traffic 11,2.155,True,0,-306.77,9.59,528.93
4.86,Traffic 12,2.144,True,0,-326.09,9.51,533.63
4.86,Traffic 13,6.188,True,0,-175.62,9.21,523.01
4.86,Traffic 14,6.184,True,0,-195.03,9.34,535.40
4.86,Traffic 15,2.153,True,0,-131.58,8.89,527.04
4.86,Traffic 16,2.149,True,0,-151.05,9.03,531.16
4.86,Traffic 17,6.205,True,0,-0.67,8.54,522.81
4.86,Traffic 18,6.143,True,0,-20.29,8.52,534.93
