time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.002,atv,0,0,0.00,0,0,322.06,9.63,544.06
3.002,original,0,0,0.00,0,0,318.01,11.28,535.90
3.002,tourer,0,0,0.00,0,0,322.38,12.61,529.01
3.002,moto,0,0,0.00,0,0,317.80,13.84,522.26
5.000,atv,0,0,20.91,0,0,322.56,14.41,519.32
5.000,original,0,0,18.83,0,0,318.14,15.48,515.15
5.000,tourer,0,1,17.83,0,0,321.85,16.64,509.63
5.000,moto,0,1,23.86,0,0,317.49,19.58,496.06
7.000,atv,0,1,27.44,0,0,321.62,25.44,472.56
7.000,original,0,1,28.17,0,0,317.14,26.74,468.28
7.000,tourer,0,1,27.34,0,0,321.11,27.71,464.70
7.000,moto,0,1,31.53,0,0,317.01,34.67,438.94
9.000,atv,0,1,31.44,0,0,321.26,41.42,414.79
9.000,original,0,1,31.22,0,0,316.89,42.97,409.79
9.000,tourer,0,1,31.23,0,0,320.79,43.73,407.05
9.000,moto,0,1,31.54,0,0,317.17,51.44,378.14
11.000,atv,0,1,31.33,0,0,321.63,57.78,354.18
11.000,original,0,1,31.25,0,0,317.69,59.20,349.46
11.000,tourer,0,1,31.27,0,0,321.64,59.96,346.68
11.000,moto,0,1,31.55,0,0,318.55,67.64,317.18
13.000,atv,0,1,31.35,0,0,323.82,73.56,293.63
13.000,original,0,1,31.30,0,0,320.07,74.71,288.95
13.000,tourer,0,2,31.32,0,0,324.45,75.43,286.14
13.000,moto,0,2,32.94,0,0,325.33,80.64,255.68
15.000,atv,0,2,34.58,0,0,336.59,82.67,230.92
15.000,original,0,2,34.82,0,0,333.92,82.88,226.51
15.000,tourer,0,2,33.90,0,0,339.24,82.96,223.39
15.000,moto,0,2,28.61,0,0,354.90,82.34,198.70
17.000,atv,0,2,28.21,0,0,369.99,79.81,189.68
17.000,original,0,2,26.57,0,0,370.57,79.71,185.68
17.000,tourer,0,2,28.85,0,0,376.61,78.78,186.35
17.000,moto,0,2,35.81,0,0,409.13,77.10,166.16
19.000,atv,0,2,23.46,0,0,412.84,77.44,165.88
19.000,original,0,2,16.66,0,0,405.69,77.10,166.26
19.000,tourer,0,2,31.54,0,0,425.78,80.06,153.14
19.000,moto,0,2,31.00,0,0,446.77,86.01,114.44
21.000,atv,0,2,32.09,0,0,448.97,85.66,119.96
21.000,original,0,2,18.39,0,0,428.03,81.45,143.62
21.000,tourer,0,3,29.46,0,0,454.76,86.67,98.78
21.000,moto,0,3,31.81,0,0,468.07,79.69,57.40
23.000,atv,0,3,0.00,0,0,463.36,82.57,70.90
23.000,original,0,3,28.79,0,0,457.30,86.77,105.62
23.000,tourer,0,3,34.15,0,0,471.63,77.50,38.43
23.000,moto,0,3,31.65,0,0,471.96,83.20,-7.74
25.000,atv,0,3,26.86,0,0,470.15,77.74,43.16
25.000,original,0,3,33.04,0,0,473.08,78.06,45.86
25.000,tourer,0,3,31.42,0,0,473.09,86.64,-25.22
25.000,moto,0,3,38.57,0,0,482.39,89.22,-73.07
27.000,atv,0,3,30.15,0,0,471.58,82.51,-4.23
27.000,original,0,3,31.39,0,0,475.29,85.11,-16.67
27.000,tourer,0,3,37.14,0,0,490.56,89.19,-89.47
27.000,moto,0,4,30.08,0,0,514.85,81.63,-135.92
29.000,atv,0,3,36.82,0,0,483.73,89.12,-67.08
29.000,original,0,3,35.88,0,0,485.40,89.38,-80.50
29.000,tourer,0,4,31.73,0,0,523.05,77.43,-145.68
29.000,moto,0,4,31.89,0,0,537.07,54.51,-188.85
31.000,atv,0,4,30.09,0,0,516.41,82.92,-130.15
31.000,original,0,4,30.91,0,0,516.50,80.55,-139.41
31.000,tourer,0,4,31.84,0,0,540.89,48.60,-199.60
31.000,moto,0,4,31.96,0,0,555.42,31.67,-244.91
33.000,atv,0,4,31.76,0,0,539.26,57.07,-182.89
33.000,original,0,4,31.97,0,0,538.44,52.68,-192.28
33.000,tourer,0,6,26.39,0,0,557.71,30.05,-256.67
33.000,moto,0,6,38.40,0,0,557.07,25.82,-307.68
35.000,atv,0,4,23.75,0,0,555.71,35.03,-229.87
35.000,original,0,4,31.88,0,0,556.14,31.06,-248.96
35.000,tourer,0,6,36.39,0,0,554.53,25.51,-319.41
