t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.140,829.742,100.781,-120.828,23.398,20.300,0.961,11.597,0.000,0.000,-0.143,2,12.807,2.446,0.999,"Ground_Mountain_0_1:(-0.172, 0.979, -0.114);Ground_Mountain_0_1:(-0.172, 0.979, -0.114);"
0.040,148.589,830.135,100.802,-120.605,23.335,20.262,1.075,11.545,0.301,0.000,-0.148,2,4.379,5.382,0.997,"Ground_Mountain_0_1:(-0.172, 0.979, -0.112);Ground_Mountain_0_1:(-0.172, 0.979, -0.112);Ground_Mountain_0_1:(-0.172, 0.979, -0.112);"
0.060,149.036,830.530,100.830,-120.381,23.307,20.234,1.438,11.536,0.332,0.000,-0.153,4,23.411,6.539,0.994,"Ground_Mountain_0_1:(-0.168, 0.979, -0.115);Ground_Mountain_0_1:(-0.168, 0.979, -0.115);Ground_Mountain_0_1:(-0.168, 0.979, -0.115);Ground_Mountain_0_1:(-0.168, 0.979, -0.115);Ground_Mountain_0_1:(-0.168, 0.979, -0.115);"
0.080,149.485,830.924,100.868,-120.157,23.275,20.177,1.955,11.516,0.346,0.000,-0.157,4,31.516,5.869,0.990,"Ground_Mountain_0_1:(-0.166, 0.979, -0.116);Ground_Mountain_0_1:(-0.166, 0.979, -0.116);Ground_Mountain_0_1:(-0.166, 0.979, -0.116);Ground_Mountain_0_1:(-0.166, 0.979, -0.116);"
0.100,149.936,831.320,100.917,-119.932,23.263,20.106,2.496,11.514,0.362,0.000,-0.160,4,35.925,5.174,0.986,"Ground_Mountain_0_1:(-0.163, 0.979, -0.119);Ground_Mountain_0_1:(-0.163, 0.979, -0.119);Ground_Mountain_0_1:(-0.163, 0.979, -0.119);Ground_Mountain_0_1:(-0.163, 0.979, -0.119);"
0.120,150.387,831.715,100.977,-119.705,23.258,20.013,3.066,11.513,0.368,0.000,-0.163,4,38.094,4.158,0.983,"Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);Ground_Mountain_0_1:(-0.164, 0.979, -0.121);"
0.140,150.844,832.109,101.049,-119.478,23.256,19.899,3.651,11.516,0.371,0.000,-0.164,4,39.139,3.335,0.981,"Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);Ground_Mountain_0_1:(-0.164, 0.979, -0.122);"
0.160,151.303,832.501,101.135,-119.249,23.246,19.748,4.293,11.513,0.372,0.000,-0.165,4,39.325,2.607,0.979,"Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);Ground_Mountain_0_1:(-0.162, 0.980, -0.118);"
0.180,151.756,832.891,101.232,-119.018,23.239,19.591,4.886,11.527,0.377,0.000,-0.165,4,36.915,1.783,0.978,"Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);Ground_Mountain_0_1:(-0.167, 0.979, -0.114);"
0.200,152.217,833.279,101.339,-118.786,23.242,19.457,5.338,11.575,0.381,0.000,-0.165,4,32.603,1.130,0.978,"Ground_Mountain_0_1:(-0.167, 0.979, -0.116);Ground_Mountain_0_1:(-0.167, 0.979, -0.116);Ground_Mountain_0_1:(-0.167, 0.979, -0.116);Ground_Mountain_0_1:(-0.167, 0.979, -0.116);Ground_Mountain_0_1:(-0.167, 0.979, -0.116);Ground_Mountain_0_1:(-0.167, 0.979, -0.116);"
0.220,152.679,833.665,101.453,-118.553,23.244,19.325,5.712,11.644,0.379,0.000,-0.164,4,28.597,0.803,0.977,"Ground_Mountain_0_1:(-0.168, 0.979, -0.117);Ground_Mountain_0_1:(-0.168, 0.979, -0.117);Ground_Mountain_0_1:(-0.168, 0.979, -0.117);Ground_Mountain_0_1:(-0.168, 0.979, -0.117);Ground_Mountain_0_1:(-0.168, 0.979, -0.117);Ground_Mountain_0_1:(-0.168, 0.979, -0.117);"
0.240,153.141,834.049,101.573,-118.318,23.243,19.200,6.005,11.733,0.378,0.000,-0.162,4,24.448,0.646,0.977,""
0.260,153.592,834.430,101.697,-118.081,23.242,19.080,6.219,11.841,0.378,0.000,-0.160,4,20.398,0.460,0.977,""
0.280,154.054,834.810,101.825,-117.841,23.239,18.966,6.360,11.967,0.379,0.000,-0.158,4,16.648,0.338,0.977,""
0.300,154.517,835.187,101.953,-117.599,23.235,18.858,6.434,12.107,0.381,0.000,-0.155,4,13.244,0.264,0.978,""
0.320,154.980,835.563,102.082,-117.354,23.231,18.753,6.450,12.261,0.383,0.000,-0.152,4,10.250,0.205,0.978,""
0.340,155.427,835.936,102.211,-117.106,23.228,18.653,6.416,12.426,0.384,0.000,-0.148,4,7.719,0.173,0.978,""
0.360,155.890,836.308,102.338,-116.854,23.224,18.554,6.340,12.600,0.386,0.000,-0.144,4,5.544,0.118,0.978,""
0.380,156.353,836.677,102.462,-116.598,23.221,18.456,6.230,12.783,0.388,0.000,-0.140,4,3.830,0.106,0.978,""
0.400,156.816,837.045,102.584,-116.339,23.219,18.359,6.095,12.970,0.389,0.000,-0.136,4,2.566,0.123,0.978,""
0.420,157.261,837.411,102.703,-116.076,23.217,18.261,5.944,13.161,0.390,0.000,-0.131,4,1.728,0.150,0.979,""
0.440,157.724,837.774,102.819,-115.810,23.216,18.162,5.784,13.353,0.391,0.000,-0.127,4,1.249,0.185,0.979,""
0.460,158.188,838.136,102.931,-115.539,23.215,18.062,5.619,13.546,0.392,0.000,-0.122,4,1.004,0.172,0.979,""
0.480,158.634,838.496,103.040,-115.265,23.215,17.959,5.454,13.738,0.392,0.000,-0.117,4,1.015,0.200,0.979,""
0.500,159.097,838.854,103.146,-114.987,23.215,17.855,5.293,13.928,0.393,0.000,-0.112,4,1.242,0.188,0.979,""
0.520,159.561,839.209,103.249,-114.705,23.216,17.749,5.139,14.115,0.392,0.000,-0.107,4,1.625,0.210,0.979,""
0.540,160.025,839.562,103.349,-114.419,23.218,17.642,4.996,14.297,0.392,0.000,-0.101,4,2.178,0.228,0.979,""
0.560,160.474,839.914,103.446,-114.130,23.220,17.532,4.867,14.474,0.391,0.000,-0.096,4,2.853,0.212,0.979,""
0.580,160.938,840.263,103.541,-113.838,23.222,17.422,4.752,14.646,0.390,0.000,-0.091,4,3.593,0.223,0.979,""
0.600,161.402,840.609,103.635,-113.542,23.225,17.311,4.652,14.811,0.389,0.000,-0.085,4,4.407,0.214,0.979,""
0.620,161.867,840.954,103.726,-113.243,23.229,17.199,4.569,14.969,0.387,0.000,-0.080,4,5.233,0.211,0.979,""
0.640,162.318,841.296,103.816,-112.941,23.232,17.088,4.501,15.120,0.386,0.000,-0.074,4,6.053,0.212,0.979,""
0.660,162.783,841.636,103.905,-112.636,23.236,16.977,4.449,15.264,0.384,0.000,-0.069,4,6.849,0.210,0.979,""
0.680,163.248,841.973,103.993,-112.328,23.240,16.867,4.411,15.400,0.382,0.000,-0.063,4,7.583,0.195,0.979,""
0.700,163.713,842.309,104.081,-112.018,23.244,16.759,4.387,15.529,0.380,0.000,-0.057,4,8.262,0.186,0.979,""
0.720,164.169,842.642,104.168,-111.706,23.249,16.653,4.374,15.651,0.378,0.000,-0.052,4,8.896,0.177,0.979,""
0.740,164.634,842.973,104.256,-111.390,23.253,16.550,4.372,15.765,0.376,0.000,-0.046,4,9.442,0.167,0.979,""
0.760,165.099,843.303,104.343,-111.073,23.258,16.450,4.379,15.872,0.373,0.000,-0.040,4,9.910,0.155,0.979,""
0.780,165.565,843.630,104.431,-110.754,23.263,16.353,4.393,15.972,0.371,0.000,-0.035,4,10.293,0.146,0.979,""
0.800,166.026,843.955,104.520,-110.433,23.268,16.261,4.413,16.065,0.369,0.000,-0.030,4,10.593,0.131,0.979,""
0.820,166.491,844.279,104.608,-110.110,23.273,16.173,4.438,16.151,0.366,0.000,-0.024,4,10.817,0.120,0.979,""
0.840,166.957,844.601,104.698,-109.786,23.277,16.090,4.465,16.231,0.364,0.000,-0.018,4,10.983,0.107,0.979,""
0.860,167.422,844.921,104.787,-109.460,23.282,16.012,4.495,16.305,0.361,0.000,-0.013,4,11.090,0.099,0.979,""
0.880,167.888,845.240,104.878,-109.132,23.287,15.939,4.526,16.372,0.359,0.000,-0.008,4,11.151,0.088,0.979,""
0.900,168.354,845.557,104.969,-108.804,23.291,15.872,4.556,16.433,0.357,0.000,-0.003,4,11.166,0.077,0.979,""
0.920,168.819,845.874,105.061,-108.474,23.296,15.811,4.587,16.488,0.354,0.000,0.003,4,11.134,0.067,0.979,""
0.940,169.285,846.189,105.153,-108.143,23.300,15.756,4.616,16.537,0.352,0.000,0.008,4,11.068,0.057,0.979,""
0.960,169.755,846.503,105.246,-107.812,23.304,15.707,4.643,16.581,0.350,0.000,0.013,4,10.980,0.050,0.979,""
0.980,170.221,846.816,105.339,-107.479,23.308,15.663,4.668,16.619,0.348,0.000,0.018,4,10.889,0.045,0.979,""
1.000,170.686,847.129,105.433,-107.146,23.311,15.627,4.691,16.652,0.346,0.000,0.023,4,10.778,0.042,0.979,""
1.020,171.152,847.441,105.527,-106.813,23.315,15.596,4.712,16.679,0.344,0.000,0.028,4,10.642,0.032,0.979,""
1.040,171.625,847.752,105.622,-106.479,23.318,15.572,4.730,16.700,0.343,0.000,0.032,4,10.504,0.022,0.979,""
1.060,172.091,848.063,105.717,-106.145,23.321,15.553,4.745,16.717,0.341,0.000,0.037,4,10.371,0.017,0.979,""
1.080,172.557,848.374,105.812,-105.810,23.324,15.542,4.758,16.728,0.340,0.000,0.041,4,10.244,0.013,0.979,""
1.100,173.023,848.685,105.907,-105.475,23.326,15.536,4.769,16.733,0.338,0.000,0.046,4,10.140,0.007,0.979,""
1.120,173.499,848.995,106.003,-105.141,23.328,15.536,4.778,16.734,0.337,0.000,0.050,4,10.042,0.020,0.979,""
1.140,173.964,849.306,106.099,-104.806,23.330,15.542,4.785,16.729,0.336,0.000,0.054,4,9.941,0.012,0.979,""
1.160,174.430,849.617,106.194,-104.472,23.331,15.553,4.790,16.719,0.335,0.000,0.058,4,9.831,0.024,0.979,""
1.180,174.896,849.928,106.290,-104.137,23.332,15.571,4.793,16.704,0.334,0.000,0.062,4,9.732,0.023,0.979,""
1.200,175.373,850.240,106.386,-103.804,23.333,15.594,4.794,16.684,0.334,0.000,0.066,4,9.635,0.027,0.979,""
1.220,175.838,850.553,106.482,-103.470,23.334,15.622,4.794,16.659,0.333,0.000,0.069,4,9.572,0.028,0.979,""
1.240,176.304,850.866,106.578,-103.138,23.334,15.656,4.793,16.629,0.333,0.000,0.072,4,9.520,0.010,0.979,""
1.260,176.769,851.179,106.674,-102.806,23.335,15.694,4.792,16.594,0.333,0.000,0.075,4,9.467,0.018,0.979,""
1.280,177.247,851.494,106.770,-102.474,23.334,15.738,4.789,16.554,0.333,0.000,0.079,4,9.406,0.032,0.979,""
1.300,177.712,851.810,106.865,-102.144,23.334,15.786,4.785,16.510,0.333,0.000,0.082,4,9.361,0.046,0.979,""
1.320,178.178,852.126,106.961,-101.815,23.334,15.839,4.781,16.460,0.333,0.000,0.085,4,9.330,0.040,0.979,""
1.340,178.643,852.444,107.056,-101.487,23.333,15.897,4.776,16.406,0.333,0.000,0.088,4,9.341,0.053,0.979,""
1.360,179.120,852.763,107.152,-101.159,23.332,15.958,4.773,16.347,0.334,0.000,0.090,4,9.352,0.031,0.979,""
1.380,179.585,853.083,107.247,-100.834,23.331,16.023,4.770,16.284,0.334,0.000,0.093,4,9.396,0.042,0.979,""
1.400,180.050,853.405,107.343,-100.509,23.329,16.092,4.768,16.215,0.335,0.000,0.095,4,9.412,0.059,0.979,""
1.420,180.515,853.728,107.438,-100.186,23.327,16.164,4.765,16.143,0.335,0.000,0.097,4,9.373,0.067,0.979,""
1.440,180.991,854.052,107.533,-99.865,23.326,16.240,4.761,16.066,0.336,0.000,0.099,4,9.359,0.057,0.979,""
1.460,181.455,854.379,107.628,-99.545,23.324,16.319,4.758,15.986,0.337,0.000,0.101,4,9.358,0.074,0.979,""
1.480,181.921,854.706,107.723,-99.226,23.322,16.401,4.755,15.901,0.338,0.000,0.103,4,9.366,0.056,0.979,""
1.500,182.386,855.036,107.818,-98.910,23.320,16.486,4.753,15.812,0.339,0.000,0.105,4,9.396,0.064,0.979,""
1.520,182.851,855.367,107.913,-98.595,23.318,16.573,4.749,15.719,0.340,0.000,0.107,4,9.355,0.064,0.979,""
1.540,183.323,855.700,108.008,-98.283,23.315,16.663,4.745,15.623,0.341,0.000,0.108,4,9.296,0.083,0.979,""
1.560,183.788,856.035,108.103,-97.972,23.313,16.755,4.741,15.523,0.342,0.000,0.109,4,9.302,0.069,0.979,""
1.580,184.254,856.372,108.198,-97.663,23.311,16.850,4.737,15.419,0.343,0.000,0.110,4,9.309,0.089,0.979,""
1.600,184.719,856.711,108.292,-97.357,23.308,16.946,4.733,15.312,0.345,0.000,0.112,4,9.298,0.076,0.979,""
1.620,185.188,857.051,108.387,-97.052,23.306,17.043,4.730,15.202,0.346,0.000,0.113,4,9.362,0.083,0.979,""
1.640,185.653,857.394,108.482,-96.750,23.304,17.142,4.728,15.088,0.347,0.000,0.114,4,9.413,0.092,0.979,""
1.660,186.118,857.739,108.576,-96.451,23.301,17.243,4.727,14.971,0.348,0.000,0.114,4,9.444,0.112,0.979,""
1.680,186.583,858.085,108.671,-96.153,23.299,17.343,4.728,14.851,0.349,0.000,0.114,4,9.544,0.096,0.979,""
1.700,187.048,858.434,108.765,-95.858,23.297,17.445,4.731,14.728,0.351,0.000,0.115,4,9.623,0.113,0.979,""
1.720,187.518,858.784,108.860,-95.566,23.294,17.547,4.736,14.602,0.352,0.000,0.116,4,9.745,0.117,0.979,""
1.740,187.983,859.137,108.955,-95.276,23.292,17.649,4.746,14.473,0.353,0.000,0.116,4,9.966,0.118,0.979,""
1.760,188.447,859.492,109.050,-94.989,23.289,17.750,4.759,14.341,0.354,0.000,0.116,4,10.153,0.126,0.979,""
1.780,188.913,859.848,109.146,-94.705,23.287,17.851,4.778,14.205,0.355,0.000,0.116,4,10.415,0.130,0.979,""
1.800,189.378,860.206,109.242,-94.424,23.284,17.951,4.803,14.067,0.357,0.000,0.116,4,10.768,0.143,0.978,""
1.820,189.849,860.567,109.338,-94.145,23.282,18.049,4.834,13.926,0.358,0.000,0.117,4,11.090,0.170,0.978,""
1.840,190.313,860.929,109.436,-93.869,23.279,18.146,4.875,13.781,0.359,0.000,0.117,4,11.507,0.136,0.978,""
1.860,190.777,861.293,109.534,-93.597,23.276,18.241,4.924,13.634,0.360,0.000,0.117,4,11.966,0.178,0.977,""
1.880,191.242,861.659,109.633,-93.327,23.273,18.334,4.980,13.483,0.362,0.000,0.116,4,12.366,0.234,0.977,""
1.900,191.707,862.026,109.734,-93.061,23.270,18.423,5.047,13.330,0.363,0.000,0.116,4,12.877,0.205,0.976,""
1.920,192.172,862.396,109.836,-92.797,23.267,18.511,5.122,13.174,0.365,0.000,0.115,4,13.317,0.273,0.976,""
1.940,192.636,862.767,109.940,-92.537,23.264,18.596,5.204,13.015,0.367,0.000,0.115,4,13.645,0.278,0.975,""
1.960,193.100,863.139,110.046,-92.280,23.260,18.678,5.294,12.854,0.368,0.000,0.114,4,14.046,0.278,0.975,""
1.980,193.564,863.513,110.153,-92.027,23.256,18.758,5.389,12.691,0.370,0.000,0.114,4,14.336,0.337,0.974,""
2.000,194.029,863.889,110.263,-91.776,23.252,18.835,5.489,12.527,0.372,0.000,0.113,4,14.562,0.298,0.973,""
2.020,194.490,864.266,110.375,-91.529,23.248,18.909,5.592,12.361,0.374,0.000,0.112,4,14.759,0.346,0.973,""
2.040,194.953,864.644,110.488,-91.286,23.244,18.982,5.696,12.193,0.376,0.000,0.111,4,14.832,0.389,0.972,""
2.060,195.417,865.024,110.604,-91.045,23.240,19.052,5.802,12.025,0.378,0.000,0.110,4,14.873,0.320,0.971,""
2.080,195.881,865.406,110.722,-90.808,23.236,19.121,5.907,11.857,0.380,0.000,0.110,4,14.899,0.367,0.970,""
2.100,196.345,865.788,110.842,-90.575,23.232,19.187,6.012,11.688,0.382,0.000,0.109,4,14.852,0.322,0.970,""
2.120,196.802,866.172,110.964,-90.345,23.227,19.251,6.116,11.519,0.384,0.000,0.108,4,14.818,0.372,0.969,""
2.140,197.265,866.557,111.088,-90.118,23.223,19.315,6.217,11.350,0.386,0.000,0.107,4,14.674,0.419,0.968,""
2.160,197.729,866.943,111.214,-89.894,23.218,19.376,6.314,11.181,0.389,0.000,0.105,4,14.487,0.390,0.967,""
2.180,198.192,867.331,111.342,-89.674,23.214,19.436,6.409,11.013,0.391,0.000,0.104,4,14.357,0.378,0.966,""
2.200,198.656,867.720,111.472,-89.457,23.209,19.495,6.501,10.845,0.393,0.000,0.103,4,14.192,0.362,0.966,""
2.220,199.110,868.109,111.603,-89.244,23.205,19.551,6.590,10.678,0.395,0.000,0.102,4,14.074,0.368,0.965,""
2.240,199.573,868.500,111.736,-89.034,23.200,19.607,6.675,10.512,0.398,0.000,0.101,4,13.854,0.418,0.964,""
2.260,200.037,868.893,111.871,-88.827,23.195,19.662,6.754,10.347,0.400,0.000,0.100,4,13.582,0.389,0.963,""
2.280,200.500,869.286,112.007,-88.623,23.190,19.715,6.830,10.183,0.402,0.000,0.099,4,13.409,0.371,0.962,""
2.300,200.963,869.680,112.145,-88.423,23.186,19.767,6.904,10.021,0.405,0.000,0.098,4,13.258,0.343,0.962,""
2.320,201.426,870.075,112.284,-88.225,23.181,19.817,6.977,9.859,0.407,0.000,0.097,4,13.218,0.344,0.961,""
2.340,201.878,870.471,112.425,-88.031,23.176,19.865,7.047,9.698,0.410,0.000,0.096,4,13.089,0.413,0.960,""
2.360,202.341,870.868,112.567,-87.840,23.171,19.912,7.112,9.539,0.412,0.000,0.095,4,12.842,0.406,0.959,""
2.380,202.804,871.266,112.710,-87.653,23.166,19.958,7.175,9.381,0.415,0.000,0.094,4,12.694,0.393,0.958,""
2.400,203.266,871.665,112.855,-87.468,23.160,20.003,7.236,9.224,0.417,0.000,0.095,4,12.600,0.371,0.957,""
2.420,203.729,872.065,113.000,-87.287,23.155,20.045,7.299,9.068,0.420,0.000,0.095,4,12.670,0.346,0.956,""
2.440,204.180,872.465,113.147,-87.108,23.150,20.085,7.361,8.912,0.422,0.000,0.095,4,12.687,0.388,0.955,""
2.460,204.642,872.866,113.295,-86.933,23.144,20.124,7.422,8.757,0.425,0.000,0.095,4,12.613,0.398,0.955,""
2.480,205.104,873.268,113.445,-86.761,23.139,20.161,7.482,8.604,0.428,0.000,0.096,4,12.525,0.422,0.954,""
2.500,205.566,873.671,113.595,-86.592,23.133,20.197,7.540,8.451,0.431,0.000,0.096,4,12.441,0.399,0.953,""
2.520,206.028,874.074,113.747,-86.425,23.127,20.231,7.600,8.299,0.434,0.000,0.096,4,12.479,0.390,0.952,""
2.540,206.490,874.478,113.900,-86.262,23.121,20.263,7.658,8.147,0.436,0.000,0.097,4,12.454,0.439,0.951,""
2.560,206.940,874.883,114.054,-86.102,23.115,20.295,7.716,7.994,0.439,0.000,0.098,4,12.465,0.414,0.950,""
2.580,207.402,875.288,114.209,-85.945,23.109,20.324,7.775,7.842,0.442,0.000,0.099,4,12.503,0.390,0.949,""
