t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,475.440,1040.249,153.714,42.296,15.683,-5.572,2.771,14.405,0.156,0.000,-0.107,4,22.073,0.818,0.989,""
0.240,475.753,1040.138,153.773,42.582,15.679,-5.597,2.979,14.356,0.158,0.000,-0.107,4,20.254,0.687,0.989,""
0.260,476.065,1040.026,153.836,42.868,15.674,-5.626,3.148,14.310,0.160,0.000,-0.107,4,18.323,0.547,0.988,""
0.280,476.378,1039.913,153.902,43.153,15.669,-5.660,3.279,14.268,0.163,0.000,-0.107,4,16.393,0.444,0.988,""
0.300,476.810,1039.799,153.969,43.437,15.664,-5.698,3.373,14.230,0.165,0.000,-0.107,4,14.507,0.398,0.988,""
0.320,477.122,1039.685,154.038,43.721,15.659,-5.740,3.432,14.196,0.168,0.000,-0.107,4,12.735,0.339,0.988,""
0.340,477.435,1039.570,154.107,44.004,15.653,-5.787,3.459,14.166,0.171,0.000,-0.106,4,11.166,0.240,0.987,""
0.360,477.747,1039.453,154.176,44.286,15.648,-5.836,3.461,14.139,0.173,0.000,-0.106,4,9.862,0.211,0.987,""
0.380,478.060,1039.336,154.245,44.569,15.643,-5.889,3.441,14.115,0.176,0.000,-0.105,4,8.730,0.200,0.987,""
0.400,478.372,1039.217,154.313,44.850,15.638,-5.944,3.402,14.094,0.178,0.000,-0.104,4,7.752,0.143,0.987,""
0.420,478.795,1039.098,154.380,45.132,15.633,-6.001,3.345,14.074,0.181,0.000,-0.103,4,6.885,0.110,0.987,""
0.440,479.107,1038.977,154.445,45.413,15.629,-6.061,3.277,14.056,0.183,0.000,-0.102,4,6.274,0.146,0.987,""
0.460,479.420,1038.854,154.509,45.694,15.625,-6.122,3.201,14.038,0.186,0.000,-0.101,4,5.877,0.163,0.987,""
0.480,479.732,1038.731,154.572,45.975,15.621,-6.183,3.119,14.022,0.188,0.000,-0.100,4,5.597,0.019,0.987,""
0.500,480.044,1038.607,154.632,46.255,15.618,-6.246,3.035,14.005,0.189,0.000,-0.099,4,5.454,0.039,0.987,""
0.520,480.461,1038.481,154.691,46.535,15.615,-6.310,2.951,13.988,0.191,0.000,-0.097,4,5.444,0.070,0.987,""
0.540,480.773,1038.354,154.749,46.814,15.612,-6.374,2.869,13.971,0.193,0.000,-0.097,4,5.549,0.082,0.987,""
0.560,481.085,1038.225,154.804,47.093,15.609,-6.438,2.791,13.953,0.194,0.000,-0.096,4,5.744,0.106,0.987,""
0.580,481.397,1038.095,154.859,47.372,15.607,-6.502,2.718,13.933,0.195,0.000,-0.094,4,6.005,0.123,0.987,""
0.600,481.709,1037.964,154.912,47.650,15.605,-6.565,2.650,13.913,0.196,0.000,-0.093,4,6.294,0.177,0.987,""
0.620,482.021,1037.832,154.964,47.928,15.603,-6.629,2.589,13.892,0.198,0.000,-0.092,4,6.624,0.231,0.987,""
0.640,482.431,1037.699,155.014,48.206,15.601,-6.691,2.538,13.869,0.199,0.000,-0.090,4,7.088,0.187,0.987,""
0.660,482.743,1037.564,155.064,48.483,15.600,-6.753,2.495,13.845,0.199,0.000,-0.089,4,7.508,0.013,0.987,""
0.680,483.055,1037.428,155.113,48.759,15.598,-6.814,2.460,13.820,0.200,0.000,-0.088,4,7.880,0.032,0.987,""
0.700,483.366,1037.291,155.162,49.035,15.597,-6.874,2.430,13.794,0.201,0.000,-0.086,4,8.198,0.171,0.987,""
0.720,483.678,1037.152,155.210,49.311,15.596,-6.933,2.406,13.767,0.202,0.000,-0.085,4,8.489,0.211,0.987,""
0.740,483.990,1037.013,155.258,49.586,15.595,-6.991,2.389,13.740,0.202,0.000,-0.084,4,8.823,0.212,0.987,""
0.760,484.302,1036.872,155.306,49.860,15.594,-7.048,2.378,13.712,0.203,0.000,-0.082,4,9.119,0.068,0.987,""
0.780,484.707,1036.730,155.353,50.134,15.593,-7.105,2.371,13.683,0.203,0.000,-0.080,4,9.342,0.082,0.987,""
0.800,485.019,1036.587,155.400,50.407,15.593,-7.160,2.368,13.654,0.203,0.000,-0.079,4,9.533,0.097,0.987,""
0.820,485.331,1036.443,155.448,50.680,15.592,-7.215,2.368,13.624,0.204,0.000,-0.078,4,9.687,0.102,0.987,""
0.840,485.643,1036.298,155.495,50.952,15.592,-7.268,2.371,13.595,0.204,0.000,-0.077,4,9.830,0.065,0.987,""
0.860,485.955,1036.152,155.543,51.223,15.592,-7.321,2.376,13.565,0.204,0.000,-0.075,4,9.942,0.067,0.987,""
0.880,486.267,1036.004,155.590,51.494,15.592,-7.373,2.383,13.535,0.204,0.000,-0.074,4,10.020,0.069,0.987,""
0.900,486.666,1035.856,155.638,51.764,15.592,-7.424,2.389,13.506,0.204,0.000,-0.072,4,10.039,0.194,0.987,""
0.920,486.978,1035.707,155.686,52.034,15.592,-7.474,2.396,13.477,0.204,0.000,-0.071,4,10.050,0.226,0.987,""
0.940,487.290,1035.556,155.734,52.303,15.592,-7.523,2.404,13.448,0.204,0.000,-0.070,4,10.082,0.061,0.987,""
0.960,487.602,1035.405,155.782,52.572,15.592,-7.572,2.411,13.419,0.204,0.000,-0.068,4,10.057,0.051,0.987,""
0.980,487.914,1035.253,155.831,52.840,15.592,-7.619,2.418,13.391,0.204,0.000,-0.067,4,10.027,0.057,0.987,""
1.000,488.226,1035.099,155.879,53.107,15.592,-7.666,2.424,13.363,0.204,0.000,-0.066,4,9.986,0.048,0.987,""
1.020,488.621,1034.945,155.928,53.374,15.593,-7.713,2.429,13.336,0.204,0.000,-0.064,4,9.938,0.075,0.987,""
1.040,488.933,1034.790,155.977,53.640,15.593,-7.758,2.433,13.309,0.204,0.000,-0.062,4,9.909,0.066,0.987,""
1.060,489.245,1034.634,156.025,53.906,15.593,-7.803,2.437,13.283,0.203,0.000,-0.062,4,9.881,0.068,0.987,""
1.080,489.557,1034.477,156.074,54.171,15.594,-7.847,2.440,13.256,0.203,0.000,-0.060,4,9.851,0.062,0.988,""
1.100,489.869,1034.319,156.123,54.436,15.594,-7.890,2.442,13.231,0.203,0.000,-0.059,4,9.823,0.073,0.988,""
1.120,490.181,1034.161,156.172,54.700,15.595,-7.933,2.444,13.205,0.203,0.000,-0.058,4,9.786,0.014,0.988,""
1.140,490.571,1034.001,156.221,54.964,15.595,-7.975,2.445,13.181,0.203,0.000,-0.057,4,9.744,0.024,0.988,""
1.160,490.883,1033.841,156.270,55.227,15.596,-8.015,2.445,13.156,0.202,0.000,-0.055,4,9.705,0.021,0.988,""
1.180,491.195,1033.680,156.319,55.490,15.596,-8.056,2.445,13.132,0.202,0.000,-0.054,4,9.671,0.038,0.988,""
1.200,491.507,1033.518,156.367,55.752,15.597,-8.095,2.443,13.109,0.202,0.000,-0.053,4,9.617,0.044,0.988,""
1.220,491.819,1033.356,156.416,56.014,15.597,-8.134,2.441,13.086,0.202,0.000,-0.052,4,9.577,0.044,0.988,""
1.240,492.131,1033.192,156.465,56.275,15.598,-8.171,2.438,13.063,0.201,0.000,-0.051,4,9.554,0.055,0.988,""
1.260,492.443,1033.028,156.514,56.536,15.598,-8.208,2.435,13.041,0.201,0.000,-0.050,4,9.532,0.060,0.988,""
1.280,492.831,1032.864,156.562,56.797,15.599,-8.245,2.431,13.019,0.201,0.000,-0.049,4,9.506,0.073,0.988,""
1.300,493.143,1032.698,156.611,57.057,15.599,-8.280,2.427,12.998,0.201,0.000,-0.048,4,9.478,0.025,0.988,""
1.320,493.455,1032.532,156.659,57.317,15.600,-8.315,2.422,12.977,0.200,0.000,-0.047,4,9.443,0.050,0.988,""
1.340,493.768,1032.365,156.708,57.576,15.601,-8.350,2.417,12.957,0.200,0.000,-0.046,4,9.425,0.094,0.988,""
1.360,494.080,1032.197,156.756,57.835,15.601,-8.383,2.411,12.937,0.200,0.000,-0.045,4,9.426,0.108,0.988,""
1.380,494.392,1032.029,156.804,58.093,15.602,-8.416,2.406,12.917,0.199,0.000,-0.044,4,9.411,0.076,0.988,""
1.400,494.775,1031.860,156.852,58.352,15.602,-8.448,2.400,12.898,0.199,0.000,-0.043,4,9.409,0.083,0.988,""
1.420,495.087,1031.691,156.900,58.609,15.603,-8.480,2.395,12.879,0.199,0.000,-0.042,4,9.419,0.069,0.988,""
1.440,495.400,1031.521,156.948,58.867,15.604,-8.510,2.390,12.860,0.198,0.000,-0.041,4,9.435,0.071,0.988,""
1.460,495.712,1031.350,156.996,59.124,15.604,-8.540,2.385,12.842,0.198,0.000,-0.041,4,9.436,0.108,0.988,""
1.480,496.024,1031.179,157.043,59.380,15.605,-8.570,2.380,12.824,0.198,0.000,-0.040,4,9.435,0.106,0.988,""
1.500,496.336,1031.007,157.091,59.636,15.606,-8.599,2.375,12.806,0.197,0.000,-0.039,4,9.456,0.113,0.988,""
1.520,496.648,1030.834,157.138,59.892,15.606,-8.627,2.370,12.789,0.197,0.000,-0.039,4,9.487,0.105,0.988,""
1.540,497.030,1030.661,157.185,60.148,15.607,-8.654,2.367,12.772,0.197,0.000,-0.038,4,9.540,0.111,0.988,""
1.560,497.342,1030.488,157.233,60.403,15.607,-8.681,2.365,12.754,0.197,0.000,-0.037,4,9.593,0.103,0.988,""
1.580,497.654,1030.314,157.280,60.658,15.608,-8.707,2.364,12.737,0.196,0.000,-0.036,4,9.613,0.035,0.988,""
1.600,497.966,1030.139,157.327,60.912,15.608,-8.733,2.362,12.721,0.196,0.000,-0.036,4,9.633,0.024,0.988,""
1.620,498.278,1029.964,157.375,61.166,15.609,-8.758,2.361,12.704,0.196,0.000,-0.035,4,9.637,0.009,0.988,""
1.640,498.590,1029.788,157.422,61.420,15.609,-8.782,2.360,12.688,0.196,0.000,-0.035,4,9.637,0.016,0.988,""
1.660,498.968,1029.612,157.469,61.674,15.610,-8.807,2.358,12.672,0.195,0.000,-0.034,4,9.602,0.058,0.988,""
1.680,499.280,1029.435,157.516,61.927,15.610,-8.830,2.355,12.656,0.195,0.000,-0.033,4,9.568,0.061,0.988,""
1.700,499.593,1029.258,157.563,62.180,15.611,-8.854,2.353,12.641,0.195,0.000,-0.033,4,9.570,0.068,0.988,""
1.720,499.905,1029.081,157.610,62.433,15.611,-8.876,2.350,12.626,0.195,0.000,-0.032,4,9.573,0.074,0.988,""
1.740,500.217,1028.903,157.657,62.685,15.612,-8.899,2.348,12.611,0.194,0.000,-0.032,4,9.583,0.086,0.988,""
1.760,500.529,1028.724,157.704,62.937,15.612,-8.921,2.346,12.597,0.194,0.000,-0.032,4,9.582,0.037,0.988,""
1.780,500.842,1028.546,157.751,63.189,15.613,-8.942,2.343,12.583,0.194,0.000,-0.031,4,9.561,0.038,0.989,""
1.800,501.218,1028.366,157.798,63.440,15.613,-8.964,2.340,12.569,0.194,0.000,-0.031,4,9.550,0.036,0.989,""
1.820,501.530,1028.187,157.844,63.691,15.614,-8.984,2.337,12.555,0.193,0.000,-0.030,4,9.526,0.010,0.989,""
1.840,501.843,1028.007,157.891,63.942,15.614,-9.005,2.333,12.542,0.193,0.000,-0.030,4,9.503,0.022,0.989,""
1.860,502.155,1027.826,157.938,64.193,15.615,-9.025,2.328,12.529,0.193,0.000,-0.029,4,9.473,0.024,0.989,""
1.880,502.467,1027.646,157.984,64.444,15.615,-9.045,2.324,12.516,0.193,0.000,-0.029,4,9.464,0.012,0.989,""
1.900,502.780,1027.464,158.031,64.694,15.616,-9.064,2.319,12.503,0.192,0.000,-0.029,4,9.459,0.009,0.989,""
1.920,503.092,1027.283,158.077,64.944,15.616,-9.084,2.314,12.491,0.192,0.000,-0.028,4,9.458,0.017,0.989,""
1.940,503.465,1027.101,158.123,65.193,15.617,-9.102,2.309,12.479,0.192,0.000,-0.028,4,9.462,0.028,0.989,""
1.960,503.777,1026.918,158.169,65.443,15.617,-9.121,2.305,12.467,0.192,0.000,-0.028,4,9.466,0.041,0.989,""
1.980,504.089,1026.736,158.215,65.692,15.618,-9.139,2.300,12.455,0.191,0.000,-0.027,4,9.484,0.079,0.989,""
2.000,504.402,1026.552,158.261,65.941,15.618,-9.157,2.296,12.443,0.191,0.000,-0.027,4,9.502,0.046,0.989,""
2.020,504.714,1026.369,158.307,66.190,15.619,-9.175,2.292,12.431,0.191,0.000,-0.027,4,9.492,0.061,0.989,""
2.040,505.027,1026.185,158.353,66.438,15.620,-9.192,2.288,12.420,0.190,0.000,-0.027,4,9.488,0.067,0.989,""
2.060,505.398,1026.001,158.399,66.687,15.620,-9.210,2.284,12.409,0.190,0.000,-0.026,4,9.478,0.057,0.989,""
2.080,505.711,1025.817,158.444,66.935,15.621,-9.227,2.279,12.398,0.190,0.000,-0.026,4,9.473,0.047,0.989,""
2.100,506.023,1025.632,158.490,67.183,15.621,-9.243,2.274,12.387,0.190,0.000,-0.026,4,9.471,0.054,0.989,""
2.120,506.336,1025.447,158.535,67.430,15.622,-9.260,2.270,12.376,0.189,0.000,-0.026,4,9.472,0.080,0.989,""
2.140,506.648,1025.261,158.580,67.678,15.622,-9.276,2.265,12.365,0.189,0.000,-0.026,4,9.465,0.079,0.989,""
2.160,506.961,1025.075,158.626,67.925,15.623,-9.293,2.260,12.354,0.189,0.000,-0.026,4,9.467,0.095,0.989,""
2.180,507.273,1024.889,158.671,68.172,15.623,-9.309,2.256,12.344,0.189,0.000,-0.025,4,9.488,0.030,0.989,""
2.200,507.641,1024.703,158.716,68.419,15.624,-9.324,2.252,12.333,0.188,0.000,-0.025,4,9.506,0.038,0.989,""
2.220,507.954,1024.516,158.761,68.665,15.625,-9.340,2.248,12.323,0.188,0.000,-0.025,4,9.516,0.033,0.989,""
2.240,508.266,1024.329,158.806,68.912,15.625,-9.355,2.245,12.312,0.188,0.000,-0.025,4,9.521,0.031,0.989,""
2.260,508.579,1024.141,158.850,69.158,15.626,-9.371,2.241,12.302,0.187,0.000,-0.025,4,9.520,0.044,0.989,""
2.280,508.892,1023.954,158.895,69.404,15.626,-9.386,2.237,12.292,0.187,0.000,-0.025,4,9.526,0.056,0.989,""
2.300,509.204,1023.766,158.940,69.649,15.627,-9.401,2.234,12.282,0.187,0.000,-0.025,4,9.541,0.075,0.989,""
2.320,509.517,1023.577,158.984,69.895,15.627,-9.416,2.231,12.271,0.187,0.000,-0.025,4,9.549,0.089,0.990,""
2.340,509.883,1023.389,159.029,70.140,15.628,-9.430,2.228,12.261,0.186,0.000,-0.024,4,9.540,0.106,0.990,""
2.360,510.196,1023.200,159.074,70.386,15.628,-9.445,2.224,12.252,0.186,0.000,-0.024,4,9.529,0.053,0.990,""
2.380,510.509,1023.011,159.118,70.630,15.629,-9.459,2.220,12.242,0.186,0.000,-0.024,4,9.515,0.047,0.990,""
2.400,510.821,1022.821,159.162,70.875,15.629,-9.474,2.216,12.232,0.186,0.000,-0.024,4,9.504,0.037,0.990,""
2.420,511.134,1022.632,159.207,71.120,15.630,-9.488,2.212,12.222,0.185,0.000,-0.024,4,9.495,0.040,0.990,""
2.440,511.447,1022.441,159.251,71.364,15.630,-9.503,2.208,12.213,0.185,0.000,-0.024,4,9.495,0.041,0.990,""
2.460,511.811,1022.251,159.295,71.608,15.631,-9.517,2.204,12.203,0.185,0.000,-0.024,4,9.508,0.064,0.990,""
2.480,512.123,1022.061,159.339,71.852,15.631,-9.531,2.201,12.193,0.185,0.000,-0.024,4,9.551,0.061,0.990,""
2.500,512.436,1021.870,159.383,72.096,15.632,-9.545,2.199,12.183,0.184,0.000,-0.024,4,9.608,0.060,0.990,""
2.520,512.749,1021.679,159.427,72.339,15.632,-9.558,2.198,12.173,0.184,0.000,-0.024,4,9.663,0.055,0.990,""
2.540,513.061,1021.487,159.471,72.583,15.633,-9.572,2.198,12.163,0.184,0.000,-0.024,4,9.732,0.130,0.990,""
2.560,513.374,1021.295,159.515,72.826,15.633,-9.585,2.202,12.153,0.184,0.000,-0.024,4,9.859,0.099,0.990,""
2.580,513.687,1021.104,159.559,73.069,15.634,-9.598,2.207,12.142,0.183,0.000,-0.024,4,9.967,0.070,0.990,""
2.600,514.056,1020.911,159.603,73.311,15.634,-9.610,2.214,12.131,0.183,0.000,-0.024,4,10.067,0.034,0.990,""
2.620,514.368,1020.719,159.648,73.553,15.634,-9.623,2.223,12.120,0.183,0.000,-0.024,4,10.158,0.006,0.990,""
2.640,514.681,1020.527,159.692,73.795,15.634,-9.635,2.234,12.109,0.183,0.000,-0.024,4,10.260,0.030,0.990,""
2.660,514.993,1020.334,159.737,74.037,15.634,-9.646,2.247,12.097,0.183,0.000,-0.023,4,10.360,0.057,0.989,""
2.680,515.306,1020.141,159.782,74.279,15.634,-9.658,2.262,12.085,0.183,0.000,-0.023,4,10.451,0.080,0.989,""
2.700,515.618,1019.948,159.828,74.520,15.634,-9.669,2.279,12.072,0.183,0.000,-0.024,4,10.567,0.049,0.989,""
2.720,515.930,1019.754,159.874,74.761,15.633,-9.680,2.299,12.059,0.183,0.000,-0.024,4,10.713,0.092,0.989,""
2.740,516.300,1019.561,159.920,75.001,15.632,-9.690,2.323,12.045,0.183,0.000,-0.023,4,10.883,0.071,0.989,""
2.760,516.613,1019.367,159.967,75.242,15.632,-9.700,2.350,12.031,0.184,0.000,-0.023,4,11.070,0.135,0.989,""
2.780,516.925,1019.173,160.015,75.482,15.631,-9.709,2.381,12.017,0.184,0.000,-0.023,4,11.219,0.151,0.988,""
2.800,517.237,1018.979,160.063,75.721,15.630,-9.718,2.414,12.001,0.185,0.000,-0.023,4,11.353,0.073,0.988,""
2.820,517.549,1018.785,160.112,75.961,15.628,-9.726,2.449,11.986,0.185,0.000,-0.023,4,11.478,0.085,0.988,""
2.840,517.861,1018.591,160.161,76.200,15.627,-9.734,2.486,11.970,0.186,0.000,-0.023,4,11.564,0.143,0.988,""
2.860,518.173,1018.397,160.212,76.438,15.625,-9.742,2.524,11.954,0.187,0.000,-0.023,4,11.597,0.198,0.988,""
2.880,518.541,1018.202,160.263,76.677,15.624,-9.750,2.562,11.937,0.187,0.000,-0.023,4,11.644,0.154,0.987,""
2.900,518.853,1018.007,160.315,76.915,15.622,-9.757,2.603,11.920,0.188,0.000,-0.023,4,11.752,0.112,0.987,""
2.920,519.164,1017.813,160.368,77.152,15.620,-9.763,2.646,11.903,0.189,0.000,-0.023,4,11.836,0.182,0.987,""
2.940,519.476,1017.618,160.421,77.389,15.618,-9.770,2.689,11.885,0.190,0.000,-0.023,4,11.852,0.243,0.986,""
2.960,519.788,1017.423,160.476,77.626,15.615,-9.776,2.733,11.867,0.191,0.000,-0.023,4,11.883,0.172,0.986,""
2.980,520.099,1017.228,160.531,77.863,15.613,-9.781,2.777,11.849,0.192,0.000,-0.023,4,11.917,0.230,0.986,""
3.000,520.411,1017.033,160.588,78.099,15.610,-9.787,2.822,11.831,0.194,0.000,-0.023,4,11.963,0.212,0.985,""
3.020,520.775,1016.837,160.645,78.335,15.607,-9.792,2.867,11.812,0.195,0.000,-0.023,4,11.943,0.261,0.985,""
3.040,521.087,1016.642,160.703,78.570,15.604,-9.797,2.910,11.793,0.196,0.000,-0.023,4,11.882,0.254,0.984,""
3.060,521.398,1016.446,160.762,78.805,15.601,-9.802,2.953,11.775,0.198,0.000,-0.023,4,11.816,0.245,0.984,""
3.080,521.710,1016.251,160.822,79.040,15.598,-9.807,2.993,11.756,0.199,0.000,-0.023,4,11.736,0.290,0.984,""
3.100,522.021,1016.055,160.882,79.274,15.595,-9.812,3.033,11.738,0.201,0.000,-0.023,4,11.671,0.201,0.983,""
3.120,522.332,1015.859,160.943,79.508,15.592,-9.817,3.071,11.720,0.203,0.000,-0.023,4,11.589,0.233,0.983,""
3.140,522.643,1015.663,161.005,79.741,15.588,-9.822,3.107,11.702,0.204,0.000,-0.023,4,11.494,0.205,0.983,""
3.160,523.006,1015.467,161.068,79.975,15.585,-9.827,3.142,11.683,0.206,0.000,-0.023,4,11.444,0.097,0.982,""
3.180,523.317,1015.271,161.132,80.208,15.581,-9.832,3.177,11.665,0.208,0.000,-0.023,4,11.422,0.166,0.982,""
3.200,523.628,1015.075,161.196,80.440,15.578,-9.837,3.211,11.648,0.209,0.000,-0.022,4,11.354,0.201,0.981,""
3.220,523.939,1014.879,161.260,80.672,15.574,-9.842,3.243,11.630,0.211,0.000,-0.022,4,11.303,0.171,0.981,""
3.240,524.250,1014.682,161.326,80.904,15.571,-9.847,3.275,11.612,0.213,0.000,-0.022,4,11.262,0.191,0.981,""
3.260,524.561,1014.486,161.392,81.135,15.567,-9.852,3.306,11.594,0.215,0.000,-0.022,4,11.187,0.242,0.980,""
3.280,524.871,1014.289,161.458,81.366,15.564,-9.857,3.334,11.577,0.216,0.000,-0.022,4,11.084,0.288,0.980,""
3.300,525.231,1014.093,161.525,81.597,15.560,-9.862,3.361,11.559,0.218,0.000,-0.022,4,11.006,0.236,0.980,""
3.320,525.541,1013.896,161.593,81.828,15.556,-9.867,3.387,11.542,0.220,0.000,-0.022,4,10.969,0.243,0.979,""
3.340,525.852,1013.699,161.661,82.058,15.553,-9.873,3.413,11.525,0.222,0.000,-0.022,4,10.964,0.237,0.979,""
3.360,526.162,1013.502,161.730,82.287,15.549,-9.878,3.439,11.508,0.224,0.000,-0.022,4,10.956,0.192,0.978,""
3.380,526.473,1013.305,161.799,82.517,15.545,-9.882,3.467,11.490,0.226,0.000,-0.022,4,10.996,0.158,0.978,""
3.400,526.783,1013.107,161.869,82.746,15.541,-9.887,3.495,11.472,0.228,0.000,-0.022,4,11.053,0.143,0.977,""
3.420,527.141,1012.910,161.939,82.974,15.537,-9.891,3.524,11.454,0.229,0.000,-0.022,4,11.092,0.190,0.977,""
3.440,527.451,1012.713,162.010,83.202,15.533,-9.896,3.553,11.436,0.231,0.000,-0.022,4,11.081,0.226,0.977,""
3.460,527.761,1012.515,162.081,83.430,15.529,-9.900,3.580,11.418,0.233,0.000,-0.022,4,11.026,0.257,0.976,""
3.480,528.071,1012.318,162.153,83.658,15.525,-9.905,3.606,11.401,0.235,0.000,-0.021,4,10.943,0.239,0.976,""
3.500,528.381,1012.120,162.226,83.885,15.522,-9.909,3.632,11.383,0.237,0.000,-0.021,4,10.926,0.126,0.975,""
3.520,528.691,1011.922,162.299,84.112,15.518,-9.914,3.659,11.366,0.239,0.000,-0.021,4,10.951,0.177,0.975,""
3.540,529.001,1011.724,162.372,84.338,15.514,-9.918,3.685,11.348,0.241,0.000,-0.021,4,10.936,0.224,0.974,""
3.560,529.356,1011.526,162.446,84.565,15.510,-9.922,3.712,11.330,0.243,0.000,-0.021,4,10.924,0.155,0.974,""
3.580,529.666,1011.328,162.521,84.790,15.506,-9.926,3.739,11.312,0.245,0.000,-0.021,4,10.994,0.144,0.974,""
3.600,529.975,1011.130,162.596,85.016,15.502,-9.930,3.768,11.294,0.247,0.000,-0.021,4,11.031,0.194,0.973,""
3.620,530.284,1010.932,162.672,85.241,15.498,-9.934,3.796,11.276,0.249,0.000,-0.021,4,11.018,0.232,0.973,""
3.640,530.594,1010.734,162.748,85.466,15.494,-9.938,3.823,11.258,0.251,0.000,-0.021,4,10.962,0.264,0.972,""
3.660,530.903,1010.535,162.825,85.690,15.490,-9.942,3.848,11.241,0.253,0.000,-0.021,4,10.883,0.247,0.972,""
3.680,531.212,1010.337,162.902,85.914,15.486,-9.946,3.873,11.223,0.255,0.000,-0.021,4,10.844,0.243,0.971,""
3.700,531.566,1010.138,162.980,86.138,15.483,-9.949,3.898,11.206,0.257,0.000,-0.021,4,10.847,0.141,0.971,""
3.720,531.875,1009.940,163.059,86.361,15.479,-9.953,3.924,11.188,0.259,0.000,-0.020,4,10.867,0.183,0.970,""
3.740,532.184,1009.741,163.137,86.584,15.475,-9.957,3.950,11.171,0.261,0.000,-0.020,4,10.880,0.177,0.970,""
3.760,532.493,1009.542,163.217,86.807,15.471,-9.960,3.976,11.153,0.263,0.000,-0.020,4,10.910,0.152,0.970,""
3.780,532.802,1009.343,163.297,87.029,15.467,-9.963,4.005,11.135,0.264,0.000,-0.020,4,10.974,0.116,0.969,""
3.800,533.110,1009.144,163.377,87.251,15.464,-9.966,4.033,11.117,0.266,0.000,-0.020,4,10.992,0.164,0.969,""
3.820,533.419,1008.945,163.458,87.472,15.460,-9.969,4.061,11.099,0.268,0.000,-0.020,4,10.970,0.209,0.968,""
