t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.280,476.127,1045.348,153.855,45.205,15.698,-5.638,3.056,14.355,0.148,0.000,-0.101,4,16.544,0.450,0.990,""
0.300,476.441,1045.235,153.918,45.490,15.693,-5.673,3.157,14.319,0.151,0.000,-0.100,4,14.834,0.353,0.990,""
0.320,476.752,1045.121,153.983,45.776,15.687,-5.712,3.226,14.285,0.154,0.000,-0.100,4,13.214,0.284,0.989,""
0.340,477.065,1045.007,154.048,46.061,15.682,-5.755,3.265,14.255,0.156,0.000,-0.100,4,11.721,0.225,0.989,""
0.360,477.378,1044.891,154.113,46.345,15.676,-5.802,3.277,14.227,0.159,0.000,-0.100,4,10.385,0.184,0.989,""
0.380,477.691,1044.774,154.179,46.629,15.671,-5.851,3.267,14.202,0.162,0.000,-0.099,4,9.220,0.152,0.989,""
0.400,478.004,1044.656,154.243,46.912,15.666,-5.903,3.237,14.179,0.164,0.000,-0.099,4,8.231,0.132,0.989,""
0.420,478.317,1044.537,154.307,47.195,15.661,-5.958,3.191,14.158,0.167,0.000,-0.098,4,7.421,0.120,0.989,""
0.440,478.627,1044.417,154.370,47.478,15.656,-6.014,3.133,14.138,0.170,0.000,-0.097,4,6.778,0.092,0.989,""
0.460,478.940,1044.296,154.431,47.760,15.652,-6.072,3.065,14.120,0.172,0.000,-0.096,4,6.306,0.085,0.989,""
0.480,479.253,1044.174,154.491,48.042,15.647,-6.131,2.991,14.102,0.174,0.000,-0.096,4,5.979,0.076,0.989,""
0.500,479.565,1044.050,154.549,48.324,15.643,-6.191,2.913,14.084,0.176,0.000,-0.095,4,5.793,0.050,0.989,""
0.520,479.878,1043.925,154.606,48.605,15.640,-6.251,2.835,14.066,0.178,0.000,-0.094,4,5.736,0.046,0.988,""
0.540,480.191,1043.799,154.661,48.886,15.636,-6.313,2.757,14.048,0.180,0.000,-0.093,4,5.785,0.046,0.988,""
0.560,480.499,1043.672,154.715,49.167,15.633,-6.374,2.682,14.030,0.182,0.000,-0.091,4,5.923,0.038,0.988,""
0.580,480.811,1043.543,154.767,49.447,15.630,-6.435,2.612,14.010,0.183,0.000,-0.090,4,6.135,0.046,0.988,""
0.600,481.124,1043.414,154.818,49.727,15.628,-6.496,2.546,13.990,0.185,0.000,-0.090,4,6.402,0.055,0.988,""
0.620,481.436,1043.283,154.868,50.007,15.625,-6.557,2.487,13.970,0.186,0.000,-0.089,4,6.710,0.034,0.988,""
0.640,481.749,1043.151,154.916,50.286,15.623,-6.617,2.435,13.948,0.187,0.000,-0.087,4,7.040,0.044,0.988,""
0.660,482.061,1043.017,154.964,50.564,15.622,-6.676,2.389,13.925,0.188,0.000,-0.086,4,7.383,0.030,0.988,""
0.680,482.368,1042.883,155.011,50.842,15.620,-6.735,2.350,13.901,0.189,0.000,-0.085,4,7.725,0.038,0.988,""
0.700,482.681,1042.747,155.057,51.120,15.618,-6.793,2.318,13.877,0.190,0.000,-0.084,4,8.065,0.046,0.988,""
0.720,482.993,1042.610,155.103,51.397,15.617,-6.851,2.292,13.851,0.191,0.000,-0.083,4,8.390,0.048,0.988,""
0.740,483.305,1042.472,155.149,51.674,15.616,-6.907,2.272,13.825,0.191,0.000,-0.081,4,8.694,0.055,0.988,""
0.760,483.618,1042.333,155.194,51.950,15.615,-6.963,2.258,13.799,0.192,0.000,-0.080,4,8.978,0.034,0.988,""
0.780,483.930,1042.193,155.239,52.225,15.614,-7.018,2.249,13.771,0.193,0.000,-0.079,4,9.232,0.041,0.988,""
0.800,484.243,1042.051,155.284,52.500,15.613,-7.071,2.244,13.743,0.193,0.000,-0.078,4,9.456,0.046,0.988,""
0.820,484.549,1041.909,155.328,52.774,15.613,-7.125,2.243,13.715,0.193,0.000,-0.077,4,9.655,0.027,0.988,""
0.840,484.861,1041.766,155.373,53.048,15.612,-7.177,2.246,13.687,0.194,0.000,-0.075,4,9.825,0.021,0.988,""
0.860,485.174,1041.621,155.418,53.321,15.611,-7.228,2.251,13.658,0.194,0.000,-0.074,4,9.963,0.029,0.988,""
0.880,485.486,1041.476,155.464,53.594,15.611,-7.279,2.259,13.629,0.194,0.000,-0.073,4,10.061,0.031,0.988,""
0.900,485.798,1041.329,155.509,53.866,15.611,-7.328,2.267,13.601,0.194,0.000,-0.072,4,10.136,0.028,0.988,""
0.920,486.110,1041.182,155.555,54.138,15.610,-7.378,2.277,13.572,0.195,0.000,-0.071,4,10.180,0.030,0.988,""
0.940,486.417,1041.033,155.600,54.409,15.610,-7.426,2.287,13.544,0.195,0.000,-0.069,4,10.201,0.022,0.988,""
0.960,486.729,1040.884,155.646,54.679,15.610,-7.473,2.297,13.515,0.195,0.000,-0.068,4,10.199,0.028,0.988,""
0.980,487.041,1040.734,155.692,54.949,15.610,-7.520,2.307,13.488,0.195,0.000,-0.067,4,10.183,0.036,0.988,""
1.000,487.354,1040.582,155.739,55.218,15.610,-7.566,2.316,13.460,0.195,0.000,-0.066,4,10.156,0.040,0.989,""
1.020,487.666,1040.430,155.785,55.487,15.610,-7.612,2.324,13.433,0.195,0.000,-0.065,4,10.119,0.036,0.989,""
1.040,487.978,1040.277,155.832,55.755,15.610,-7.657,2.331,13.406,0.195,0.000,-0.063,4,10.075,0.037,0.989,""
1.060,488.291,1040.123,155.879,56.023,15.610,-7.701,2.338,13.380,0.195,0.000,-0.062,4,10.027,0.037,0.989,""
1.080,488.597,1039.969,155.925,56.290,15.611,-7.744,2.343,13.354,0.195,0.000,-0.061,4,9.975,0.043,0.989,""
1.100,488.909,1039.813,155.972,56.557,15.611,-7.787,2.348,13.328,0.195,0.000,-0.060,4,9.926,0.014,0.989,""
1.120,489.221,1039.656,156.019,56.823,15.611,-7.829,2.351,13.303,0.195,0.000,-0.059,4,9.877,0.021,0.989,""
1.140,489.534,1039.499,156.066,57.088,15.611,-7.870,2.354,13.278,0.195,0.000,-0.058,4,9.830,0.025,0.989,""
1.160,489.846,1039.341,156.114,57.353,15.611,-7.911,2.356,13.254,0.194,0.000,-0.057,4,9.788,0.027,0.989,""
1.180,490.158,1039.182,156.161,57.618,15.612,-7.951,2.357,13.230,0.194,0.000,-0.056,4,9.745,0.027,0.989,""
1.200,490.471,1039.022,156.208,57.882,15.612,-7.990,2.357,13.206,0.194,0.000,-0.054,4,9.706,0.025,0.989,""
1.220,490.777,1038.862,156.255,58.146,15.612,-8.029,2.356,13.183,0.194,0.000,-0.053,4,9.666,0.028,0.989,""
1.240,491.090,1038.701,156.302,58.409,15.613,-8.067,2.355,13.161,0.194,0.000,-0.052,4,9.632,0.035,0.989,""
1.260,491.402,1038.538,156.349,58.672,15.613,-8.104,2.353,13.138,0.194,0.000,-0.051,4,9.597,0.032,0.989,""
1.280,491.714,1038.376,156.396,58.935,15.613,-8.141,2.350,13.116,0.194,0.000,-0.050,4,9.567,0.023,0.989,""
1.300,492.027,1038.212,156.443,59.197,15.614,-8.177,2.347,13.095,0.193,0.000,-0.049,4,9.538,0.025,0.989,""
1.320,492.339,1038.048,156.490,59.458,15.614,-8.212,2.343,13.074,0.193,0.000,-0.049,4,9.516,0.028,0.989,""
1.340,492.646,1037.883,156.537,59.719,15.614,-8.247,2.339,13.053,0.193,0.000,-0.048,4,9.500,0.029,0.989,""
1.360,492.958,1037.718,156.583,59.980,15.615,-8.281,2.335,13.032,0.193,0.000,-0.047,4,9.497,0.029,0.989,""
1.380,493.271,1037.551,156.630,60.241,15.615,-8.315,2.331,13.012,0.193,0.000,-0.046,4,9.497,0.029,0.989,""
1.400,493.583,1037.385,156.677,60.500,15.616,-8.347,2.327,12.992,0.192,0.000,-0.045,4,9.502,0.027,0.989,""
1.420,493.896,1037.217,156.723,60.760,15.616,-8.379,2.323,12.973,0.192,0.000,-0.044,4,9.512,0.031,0.989,""
1.440,494.208,1037.049,156.769,61.019,15.616,-8.411,2.320,12.954,0.192,0.000,-0.043,4,9.522,0.025,0.989,""
1.460,494.520,1036.880,156.816,61.278,15.617,-8.441,2.316,12.935,0.192,0.000,-0.042,4,9.531,0.032,0.989,""
1.480,494.828,1036.711,156.862,61.536,15.617,-8.472,2.313,12.916,0.192,0.000,-0.042,4,9.540,0.026,0.989,""
1.500,495.140,1036.541,156.908,61.794,15.618,-8.501,2.310,12.898,0.191,0.000,-0.041,4,9.543,0.036,0.989,""
1.520,495.453,1036.370,156.954,62.052,15.618,-8.530,2.307,12.879,0.191,0.000,-0.040,4,9.548,0.050,0.989,""
1.540,495.765,1036.199,157.001,62.309,15.618,-8.558,2.304,12.862,0.191,0.000,-0.039,4,9.561,0.042,0.989,""
1.560,496.078,1036.027,157.047,62.566,15.619,-8.586,2.301,12.844,0.191,0.000,-0.039,4,9.570,0.035,0.989,""
1.580,496.390,1035.855,157.093,62.823,15.619,-8.613,2.299,12.827,0.191,0.000,-0.038,4,9.579,0.026,0.989,""
1.600,496.702,1035.682,157.138,63.079,15.619,-8.640,2.296,12.810,0.190,0.000,-0.037,4,9.589,0.017,0.989,""
1.620,497.010,1035.509,157.184,63.335,15.620,-8.666,2.294,12.793,0.190,0.000,-0.037,4,9.602,0.026,0.989,""
1.640,497.323,1035.336,157.230,63.591,15.620,-8.691,2.293,12.776,0.190,0.000,-0.036,4,9.613,0.025,0.989,""
1.660,497.635,1035.161,157.276,63.846,15.621,-8.716,2.291,12.760,0.190,0.000,-0.035,4,9.621,0.035,0.989,""
1.680,497.948,1034.987,157.322,64.101,15.621,-8.741,2.289,12.744,0.190,0.000,-0.035,4,9.619,0.026,0.989,""
1.700,498.260,1034.811,157.368,64.356,15.621,-8.765,2.288,12.728,0.190,0.000,-0.034,4,9.614,0.045,0.989,""
1.720,498.573,1034.636,157.413,64.610,15.622,-8.788,2.286,12.712,0.189,0.000,-0.034,4,9.611,0.040,0.989,""
1.740,498.881,1034.459,157.459,64.864,15.622,-8.812,2.284,12.697,0.189,0.000,-0.033,4,9.606,0.044,0.989,""
1.760,499.194,1034.283,157.505,65.118,15.622,-8.834,2.282,12.682,0.189,0.000,-0.033,4,9.590,0.021,0.989,""
1.780,499.506,1034.106,157.550,65.371,15.623,-8.857,2.279,12.667,0.189,0.000,-0.032,4,9.587,0.028,0.989,""
1.800,499.819,1033.928,157.596,65.625,15.623,-8.879,2.277,12.653,0.189,0.000,-0.032,4,9.584,0.019,0.989,""
1.820,500.131,1033.750,157.641,65.877,15.624,-8.900,2.274,12.639,0.188,0.000,-0.031,4,9.581,0.026,0.989,""
1.840,500.444,1033.572,157.687,66.130,15.624,-8.921,2.272,12.624,0.188,0.000,-0.031,4,9.578,0.024,0.989,""
1.860,500.756,1033.393,157.732,66.382,15.624,-8.942,2.269,12.611,0.188,0.000,-0.031,4,9.578,0.029,0.989,""
1.880,501.065,1033.214,157.777,66.634,15.625,-8.963,2.267,12.597,0.188,0.000,-0.030,4,9.577,0.023,0.989,""
1.900,501.378,1033.034,157.823,66.886,15.625,-8.983,2.264,12.584,0.188,0.000,-0.030,4,9.575,0.019,0.989,""
1.920,501.690,1032.854,157.868,67.138,15.626,-9.003,2.261,12.570,0.187,0.000,-0.029,4,9.569,0.026,0.989,""
1.940,502.003,1032.674,157.913,67.389,15.626,-9.022,2.259,12.557,0.187,0.000,-0.029,4,9.566,0.033,0.989,""
1.960,502.315,1032.493,157.958,67.640,15.626,-9.041,2.256,12.545,0.187,0.000,-0.029,4,9.563,0.027,0.989,""
1.980,502.628,1032.312,158.003,67.891,15.627,-9.060,2.253,12.532,0.187,0.000,-0.028,4,9.560,0.035,0.989,""
2.000,502.941,1032.130,158.048,68.141,15.627,-9.079,2.250,12.519,0.187,0.000,-0.028,4,9.550,0.027,0.989,""
2.020,503.250,1031.949,158.093,68.391,15.627,-9.097,2.247,12.507,0.186,0.000,-0.028,4,9.547,0.033,0.989,""
2.040,503.563,1031.766,158.138,68.641,15.628,-9.115,2.243,12.495,0.186,0.000,-0.028,4,9.539,0.023,0.990,""
2.060,503.875,1031.584,158.183,68.891,15.628,-9.133,2.240,12.483,0.186,0.000,-0.027,4,9.534,0.017,0.990,""
2.080,504.188,1031.401,158.228,69.141,15.629,-9.151,2.236,12.471,0.186,0.000,-0.027,4,9.528,0.025,0.990,""
2.100,504.500,1031.218,158.272,69.390,15.629,-9.168,2.233,12.460,0.186,0.000,-0.027,4,9.528,0.032,0.990,""
2.120,504.813,1031.034,158.317,69.639,15.629,-9.185,2.229,12.448,0.185,0.000,-0.027,4,9.528,0.025,0.990,""
2.140,505.126,1030.850,158.361,69.888,15.630,-9.202,2.225,12.437,0.185,0.000,-0.026,4,9.528,0.033,0.990,""
2.160,505.436,1030.665,158.406,70.136,15.630,-9.219,2.222,12.426,0.185,0.000,-0.026,4,9.524,0.028,0.990,""
2.180,505.748,1030.481,158.450,70.385,15.631,-9.235,2.218,12.415,0.185,0.000,-0.026,4,9.524,0.035,0.990,""
2.200,506.061,1030.296,158.495,70.633,15.631,-9.251,2.214,12.404,0.185,0.000,-0.026,4,9.524,0.031,0.990,""
2.220,506.374,1030.110,158.539,70.881,15.632,-9.268,2.211,12.393,0.184,0.000,-0.025,4,9.527,0.022,0.990,""
2.240,506.686,1029.925,158.583,71.129,15.632,-9.284,2.207,12.382,0.184,0.000,-0.025,4,9.522,0.028,0.990,""
2.260,506.999,1029.739,158.627,71.376,15.632,-9.299,2.203,12.372,0.184,0.000,-0.025,4,9.524,0.034,0.990,""
2.280,507.312,1029.552,158.671,71.624,15.633,-9.315,2.200,12.361,0.184,0.000,-0.025,4,9.531,0.026,0.990,""
2.300,507.622,1029.366,158.715,71.871,15.633,-9.330,2.196,12.351,0.184,0.000,-0.025,4,9.534,0.033,0.990,""
2.320,507.935,1029.179,158.759,72.118,15.634,-9.346,2.193,12.340,0.183,0.000,-0.025,4,9.533,0.027,0.990,""
2.340,508.247,1028.992,158.803,72.364,15.634,-9.361,2.189,12.330,0.183,0.000,-0.025,4,9.537,0.033,0.990,""
2.360,508.560,1028.804,158.846,72.611,15.635,-9.376,2.186,12.320,0.183,0.000,-0.024,4,9.535,0.019,0.990,""
2.380,508.873,1028.616,158.890,72.857,15.635,-9.391,2.182,12.309,0.183,0.000,-0.024,4,9.531,0.017,0.990,""
2.400,509.186,1028.428,158.934,73.103,15.636,-9.406,2.179,12.299,0.182,0.000,-0.024,4,9.528,0.025,0.990,""
2.420,509.499,1028.240,158.977,73.349,15.636,-9.420,2.175,12.289,0.182,0.000,-0.024,4,9.530,0.032,0.990,""
2.440,509.809,1028.051,159.021,73.595,15.636,-9.435,2.171,12.279,0.182,0.000,-0.024,4,9.533,0.025,0.990,""
2.460,510.122,1027.862,159.064,73.840,15.637,-9.449,2.168,12.269,0.182,0.000,-0.024,4,9.534,0.034,0.990,""
2.480,510.435,1027.673,159.107,74.086,15.637,-9.463,2.164,12.260,0.182,0.000,-0.024,4,9.532,0.029,0.990,""
2.500,510.747,1027.484,159.150,74.331,15.638,-9.478,2.161,12.250,0.181,0.000,-0.024,4,9.534,0.041,0.990,""
2.520,511.060,1027.294,159.194,74.576,15.638,-9.492,2.157,12.240,0.181,0.000,-0.024,4,9.553,0.054,0.990,""
2.540,511.373,1027.104,159.237,74.820,15.639,-9.506,2.155,12.230,0.181,0.000,-0.024,4,9.576,0.038,0.990,""
2.560,511.686,1026.913,159.280,75.065,15.639,-9.520,2.152,12.220,0.181,0.000,-0.024,4,9.591,0.040,0.990,""
2.580,511.997,1026.723,159.323,75.309,15.640,-9.533,2.150,12.211,0.180,0.000,-0.024,4,9.609,0.038,0.990,""
2.600,512.310,1026.532,159.366,75.553,15.640,-9.547,2.149,12.201,0.180,0.000,-0.024,4,9.632,0.035,0.990,""
2.620,512.622,1026.341,159.409,75.797,15.640,-9.560,2.148,12.191,0.180,0.000,-0.024,4,9.674,0.059,0.990,""
2.640,512.935,1026.149,159.452,76.041,15.641,-9.574,2.148,12.181,0.180,0.000,-0.023,4,9.713,0.040,0.990,""
2.660,513.248,1025.957,159.495,76.284,15.641,-9.587,2.149,12.171,0.180,0.000,-0.023,4,9.762,0.036,0.990,""
2.680,513.561,1025.766,159.538,76.527,15.641,-9.600,2.151,12.161,0.179,0.000,-0.023,4,9.831,0.098,0.990,""
2.700,513.874,1025.573,159.581,76.770,15.642,-9.613,2.156,12.150,0.179,0.000,-0.023,4,9.938,0.086,0.990,""
2.720,514.191,1025.381,159.624,77.013,15.642,-9.625,2.163,12.139,0.179,0.000,-0.023,4,10.070,0.076,0.990,""
2.740,514.504,1025.188,159.667,77.255,15.642,-9.637,2.173,12.128,0.179,0.000,-0.023,4,10.205,0.036,0.990,""
2.760,514.816,1024.995,159.711,77.498,15.642,-9.649,2.185,12.116,0.179,0.000,-0.023,4,10.319,0.009,0.990,""
2.780,515.129,1024.802,159.755,77.740,15.642,-9.660,2.200,12.105,0.179,0.000,-0.023,4,10.453,0.047,0.990,""
2.800,515.441,1024.609,159.799,77.981,15.642,-9.671,2.218,12.092,0.179,0.000,-0.023,4,10.584,0.033,0.990,""
2.820,515.754,1024.416,159.844,78.223,15.641,-9.682,2.237,12.080,0.179,0.000,-0.023,4,10.697,0.078,0.990,""
2.840,516.066,1024.222,159.889,78.464,15.641,-9.692,2.259,12.066,0.179,0.000,-0.023,4,10.785,0.049,0.990,""
2.860,516.387,1024.029,159.935,78.704,15.640,-9.702,2.283,12.053,0.180,0.000,-0.023,4,10.931,0.063,0.989,""
2.880,516.700,1023.835,159.981,78.945,15.639,-9.711,2.311,12.039,0.180,0.000,-0.023,4,11.102,0.092,0.989,""
2.900,517.012,1023.641,160.028,79.185,15.638,-9.720,2.341,12.024,0.180,0.000,-0.023,4,11.233,0.144,0.989,""
2.920,517.324,1023.447,160.075,79.425,15.637,-9.729,2.374,12.010,0.181,0.000,-0.023,4,11.360,0.114,0.989,""
2.940,517.636,1023.252,160.123,79.664,15.635,-9.737,2.410,11.994,0.182,0.000,-0.023,4,11.478,0.093,0.988,""
2.960,517.949,1023.058,160.172,79.903,15.634,-9.745,2.447,11.978,0.182,0.000,-0.023,4,11.585,0.099,0.988,""
2.980,518.261,1022.863,160.222,80.142,15.632,-9.752,2.487,11.962,0.183,0.000,-0.023,4,11.684,0.156,0.988,""
3.000,518.581,1022.668,160.272,80.381,15.630,-9.759,2.527,11.945,0.184,0.000,-0.023,4,11.721,0.203,0.988,""
3.020,518.893,1022.473,160.323,80.619,15.628,-9.766,2.567,11.929,0.185,0.000,-0.023,4,11.740,0.191,0.987,""
3.040,519.205,1022.279,160.375,80.857,15.626,-9.773,2.608,11.912,0.186,0.000,-0.023,4,11.753,0.186,0.987,""
3.060,519.517,1022.083,160.428,81.094,15.624,-9.779,2.649,11.894,0.187,0.000,-0.023,4,11.772,0.149,0.987,""
3.080,519.829,1021.888,160.482,81.331,15.622,-9.785,2.691,11.877,0.188,0.000,-0.023,4,11.782,0.196,0.986,""
3.100,520.140,1021.693,160.537,81.568,15.619,-9.791,2.731,11.860,0.189,0.000,-0.023,4,11.737,0.238,0.986,""
3.120,520.452,1021.498,160.592,81.804,15.616,-9.797,2.772,11.842,0.190,0.000,-0.023,4,11.711,0.148,0.986,""
3.140,520.772,1021.302,160.648,82.040,15.614,-9.803,2.812,11.825,0.192,0.000,-0.023,4,11.737,0.135,0.985,""
3.160,521.083,1021.106,160.705,82.276,15.611,-9.808,2.853,11.807,0.193,0.000,-0.023,4,11.726,0.190,0.985,""
3.180,521.395,1020.911,160.763,82.511,15.608,-9.813,2.892,11.789,0.195,0.000,-0.023,4,11.674,0.199,0.985,""
3.200,521.706,1020.715,160.821,82.746,15.605,-9.819,2.931,11.771,0.196,0.000,-0.022,4,11.617,0.211,0.984,""
3.220,522.018,1020.519,160.880,82.981,15.602,-9.824,2.968,11.754,0.197,0.000,-0.022,4,11.562,0.235,0.984,""
3.240,522.329,1020.323,160.940,83.215,15.599,-9.830,3.003,11.736,0.199,0.000,-0.022,4,11.461,0.275,0.984,""
3.260,522.641,1020.127,161.001,83.449,15.596,-9.835,3.036,11.719,0.201,0.000,-0.022,4,11.352,0.205,0.983,""
3.280,522.960,1019.930,161.062,83.683,15.592,-9.840,3.069,11.701,0.202,0.000,-0.022,4,11.295,0.175,0.983,""
3.300,523.271,1019.734,161.124,83.916,15.589,-9.846,3.100,11.684,0.204,0.000,-0.022,4,11.256,0.169,0.983,""
3.320,523.582,1019.537,161.187,84.149,15.585,-9.851,3.131,11.667,0.206,0.000,-0.022,4,11.235,0.169,0.982,""
3.340,523.893,1019.341,161.250,84.381,15.582,-9.856,3.163,11.649,0.207,0.000,-0.022,4,11.239,0.173,0.982,""
3.360,524.204,1019.144,161.313,84.613,15.579,-9.861,3.194,11.632,0.209,0.000,-0.022,4,11.239,0.149,0.982,""
3.380,524.515,1018.947,161.378,84.845,15.575,-9.866,3.225,11.614,0.211,0.000,-0.022,4,11.242,0.161,0.981,""
3.400,524.826,1018.750,161.443,85.077,15.571,-9.871,3.256,11.597,0.212,0.000,-0.022,4,11.214,0.210,0.981,""
3.420,525.145,1018.553,161.508,85.308,15.568,-9.876,3.286,11.579,0.214,0.000,-0.022,4,11.149,0.253,0.980,""
3.440,525.455,1018.356,161.574,85.539,15.564,-9.881,3.313,11.562,0.216,0.000,-0.022,4,11.050,0.292,0.980,""
3.460,525.766,1018.159,161.641,85.769,15.561,-9.887,3.339,11.545,0.218,0.000,-0.022,4,10.973,0.196,0.980,""
3.480,526.076,1017.961,161.708,85.999,15.557,-9.892,3.366,11.528,0.220,0.000,-0.022,4,10.992,0.187,0.979,""
3.500,526.387,1017.764,161.776,86.229,15.553,-9.897,3.393,11.511,0.222,0.000,-0.022,4,10.988,0.236,0.979,""
3.520,526.697,1017.566,161.844,86.458,15.549,-9.902,3.419,11.493,0.223,0.000,-0.022,4,10.958,0.166,0.978,""
3.540,527.008,1017.369,161.913,86.687,15.546,-9.906,3.447,11.476,0.225,0.000,-0.021,4,11.029,0.102,0.978,""
3.560,527.326,1017.171,161.982,86.916,15.542,-9.911,3.476,11.458,0.227,0.000,-0.021,4,11.101,0.154,0.978,""
3.580,527.636,1016.973,162.052,87.144,15.538,-9.915,3.506,11.440,0.229,0.000,-0.021,4,11.121,0.194,0.977,""
3.600,527.946,1016.775,162.123,87.372,15.534,-9.919,3.535,11.422,0.231,0.000,-0.021,4,11.091,0.228,0.977,""
3.620,528.256,1016.577,162.194,87.600,15.530,-9.924,3.562,11.405,0.233,0.000,-0.021,4,11.021,0.259,0.976,""
3.640,528.566,1016.379,162.266,87.827,15.526,-9.928,3.589,11.387,0.235,0.000,-0.021,4,10.961,0.217,0.976,""
3.660,528.876,1016.181,162.338,88.054,15.522,-9.933,3.614,11.370,0.237,0.000,-0.021,4,10.928,0.204,0.975,""
3.680,529.186,1015.983,162.410,88.281,15.519,-9.937,3.641,11.352,0.239,0.000,-0.021,4,10.932,0.192,0.975,""
3.700,529.503,1015.784,162.484,88.507,15.515,-9.941,3.666,11.335,0.241,0.000,-0.021,4,10.910,0.201,0.975,""
3.720,529.813,1015.586,162.557,88.733,15.511,-9.945,3.692,11.318,0.243,0.000,-0.021,4,10.914,0.138,0.974,""
3.740,530.122,1015.387,162.632,88.958,15.507,-9.949,3.720,11.300,0.245,0.000,-0.020,4,10.980,0.146,0.974,""
3.760,530.432,1015.189,162.706,89.183,15.503,-9.953,3.748,11.282,0.246,0.000,-0.020,4,11.008,0.189,0.973,""
3.780,530.741,1014.990,162.782,89.408,15.499,-9.957,3.775,11.265,0.248,0.000,-0.020,4,10.988,0.223,0.973,""
3.800,531.051,1014.791,162.858,89.633,15.496,-9.960,3.801,11.247,0.250,0.000,-0.020,4,10.928,0.253,0.972,""
3.820,531.360,1014.592,162.934,89.857,15.492,-9.964,3.827,11.230,0.252,0.000,-0.020,4,10.894,0.199,0.972,""
