t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,475.100,1047.559,153.672,45.048,15.717,-5.549,2.499,14.500,0.140,0.000,-0.098,4,21.384,0.852,0.991,""
0.240,475.413,1047.447,153.726,45.336,15.713,-5.571,2.698,14.457,0.141,0.000,-0.099,4,19.810,0.689,0.991,""
0.260,475.726,1047.336,153.783,45.623,15.709,-5.598,2.864,14.416,0.143,0.000,-0.099,4,18.130,0.560,0.991,""
0.280,476.039,1047.223,153.843,45.910,15.704,-5.628,2.996,14.377,0.146,0.000,-0.099,4,16.426,0.440,0.990,""
0.300,476.353,1047.110,153.904,46.196,15.698,-5.664,3.095,14.341,0.148,0.000,-0.098,4,14.756,0.354,0.990,""
0.320,476.622,1046.996,153.968,46.482,15.693,-5.703,3.163,14.308,0.151,0.000,-0.098,4,13.167,0.283,0.990,""
0.340,476.935,1046.882,154.032,46.767,15.687,-5.746,3.201,14.278,0.154,0.000,-0.098,4,11.697,0.228,0.990,""
0.360,477.249,1046.766,154.096,47.052,15.682,-5.792,3.214,14.251,0.156,0.000,-0.098,4,10.370,0.196,0.989,""
0.380,477.562,1046.649,154.160,47.336,15.677,-5.842,3.203,14.226,0.159,0.000,-0.097,4,9.208,0.148,0.989,""
0.400,477.875,1046.531,154.223,47.620,15.672,-5.893,3.173,14.203,0.162,0.000,-0.097,4,8.225,0.126,0.989,""
0.420,478.188,1046.413,154.286,47.903,15.667,-5.947,3.127,14.182,0.164,0.000,-0.096,4,7.413,0.107,0.989,""
0.440,478.459,1046.293,154.347,48.186,15.662,-6.003,3.068,14.163,0.167,0.000,-0.095,4,6.777,0.086,0.989,""
0.460,478.772,1046.172,154.407,48.469,15.658,-6.061,3.000,14.145,0.169,0.000,-0.094,4,6.304,0.080,0.989,""
0.480,479.085,1046.049,154.466,48.752,15.654,-6.119,2.927,14.127,0.171,0.000,-0.094,4,6.009,0.036,0.989,""
0.500,479.398,1045.926,154.523,49.034,15.650,-6.178,2.850,14.109,0.173,0.000,-0.093,4,5.860,0.026,0.989,""
0.520,479.711,1045.801,154.578,49.316,15.646,-6.238,2.773,14.091,0.175,0.000,-0.092,4,5.828,0.029,0.989,""
0.540,480.024,1045.676,154.632,49.597,15.643,-6.298,2.698,14.073,0.177,0.000,-0.091,4,5.902,0.017,0.989,""
0.560,480.336,1045.548,154.685,49.878,15.640,-6.358,2.625,14.055,0.179,0.000,-0.090,4,6.063,0.028,0.989,""
0.580,480.607,1045.420,154.736,50.159,15.637,-6.419,2.558,14.035,0.180,0.000,-0.089,4,6.295,0.039,0.989,""
0.600,480.919,1045.291,154.786,50.439,15.635,-6.478,2.496,14.015,0.181,0.000,-0.088,4,6.576,0.027,0.989,""
0.620,481.232,1045.160,154.834,50.719,15.632,-6.538,2.440,13.994,0.183,0.000,-0.087,4,6.873,0.047,0.989,""
0.640,481.545,1045.029,154.882,50.999,15.630,-6.597,2.390,13.972,0.184,0.000,-0.086,4,7.189,0.049,0.989,""
0.660,481.857,1044.896,154.929,51.278,15.628,-6.655,2.347,13.950,0.185,0.000,-0.085,4,7.524,0.048,0.989,""
0.680,482.170,1044.761,154.975,51.556,15.627,-6.713,2.310,13.926,0.186,0.000,-0.084,4,7.866,0.053,0.989,""
0.700,482.442,1044.626,155.021,51.834,15.625,-6.770,2.280,13.902,0.187,0.000,-0.083,4,8.196,0.062,0.989,""
0.720,482.754,1044.490,155.066,52.112,15.624,-6.827,2.257,13.876,0.187,0.000,-0.082,4,8.508,0.069,0.989,""
0.740,483.066,1044.352,155.111,52.389,15.622,-6.882,2.239,13.850,0.188,0.000,-0.081,4,8.801,0.041,0.989,""
0.760,483.379,1044.214,155.155,52.666,15.621,-6.937,2.226,13.824,0.189,0.000,-0.079,4,9.064,0.048,0.989,""
0.780,483.691,1044.074,155.200,52.942,15.620,-6.991,2.218,13.797,0.189,0.000,-0.078,4,9.295,0.056,0.989,""
0.800,484.004,1043.933,155.244,53.217,15.619,-7.044,2.214,13.769,0.190,0.000,-0.077,4,9.485,0.039,0.989,""
0.820,484.316,1043.792,155.288,53.492,15.619,-7.096,2.213,13.742,0.190,0.000,-0.076,4,9.639,0.026,0.989,""
0.840,484.589,1043.649,155.332,53.766,15.618,-7.148,2.214,13.714,0.191,0.000,-0.075,4,9.781,0.039,0.989,""
0.860,484.901,1043.505,155.377,54.040,15.618,-7.199,2.218,13.686,0.191,0.000,-0.073,4,9.896,0.039,0.989,""
0.880,485.214,1043.360,155.421,54.314,15.617,-7.249,2.224,13.658,0.191,0.000,-0.072,4,9.987,0.045,0.989,""
0.900,485.526,1043.214,155.466,54.586,15.617,-7.298,2.231,13.630,0.191,0.000,-0.071,4,10.060,0.049,0.989,""
0.920,485.839,1043.067,155.511,54.858,15.617,-7.347,2.239,13.602,0.191,0.000,-0.070,4,10.111,0.040,0.989,""
0.940,486.151,1042.920,155.556,55.130,15.617,-7.395,2.248,13.574,0.192,0.000,-0.069,4,10.141,0.045,0.989,""
0.960,486.425,1042.771,155.601,55.401,15.617,-7.442,2.257,13.547,0.192,0.000,-0.068,4,10.152,0.053,0.989,""
0.980,486.738,1042.621,155.646,55.671,15.616,-7.488,2.266,13.519,0.192,0.000,-0.067,4,10.150,0.064,0.989,""
1.000,487.050,1042.471,155.692,55.941,15.616,-7.534,2.275,13.492,0.192,0.000,-0.065,4,10.146,0.100,0.989,""
1.020,487.362,1042.319,155.737,56.211,15.616,-7.579,2.283,13.465,0.192,0.000,-0.064,4,10.140,0.071,0.989,""
1.040,487.675,1042.167,155.783,56.480,15.616,-7.623,2.292,13.439,0.192,0.000,-0.063,4,10.134,0.066,0.989,""
1.060,487.987,1042.014,155.829,56.748,15.616,-7.667,2.300,13.412,0.192,0.000,-0.062,4,10.096,0.074,0.989,""
1.080,488.299,1041.860,155.875,57.016,15.616,-7.710,2.307,13.387,0.192,0.000,-0.061,4,10.052,0.020,0.989,""
1.100,488.575,1041.705,155.922,57.283,15.616,-7.752,2.313,13.361,0.192,0.000,-0.060,4,10.016,0.031,0.989,""
1.120,488.888,1041.549,155.968,57.550,15.617,-7.794,2.318,13.336,0.192,0.000,-0.059,4,9.973,0.039,0.989,""
1.140,489.200,1041.393,156.014,57.816,15.617,-7.835,2.323,13.311,0.192,0.000,-0.058,4,9.926,0.044,0.989,""
1.160,489.512,1041.235,156.061,58.082,15.617,-7.875,2.326,13.287,0.192,0.000,-0.057,4,9.879,0.049,0.989,""
1.180,489.825,1041.077,156.108,58.347,15.617,-7.915,2.329,13.263,0.192,0.000,-0.056,4,9.839,0.084,0.989,""
1.200,490.137,1040.918,156.154,58.612,15.617,-7.953,2.331,13.239,0.192,0.000,-0.055,4,9.799,0.080,0.989,""
1.220,490.450,1040.758,156.201,58.876,15.617,-7.992,2.332,13.216,0.191,0.000,-0.054,4,9.757,0.080,0.989,""
1.240,490.728,1040.598,156.247,59.140,15.617,-8.030,2.332,13.193,0.191,0.000,-0.053,4,9.700,0.059,0.989,""
1.260,491.040,1040.437,156.294,59.404,15.618,-8.067,2.331,13.171,0.191,0.000,-0.052,4,9.641,0.046,0.989,""
1.280,491.353,1040.275,156.341,59.667,15.618,-8.103,2.328,13.149,0.191,0.000,-0.051,4,9.588,0.016,0.989,""
1.300,491.665,1040.112,156.387,59.930,15.618,-8.139,2.325,13.128,0.191,0.000,-0.050,4,9.558,0.020,0.989,""
1.320,491.977,1039.948,156.434,60.192,15.618,-8.175,2.322,13.107,0.191,0.000,-0.049,4,9.534,0.028,0.989,""
1.340,492.290,1039.784,156.480,60.454,15.619,-8.209,2.318,13.086,0.191,0.000,-0.048,4,9.515,0.034,0.989,""
1.360,492.569,1039.619,156.526,60.715,15.619,-8.243,2.314,13.065,0.191,0.000,-0.047,4,9.507,0.038,0.989,""
1.380,492.881,1039.454,156.573,60.976,15.619,-8.277,2.310,13.045,0.190,0.000,-0.046,4,9.503,0.014,0.989,""
1.400,493.194,1039.288,156.619,61.237,15.620,-8.310,2.307,13.025,0.190,0.000,-0.045,4,9.505,0.022,0.989,""
1.420,493.506,1039.121,156.665,61.497,15.620,-8.342,2.303,13.006,0.190,0.000,-0.044,4,9.512,0.015,0.989,""
1.440,493.819,1038.954,156.711,61.757,15.620,-8.373,2.299,12.986,0.190,0.000,-0.044,4,9.518,0.018,0.989,""
1.460,494.131,1038.786,156.757,62.016,15.621,-8.404,2.296,12.967,0.190,0.000,-0.043,4,9.523,0.010,0.989,""
1.480,494.444,1038.617,156.802,62.275,15.621,-8.435,2.292,12.949,0.190,0.000,-0.042,4,9.527,0.015,0.989,""
1.500,494.725,1038.448,156.848,62.534,15.621,-8.464,2.289,12.930,0.189,0.000,-0.041,4,9.535,0.021,0.989,""
1.520,495.038,1038.278,156.894,62.792,15.622,-8.494,2.285,12.912,0.189,0.000,-0.041,4,9.543,0.025,0.989,""
1.540,495.350,1038.107,156.940,63.050,15.622,-8.522,2.282,12.894,0.189,0.000,-0.040,4,9.555,0.028,0.989,""
1.560,495.663,1037.937,156.985,63.308,15.622,-8.550,2.280,12.876,0.189,0.000,-0.039,4,9.567,0.012,0.989,""
1.580,495.975,1037.765,157.031,63.565,15.623,-8.578,2.277,12.859,0.189,0.000,-0.038,4,9.570,0.013,0.989,""
1.600,496.288,1037.593,157.076,63.822,15.623,-8.605,2.274,12.841,0.189,0.000,-0.038,4,9.575,0.006,0.989,""
1.620,496.600,1037.420,157.122,64.078,15.623,-8.631,2.272,12.824,0.188,0.000,-0.037,4,9.577,0.019,0.989,""
1.640,496.883,1037.247,157.167,64.335,15.624,-8.657,2.269,12.808,0.188,0.000,-0.037,4,9.584,0.017,0.989,""
1.660,497.195,1037.074,157.212,64.590,15.624,-8.683,2.267,12.791,0.188,0.000,-0.036,4,9.594,0.020,0.989,""
1.680,497.508,1036.900,157.258,64.846,15.624,-8.708,2.265,12.775,0.188,0.000,-0.035,4,9.606,0.028,0.989,""
1.700,497.820,1036.725,157.303,65.101,15.625,-8.732,2.263,12.759,0.188,0.000,-0.035,4,9.615,0.025,0.989,""
1.720,498.133,1036.550,157.348,65.356,15.625,-8.756,2.262,12.743,0.188,0.000,-0.034,4,9.624,0.030,0.989,""
1.740,498.445,1036.374,157.393,65.611,15.625,-8.780,2.260,12.728,0.187,0.000,-0.034,4,9.628,0.024,0.989,""
1.760,498.758,1036.198,157.439,65.865,15.626,-8.803,2.259,12.712,0.187,0.000,-0.033,4,9.629,0.032,0.989,""
1.780,499.043,1036.022,157.484,66.119,15.626,-8.825,2.257,12.697,0.187,0.000,-0.033,4,9.615,0.018,0.989,""
1.800,499.355,1035.845,157.529,66.373,15.627,-8.848,2.255,12.683,0.187,0.000,-0.032,4,9.607,0.021,0.989,""
1.820,499.668,1035.667,157.574,66.626,15.627,-8.870,2.253,12.668,0.187,0.000,-0.032,4,9.595,0.008,0.989,""
1.840,499.981,1035.490,157.619,66.880,15.627,-8.891,2.250,12.654,0.187,0.000,-0.031,4,9.589,0.001,0.989,""
1.860,500.293,1035.312,157.664,67.132,15.628,-8.912,2.248,12.640,0.186,0.000,-0.031,4,9.589,0.008,0.989,""
1.880,500.606,1035.133,157.709,67.385,15.628,-8.933,2.245,12.626,0.186,0.000,-0.031,4,9.592,0.015,0.989,""
1.900,500.918,1034.954,157.754,67.637,15.628,-8.954,2.243,12.612,0.186,0.000,-0.030,4,9.592,0.013,0.990,""
1.920,501.204,1034.774,157.799,67.889,15.629,-8.974,2.241,12.599,0.186,0.000,-0.030,4,9.588,0.024,0.990,""
1.940,501.517,1034.595,157.843,68.141,15.629,-8.994,2.238,12.585,0.186,0.000,-0.029,4,9.580,0.024,0.990,""
1.960,501.829,1034.414,157.888,68.393,15.629,-9.013,2.235,12.572,0.186,0.000,-0.029,4,9.572,0.034,0.990,""
1.980,502.142,1034.234,157.933,68.644,15.630,-9.032,2.233,12.559,0.185,0.000,-0.029,4,9.571,0.045,0.990,""
2.000,502.455,1034.053,157.977,68.895,15.630,-9.051,2.230,12.547,0.185,0.000,-0.028,4,9.574,0.027,0.990,""
2.020,502.767,1033.871,158.022,69.146,15.630,-9.070,2.227,12.534,0.185,0.000,-0.028,4,9.563,0.032,0.990,""
2.040,503.080,1033.690,158.066,69.396,15.631,-9.088,2.224,12.522,0.185,0.000,-0.028,4,9.559,0.037,0.990,""
2.060,503.368,1033.508,158.111,69.647,15.631,-9.106,2.221,12.510,0.185,0.000,-0.028,4,9.559,0.029,0.990,""
2.080,503.681,1033.325,158.155,69.897,15.632,-9.124,2.218,12.498,0.184,0.000,-0.027,4,9.560,0.035,0.990,""
2.100,503.993,1033.142,158.199,70.147,15.632,-9.142,2.215,12.486,0.184,0.000,-0.027,4,9.556,0.030,0.990,""
2.120,504.306,1032.959,158.244,70.396,15.632,-9.159,2.212,12.474,0.184,0.000,-0.027,4,9.559,0.035,0.990,""
2.140,504.619,1032.776,158.288,70.646,15.633,-9.176,2.209,12.463,0.184,0.000,-0.027,4,9.550,0.020,0.990,""
2.160,504.931,1032.592,158.332,70.895,15.633,-9.193,2.205,12.451,0.184,0.000,-0.026,4,9.542,0.027,0.990,""
2.180,505.244,1032.408,158.376,71.144,15.634,-9.210,2.202,12.440,0.183,0.000,-0.026,4,9.540,0.034,0.990,""
2.200,505.533,1032.223,158.420,71.392,15.634,-9.226,2.199,12.429,0.183,0.000,-0.026,4,9.544,0.037,0.990,""
2.220,505.845,1032.038,158.464,71.641,15.634,-9.242,2.195,12.418,0.183,0.000,-0.026,4,9.545,0.033,0.990,""
2.240,506.158,1031.853,158.508,71.889,15.635,-9.258,2.192,12.407,0.183,0.000,-0.025,4,9.556,0.044,0.990,""
2.260,506.471,1031.668,158.552,72.137,15.635,-9.274,2.189,12.396,0.183,0.000,-0.025,4,9.560,0.043,0.990,""
2.280,506.784,1031.482,158.595,72.385,15.635,-9.290,2.186,12.385,0.182,0.000,-0.025,4,9.563,0.051,0.990,""
2.300,507.096,1031.296,158.639,72.632,15.636,-9.305,2.183,12.375,0.182,0.000,-0.025,4,9.564,0.043,0.990,""
2.320,507.409,1031.110,158.683,72.880,15.636,-9.321,2.180,12.364,0.182,0.000,-0.025,4,9.560,0.022,0.990,""
2.340,507.699,1030.923,158.726,73.127,15.637,-9.336,2.177,12.354,0.182,0.000,-0.025,4,9.545,0.029,0.990,""
2.360,508.012,1030.736,158.770,73.374,15.637,-9.351,2.174,12.343,0.182,0.000,-0.025,4,9.538,0.035,0.990,""
2.380,508.325,1030.549,158.813,73.621,15.637,-9.366,2.170,12.333,0.181,0.000,-0.024,4,9.534,0.022,0.990,""
2.400,508.638,1030.361,158.856,73.867,15.638,-9.381,2.166,12.323,0.181,0.000,-0.024,4,9.528,0.029,0.990,""
2.420,508.951,1030.173,158.900,74.114,15.638,-9.396,2.163,12.313,0.181,0.000,-0.024,4,9.527,0.023,0.990,""
2.440,509.264,1029.985,158.943,74.360,15.639,-9.410,2.159,12.303,0.181,0.000,-0.024,4,9.534,0.030,0.990,""
2.460,509.576,1029.797,158.986,74.606,15.639,-9.425,2.156,12.293,0.181,0.000,-0.024,4,9.540,0.029,0.990,""
2.480,509.868,1029.608,159.029,74.852,15.640,-9.439,2.152,12.283,0.180,0.000,-0.024,4,9.546,0.022,0.990,""
2.500,510.180,1029.419,159.072,75.097,15.640,-9.454,2.149,12.273,0.180,0.000,-0.024,4,9.547,0.029,0.990,""
2.520,510.493,1029.229,159.115,75.343,15.640,-9.468,2.146,12.263,0.180,0.000,-0.024,4,9.552,0.029,0.990,""
2.540,510.806,1029.040,159.158,75.588,15.641,-9.482,2.143,12.254,0.180,0.000,-0.024,4,9.563,0.045,0.990,""
2.560,511.119,1028.850,159.201,75.833,15.641,-9.496,2.140,12.244,0.180,0.000,-0.024,4,9.580,0.050,0.990,""
2.580,511.432,1028.660,159.243,76.078,15.642,-9.510,2.138,12.234,0.179,0.000,-0.024,4,9.590,0.036,0.990,""
2.600,511.745,1028.469,159.286,76.322,15.642,-9.523,2.135,12.224,0.179,0.000,-0.024,4,9.600,0.040,0.990,""
2.620,512.037,1028.278,159.329,76.566,15.642,-9.537,2.133,12.214,0.179,0.000,-0.024,4,9.620,0.062,0.990,""
2.640,512.350,1028.087,159.371,76.811,15.643,-9.550,2.132,12.205,0.179,0.000,-0.024,4,9.648,0.055,0.990,""
2.660,512.663,1027.896,159.414,77.055,15.643,-9.564,2.132,12.195,0.179,0.000,-0.023,4,9.690,0.051,0.991,""
2.680,512.976,1027.705,159.457,77.298,15.644,-9.577,2.132,12.185,0.178,0.000,-0.023,4,9.733,0.040,0.990,""
2.700,513.289,1027.513,159.499,77.542,15.644,-9.590,2.133,12.175,0.178,0.000,-0.023,4,9.778,0.022,0.990,""
2.720,513.602,1027.321,159.542,77.785,15.644,-9.603,2.137,12.164,0.178,0.000,-0.023,4,9.878,0.090,0.990,""
2.740,513.914,1027.129,159.585,78.028,15.644,-9.615,2.142,12.154,0.178,0.000,-0.023,4,9.980,0.061,0.990,""
2.760,514.214,1026.937,159.628,78.271,15.644,-9.627,2.149,12.143,0.178,0.000,-0.023,4,10.076,0.028,0.990,""
2.780,514.526,1026.744,159.671,78.513,15.645,-9.639,2.159,12.132,0.178,0.000,-0.023,4,10.173,0.058,0.990,""
2.800,514.839,1026.551,159.714,78.756,15.644,-9.651,2.170,12.120,0.178,0.000,-0.023,4,10.297,0.051,0.990,""
2.820,515.152,1026.358,159.758,78.998,15.644,-9.662,2.184,12.109,0.178,0.000,-0.023,4,10.414,0.076,0.990,""
2.840,515.464,1026.165,159.802,79.240,15.644,-9.673,2.200,12.097,0.178,0.000,-0.023,4,10.515,0.069,0.990,""
2.860,515.777,1025.972,159.846,79.481,15.644,-9.684,2.219,12.084,0.178,0.000,-0.023,4,10.635,0.042,0.990,""
2.880,516.090,1025.778,159.891,79.722,15.643,-9.694,2.240,12.071,0.178,0.000,-0.023,4,10.774,0.050,0.990,""
2.900,516.394,1025.584,159.936,79.963,15.642,-9.704,2.265,12.058,0.178,0.000,-0.023,4,10.920,0.025,0.990,""
2.920,516.706,1025.390,159.982,80.204,15.641,-9.713,2.292,12.044,0.179,0.000,-0.023,4,11.094,0.079,0.989,""
2.940,517.018,1025.196,160.029,80.444,15.640,-9.722,2.323,12.030,0.179,0.000,-0.023,4,11.233,0.118,0.989,""
2.960,517.331,1025.002,160.076,80.684,15.639,-9.731,2.356,12.015,0.180,0.000,-0.023,4,11.360,0.118,0.989,""
2.980,517.643,1024.808,160.123,80.923,15.638,-9.739,2.391,12.000,0.180,0.000,-0.023,4,11.476,0.131,0.989,""
3.000,517.955,1024.613,160.172,81.163,15.636,-9.747,2.428,11.984,0.181,0.000,-0.023,4,11.553,0.187,0.988,""
3.020,518.267,1024.419,160.221,81.402,15.635,-9.754,2.465,11.968,0.182,0.000,-0.023,4,11.574,0.234,0.988,""
3.040,518.571,1024.224,160.271,81.640,15.633,-9.761,2.502,11.952,0.183,0.000,-0.023,4,11.556,0.161,0.988,""
3.060,518.883,1024.029,160.322,81.879,15.631,-9.768,2.540,11.936,0.184,0.000,-0.023,4,11.614,0.093,0.988,""
3.080,519.195,1023.834,160.373,82.117,15.629,-9.775,2.580,11.919,0.185,0.000,-0.023,4,11.706,0.152,0.987,""
3.100,519.507,1023.639,160.425,82.354,15.627,-9.782,2.620,11.902,0.186,0.000,-0.023,4,11.735,0.199,0.987,""
3.120,519.819,1023.443,160.479,82.591,15.624,-9.788,2.662,11.885,0.187,0.000,-0.023,4,11.782,0.093,0.987,""
3.140,520.131,1023.248,160.532,82.828,15.622,-9.793,2.705,11.868,0.188,0.000,-0.023,4,11.845,0.105,0.986,""
3.160,520.443,1023.052,160.587,83.065,15.619,-9.799,2.748,11.850,0.189,0.000,-0.023,4,11.868,0.161,0.986,""
3.180,520.747,1022.857,160.643,83.301,15.617,-9.805,2.790,11.832,0.190,0.000,-0.023,4,11.832,0.210,0.986,""
3.200,521.058,1022.661,160.700,83.537,15.614,-9.810,2.831,11.814,0.192,0.000,-0.023,4,11.746,0.255,0.985,""
3.220,521.370,1022.465,160.757,83.772,15.611,-9.816,2.870,11.796,0.193,0.000,-0.022,4,11.647,0.260,0.985,""
3.240,521.682,1022.269,160.815,84.007,15.608,-9.822,2.907,11.779,0.195,0.000,-0.022,4,11.562,0.263,0.985,""
3.260,521.993,1022.073,160.874,84.242,15.605,-9.827,2.943,11.761,0.196,0.000,-0.022,4,11.515,0.205,0.984,""
3.280,522.304,1021.877,160.933,84.476,15.602,-9.833,2.979,11.743,0.198,0.000,-0.022,4,11.466,0.202,0.984,""
3.300,522.616,1021.681,160.993,84.710,15.598,-9.838,3.013,11.725,0.199,0.000,-0.022,4,11.431,0.212,0.984,""
3.320,522.920,1021.484,161.054,84.944,15.595,-9.844,3.049,11.708,0.201,0.000,-0.022,4,11.443,0.127,0.983,""
3.340,523.231,1021.288,161.116,85.177,15.592,-9.849,3.084,11.690,0.202,0.000,-0.022,4,11.465,0.174,0.983,""
3.360,523.542,1021.091,161.178,85.410,15.588,-9.854,3.119,11.672,0.204,0.000,-0.022,4,11.430,0.211,0.982,""
3.380,523.853,1020.894,161.241,85.642,15.585,-9.859,3.152,11.654,0.206,0.000,-0.022,4,11.354,0.191,0.982,""
3.400,524.164,1020.698,161.304,85.875,15.581,-9.864,3.184,11.636,0.208,0.000,-0.022,4,11.289,0.192,0.982,""
3.420,524.475,1020.501,161.368,86.107,15.577,-9.869,3.215,11.618,0.209,0.000,-0.022,4,11.223,0.232,0.981,""
3.440,524.786,1020.304,161.433,86.338,15.574,-9.875,3.244,11.601,0.211,0.000,-0.022,4,11.119,0.268,0.981,""
3.460,525.091,1020.107,161.498,86.569,15.570,-9.880,3.272,11.583,0.213,0.000,-0.022,4,11.044,0.180,0.981,""
3.480,525.402,1019.909,161.564,86.800,15.567,-9.885,3.299,11.566,0.215,0.000,-0.022,4,11.032,0.176,0.980,""
3.500,525.712,1019.712,161.631,87.031,15.563,-9.891,3.326,11.549,0.217,0.000,-0.022,4,11.008,0.223,0.980,""
3.520,526.023,1019.515,161.698,87.261,15.559,-9.896,3.352,11.532,0.219,0.000,-0.021,4,10.973,0.167,0.979,""
3.540,526.333,1019.317,161.765,87.491,15.555,-9.901,3.378,11.515,0.220,0.000,-0.021,4,10.966,0.205,0.979,""
3.560,526.644,1019.119,161.833,87.720,15.552,-9.906,3.404,11.498,0.222,0.000,-0.021,4,10.942,0.174,0.979,""
3.580,526.954,1018.922,161.901,87.949,15.548,-9.911,3.430,11.480,0.224,0.000,-0.021,4,10.940,0.166,0.978,""
3.600,527.259,1018.724,161.970,88.178,15.544,-9.916,3.455,11.463,0.226,0.000,-0.021,4,10.921,0.206,0.978,""
3.620,527.569,1018.526,162.040,88.407,15.540,-9.921,3.480,11.446,0.228,0.000,-0.021,4,10.864,0.238,0.978,""
3.640,527.879,1018.328,162.110,88.635,15.537,-9.926,3.503,11.430,0.230,0.000,-0.021,4,10.829,0.216,0.977,""
3.660,528.189,1018.130,162.180,88.863,15.533,-9.931,3.528,11.413,0.232,0.000,-0.021,4,10.855,0.121,0.977,""
3.680,528.499,1017.931,162.251,89.090,15.529,-9.935,3.553,11.396,0.234,0.000,-0.021,4,10.892,0.176,0.976,""
3.700,528.809,1017.733,162.323,89.317,15.525,-9.940,3.578,11.379,0.235,0.000,-0.021,4,10.891,0.220,0.976,""
3.720,529.119,1017.535,162.394,89.544,15.522,-9.944,3.603,11.362,0.237,0.000,-0.021,4,10.865,0.208,0.976,""
3.740,529.423,1017.336,162.467,89.771,15.518,-9.949,3.629,11.345,0.239,0.000,-0.021,4,10.902,0.159,0.975,""
3.760,529.733,1017.138,162.540,89.997,15.514,-9.953,3.655,11.328,0.241,0.000,-0.020,4,10.956,0.164,0.975,""
3.780,530.043,1016.939,162.613,90.223,15.511,-9.956,3.683,11.311,0.243,0.000,-0.020,4,10.979,0.214,0.974,""
3.800,530.352,1016.740,162.687,90.448,15.507,-9.960,3.709,11.293,0.245,0.000,-0.020,4,10.959,0.232,0.974,""
