t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.580,156.369,837.743,102.523,-118.105,15.506,12.099,3.275,9.153,0.246,0.000,-0.136,4,5.979,0.144,0.980,""
0.600,156.679,837.984,102.588,-117.920,15.504,12.044,3.210,9.243,0.247,0.000,-0.132,4,6.286,0.164,0.980,""
0.620,156.929,838.224,102.651,-117.734,15.502,11.988,3.153,9.331,0.248,0.000,-0.129,4,6.672,0.106,0.980,""
0.640,157.239,838.463,102.713,-117.546,15.501,11.931,3.105,9.417,0.249,0.000,-0.125,4,7.133,0.108,0.980,""
0.660,157.548,838.700,102.774,-117.356,15.500,11.873,3.066,9.501,0.250,0.000,-0.122,4,7.565,0.066,0.980,""
0.680,157.858,838.937,102.835,-117.165,15.499,11.814,3.033,9.582,0.250,0.000,-0.118,4,7.920,0.065,0.980,""
0.700,158.168,839.172,102.895,-116.972,15.498,11.754,3.007,9.661,0.251,0.000,-0.114,4,8.253,0.079,0.980,""
0.720,158.478,839.406,102.955,-116.778,15.497,11.695,2.987,9.738,0.251,0.000,-0.110,4,8.566,0.104,0.980,""
0.740,158.737,839.639,103.014,-116.582,15.497,11.635,2.973,9.812,0.251,0.000,-0.106,4,8.861,0.124,0.980,""
0.760,159.047,839.871,103.073,-116.384,15.497,11.576,2.963,9.884,0.252,0.000,-0.102,4,9.105,0.088,0.980,""
0.780,159.357,840.102,103.132,-116.185,15.497,11.517,2.958,9.954,0.252,0.000,-0.098,4,9.295,0.110,0.980,""
0.800,159.667,840.331,103.192,-115.985,15.497,11.458,2.955,10.022,0.252,0.000,-0.094,4,9.464,0.122,0.980,""
0.820,159.977,840.559,103.251,-115.783,15.497,11.400,2.956,10.087,0.252,0.000,-0.090,4,9.628,0.109,0.980,""
0.840,160.287,840.786,103.310,-115.581,15.498,11.343,2.958,10.150,0.251,0.000,-0.086,4,9.746,0.083,0.980,""
0.860,160.556,841.012,103.369,-115.377,15.498,11.287,2.964,10.211,0.251,0.000,-0.082,4,9.865,0.059,0.980,""
0.880,160.866,841.237,103.429,-115.171,15.499,11.232,2.971,10.270,0.251,0.000,-0.078,4,9.970,0.061,0.980,""
0.900,161.176,841.461,103.488,-114.965,15.500,11.178,2.980,10.326,0.251,0.000,-0.074,4,10.079,0.085,0.980,""
0.920,161.486,841.683,103.548,-114.758,15.500,11.125,2.992,10.381,0.250,0.000,-0.070,4,10.181,0.086,0.980,""
0.940,161.796,841.905,103.608,-114.549,15.501,11.073,3.004,10.433,0.250,0.000,-0.065,4,10.245,0.065,0.980,""
0.960,162.076,842.125,103.668,-114.340,15.502,11.022,3.018,10.483,0.249,0.000,-0.061,4,10.277,0.078,0.980,""
0.980,162.386,842.345,103.729,-114.129,15.503,10.973,3.031,10.530,0.249,0.000,-0.057,4,10.300,0.063,0.980,""
1.000,162.696,842.564,103.790,-113.918,15.503,10.926,3.045,10.576,0.249,0.000,-0.053,4,10.316,0.062,0.980,""
1.020,163.006,842.781,103.851,-113.706,15.504,10.880,3.059,10.620,0.248,0.000,-0.049,4,10.304,0.072,0.980,""
1.040,163.316,842.998,103.912,-113.493,15.505,10.836,3.072,10.662,0.248,0.000,-0.045,4,10.278,0.077,0.980,""
1.060,163.626,843.214,103.974,-113.279,15.506,10.794,3.084,10.701,0.248,0.000,-0.041,4,10.251,0.065,0.980,""
1.080,163.916,843.429,104.036,-113.064,15.506,10.753,3.096,10.739,0.247,0.000,-0.037,4,10.217,0.059,0.980,""
1.100,164.226,843.643,104.098,-112.849,15.507,10.715,3.108,10.775,0.247,0.000,-0.033,4,10.195,0.065,0.980,""
1.120,164.536,843.857,104.161,-112.633,15.508,10.678,3.118,10.809,0.246,0.000,-0.029,4,10.155,0.063,0.980,""
1.140,164.846,844.070,104.223,-112.416,15.508,10.643,3.128,10.841,0.246,0.000,-0.025,4,10.098,0.063,0.980,""
1.160,165.156,844.282,104.286,-112.199,15.509,10.610,3.136,10.871,0.246,0.000,-0.021,4,10.035,0.057,0.980,""
1.180,165.466,844.494,104.349,-111.981,15.510,10.579,3.143,10.900,0.245,0.000,-0.017,4,9.979,0.046,0.980,""
1.200,165.766,844.705,104.412,-111.763,15.510,10.550,3.149,10.927,0.245,0.000,-0.013,4,9.915,0.045,0.980,""
1.220,166.076,844.915,104.475,-111.544,15.511,10.523,3.154,10.952,0.245,0.000,-0.009,4,9.853,0.044,0.980,""
1.240,166.386,845.125,104.538,-111.324,15.511,10.499,3.157,10.975,0.245,0.000,-0.006,4,9.794,0.040,0.980,""
1.260,166.696,845.335,104.601,-111.104,15.512,10.476,3.160,10.996,0.244,0.000,-0.002,4,9.743,0.038,0.980,""
1.280,167.007,845.544,104.664,-110.884,15.512,10.455,3.161,11.016,0.244,0.000,0.002,4,9.705,0.035,0.980,""
1.300,167.317,845.753,104.727,-110.663,15.513,10.436,3.163,11.034,0.244,0.000,0.005,4,9.672,0.033,0.979,""
1.320,167.626,845.961,104.791,-110.442,15.513,10.419,3.163,11.050,0.244,0.000,0.009,4,9.644,0.030,0.979,""
1.340,167.936,846.169,104.854,-110.221,15.514,10.405,3.163,11.064,0.243,0.000,0.013,4,9.618,0.036,0.979,""
1.360,168.246,846.377,104.917,-110.000,15.514,10.392,3.163,11.077,0.243,0.000,0.016,4,9.596,0.032,0.979,""
1.380,168.556,846.585,104.980,-109.778,15.514,10.380,3.162,11.088,0.243,0.000,0.020,4,9.582,0.035,0.979,""
1.400,168.866,846.792,105.044,-109.556,15.514,10.371,3.162,11.097,0.243,0.000,0.023,4,9.569,0.035,0.979,""
1.420,169.176,846.999,105.107,-109.334,15.515,10.364,3.160,11.104,0.243,0.000,0.026,4,9.557,0.033,0.979,""
1.440,169.495,847.206,105.170,-109.112,15.515,10.358,3.159,11.110,0.243,0.000,0.029,4,9.547,0.030,0.979,""
1.460,169.805,847.413,105.233,-108.890,15.515,10.355,3.158,11.114,0.243,0.000,0.033,4,9.564,0.014,0.979,""
1.480,170.115,847.620,105.296,-108.667,15.515,10.353,3.158,11.116,0.243,0.000,0.036,4,9.585,0.009,0.979,""
1.500,170.425,847.827,105.360,-108.445,15.515,10.352,3.158,11.116,0.243,0.000,0.039,4,9.606,0.019,0.979,""
1.520,170.735,848.034,105.423,-108.223,15.515,10.354,3.159,11.115,0.243,0.000,0.042,4,9.628,0.013,0.979,""
1.540,171.045,848.242,105.486,-108.001,15.515,10.357,3.159,11.111,0.243,0.000,0.045,4,9.642,0.013,0.979,""
1.560,171.371,848.449,105.549,-107.779,15.515,10.362,3.160,11.107,0.243,0.000,0.048,4,9.651,0.007,0.979,""
1.580,171.681,848.656,105.612,-107.557,15.515,10.368,3.162,11.100,0.243,0.000,0.051,4,9.664,0.023,0.979,""
1.600,171.991,848.863,105.676,-107.335,15.514,10.376,3.163,11.092,0.243,0.000,0.054,4,9.667,0.023,0.979,""
1.620,172.301,849.071,105.739,-107.113,15.514,10.386,3.164,11.082,0.243,0.000,0.056,4,9.670,0.028,0.979,""
1.640,172.611,849.279,105.802,-106.892,15.514,10.397,3.166,11.071,0.243,0.000,0.059,4,9.683,0.003,0.979,""
1.660,172.920,849.487,105.866,-106.670,15.514,10.410,3.168,11.058,0.243,0.000,0.061,4,9.716,0.018,0.979,""
1.680,173.254,849.695,105.929,-106.450,15.513,10.424,3.171,11.044,0.243,0.000,0.063,4,9.743,0.030,0.979,""
1.700,173.564,849.904,105.992,-106.229,15.513,10.439,3.175,11.028,0.243,0.000,0.066,4,9.771,0.022,0.979,""
1.720,173.873,850.113,106.056,-106.009,15.512,10.456,3.179,11.010,0.244,0.000,0.069,4,9.782,0.034,0.979,""
1.740,174.183,850.322,106.120,-105.789,15.512,10.475,3.182,10.991,0.244,0.000,0.071,4,9.754,0.072,0.979,""
1.760,174.493,850.532,106.183,-105.570,15.511,10.495,3.185,10.971,0.244,0.000,0.073,4,9.734,0.029,0.979,""
1.780,174.803,850.742,106.247,-105.351,15.511,10.516,3.187,10.949,0.244,0.000,0.075,4,9.728,0.033,0.979,""
1.800,175.142,850.953,106.311,-105.132,15.510,10.538,3.190,10.926,0.245,0.000,0.077,4,9.710,0.021,0.979,""
1.820,175.452,851.164,106.375,-104.914,15.509,10.562,3.192,10.902,0.245,0.000,0.079,4,9.686,0.024,0.979,""
1.840,175.762,851.376,106.438,-104.696,15.509,10.587,3.193,10.876,0.245,0.000,0.081,4,9.663,0.025,0.979,""
1.860,176.071,851.588,106.502,-104.479,15.508,10.614,3.194,10.849,0.246,0.000,0.083,4,9.640,0.038,0.979,""
1.880,176.381,851.801,106.566,-104.263,15.507,10.642,3.195,10.821,0.246,0.000,0.085,4,9.625,0.061,0.979,""
1.900,176.691,852.014,106.630,-104.047,15.507,10.670,3.196,10.792,0.246,0.000,0.087,4,9.633,0.050,0.979,""
1.920,177.036,852.228,106.694,-103.831,15.506,10.700,3.197,10.761,0.247,0.000,0.088,4,9.629,0.040,0.979,""
1.940,177.345,852.442,106.758,-103.617,15.506,10.731,3.197,10.730,0.247,0.000,0.090,4,9.595,0.036,0.979,""
1.960,177.655,852.658,106.822,-103.403,15.505,10.763,3.198,10.697,0.247,0.000,0.091,4,9.590,0.032,0.979,""
1.980,177.965,852.873,106.886,-103.189,15.504,10.796,3.198,10.663,0.247,0.000,0.093,4,9.600,0.013,0.979,""
2.000,178.275,853.090,106.950,-102.977,15.504,10.830,3.199,10.628,0.248,0.000,0.094,4,9.613,0.011,0.979,""
2.020,178.584,853.307,107.014,-102.765,15.503,10.865,3.200,10.591,0.248,0.000,0.096,4,9.627,0.033,0.979,""
2.040,178.894,853.525,107.078,-102.554,15.503,10.900,3.201,10.554,0.248,0.000,0.097,4,9.636,0.053,0.979,""
2.060,179.243,853.743,107.142,-102.343,15.502,10.936,3.203,10.515,0.249,0.000,0.098,4,9.655,0.043,0.979,""
2.080,179.552,853.963,107.206,-102.134,15.501,10.973,3.205,10.475,0.249,0.000,0.099,4,9.696,0.036,0.978,""
2.100,179.862,854.183,107.270,-101.925,15.500,11.010,3.208,10.434,0.249,0.000,0.100,4,9.717,0.100,0.978,""
2.120,180.171,854.403,107.334,-101.717,15.500,11.048,3.210,10.392,0.250,0.000,0.101,4,9.685,0.102,0.978,""
2.140,180.481,854.625,107.399,-101.510,15.499,11.087,3.212,10.349,0.250,0.000,0.103,4,9.681,0.030,0.978,""
2.160,180.791,854.847,107.463,-101.303,15.498,11.126,3.214,10.306,0.251,0.000,0.104,4,9.677,0.020,0.978,""
2.180,181.143,855.071,107.527,-101.098,15.497,11.166,3.216,10.261,0.251,0.000,0.104,4,9.668,0.024,0.978,""
2.200,181.453,855.295,107.592,-100.894,15.497,11.207,3.217,10.215,0.251,0.000,0.105,4,9.648,0.047,0.978,""
2.220,181.762,855.519,107.656,-100.690,15.496,11.248,3.218,10.169,0.252,0.000,0.106,4,9.613,0.061,0.978,""
2.240,182.072,855.745,107.720,-100.487,15.495,11.289,3.218,10.122,0.252,0.000,0.106,4,9.593,0.061,0.978,""
2.260,182.382,855.971,107.785,-100.286,15.495,11.331,3.219,10.074,0.252,0.000,0.107,4,9.595,0.079,0.978,""
2.280,182.692,856.199,107.849,-100.085,15.494,11.374,3.219,10.025,0.253,0.000,0.108,4,9.590,0.082,0.978,""
2.300,183.001,856.427,107.913,-99.885,15.494,11.417,3.219,9.976,0.253,0.000,0.108,4,9.552,0.047,0.978,""
2.320,183.356,856.656,107.978,-99.687,15.493,11.460,3.218,9.926,0.253,0.000,0.109,4,9.520,0.059,0.978,""
2.340,183.665,856.886,108.042,-99.489,15.493,11.503,3.217,9.875,0.253,0.000,0.109,4,9.532,0.033,0.978,""
2.360,183.975,857.117,108.106,-99.292,15.492,11.547,3.216,9.824,0.254,0.000,0.109,4,9.536,0.023,0.978,""
2.380,184.285,857.348,108.171,-99.097,15.492,11.591,3.216,9.772,0.254,0.000,0.110,4,9.544,0.038,0.978,""
2.400,184.595,857.581,108.235,-98.902,15.491,11.635,3.215,9.719,0.254,0.000,0.110,4,9.548,0.032,0.978,""
2.420,184.904,857.814,108.299,-98.709,15.491,11.679,3.215,9.665,0.254,0.000,0.110,4,9.568,0.059,0.978,""
2.440,185.261,858.048,108.364,-98.516,15.490,11.723,3.216,9.611,0.255,0.000,0.111,4,9.615,0.060,0.978,""
2.460,185.570,858.284,108.428,-98.325,15.490,11.767,3.218,9.556,0.255,0.000,0.111,4,9.660,0.078,0.978,""
2.480,185.880,858.520,108.492,-98.135,15.489,11.810,3.221,9.501,0.255,0.000,0.111,4,9.720,0.076,0.978,""
2.500,186.190,858.756,108.557,-97.946,15.489,11.854,3.224,9.444,0.255,0.000,0.111,4,9.739,0.060,0.978,""
2.520,186.499,858.994,108.621,-97.758,15.488,11.897,3.228,9.387,0.256,0.000,0.111,4,9.779,0.074,0.978,""
2.540,186.809,859.233,108.686,-97.571,15.488,11.941,3.232,9.330,0.256,0.000,0.111,4,9.785,0.066,0.978,""
2.560,187.119,859.472,108.751,-97.386,15.487,11.984,3.236,9.272,0.256,0.000,0.111,4,9.779,0.063,0.978,""
2.580,187.482,859.712,108.816,-97.201,15.487,12.027,3.242,9.213,0.256,0.000,0.111,4,9.850,0.129,0.978,""
2.600,187.791,859.954,108.881,-97.018,15.486,12.069,3.251,9.154,0.257,0.000,0.111,4,9.990,0.130,0.978,""
2.620,188.101,860.195,108.946,-96.836,15.486,12.111,3.262,9.094,0.257,0.000,0.111,4,10.130,0.098,0.978,""
2.640,188.410,860.438,109.011,-96.655,15.485,12.152,3.276,9.033,0.257,0.000,0.111,4,10.252,0.101,0.978,""
2.660,188.720,860.682,109.077,-96.476,15.485,12.192,3.292,8.971,0.257,0.000,0.111,4,10.416,0.097,0.977,""
2.680,189.029,860.926,109.143,-96.298,15.484,12.231,3.312,8.909,0.258,0.000,0.110,4,10.577,0.067,0.977,""
2.700,189.339,861.171,109.210,-96.121,15.483,12.270,3.335,8.846,0.258,0.000,0.110,4,10.711,0.092,0.977,""
2.720,189.708,861.416,109.277,-95.945,15.482,12.308,3.360,8.782,0.259,0.000,0.109,4,10.810,0.154,0.977,""
2.740,190.017,861.663,109.345,-95.771,15.481,12.345,3.386,8.718,0.259,0.000,0.110,4,10.903,0.160,0.976,""
2.760,190.326,861.909,109.413,-95.598,15.479,12.381,3.415,8.653,0.260,0.000,0.110,4,11.010,0.145,0.976,""
2.780,190.635,862.157,109.481,-95.426,15.478,12.416,3.447,8.587,0.260,0.000,0.109,4,11.198,0.147,0.975,""
2.800,190.944,862.405,109.551,-95.256,15.476,12.449,3.483,8.521,0.261,0.000,0.109,4,11.381,0.223,0.975,""
2.820,191.253,862.654,109.621,-95.087,15.474,12.482,3.521,8.453,0.262,0.000,0.109,4,11.498,0.280,0.975,""
2.840,191.562,862.904,109.692,-94.919,15.472,12.514,3.560,8.386,0.263,0.000,0.108,4,11.556,0.222,0.974,""
2.860,191.932,863.154,109.764,-94.753,15.470,12.545,3.601,8.318,0.264,0.000,0.107,4,11.637,0.270,0.974,""
2.880,192.240,863.405,109.837,-94.588,15.468,12.575,3.645,8.249,0.265,0.000,0.106,4,11.770,0.123,0.973,""
2.900,192.549,863.656,109.911,-94.425,15.465,12.603,3.691,8.180,0.266,0.000,0.106,4,11.923,0.163,0.973,""
2.920,192.858,863.908,109.985,-94.263,15.463,12.631,3.739,8.110,0.267,0.000,0.106,4,11.980,0.129,0.972,""
2.940,193.166,864.160,110.061,-94.102,15.460,12.658,3.788,8.041,0.269,0.000,0.106,4,12.014,0.184,0.972,""
2.960,193.475,864.413,110.137,-93.943,15.457,12.684,3.836,7.971,0.270,0.000,0.106,4,12.002,0.251,0.971,""
2.980,193.783,864.666,110.215,-93.785,15.454,12.710,3.884,7.901,0.271,0.000,0.105,4,11.999,0.195,0.971,""
3.000,194.153,864.920,110.293,-93.628,15.451,12.735,3.931,7.831,0.273,0.000,0.104,4,11.927,0.263,0.970,""
3.020,194.461,865.174,110.373,-93.473,15.448,12.760,3.975,7.762,0.274,0.000,0.103,4,11.808,0.325,0.970,""
3.040,194.770,865.429,110.453,-93.319,15.445,12.785,4.018,7.693,0.276,0.000,0.102,4,11.699,0.264,0.969,""
3.060,195.078,865.684,110.534,-93.167,15.442,12.810,4.059,7.624,0.277,0.000,0.102,4,11.611,0.245,0.968,""
3.080,195.386,865.940,110.615,-93.016,15.439,12.833,4.101,7.555,0.279,0.000,0.102,4,11.651,0.229,0.968,""
3.100,195.694,866.196,110.698,-92.866,15.435,12.856,4.143,7.485,0.281,0.000,0.101,4,11.672,0.295,0.967,""
3.120,196.002,866.453,110.782,-92.718,15.432,12.879,4.183,7.416,0.282,0.000,0.101,4,11.625,0.341,0.966,""
3.140,196.310,866.710,110.866,-92.571,15.428,12.901,4.222,7.348,0.284,0.000,0.100,4,11.514,0.366,0.966,""
3.160,196.679,866.968,110.951,-92.426,15.424,12.924,4.257,7.280,0.286,0.000,0.100,4,11.341,0.386,0.965,""
3.180,196.987,867.226,111.036,-92.281,15.420,12.946,4.292,7.212,0.288,0.000,0.099,4,11.286,0.186,0.965,""
3.200,197.295,867.485,111.123,-92.139,15.417,12.967,4.327,7.144,0.290,0.000,0.098,4,11.284,0.133,0.964,""
3.220,197.603,867.744,111.210,-91.997,15.413,12.988,4.361,7.076,0.292,0.000,0.097,4,11.254,0.198,0.964,""
3.240,197.910,868.003,111.297,-91.857,15.409,13.009,4.396,7.009,0.294,0.000,0.096,4,11.260,0.182,0.963,""
3.260,198.218,868.263,111.386,-91.718,15.405,13.029,4.430,6.942,0.295,0.000,0.096,4,11.222,0.249,0.962,""
3.280,198.525,868.523,111.475,-91.581,15.402,13.048,4.463,6.876,0.297,0.000,0.095,4,11.154,0.199,0.962,""
3.300,198.833,868.783,111.565,-91.444,15.398,13.067,4.494,6.809,0.299,0.000,0.095,4,11.103,0.255,0.961,""
3.320,199.202,869.044,111.655,-91.309,15.394,13.086,4.524,6.744,0.301,0.000,0.094,4,11.015,0.318,0.961,""
3.340,199.509,869.305,111.746,-91.176,15.390,13.105,4.552,6.678,0.303,0.000,0.093,4,10.915,0.269,0.960,""
3.360,199.816,869.567,111.837,-91.044,15.386,13.124,4.580,6.613,0.305,0.000,0.093,4,10.862,0.248,0.959,""
3.380,200.123,869.829,111.929,-90.913,15.382,13.141,4.608,6.549,0.307,0.000,0.092,4,10.922,0.223,0.959,""
3.400,200.430,870.091,112.021,-90.783,15.378,13.158,4.639,6.484,0.309,0.000,0.091,4,11.007,0.292,0.958,""
3.420,200.737,870.354,112.115,-90.655,15.374,13.174,4.669,6.419,0.311,0.000,0.090,4,11.026,0.335,0.957,""
3.440,201.044,870.617,112.208,-90.527,15.370,13.190,4.699,6.355,0.313,0.000,0.089,4,10.983,0.342,0.957,""
3.460,201.351,870.880,112.303,-90.401,15.366,13.205,4.726,6.291,0.315,0.000,0.089,4,10.846,0.356,0.956,""
3.480,201.720,871.144,112.398,-90.277,15.361,13.221,4.752,6.228,0.317,0.000,0.088,4,10.756,0.190,0.956,""
3.500,202.027,871.408,112.493,-90.153,15.357,13.236,4.779,6.166,0.319,0.000,0.087,4,10.836,0.142,0.955,""
3.520,202.333,871.672,112.589,-90.031,15.353,13.250,4.807,6.103,0.321,0.000,0.086,4,10.876,0.205,0.954,""
3.540,202.640,871.936,112.685,-89.911,15.349,13.263,4.837,6.041,0.323,0.000,0.086,4,10.915,0.169,0.954,""
3.560,202.946,872.201,112.782,-89.791,15.345,13.276,4.866,5.979,0.325,0.000,0.086,4,10.943,0.239,0.953,""
3.580,203.252,872.466,112.880,-89.672,15.342,13.288,4.895,5.917,0.327,0.000,0.085,4,10.914,0.279,0.952,""
3.600,203.558,872.731,112.978,-89.555,15.338,13.300,4.923,5.856,0.329,0.000,0.085,4,10.815,0.322,0.952,""
3.620,203.864,872.996,113.077,-89.439,15.334,13.313,4.947,5.796,0.331,0.000,0.084,4,10.685,0.352,0.951,""
3.640,204.233,873.262,113.176,-89.324,15.330,13.325,4.970,5.736,0.333,0.000,0.084,4,10.581,0.279,0.951,""
3.660,204.539,873.528,113.276,-89.211,15.326,13.338,4.991,5.677,0.335,0.000,0.084,4,10.496,0.320,0.950,""
3.680,204.845,873.795,113.376,-89.098,15.322,13.351,5.013,5.618,0.337,0.000,0.083,4,10.480,0.186,0.949,""
3.700,205.151,874.061,113.476,-88.987,15.318,13.362,5.037,5.559,0.339,0.000,0.083,4,10.616,0.195,0.949,""
3.720,205.457,874.328,113.578,-88.877,15.314,13.372,5.063,5.500,0.341,0.000,0.083,4,10.710,0.212,0.948,""
3.740,205.763,874.595,113.679,-88.768,15.310,13.381,5.090,5.441,0.343,0.000,0.083,4,10.790,0.117,0.948,""
3.760,206.068,874.862,113.781,-88.661,15.307,13.390,5.119,5.382,0.345,0.000,0.083,4,10.839,0.152,0.947,""
3.780,206.374,875.129,113.884,-88.554,15.303,13.398,5.147,5.323,0.347,0.000,0.084,4,10.822,0.132,0.946,""
3.800,206.679,875.397,113.987,-88.449,15.299,13.406,5.174,5.265,0.349,0.000,0.085,4,10.770,0.298,0.946,""
3.820,207.047,875.664,114.091,-88.345,15.295,13.415,5.198,5.207,0.350,0.000,0.085,4,10.618,0.343,0.945,""
3.840,207.353,875.932,114.195,-88.242,15.292,13.424,5.221,5.150,0.352,0.000,0.085,4,10.518,0.292,0.944,""
3.860,207.658,876.200,114.300,-88.140,15.288,13.433,5.242,5.093,0.354,0.000,0.087,4,10.449,0.294,0.944,""
3.880,207.963,876.468,114.405,-88.039,15.284,13.443,5.262,5.036,0.356,0.000,0.088,4,10.376,0.135,0.943,""
3.900,208.268,876.736,114.510,-87.939,15.281,13.451,5.286,4.978,0.358,0.000,0.089,4,10.515,0.121,0.943,""
