t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
1.620,497.445,1033.602,157.249,62.588,15.616,-8.703,2.321,12.758,0.192,0.000,-0.036,4,9.548,0.041,0.989,""
1.640,497.758,1033.428,157.296,62.843,15.616,-8.728,2.317,12.742,0.192,0.000,-0.035,4,9.549,0.046,0.989,""
1.660,498.070,1033.253,157.342,63.098,15.617,-8.753,2.314,12.726,0.192,0.000,-0.035,4,9.541,0.034,0.989,""
1.680,498.382,1033.077,157.388,63.352,15.617,-8.777,2.311,12.710,0.192,0.000,-0.034,4,9.539,0.040,0.989,""
1.700,498.695,1032.901,157.435,63.606,15.618,-8.801,2.308,12.695,0.191,0.000,-0.034,4,9.536,0.034,0.989,""
1.720,499.027,1032.725,157.481,63.860,15.618,-8.824,2.304,12.679,0.191,0.000,-0.033,4,9.536,0.040,0.989,""
1.740,499.340,1032.548,157.527,64.113,15.618,-8.847,2.301,12.665,0.191,0.000,-0.033,4,9.535,0.035,0.989,""
1.760,499.652,1032.370,157.573,64.366,15.619,-8.870,2.298,12.650,0.191,0.000,-0.032,4,9.536,0.039,0.989,""
1.780,499.964,1032.193,157.619,64.619,15.619,-8.892,2.294,12.636,0.191,0.000,-0.031,4,9.537,0.027,0.989,""
1.800,500.277,1032.014,157.664,64.871,15.620,-8.914,2.291,12.621,0.190,0.000,-0.031,4,9.540,0.025,0.989,""
1.820,500.589,1031.836,157.710,65.124,15.620,-8.935,2.288,12.607,0.190,0.000,-0.031,4,9.543,0.029,0.989,""
1.840,500.902,1031.657,157.756,65.376,15.621,-8.956,2.285,12.594,0.190,0.000,-0.030,4,9.548,0.029,0.989,""
1.860,501.234,1031.477,157.801,65.627,15.621,-8.977,2.282,12.580,0.190,0.000,-0.030,4,9.554,0.023,0.989,""
1.880,501.546,1031.297,157.847,65.879,15.622,-8.997,2.279,12.567,0.189,0.000,-0.029,4,9.568,0.031,0.989,""
1.900,501.859,1031.117,157.893,66.130,15.622,-9.017,2.277,12.553,0.189,0.000,-0.029,4,9.574,0.026,0.989,""
1.920,502.171,1030.936,157.938,66.381,15.623,-9.036,2.274,12.540,0.189,0.000,-0.029,4,9.582,0.032,0.989,""
1.940,502.484,1030.755,157.984,66.631,15.623,-9.055,2.272,12.528,0.189,0.000,-0.028,4,9.585,0.025,0.989,""
1.960,502.796,1030.574,158.029,66.882,15.623,-9.074,2.270,12.515,0.188,0.000,-0.028,4,9.587,0.017,0.989,""
1.980,503.109,1030.392,158.074,67.132,15.624,-9.092,2.267,12.502,0.188,0.000,-0.028,4,9.582,0.025,0.989,""
2.000,503.440,1030.210,158.120,67.382,15.624,-9.111,2.265,12.490,0.188,0.000,-0.028,4,9.583,0.032,0.989,""
2.020,503.753,1030.027,158.165,67.632,15.625,-9.129,2.262,12.478,0.188,0.000,-0.027,4,9.580,0.011,0.989,""
2.040,504.065,1029.844,158.210,67.881,15.625,-9.146,2.259,12.466,0.188,0.000,-0.027,4,9.570,0.021,0.989,""
2.060,504.378,1029.661,158.255,68.130,15.626,-9.164,2.257,12.454,0.187,0.000,-0.027,4,9.560,0.014,0.989,""
2.080,504.690,1029.478,158.300,68.379,15.626,-9.181,2.254,12.443,0.187,0.000,-0.026,4,9.558,0.023,0.989,""
2.100,505.003,1029.294,158.345,68.628,15.626,-9.198,2.251,12.431,0.187,0.000,-0.026,4,9.551,0.018,0.989,""
2.120,505.334,1029.109,158.390,68.876,15.627,-9.214,2.247,12.420,0.187,0.000,-0.026,4,9.545,0.016,0.989,""
2.140,505.647,1028.925,158.435,69.125,15.627,-9.231,2.244,12.409,0.187,0.000,-0.026,4,9.535,0.027,0.989,""
2.160,505.959,1028.740,158.480,69.373,15.628,-9.247,2.240,12.398,0.186,0.000,-0.026,4,9.528,0.037,0.990,""
2.180,506.272,1028.555,158.525,69.621,15.628,-9.263,2.237,12.387,0.186,0.000,-0.025,4,9.525,0.043,0.990,""
2.200,506.584,1028.369,158.569,69.868,15.629,-9.279,2.233,12.376,0.186,0.000,-0.025,4,9.525,0.052,0.990,""
2.220,506.897,1028.183,158.614,70.116,15.629,-9.295,2.229,12.366,0.186,0.000,-0.025,4,9.514,0.036,0.990,""
2.240,507.210,1027.997,158.659,70.363,15.630,-9.311,2.225,12.355,0.185,0.000,-0.025,4,9.509,0.045,0.990,""
2.260,507.540,1027.811,158.703,70.610,15.630,-9.326,2.221,12.345,0.185,0.000,-0.025,4,9.503,0.029,0.990,""
2.280,507.853,1027.624,158.747,70.857,15.630,-9.342,2.217,12.335,0.185,0.000,-0.025,4,9.497,0.022,0.990,""
2.300,508.165,1027.437,158.792,71.103,15.631,-9.357,2.213,12.325,0.185,0.000,-0.025,4,9.491,0.040,0.990,""
2.320,508.478,1027.249,158.836,71.350,15.631,-9.372,2.208,12.314,0.185,0.000,-0.024,4,9.489,0.045,0.990,""
2.340,508.791,1027.062,158.880,71.596,15.632,-9.387,2.204,12.304,0.184,0.000,-0.024,4,9.491,0.036,0.990,""
2.360,509.103,1026.874,158.924,71.842,15.632,-9.401,2.200,12.295,0.184,0.000,-0.024,4,9.491,0.042,0.990,""
2.380,509.416,1026.685,158.968,72.088,15.633,-9.416,2.195,12.285,0.184,0.000,-0.024,4,9.494,0.043,0.990,""
2.400,509.746,1026.497,159.012,72.333,15.633,-9.431,2.191,12.275,0.184,0.000,-0.024,4,9.502,0.047,0.990,""
2.420,510.059,1026.308,159.055,72.579,15.634,-9.445,2.187,12.265,0.183,0.000,-0.024,4,9.508,0.037,0.990,""
2.440,510.371,1026.119,159.099,72.824,15.634,-9.459,2.183,12.255,0.183,0.000,-0.024,4,9.514,0.020,0.990,""
2.460,510.684,1025.929,159.143,73.069,15.635,-9.474,2.180,12.246,0.183,0.000,-0.024,4,9.518,0.034,0.990,""
2.480,510.997,1025.739,159.186,73.314,15.635,-9.488,2.176,12.236,0.183,0.000,-0.024,4,9.529,0.041,0.990,""
2.500,511.310,1025.549,159.230,73.559,15.636,-9.502,2.173,12.226,0.182,0.000,-0.024,4,9.542,0.044,0.990,""
2.520,511.622,1025.359,159.273,73.803,15.636,-9.515,2.170,12.217,0.182,0.000,-0.024,4,9.570,0.061,0.990,""
2.540,511.952,1025.169,159.316,74.047,15.637,-9.529,2.168,12.207,0.182,0.000,-0.024,4,9.600,0.046,0.990,""
2.560,512.264,1024.978,159.360,74.291,15.637,-9.543,2.166,12.197,0.182,0.000,-0.024,4,9.628,0.043,0.990,""
2.580,512.577,1024.787,159.403,74.535,15.638,-9.556,2.165,12.187,0.181,0.000,-0.024,4,9.665,0.064,0.990,""
2.600,512.890,1024.595,159.446,74.779,15.638,-9.570,2.165,12.178,0.181,0.000,-0.023,4,9.717,0.043,0.990,""
2.620,513.203,1024.404,159.490,75.022,15.638,-9.583,2.166,12.168,0.181,0.000,-0.023,4,9.756,0.037,0.990,""
2.640,513.515,1024.212,159.533,75.265,15.639,-9.596,2.168,12.157,0.181,0.000,-0.023,4,9.797,0.026,0.990,""
2.660,513.828,1024.020,159.576,75.508,15.639,-9.608,2.171,12.147,0.181,0.000,-0.023,4,9.857,0.051,0.990,""
2.680,514.163,1023.828,159.620,75.751,15.639,-9.621,2.176,12.137,0.181,0.000,-0.023,4,9.974,0.071,0.990,""
2.700,514.476,1023.635,159.664,75.993,15.639,-9.633,2.184,12.126,0.180,0.000,-0.023,4,10.094,0.057,0.990,""
2.720,514.789,1023.442,159.708,76.235,15.639,-9.645,2.195,12.114,0.180,0.000,-0.023,4,10.231,0.095,0.990,""
2.740,515.101,1023.249,159.752,76.477,15.639,-9.656,2.208,12.103,0.180,0.000,-0.023,4,10.387,0.086,0.990,""
2.760,515.414,1023.056,159.796,76.719,15.639,-9.667,2.226,12.090,0.180,0.000,-0.023,4,10.573,0.031,0.990,""
2.780,515.726,1022.863,159.841,76.960,15.639,-9.678,2.247,12.078,0.180,0.000,-0.023,4,10.744,0.031,0.990,""
2.800,516.039,1022.669,159.886,77.201,15.638,-9.688,2.270,12.065,0.181,0.000,-0.023,4,10.881,0.078,0.989,""
2.820,516.377,1022.476,159.932,77.442,15.638,-9.698,2.295,12.051,0.181,0.000,-0.023,4,10.983,0.134,0.989,""
2.840,516.689,1022.282,159.979,77.682,15.637,-9.707,2.322,12.037,0.181,0.000,-0.023,4,11.067,0.156,0.989,""
2.860,517.001,1022.088,160.026,77.923,15.636,-9.716,2.352,12.023,0.182,0.000,-0.023,4,11.181,0.067,0.989,""
2.880,517.313,1021.894,160.073,78.162,15.635,-9.725,2.384,12.008,0.182,0.000,-0.023,4,11.337,0.137,0.989,""
2.900,517.625,1021.700,160.121,78.402,15.633,-9.733,2.419,11.993,0.183,0.000,-0.023,4,11.437,0.194,0.988,""
2.920,517.937,1021.505,160.170,78.641,15.632,-9.741,2.456,11.977,0.183,0.000,-0.023,4,11.554,0.128,0.988,""
2.940,518.250,1021.311,160.220,78.880,15.630,-9.748,2.496,11.960,0.184,0.000,-0.023,4,11.728,0.069,0.988,""
2.960,518.586,1021.116,160.271,79.118,15.628,-9.755,2.539,11.944,0.185,0.000,-0.023,4,11.855,0.133,0.987,""
2.980,518.898,1020.921,160.323,79.356,15.626,-9.761,2.583,11.926,0.186,0.000,-0.023,4,11.911,0.185,0.987,""
3.000,519.210,1020.726,160.375,79.594,15.624,-9.768,2.627,11.909,0.187,0.000,-0.023,4,11.900,0.228,0.987,""
3.020,519.522,1020.531,160.428,79.831,15.622,-9.774,2.670,11.891,0.188,0.000,-0.023,4,11.887,0.211,0.987,""
3.040,519.834,1020.336,160.482,80.068,15.619,-9.780,2.713,11.873,0.189,0.000,-0.023,4,11.859,0.226,0.986,""
3.060,520.145,1020.141,160.537,80.305,15.617,-9.786,2.755,11.856,0.190,0.000,-0.023,4,11.804,0.227,0.986,""
3.080,520.457,1019.946,160.593,80.541,15.614,-9.792,2.797,11.838,0.192,0.000,-0.023,4,11.780,0.177,0.986,""
3.100,520.792,1019.750,160.650,80.777,15.611,-9.798,2.838,11.820,0.193,0.000,-0.023,4,11.754,0.191,0.985,""
3.120,521.104,1019.555,160.707,81.012,15.609,-9.803,2.878,11.802,0.194,0.000,-0.023,4,11.740,0.174,0.985,""
3.140,521.415,1019.359,160.766,81.247,15.606,-9.808,2.919,11.784,0.196,0.000,-0.023,4,11.733,0.199,0.984,""
3.160,521.727,1019.163,160.825,81.482,15.603,-9.814,2.959,11.765,0.197,0.000,-0.022,4,11.679,0.238,0.984,""
3.180,522.038,1018.967,160.884,81.717,15.599,-9.819,2.997,11.747,0.199,0.000,-0.023,4,11.600,0.204,0.984,""
3.200,522.349,1018.771,160.945,81.951,15.596,-9.824,3.034,11.729,0.200,0.000,-0.023,4,11.534,0.190,0.983,""
3.220,522.661,1018.575,161.006,82.184,15.593,-9.830,3.069,11.711,0.202,0.000,-0.022,4,11.462,0.235,0.983,""
3.240,522.995,1018.379,161.068,82.418,15.590,-9.835,3.102,11.693,0.204,0.000,-0.022,4,11.351,0.273,0.983,""
3.260,523.306,1018.182,161.131,82.651,15.586,-9.841,3.134,11.676,0.205,0.000,-0.022,4,11.269,0.199,0.982,""
3.280,523.617,1017.986,161.194,82.884,15.583,-9.847,3.166,11.658,0.207,0.000,-0.022,4,11.271,0.155,0.982,""
3.300,523.928,1017.789,161.258,83.116,15.579,-9.852,3.197,11.640,0.209,0.000,-0.022,4,11.246,0.206,0.982,""
3.320,524.239,1017.593,161.322,83.348,15.576,-9.857,3.227,11.623,0.210,0.000,-0.022,4,11.181,0.199,0.981,""
3.340,524.550,1017.396,161.387,83.580,15.572,-9.862,3.256,11.605,0.212,0.000,-0.022,4,11.144,0.200,0.981,""
3.360,524.861,1017.199,161.453,83.811,15.568,-9.867,3.286,11.588,0.214,0.000,-0.022,4,11.120,0.193,0.980,""
3.380,525.193,1017.002,161.519,84.042,15.565,-9.873,3.315,11.570,0.216,0.000,-0.022,4,11.119,0.181,0.980,""
3.400,525.504,1016.805,161.585,84.272,15.561,-9.878,3.343,11.553,0.218,0.000,-0.022,4,11.086,0.230,0.980,""
3.420,525.815,1016.608,161.653,84.503,15.557,-9.883,3.370,11.535,0.219,0.000,-0.022,4,11.029,0.241,0.979,""
3.440,526.125,1016.411,161.721,84.733,15.554,-9.888,3.397,11.518,0.221,0.000,-0.022,4,10.987,0.238,0.979,""
3.460,526.435,1016.214,161.789,84.962,15.550,-9.893,3.423,11.501,0.223,0.000,-0.022,4,10.958,0.216,0.978,""
3.480,526.746,1016.016,161.858,85.191,15.546,-9.898,3.449,11.483,0.225,0.000,-0.022,4,10.969,0.196,0.978,""
3.500,527.056,1015.819,161.927,85.420,15.542,-9.903,3.476,11.466,0.227,0.000,-0.022,4,10.952,0.233,0.978,""
3.520,527.388,1015.621,161.997,85.649,15.538,-9.907,3.501,11.449,0.229,0.000,-0.021,4,10.900,0.218,0.977,""
3.540,527.698,1015.423,162.067,85.877,15.535,-9.912,3.527,11.432,0.231,0.000,-0.021,4,10.942,0.102,0.977,""
3.560,528.008,1015.225,162.138,86.105,15.531,-9.916,3.554,11.414,0.233,0.000,-0.021,4,10.998,0.151,0.976,""
3.580,528.318,1015.028,162.210,86.332,15.527,-9.921,3.582,11.397,0.235,0.000,-0.021,4,11.007,0.191,0.976,""
3.600,528.628,1014.830,162.282,86.559,15.523,-9.925,3.609,11.379,0.237,0.000,-0.021,4,11.000,0.177,0.976,""
3.620,528.938,1014.631,162.354,86.786,15.519,-9.929,3.637,11.362,0.238,0.000,-0.021,4,11.005,0.184,0.975,""
3.640,529.248,1014.433,162.428,87.013,15.515,-9.933,3.664,11.344,0.240,0.000,-0.021,4,10.980,0.231,0.975,""
3.660,529.578,1014.235,162.501,87.239,15.512,-9.937,3.690,11.327,0.242,0.000,-0.021,4,10.926,0.214,0.974,""
3.680,529.888,1014.037,162.575,87.465,15.508,-9.941,3.716,11.310,0.244,0.000,-0.021,4,10.914,0.222,0.974,""
3.700,530.197,1013.838,162.650,87.690,15.504,-9.945,3.741,11.293,0.246,0.000,-0.021,4,10.885,0.223,0.973,""
3.720,530.507,1013.640,162.725,87.915,15.500,-9.949,3.767,11.275,0.248,0.000,-0.020,4,10.875,0.213,0.973,""
3.740,530.816,1013.441,162.801,88.140,15.496,-9.952,3.793,11.258,0.250,0.000,-0.020,4,10.919,0.171,0.973,""
3.760,531.125,1013.243,162.877,88.364,15.493,-9.956,3.820,11.240,0.252,0.000,-0.020,4,10.952,0.207,0.972,""
