time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.01,Traffic 1,2.662,True,0,533.60,58.38,-182.65
3.01,Traffic 2,2.679,True,0,-1.11,34.60,-497.87
3.01,Traffic 3,2.680,True,0,-624.53,8.68,-47.06
3.01,Traffic 4,2.150,True,0,-20.41,8.52,530.88
4.06,Traffic 1,2.678,True,0,536.62,54.13,-190.14
4.06,Traffic 2,2.706,True,0,-1.10,33.84,-490.26
4.06,Traffic 3,2.823,True,0,-624.51,8.71,-39.83
4.06,Traffic 4,2.146,True,0,-27.65,8.53,530.88
5.06,Traffic 1,2.645,True,0,541.64,46.79,-203.19
5.06,Traffic 2,2.737,True,0,-1.24,32.41,-474.46
5.06,Traffic 3,3.268,True,0,-624.32,8.77,-23.93
5.06,Traffic 4,2.136,True,0,-45.70,8.54,530.95
7.06,Traffic 1,2.598,True,0,550.48,35.43,-230.61
7.06,Traffic 2,2.542,True,0,-0.33,31.94,-444.55
7.06,Traffic 3,3.276,True,0,-624.91,8.90,8.75
7.06,Traffic 4,2.168,True,0,-99.55,8.69,531.17
8.64,Traffic 1,2.617,True,0,556.04,30.58,-253.51
8.64,Traffic 2,2.678,True,0,1.62,34.71,-421.24
8.64,Traffic 3,3.260,True,0,-625.39,9.01,34.27
8.64,Traffic 4,2.146,True,0,-144.30,8.98,531.15
9.88,Traffic 1,2.510,True,0,558.45,28.75,-272.49
9.88,Traffic 2,2.671,True,0,3.55,37.79,-401.87
9.88,Traffic 3,3.266,True,0,-625.77,9.10,54.78
9.88,Traffic 4,2.145,True,0,-180.26,9.24,531.23
10.92,Traffic 1,2.511,True,0,558.46,27.43,-288.44
10.92,Traffic 2,2.640,True,0,5.79,39.91,-385.91
10.92,Traffic 3,3.265,True,0,-626.08,9.17,71.67
10.92,Traffic 4,2.144,True,0,-209.85,9.43,531.39
12.54,Traffic 1,2.424,True,0,554.48,25.79,-313.11
12.54,Traffic 2,2.587,True,0,11.15,40.41,-360.76
12.54,Traffic 3,2.706,True,0,-627.14,9.28,98.11
12.54,Traffic 4,2.140,True,0,-256.25,9.63,531.91
14.00,Traffic 1,2.606,True,0,548.77,25.24,-334.87
14.00,Traffic 2,2.632,True,0,17.40,38.25,-338.56
14.00,Traffic 3,2.640,True,0,-627.62,9.37,121.86
14.00,Traffic 4,2.131,True,0,-297.91,9.62,532.77
15.22,Traffic 1,2.717,True,0,544.47,25.37,-353.43
