time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.014,original,0,0,0.00,0,0,316.80,23.40,481.02
3.014,tourer,0,0,0.00,0,0,321.22,21.51,488.61
3.014,moto,0,0,0.00,0,0,316.93,19.72,495.48
3.014,atv,0,0,0.00,0,0,321.50,18.15,502.19
5.460,original,0,1,28.58,0,0,317.58,14.47,519.94
5.460,tourer,0,1,27.84,0,0,321.64,13.17,526.17
5.460,moto,0,1,22.21,0,0,317.69,10.35,539.92
5.460,atv,0,1,19.40,0,0,321.39,9.83,542.87
7.460,original,0,1,9.85,0,0,313.72,8.68,555.92
7.460,tourer,0,1,12.21,0,0,316.11,8.70,558.17
7.460,moto,0,1,19.67,0,0,302.62,8.56,560.87
7.460,atv,0,1,22.20,0,0,302.57,8.56,563.90
9.460,original,0,1,25.95,0,0,278.73,8.70,563.91
9.460,tourer,0,1,27.15,0,0,277.08,8.70,565.80
9.460,moto,0,1,37.10,0,0,244.19,8.67,562.06
9.460,atv,0,1,36.58,0,0,242.36,8.69,563.50
11.460,original,0,1,35.20,0,0,216.77,9.19,558.20
11.460,tourer,0,1,36.07,0,0,213.25,9.23,559.63
11.460,moto,0,1,46.32,0,0,160.53,9.54,550.43
11.460,atv,0,1,44.03,0,0,161.62,9.53,552.63
13.460,original,0,1,40.09,0,0,141.56,9.75,548.70
13.460,tourer,0,1,41.18,0,0,136.07,9.76,550.29
13.460,moto,0,2,45.10,0,0,65.34,9.37,541.75
13.460,atv,0,2,43.35,0,0,70.71,9.45,545.21
15.460,original,0,2,39.33,0,0,60.86,9.44,545.56
15.460,tourer,0,2,38.72,0,0,55.03,9.23,539.73
15.460,moto,0,2,45.96,0,0,-20.57,8.37,530.49
15.460,atv,0,2,42.32,0,0,-11.10,8.37,534.66
17.460,original,0,2,40.01,0,0,-15.33,8.52,534.34
17.460,tourer,0,2,36.41,0,0,-14.54,8.52,530.49
17.460,moto,0,2,26.66,0,0,-90.30,8.18,515.63
17.460,atv,0,2,20.07,0,0,-81.74,8.48,521.65
19.460,original,0,2,42.75,0,0,-98.42,8.69,534.51
19.460,tourer,0,2,41.48,0,0,-92.96,8.66,531.19
19.460,moto,0,6,36.68,0,0,-107.45,10.99,452.39
19.460,atv,0,6,29.18,0,0,-101.57,7.98,480.30
21.460,original,0,3,0.00,0,0,-172.01,9.22,532.15
21.460,tourer,0,3,44.30,0,0,-179.04,9.23,531.26
21.460,moto,0,6,42.97,0,0,-144.90,13.35,386.10
21.460,atv,0,6,31.68,0,0,-116.57,11.19,431.32
23.460,original,0,3,21.43,0,0,-195.89,9.35,531.27
23.460,tourer,0,3,45.94,0,0,-269.42,9.65,532.11
23.460,moto,0,6,49.07,0,0,-218.96,15.89,331.08
23.460,atv,0,6,40.85,0,0,-158.85,13.91,371.92
25.460,original,0,3,32.84,0,0,-251.46,9.62,531.86
25.460,tourer,0,3,46.99,0,0,-362.39,9.32,534.88
25.460,moto,0,6,48.68,0,0,-300.80,16.21,275.30
25.460,atv,0,6,46.01,0,0,-231.37,16.16,323.39
27.460,original,0,3,38.98,0,0,-323.94,9.53,533.53
27.460,tourer,0,4,47.48,0,0,-456.93,8.71,538.38
27.460,moto,0,6,44.42,0,0,-372.51,19.41,220.38
27.460,atv,0,6,44.06,0,0,-306.34,16.13,271.07
29.460,original,0,4,42.31,0,0,-405.55,9.03,536.51
29.460,tourer,0,4,43.97,0,0,-551.26,8.74,543.18
29.460,moto,0,6,47.57,0,0,-445.41,12.04,168.79
29.460,atv,0,6,24.47,0,0,-350.02,15.95,237.51
31.460,original,0,4,44.07,0,0,-492.10,8.60,539.60
31.460,tourer,0,4,15.53,0,0,-601.23,8.74,536.25
31.460,moto,0,6,51.51,0,0,-531.96,9.97,118.38
31.460,atv,0,6,33.24,0,0,-392.69,13.60,205.36
33.460,original,0,4,29.64,0,0,-575.25,8.74,543.35
33.460,tourer,0,5,26.35,0,0,-608.38,8.65,498.85
33.460,moto,0,6,41.02,0,0,-613.68,8.96,61.23
33.460,atv,0,6,42.77,0,0,-456.41,11.77,161.93
35.460,original,0,5,18.31,0,0,-607.58,8.70,528.40
35.460,tourer,0,5,35.36,0,0,-623.79,9.42,438.44
35.460,moto,0,6,38.82,0,0,-630.18,8.70,-4.63
35.460,atv,0,6,47.73,0,0,-535.30,9.90,116.46
37.460,original,0,5,30.86,0,0,-617.07,8.90,478.99
37.460,tourer,0,5,40.61,0,0,-634.27,9.74,362.57
37.460,moto,0,6,43.36,0,0,-627.85,14.08,-89.96
37.460,atv,0,6,39.85,0,0,-613.14,8.97,61.80
39.460,original,0,5,37.52,0,0,-628.69,9.62,411.38
39.460,tourer,0,6,43.63,0,0,-629.69,9.76,278.50
39.460,moto,0,6,45.14,0,0,-626.99,8.07,-176.62
39.460,atv,0,6,37.10,0,0,-630.22,8.71,-1.78
41.460,original,0,5,41.41,0,0,-630.95,9.77,332.06
41.460,tourer,0,6,45.42,0,0,-632.99,9.60,189.39
41.460,moto,0,7,50.81,0,0,-625.44,7.73,-273.20
41.460,atv,0,6,34.00,0,0,-628.36,12.71,-73.25
43.460,original,0,6,43.04,0,0,-631.90,9.72,247.47
43.460,tourer,0,6,46.64,0,0,-631.33,9.27,97.32
43.460,moto,0,8,53.83,0,0,-623.28,7.28,-378.16
43.460,atv,0,6,35.59,0,0,-627.48,8.19,-140.14
45.460,original,0,6,44.35,0,0,-628.05,9.51,160.18
45.460,tourer,0,6,47.40,0,0,-629.71,8.88,3.21
45.460,moto,0,8,50.87,0,0,-620.38,6.68,-486.88
45.460,atv,0,6,43.73,0,0,-626.29,7.92,-220.41
47.460,original,0,6,44.92,0,0,-631.45,9.17,71.12
47.460,tourer,0,6,45.99,0,0,-628.12,14.02,-90.91
47.460,moto,0,8,13.87,0,0,-614.56,6.41,-542.11
47.460,atv,0,7,47.99,0,0,-624.70,7.57,-312.62
49.460,original,0,6,45.44,0,0,-629.33,8.81,-19.26
49.460,tourer,0,6,44.89,0,0,-626.84,8.20,-181.26
49.460,moto,0,8,29.45,0,0,-579.73,6.65,-554.84
49.460,atv,0,8,50.23,0,0,-622.65,7.10,-411.07
51.460,original,0,6,43.98,0,0,-627.81,13.31,-108.84
51.460,tourer,0,7,46.40,0,0,-625.46,7.88,-272.70
51.460,moto,0,8,42.24,0,0,-506.67,7.40,-551.21
51.460,atv,0,8,39.12,0,0,-618.96,6.56,-509.31
53.460,original,0,6,42.40,0,0,-626.65,8.16,-193.56
53.460,tourer,0,7,47.21,0,0,-623.51,7.48,-366.42
53.460,moto,0,9,49.32,0,0,-414.67,6.61,-557.89
53.460,atv,0,8,12.40,0,0,-611.83,6.61,-546.87
55.460,original,0,7,43.97,0,0,-621.39,7.85,-279.75
55.460,tourer,0,8,47.36,0,0,-621.42,6.98,-461.02
55.460,moto,0,9,31.35,0,0,-328.18,12.23,-567.80
55.460,atv,0,8,31.02,0,0,-568.51,6.76,-554.06
57.460,original,0,7,44.77,0,0,-623.98,7.47,-368.40
57.460,tourer,0,8,17.06,0,0,-616.64,6.59,-533.38
57.460,moto,0,10,31.65,0,0,-266.72,23.60,-577.66
57.460,atv,0,9,41.13,0,0,-495.26,7.50,-551.50
59.460,original,0,8,45.37,0,0,-621.51,6.99,-458.58
59.460,tourer,0,8,17.56,0,0,-603.11,6.74,-552.87
59.460,moto,0,10,38.82,0,0,-199.67,31.14,-584.05
59.460,atv,0,9,46.71,0,0,-407.13,6.61,-558.62
61.460,original,0,8,18.84,0,0,-616.72,6.60,-531.89
61.460,tourer,0,8,30.47,0,0,-554.09,7.07,-552.83
61.460,moto,0,10,47.47,0,0,-112.62,30.40,-582.62
61.460,atv,0,9,26.60,0,0,-328.51,12.20,-567.82
63.460,original,0,8,17.65,0,0,-603.44,6.74,-552.52
63.460,tourer,0,9,37.94,0,0,-484.95,7.71,-551.93
63.460,moto,0,10,32.43,0,0,-30.00,30.69,-571.23
