t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,278.148,384.360,124.934,-76.528,23.782,-23.698,0.144,-2.025,0.000,0.000,0.000,2,14.749,4.767,1.000,"CR016 trunk 049:(-0.984, -0.065, 0.166);CR016 trunk 049:(-0.984, -0.065, 0.166);CR016 trunk 049:(-0.985, -0.063, 0.160);CR016 trunk 049:(-0.985, -0.063, 0.160);CR016 trunk 049:(-0.985, -0.063, 0.160);CR016 trunk 049:(-0.985, -0.063, 0.160);CR016 trunk 049:(-0.985, -0.063, 0.160);CR016 trunk 049:(-0.985, -0.063, 0.160);CR016 trunk 049:(-0.986, -0.051, 0.157);CR016 trunk 049:(-0.986, -0.051, 0.157);CR016 trunk 049:(-0.986, -0.051, 0.157);CR016 trunk 049:(-0.986, -0.051, 0.157);"
0.040,1060.434,383.883,124.933,-76.569,23.771,-23.689,-0.052,-2.025,0.109,0.000,-0.001,0,0.000,0.525,1.000,""
0.060,1060.467,383.406,124.928,-76.610,23.762,-23.679,-0.248,-2.024,0.115,0.000,-0.001,0,0.000,0.555,1.000,""
0.080,1060.499,382.929,124.919,-76.651,23.754,-23.670,-0.444,-2.023,0.119,0.000,-0.001,0,0.000,0.583,0.999,""
0.100,1060.532,382.453,124.906,-76.692,23.748,-23.660,-0.640,-2.022,0.123,0.000,-0.001,0,0.000,0.610,0.999,""
0.120,1060.565,381.976,124.889,-76.732,23.744,-23.651,-0.836,-2.021,0.126,0.000,-0.001,0,0.000,0.636,0.998,""
0.140,1060.598,381.500,124.868,-76.773,23.742,-23.641,-1.031,-2.021,0.128,0.000,-0.001,0,0.000,0.659,0.998,""
0.160,1060.630,381.025,124.843,-76.814,23.742,-23.632,-1.227,-2.020,0.129,0.000,-0.001,0,0.000,0.682,0.997,""
0.180,1060.663,380.549,124.815,-76.854,23.743,-23.623,-1.423,-2.019,0.129,0.000,-0.001,0,0.000,0.702,0.996,""
0.200,1060.695,380.074,124.782,-76.895,23.746,-23.613,-1.618,-2.018,0.129,0.000,-0.001,0,0.000,0.721,0.996,""
0.220,1060.728,379.599,124.746,-76.935,23.751,-23.604,-1.814,-2.017,0.127,0.000,-0.001,0,0.000,0.739,0.995,""
0.240,1060.760,379.125,124.705,-76.976,23.758,-23.594,-2.009,-2.017,0.125,0.000,-0.001,0,0.000,0.755,0.994,""
0.260,1060.792,378.651,124.661,-77.016,23.766,-23.585,-2.205,-2.016,0.121,0.000,-0.001,0,0.000,0.769,0.993,""
0.280,1061.002,378.177,124.612,-77.057,23.777,-23.575,-2.400,-2.015,0.117,0.000,-0.001,0,0.000,0.782,0.992,""
0.300,1061.035,377.703,124.560,-77.097,23.789,-23.566,-2.595,-2.014,0.112,0.000,-0.001,0,0.000,0.793,0.992,""
0.320,1061.067,377.230,124.504,-77.138,23.802,-23.556,-2.790,-2.013,0.106,0.000,-0.001,0,0.000,0.803,0.991,""
0.340,1061.099,376.757,124.444,-77.178,23.817,-23.547,-2.985,-2.013,0.099,0.000,-0.001,0,0.000,0.812,0.990,""
0.360,1061.131,376.285,124.380,-77.219,23.834,-23.538,-3.180,-2.012,0.091,0.000,-0.001,0,0.000,0.818,0.989,""
0.380,1061.164,375.812,124.313,-77.259,23.853,-23.528,-3.375,-2.011,0.083,0.000,-0.001,0,0.000,0.824,0.988,""
0.400,1061.196,375.340,124.241,-77.299,23.872,-23.519,-3.570,-2.010,0.074,0.000,-0.001,0,0.000,0.828,0.988,""
0.420,1061.228,374.869,124.165,-77.340,23.893,-23.509,-3.764,-2.009,0.064,0.000,-0.001,0,0.000,0.830,0.987,""
0.440,1061.260,374.397,124.086,-77.380,23.916,-23.500,-3.959,-2.008,0.053,0.000,-0.001,0,0.000,0.832,0.986,""
0.460,1061.292,373.926,124.003,-77.420,23.939,-23.491,-4.153,-2.008,0.042,0.000,-0.001,0,0.000,0.832,0.986,""
0.480,1061.323,373.455,123.916,-77.460,23.963,-23.481,-4.348,-2.007,0.031,0.000,-0.001,0,0.000,0.830,0.985,""
0.500,1061.355,372.985,123.825,-77.501,23.989,-23.472,-4.542,-2.006,0.018,0.000,-0.001,0,0.000,0.827,0.985,""
0.520,1061.387,372.515,123.730,-77.541,24.014,-23.462,-4.737,-2.005,0.006,0.000,-0.001,0,0.000,0.824,0.984,""
0.540,1061.419,372.045,123.631,-77.581,24.041,-23.453,-4.931,-2.004,0.000,0.000,-0.001,0,0.000,0.818,0.984,""
0.560,1061.450,371.575,123.528,-77.621,24.068,-23.444,-5.125,-2.004,0.000,0.000,-0.001,0,0.000,0.812,0.983,""
0.580,1061.482,371.106,123.422,-77.661,24.096,-23.434,-5.319,-2.003,0.000,0.000,-0.001,0,0.000,0.805,0.983,""
0.600,1061.513,370.637,123.311,-77.701,24.123,-23.425,-5.513,-2.002,0.000,0.000,-0.001,0,0.000,0.796,0.983,""
0.620,1061.545,370.169,123.197,-77.741,24.151,-23.415,-5.707,-2.001,0.000,0.000,-0.001,0,0.000,0.787,0.983,""
0.640,1061.576,369.700,123.079,-77.781,24.178,-23.406,-5.901,-2.000,0.000,0.000,-0.001,0,0.000,0.776,0.983,""
0.660,1061.607,369.232,122.957,-77.821,24.206,-23.397,-6.095,-2.000,0.000,0.000,-0.001,0,0.000,0.765,0.983,""
0.680,1061.638,368.764,122.832,-77.861,24.233,-23.387,-6.288,-1.999,0.000,0.000,-0.001,0,0.000,0.752,0.983,""
0.700,1061.669,368.297,122.702,-77.901,24.259,-23.378,-6.482,-1.998,0.000,0.000,-0.001,0,0.000,0.739,0.983,""
0.720,1061.700,367.830,122.568,-77.941,24.285,-23.369,-6.675,-1.997,0.000,0.000,-0.001,0,0.000,0.725,0.983,""
0.740,1061.731,367.363,122.431,-77.981,24.309,-23.359,-6.869,-1.996,0.000,0.000,-0.001,0,0.000,0.710,0.983,""
0.760,1061.762,366.896,122.290,-78.021,24.333,-23.350,-7.062,-1.996,0.000,0.000,-0.001,0,0.000,0.694,0.983,""
0.780,1061.793,366.430,122.145,-78.061,24.355,-23.341,-7.255,-1.995,0.000,0.000,-0.001,0,0.000,0.677,0.983,""
0.800,1061.824,365.964,121.996,-78.101,24.376,-23.331,-7.449,-1.994,0.000,0.000,-0.001,0,0.000,0.660,0.984,""
0.820,1061.855,365.498,121.843,-78.141,24.396,-23.322,-7.642,-1.993,0.000,0.000,-0.001,0,0.000,0.642,0.984,""
0.840,1061.885,365.032,121.687,-78.180,24.413,-23.313,-7.835,-1.992,0.000,0.000,-0.001,0,0.000,0.624,0.984,""
0.860,1061.916,364.567,121.526,-78.220,24.429,-23.303,-8.028,-1.992,0.000,0.000,-0.001,0,0.000,0.605,0.985,""
0.880,1061.947,364.102,121.362,-78.260,24.444,-23.294,-8.221,-1.991,0.000,0.000,-0.001,0,0.000,0.585,0.985,""
0.900,1061.977,363.637,121.194,-78.300,24.456,-23.285,-8.414,-1.990,0.000,0.000,-0.001,0,0.000,0.565,0.986,""
0.920,1062.007,363.173,121.022,-78.339,24.465,-23.275,-8.606,-1.989,0.000,0.000,-0.001,0,0.000,0.545,0.986,""
0.940,1062.038,362.709,120.846,-78.379,24.473,-23.266,-8.799,-1.988,0.000,0.000,-0.001,0,0.000,0.524,0.987,""
0.960,1062.068,362.245,120.667,-78.419,24.478,-23.257,-8.992,-1.988,0.000,0.000,-0.001,0,0.000,0.503,0.987,""
0.980,1062.098,361.781,120.483,-78.458,24.480,-23.247,-9.184,-1.987,0.000,0.000,-0.001,0,0.000,0.481,0.988,""
1.000,1062.129,361.318,120.296,-78.498,24.480,-23.238,-9.377,-1.986,0.000,0.000,-0.001,0,0.000,0.459,0.988,""
1.020,1062.159,360.854,120.105,-78.537,24.477,-23.229,-9.569,-1.985,0.000,0.000,-0.001,0,0.000,0.437,0.989,""
1.040,1062.189,360.391,119.910,-78.577,24.471,-23.220,-9.761,-1.985,0.000,0.000,-0.001,0,0.000,0.415,0.989,""
1.060,1062.219,359.929,119.711,-78.617,24.463,-23.210,-9.954,-1.984,0.000,0.000,-0.001,0,0.000,0.392,0.990,""
1.080,1062.249,359.466,119.508,-78.656,24.451,-23.201,-10.146,-1.983,0.000,0.000,-0.001,0,0.000,0.370,0.991,""
1.100,1062.278,359.004,119.301,-78.696,24.437,-23.192,-10.338,-1.982,0.000,0.000,-0.001,0,0.000,0.347,0.991,""
1.120,1062.308,358.542,119.091,-78.735,24.420,-23.182,-10.530,-1.981,0.000,0.000,-0.001,0,0.000,0.324,0.992,""
1.140,1062.338,358.080,118.877,-78.775,24.399,-23.173,-10.722,-1.981,0.000,0.000,-0.001,0,0.000,0.302,0.992,""
1.160,1062.368,357.618,118.659,-78.814,24.376,-23.164,-10.913,-1.980,0.000,0.000,-0.001,0,0.000,0.279,0.993,""
1.180,1062.397,357.157,118.437,-78.853,24.349,-23.155,-11.105,-1.979,0.000,0.000,-0.001,0,0.000,0.256,0.994,""
1.200,1062.427,356.695,118.211,-78.893,24.319,-23.145,-11.297,-1.978,0.000,0.000,-0.001,0,0.000,0.233,0.994,""
1.220,1062.456,356.234,117.981,-78.932,24.287,-23.136,-11.489,-1.977,0.000,0.000,-0.001,0,0.000,0.211,0.995,""
1.240,1062.486,355.774,117.748,-78.972,24.251,-23.127,-11.680,-1.977,0.000,0.000,-0.001,0,0.000,0.189,0.995,""
1.260,1062.515,355.313,117.511,-79.011,24.213,-23.118,-11.871,-1.976,0.000,0.000,-0.001,0,0.000,0.166,0.996,""
1.280,1062.545,354.853,117.270,-79.050,24.171,-23.108,-12.063,-1.975,0.000,0.000,-0.001,0,0.000,0.145,0.996,""
1.300,1062.574,354.392,117.025,-79.090,24.127,-23.099,-12.254,-1.974,0.000,0.000,-0.001,0,0.000,0.123,0.996,""
1.320,1062.603,353.932,116.776,-79.129,24.079,-23.090,-12.445,-1.973,0.000,0.000,-0.001,0,0.000,0.101,0.997,""
1.340,1062.632,353.473,116.523,-79.168,24.030,-23.081,-12.637,-1.973,0.000,0.000,-0.001,0,0.000,0.080,0.997,""
1.360,1062.661,353.013,116.267,-79.208,23.977,-23.071,-12.828,-1.972,0.000,0.000,-0.001,0,0.000,0.059,0.998,""
1.380,1062.690,352.554,116.007,-79.247,23.922,-23.062,-13.019,-1.971,0.011,0.000,-0.001,0,0.000,0.039,0.998,""
1.400,1062.982,352.094,115.743,-79.286,23.864,-23.053,-13.209,-1.970,0.039,0.000,-0.001,0,0.000,0.019,0.998,""
1.420,1063.011,351.635,115.475,-79.325,23.805,-23.044,-13.400,-1.969,0.068,0.000,-0.001,0,0.000,0.001,0.999,""
1.440,1063.041,351.176,115.203,-79.365,23.742,-23.035,-13.591,-1.969,0.098,0.000,-0.001,0,0.000,0.020,0.999,""
1.460,1063.070,350.717,114.927,-79.404,23.678,-23.025,-13.782,-1.968,0.129,0.000,-0.001,0,0.000,0.039,0.999,""
1.480,1063.099,350.259,114.648,-79.443,23.612,-23.016,-13.972,-1.967,0.161,0.000,-0.001,0,0.000,0.057,0.999,""
1.500,1063.128,349.800,114.365,-79.482,23.544,-23.007,-14.163,-1.966,0.194,0.000,-0.001,0,0.000,0.075,0.999,""
1.520,1063.157,349.342,114.078,-79.521,23.475,-22.998,-14.353,-1.966,0.228,0.000,-0.001,0,0.000,0.092,1.000,""
1.540,1063.186,348.884,113.787,-79.561,23.403,-22.988,-14.544,-1.965,0.263,0.000,-0.001,0,0.000,0.109,1.000,""
1.560,1063.215,348.426,113.492,-79.600,23.331,-22.979,-14.734,-1.964,0.298,0.000,-0.001,0,0.000,0.125,1.000,""
1.580,1063.244,347.968,113.194,-79.639,23.257,-22.970,-14.924,-1.963,0.335,0.000,-0.001,0,0.000,0.141,1.000,""
1.600,1063.273,347.511,112.892,-79.678,23.182,-22.961,-15.114,-1.962,0.371,0.000,-0.001,0,0.000,0.156,1.000,""
1.620,1063.302,347.053,112.586,-79.717,23.106,-22.952,-15.305,-1.962,0.409,0.000,-0.001,0,0.000,0.171,1.000,""
1.640,1063.331,346.596,112.276,-79.756,23.030,-22.943,-15.495,-1.961,0.447,0.000,-0.001,0,0.000,0.185,1.000,""
1.660,1063.359,346.139,111.962,-79.795,22.953,-22.933,-15.684,-1.960,0.485,0.000,-0.001,0,0.000,0.198,1.000,""
1.680,1063.388,345.682,111.645,-79.834,22.875,-22.924,-15.874,-1.959,0.524,0.000,-0.001,0,0.000,0.211,1.000,""
1.700,1063.417,345.225,111.323,-79.873,22.797,-22.915,-16.064,-1.958,0.562,0.000,-0.001,0,0.000,0.223,1.000,""
1.720,1063.445,344.768,110.998,-79.912,22.719,-22.906,-16.254,-1.958,0.601,0.000,-0.001,0,0.000,0.234,1.000,""
1.740,1063.474,344.312,110.669,-79.951,22.641,-22.897,-16.443,-1.957,0.640,0.000,-0.001,0,0.000,0.245,1.000,""
1.760,1063.502,343.855,110.337,-79.990,22.563,-22.888,-16.633,-1.956,0.679,0.000,-0.001,0,0.000,0.256,1.000,""
1.780,1063.530,343.399,110.000,-80.029,22.486,-22.878,-16.822,-1.955,0.718,0.000,-0.001,0,0.000,0.265,1.000,""
1.800,1063.559,342.943,109.660,-80.068,22.409,-22.869,-17.012,-1.955,0.757,0.000,-0.001,0,0.000,0.274,1.000,""
1.820,1063.587,342.487,109.316,-80.107,22.333,-22.860,-17.201,-1.954,0.795,0.000,-0.001,0,0.000,0.283,0.999,""
1.840,1063.615,342.031,108.968,-80.146,22.258,-22.851,-17.390,-1.953,0.834,0.000,-0.001,0,0.000,0.291,0.999,""
1.860,1063.643,341.575,108.616,-80.185,22.183,-22.842,-17.580,-1.952,0.871,0.000,-0.001,0,0.000,0.298,0.999,""
