time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses,x,y,z,roadDistance
3.031,YOU reference pilot,original,0,0,0.000,0.000,0.000,0.000,0,0,0,322.058,9.782,544.064,2.291
3.031,EMBER,tourer,0,0,0.000,0.000,0.000,0.000,0,0,0,318.010,11.281,535.877,2.291
3.031,GOLD,moto,0,0,0.000,0.000,0.000,0.000,0,0,0,322.375,12.467,528.988,2.254
3.031,BLUE,atv,0,0,0.000,0.000,0.000,0.000,0,0,0,317.798,13.848,522.232,2.254
3.280,YOU reference pilot,original,0,0,3.405,27.000,1.000,0.000,4,0,0,322.099,9.847,543.636,2.294
3.280,EMBER,tourer,0,0,3.095,27.000,1.000,0.000,4,0,0,318.014,11.352,535.502,2.289
3.280,GOLD,moto,0,0,4.270,27.000,1.000,0.000,4,0,0,322.362,12.568,528.433,2.251
3.280,BLUE,atv,0,0,4.045,27.000,1.000,0.000,4,0,0,317.781,13.944,521.704,2.250
3.560,YOU reference pilot,original,0,0,6.553,19.260,1.000,0.000,4,0,0,322.223,10.120,542.240,2.323
3.560,EMBER,tourer,0,0,6.010,17.537,1.000,0.000,4,0,0,318.029,11.612,534.222,2.286
3.560,GOLD,moto,0,0,8.251,27.000,1.000,0.000,4,0,0,322.220,12.924,526.682,2.151
3.560,BLUE,atv,0,0,7.752,27.000,1.000,0.000,4,0,0,317.742,14.303,520.056,2.238
3.820,YOU reference pilot,original,0,0,9.219,21.017,1.000,0.000,4,0,0,322.377,10.498,540.198,2.370
3.820,EMBER,tourer,0,0,8.509,19.497,1.000,0.000,4,0,0,318.063,11.986,532.343,2.251
3.820,GOLD,moto,0,0,11.612,27.000,1.000,0.000,4,0,0,321.789,13.450,524.151,1.803
3.820,BLUE,atv,0,0,10.869,27.000,1.000,0.000,4,0,0,317.710,14.819,517.654,2.191
4.080,YOU reference pilot,original,0,0,11.625,23.080,1.000,0.000,4,0,0,322.389,10.995,537.505,2.299
4.080,EMBER,tourer,0,0,10.829,21.681,1.000,0.000,4,0,0,318.117,12.475,529.851,2.171
4.080,GOLD,moto,0,0,14.722,27.000,1.000,0.000,4,0,0,321.010,14.120,520.848,1.167
4.080,BLUE,atv,0,0,13.737,27.000,1.000,0.000,4,0,0,317.689,15.479,514.489,2.097
4.360,YOU reference pilot,original,0,0,14.015,27.000,1.000,0.000,4,0,0,321.985,11.657,533.972,1.879
4.360,EMBER,tourer,0,0,13.141,24.108,1.000,0.000,4,0,0,318.180,13.135,526.534,2.046
4.360,GOLD,moto,0,0,16.673,17.112,0.226,0.000,4,0,0,319.918,15.014,516.568,0.505
4.360,BLUE,atv,0,1,16.559,27.000,1.000,0.000,4,0,0,317.666,16.374,510.310,1.970
4.620,YOU reference pilot,original,0,0,15.811,16.677,0.456,0.000,4,0,0,321.229,12.390,530.192,1.219
4.620,EMBER,tourer,0,0,15.123,21.586,1.000,0.000,4,0,0,318.217,13.868,522.912,1.915
4.620,GOLD,moto,0,0,17.963,19.408,0.801,0.000,4,0,0,318.941,15.931,512.300,0.860
4.620,BLUE,atv,0,1,18.950,27.000,1.000,0.000,4,0,0,317.627,17.371,505.774,1.854
4.880,YOU reference pilot,original,0,0,16.043,17.060,0.539,0.000,4,0,0,320.314,13.177,526.249,0.675
4.880,EMBER,tourer,0,0,16.959,23.610,1.000,0.000,4,0,0,318.206,14.715,518.807,1.796
4.880,GOLD,moto,0,1,20.187,21.872,0.930,0.000,4,0,0,318.077,16.981,507.512,1.480
4.880,BLUE,atv,0,1,21.137,27.000,1.000,0.000,4,0,0,317.562,18.521,500.667,1.764
5.160,YOU reference pilot,original,0,0,17.525,19.254,0.929,0.000,4,0,0,319.320,14.094,521.755,0.924
5.160,EMBER,tourer,0,0,18.781,26.296,1.000,0.000,4,0,0,318.125,15.751,513.892,1.705
5.160,GOLD,moto,0,1,22.518,24.210,0.926,0.000,4,0,0,317.365,18.286,501.693,1.981
5.160,BLUE,atv,0,1,23.280,27.000,1.000,0.000,4,0,0,317.472,19.931,494.586,1.709
5.420,YOU reference pilot,original,0,0,19.224,21.120,1.000,0.000,4,0,0,318.472,15.059,517.137,1.496
5.420,EMBER,tourer,0,1,20.338,27.000,1.000,0.000,4,0,0,317.986,16.830,508.907,1.666
5.420,GOLD,moto,0,1,24.448,26.107,0.900,0.000,4,0,0,316.960,19.661,495.735,2.227
5.420,BLUE,atv,0,1,25.087,27.000,1.000,0.000,4,0,0,317.386,21.399,488.452,1.705
5.680,YOU reference pilot,original,0,1,20.811,22.761,1.000,0.000,4,0,0,317.784,16.141,512.075,1.960
5.680,EMBER,tourer,0,1,21.775,27.000,1.000,0.000,4,0,0,317.802,18.019,503.551,1.668
5.680,GOLD,moto,0,1,25.883,27.000,0.592,0.000,4,0,0,316.792,21.182,489.338,2.288
5.680,BLUE,atv,0,1,26.016,27.000,0.510,0.000,4,0,0,317.312,23.001,481.971,1.752
5.960,YOU reference pilot,original,0,1,22.370,24.307,1.000,0.000,4,0,0,317.276,17.435,506.173,2.244
5.960,EMBER,tourer,0,1,23.193,27.000,1.000,0.000,4,0,0,317.588,19.427,497.404,1.708
5.960,GOLD,moto,0,1,26.325,27.000,0.344,0.000,4,0,0,316.803,22.935,482.224,2.246
5.960,BLUE,atv,0,1,26.265,27.000,0.371,0.000,4,0,0,317.251,24.830,474.875,1.789
6.220,YOU reference pilot,original,0,1,23.688,25.582,0.996,0.000,4,0,0,317.017,18.755,500.325,2.320
6.220,EMBER,tourer,0,1,24.398,27.000,1.000,0.000,4,0,0,317.409,20.851,491.373,1.764
6.220,GOLD,moto,0,1,26.404,27.000,0.299,0.000,4,0,0,316.900,24.642,475.585,2.131
6.220,BLUE,atv,0,1,26.314,27.000,0.344,0.000,4,0,0,317.204,26.592,468.271,1.799
6.480,YOU reference pilot,original,0,1,24.857,26.681,0.953,0.000,4,0,0,316.925,20.186,494.165,2.267
6.480,EMBER,tourer,0,1,25.421,27.000,0.818,0.000,4,0,0,317.275,22.389,485.066,1.840
6.480,GOLD,moto,0,1,26.411,27.000,0.294,0.000,4,0,0,317.011,26.408,468.952,1.990
6.480,BLUE,atv,0,1,26.319,27.000,0.340,0.000,4,0,0,317.162,28.381,461.668,1.795
6.760,YOU reference pilot,original,0,1,25.695,27.000,0.671,0.000,4,0,0,316.955,21.845,487.263,2.152
6.760,EMBER,tourer,0,1,25.882,27.000,0.568,0.000,4,0,0,317.187,24.152,478.091,1.908
6.760,GOLD,moto,0,1,26.404,27.000,0.298,0.000,4,0,0,317.100,28.340,461.817,1.856
6.760,BLUE,atv,0,1,26.315,27.000,0.343,0.000,4,0,0,317.117,30.329,454.562,1.784
7.020,YOU reference pilot,original,0,1,25.980,27.000,0.517,0.000,4,0,0,317.040,23.470,480.739,2.054
7.020,EMBER,tourer,0,1,26.025,27.000,0.491,0.000,4,0,0,317.146,25.870,471.563,1.919
7.020,GOLD,moto,0,1,26.396,27.000,0.302,0.000,4,0,0,317.136,30.153,455.198,1.770
7.020,BLUE,atv,0,1,26.309,27.000,0.345,0.000,4,0,0,317.073,32.152,447.970,1.774
7.280,YOU reference pilot,original,0,1,26.073,27.000,0.466,0.000,4,0,0,317.128,25.171,474.190,1.948
7.280,EMBER,tourer,0,1,26.069,27.000,0.466,0.000,4,0,0,317.127,27.628,465.023,1.899
7.280,GOLD,moto,0,1,26.390,27.000,0.305,0.000,4,0,0,317.131,31.981,448.585,1.723
7.280,BLUE,atv,0,1,26.304,27.000,0.348,0.000,4,0,0,317.028,33.986,441.381,1.768
7.560,YOU reference pilot,original,0,1,26.097,27.000,0.452,0.000,4,0,0,317.193,27.057,467.135,1.851
7.560,EMBER,tourer,0,1,26.079,27.000,0.460,0.000,4,0,0,317.111,29.547,457.980,1.863
7.560,GOLD,moto,0,1,26.385,27.000,0.307,0.000,4,0,0,317.092,33.962,441.467,1.708
7.560,BLUE,atv,0,1,26.301,27.000,0.350,0.000,4,0,0,316.981,35.968,434.288,1.766
7.820,YOU reference pilot,original,0,1,26.096,27.000,0.452,0.000,4,0,0,317.211,28.833,460.588,1.789
7.820,EMBER,tourer,0,1,26.077,27.000,0.461,0.000,4,0,0,317.091,31.347,451.444,1.832
7.820,GOLD,moto,0,1,26.383,27.000,0.309,0.000,4,0,0,317.039,35.808,434.861,1.714
7.820,BLUE,atv,0,1,26.299,27.000,0.351,0.000,4,0,0,316.943,37.811,427.704,1.767
8.080,YOU reference pilot,original,0,1,26.090,27.000,0.455,0.000,4,0,0,317.191,30.628,454.046,1.758
8.080,EMBER,tourer,0,1,26.072,27.000,0.464,0.000,4,0,0,317.060,33.159,444.912,1.812
8.080,GOLD,moto,0,1,26.381,27.000,0.310,0.000,4,0,0,316.983,37.656,428.256,1.730
8.080,BLUE,atv,0,1,26.298,27.000,0.351,0.000,4,0,0,316.912,39.654,421.119,1.769
8.360,YOU reference pilot,original,0,1,26.083,27.000,0.458,0.000,4,0,0,317.139,32.576,447.008,1.754
